,id,eventId,minute,second,teamId,x,y,expandedMinute,qualifiers,satisfiedEventsTypes,isTouch,period.value,period.displayName,type.value,type.displayName,outcomeType.value,outcomeType.displayName,playerId,endX,endY,relatedEventId,relatedPlayerId,goalMouthZ,goalMouthY,isShot,isGoal,blockedX,blockedY,cardType.value,cardType.displayName,venue,opponent
764,1408949709.0,393.0,43,39.0,130,40.6,41.5,43,"[{'type': {'value': 213, 'displayName': 'Angle'}, 'value': '0.7'}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '58.1'}, {'type': {'value': 3, 'displayName': 'HeadPass'}}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '24.0'}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '64.2'}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Center'}]","[90, 119, 28, 138, 35, 36, 215, 217]",True,1,FirstHalf,1,Pass,0,Unsuccessful,275035.0,58.1,64.2,,,,,,,,,,,Santiago Bernabéu,Real Madrid
765,2001152337.0,433.0,43,40.0,52,44.0,36.0,43,"[{'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Center'}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '24.1'}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '65.1'}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '5.9'}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '22.2'}, {'type': {'value': 1, 'displayName': 'Longball'}}]","[90, 119, 127, 35, 37, 215, 217]",True,1,FirstHalf,1,Pass,0,Unsuccessful,93206.0,65.1,22.2,,,,,,,,,,,Santiago Bernabéu,Real Madrid
766,1618477733.0,394.0,43,47.0,130,70.4,88.7,43,"[{'type': {'value': 213, 'displayName': 'Angle'}, 'value': '5.3'}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '2.7'}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '71.9'}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Left'}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '85.4'}]","[90, 118, 116, 29, 204, 35, 37, 216, 217]",True,1,FirstHalf,1,Pass,1,Successful,83809.0,71.9,85.4,,,,,,,,,,,Santiago Bernabéu,Real Madrid
767,1612591636.0,395.0,43,48.0,130,71.9,85.4,43,"[{'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '90.2'}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '1.4'}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '72.4'}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '3.3'}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Left'}]","[90, 118, 116, 29, 204, 35, 36, 216, 217]",True,1,FirstHalf,1,Pass,1,Successful,326505.0,72.4,90.2,,,,,,,,,,,Santiago Bernabéu,Real Madrid
768,1242826038.0,396.0,43,49.0,130,72.5,90.0,43,"[{'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '70.2'}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '89.3'}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Left'}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '3.3'}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '2.5'}]","[90, 118, 116, 29, 204, 34, 37, 216, 217]",True,1,FirstHalf,1,Pass,1,Successful,83809.0,70.2,89.3,,,,,,,,,,,Santiago Bernabéu,Real Madrid
769,1428669135.0,397.0,43,52.0,130,71.0,89.6,43,"[{'type': {'value': 213, 'displayName': 'Angle'}, 'value': '1.0'}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '3.5'}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '93.9'}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Left'}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '72.8'}]","[90, 118, 116, 29, 204, 35, 36, 216, 217]",True,1,FirstHalf,1,Pass,1,Successful,326505.0,72.8,93.9,,,,,,,,,,,Santiago Bernabéu,Real Madrid
770,1940415358.0,398.0,43,53.0,130,72.7,93.9,43,"[{'type': {'value': 212, 'displayName': 'Length'}, 'value': '17.1'}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '3.3'}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '89.4'}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '56.7'}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Left'}]","[90, 118, 116, 29, 34, 37, 215, 217]",True,1,FirstHalf,1,Pass,1,Successful,83809.0,56.7,89.4,,,,,,,,,,,Santiago Bernabéu,Real Madrid
771,1264763845.0,399.0,43,56.0,130,58.1,90.8,43,"[{'type': {'value': 213, 'displayName': 'Angle'}, 'value': '5.1'}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '12.2'}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '74.2'}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '62.5'}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Center'}]","[90, 118, 116, 29, 35, 37, 215, 217]",True,1,FirstHalf,1,Pass,1,Successful,279423.0,62.5,74.2,,,,,,,,,,,Santiago Bernabéu,Real Madrid
772,1464304833.0,400.0,43,58.0,130,63.6,74.8,43,"[{'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '81.1'}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '71.2'}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Left'}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '9.1'}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '0.5'}]","[90, 118, 116, 29, 204, 35, 36, 216, 217]",True,1,FirstHalf,1,Pass,1,Successful,70033.0,71.2,81.1,,,,,,,,,,,Santiago Bernabéu,Real Madrid
773,2064360087.0,401.0,44,1.0,130,71.3,85.1,44,"[{'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '92.0'}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Left'}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '0.7'}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '7.6'}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '77.0'}]","[90, 118, 116, 29, 204, 35, 36, 216, 217]",True,1,FirstHalf,1,Pass,1,Successful,326505.0,77.0,92.0,,,,,,,,,,,Santiago Bernabéu,Real Madrid
774,1881096152.0,402.0,44,3.0,130,77.1,91.8,44,"[{'type': {'value': 286, 'displayName': 'Offensive'}}, {'type': {'value': 233, 'displayName': 'OppositeRelatedEvent'}, 'value': '434'}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '90.3'}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '2.1'}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '78.8'}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '5.8'}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Left'}]","[90, 119, 28, 35, 37, 216, 217]",True,1,FirstHalf,1,Pass,0,Unsuccessful,83809.0,78.8,90.3,,,,,,,,,,,Santiago Bernabéu,Real Madrid
775,1914683336.0,434.0,44,3.0,52,19.2,7.4,44,"[{'type': {'value': 233, 'displayName': 'OppositeRelatedEvent'}, 'value': '402'}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Back'}, {'type': {'value': 285, 'displayName': 'Defensive'}}]","[90, 59]",True,1,FirstHalf,74,BlockedPass,1,Successful,88526.0,,,,,,,,,,,,,Santiago Bernabéu,Real Madrid
776,1670746893.0,435.0,44,5.0,52,12.8,3.2,44,[],[92],False,1,FirstHalf,49,BallRecovery,1,Successful,88526.0,,,,,,,,,,,,,Santiago Bernabéu,Real Madrid
777,1536367808.0,403.0,44,8.0,130,83.8,97.0,44,"[{'type': {'value': 13, 'displayName': 'Foul'}}, {'type': {'value': 286, 'displayName': 'Offensive'}}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Left'}, {'type': {'value': 233, 'displayName': 'OppositeRelatedEvent'}, 'value': '436'}]",[63],False,1,FirstHalf,4,Foul,0,Unsuccessful,83809.0,,,,,,,,,,,,,Santiago Bernabéu,Real Madrid
778,1749181781.0,436.0,44,8.0,52,16.2,3.0,44,"[{'type': {'value': 13, 'displayName': 'Foul'}}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Back'}, {'type': {'value': 233, 'displayName': 'OppositeRelatedEvent'}, 'value': '403'}, {'type': {'value': 285, 'displayName': 'Defensive'}}]","[90, 62]",True,1,FirstHalf,4,Foul,1,Successful,88526.0,,,,,,,,,,,,,Santiago Bernabéu,Real Madrid
779,1795197801.0,437.0,44,26.0,52,27.0,3.8,44,"[{'type': {'value': 1, 'displayName': 'Longball'}}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '0.2'}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '64.8'}, {'type': {'value': 155, 'displayName': 'Chipped'}}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '14.1'}, {'type': {'value': 5, 'displayName': 'FreekickTaken'}}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '40.3'}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Right'}]","[90, 118, 116, 123, 126, 131, 35, 36, 215, 217]",True,1,FirstHalf,1,Pass,1,Successful,106883.0,64.8,14.1,,,,,,,,,,,Santiago Bernabéu,Real Madrid
780,2115622786.0,404.0,44,30.0,130,33.8,87.7,44,"[{'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Back'}, {'type': {'value': 285, 'displayName': 'Defensive'}}, {'type': {'value': 233, 'displayName': 'OppositeRelatedEvent'}, 'value': '438'}]","[197, 199]",False,1,FirstHalf,44,Aerial,0,Unsuccessful,83809.0,,,,,,,,,,,,,Santiago Bernabéu,Real Madrid
781,1249542877.0,438.0,44,30.0,52,66.2,12.3,44,"[{'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Right'}, {'type': {'value': 233, 'displayName': 'OppositeRelatedEvent'}, 'value': '404'}, {'type': {'value': 286, 'displayName': 'Offensive'}}]","[196, 198]",False,1,FirstHalf,44,Aerial,1,Successful,137467.0,,,,,,,,,,,,,Santiago Bernabéu,Real Madrid
782,1076698377.0,439.0,44,30.0,52,64.6,14.0,44,"[{'type': {'value': 213, 'displayName': 'Angle'}, 'value': '0.7'}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '32.5'}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Center'}, {'type': {'value': 3, 'displayName': 'HeadPass'}}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '78.0'}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '18.9'}]","[90, 119, 28, 138, 35, 36, 216, 217]",True,1,FirstHalf,1,Pass,0,Unsuccessful,137467.0,78.0,32.5,,,,,,,,,,,Santiago Bernabéu,Real Madrid
783,1765472602.0,405.0,44,31.0,130,26.1,73.5,44,"[{'type': {'value': 3, 'displayName': 'HeadPass'}}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Back'}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '5.6'}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '4.5'}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '25.0'}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '65.4'}]","[90, 116, 29, 138, 34, 37, 214, 217]",True,1,FirstHalf,1,Pass,1,Successful,70033.0,25.0,65.4,,,,,,,,,,,Santiago Bernabéu,Real Madrid
784,1921698654.0,406.0,44,32.0,130,25.0,65.4,44,"[{'type': {'value': 1, 'displayName': 'Longball'}}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '43.1'}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '0.0'}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '19.0'}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '66.4'}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Back'}]","[90, 117, 119, 127, 35, 36, 215, 217]",True,1,FirstHalf,1,Pass,0,Unsuccessful,320374.0,43.1,66.4,,,,,,,,,,,Santiago Bernabéu,Real Madrid
785,1543112308.0,407.0,44,34.0,130,44.0,65.3,44,"[{'type': {'value': 233, 'displayName': 'OppositeRelatedEvent'}, 'value': '440'}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Back'}, {'type': {'value': 285, 'displayName': 'Defensive'}}]","[197, 199]",False,1,FirstHalf,44,Aerial,0,Unsuccessful,22300.0,,,,,,,,,,,,,Santiago Bernabéu,Real Madrid
786,1794537057.0,440.0,44,34.0,52,56.0,34.7,44,"[{'type': {'value': 233, 'displayName': 'OppositeRelatedEvent'}, 'value': '407'}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Center'}, {'type': {'value': 286, 'displayName': 'Offensive'}}]","[196, 198]",False,1,FirstHalf,44,Aerial,1,Successful,31772.0,,,,,,,,,,,,,Santiago Bernabéu,Real Madrid
787,1536976640.0,441.0,44,35.0,52,55.1,35.8,44,"[{'type': {'value': 3, 'displayName': 'HeadPass'}}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '24.1'}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '65.0'}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '13.1'}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '5.6'}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Center'}]","[90, 118, 116, 29, 138, 35, 37, 215, 217]",True,1,FirstHalf,1,Pass,1,Successful,31772.0,65.0,24.1,,,,,,,,,,,Santiago Bernabéu,Real Madrid
788,1129793839.0,443.0,44,43.0,52,80.8,27.7,44,"[{'type': {'value': 286, 'displayName': 'Offensive'}}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '2.2'}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '4.3'}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '78.3'}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '32.8'}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Center'}, {'type': {'value': 233, 'displayName': 'OppositeRelatedEvent'}, 'value': '409'}]","[90, 119, 28, 34, 36, 216, 217]",True,1,FirstHalf,1,Pass,0,Unsuccessful,20874.0,78.3,32.8,,,,,,,,,,,Santiago Bernabéu,Real Madrid
789,2126139752.0,409.0,44,43.0,130,21.4,72.9,44,"[{'type': {'value': 285, 'displayName': 'Defensive'}}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Back'}, {'type': {'value': 233, 'displayName': 'OppositeRelatedEvent'}, 'value': '443'}]","[90, 59]",True,1,FirstHalf,74,BlockedPass,1,Successful,279423.0,,,,,,,,,,,,,Santiago Bernabéu,Real Madrid
790,1456610751.0,410.0,44,44.0,130,21.6,70.0,44,"[{'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Back'}, {'type': {'value': 73, 'displayName': 'MissLeft'}}, {'type': {'value': 233, 'displayName': 'OppositeRelatedEvent'}, 'value': '444'}]",[121],False,1,FirstHalf,6,CornerAwarded,0,Unsuccessful,279423.0,,,,,,,,,,,,,Santiago Bernabéu,Real Madrid
791,1686053839.0,444.0,44,44.0,52,78.4,30.0,44,"[{'type': {'value': 75, 'displayName': 'MissRight'}}, {'type': {'value': 233, 'displayName': 'OppositeRelatedEvent'}, 'value': '410'}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Center'}]",[121],False,1,FirstHalf,6,CornerAwarded,1,Successful,20874.0,,,,,,,,,,,,,Santiago Bernabéu,Real Madrid
792,2063911698.0,445.0,45,4.0,52,99.5,0.5,45,"[{'type': {'value': 154, 'displayName': 'IntentionalAssist'}}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '91.8'}, {'type': {'value': 155, 'displayName': 'Chipped'}}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '1.8'}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '34.6'}, {'type': {'value': 6, 'displayName': 'CornerTaken'}}, {'type': {'value': 2, 'displayName': 'Cross'}}, {'type': {'value': 210, 'displayName': 'ShotAssist'}}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Center'}, {'type': {'value': 1, 'displayName': 'Longball'}}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '50.0'}, {'type': {'value': 11113, 'displayName': 'KeyPass'}}]","[90, 118, 122, 123, 124, 30, 31, 33, 38, 40, 41, 34, 36, 216, 217]",True,1,FirstHalf,1,Pass,1,Successful,31772.0,91.8,50.0,,,,,,,,,,,Santiago Bernabéu,Real Madrid
793,1109719636.0,412.0,45,6.0,130,8.2,54.0,45,"[{'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Back'}, {'type': {'value': 285, 'displayName': 'Defensive'}}, {'type': {'value': 233, 'displayName': 'OppositeRelatedEvent'}, 'value': '446'}]","[197, 199]",False,1,FirstHalf,44,Aerial,0,Unsuccessful,29474.0,,,,,,,,,,,,,Santiago Bernabéu,Real Madrid
794,1894601831.0,446.0,45,6.0,52,91.8,46.0,45,"[{'type': {'value': 286, 'displayName': 'Offensive'}}, {'type': {'value': 233, 'displayName': 'OppositeRelatedEvent'}, 'value': '412'}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Center'}]","[196, 198]",False,1,FirstHalf,44,Aerial,1,Successful,106875.0,,,,,,,,,,,,,Santiago Bernabéu,Real Madrid
795,1325132689.0,447.0,45,7.0,52,91.8,50.0,45,"[{'type': {'value': 154, 'displayName': 'IntentionalAssist'}}, {'type': {'value': 25, 'displayName': 'FromCorner'}}, {'type': {'value': 17, 'displayName': 'BoxCentre'}}, {'type': {'value': 55, 'displayName': 'RelatedEventId'}, 'value': '445'}, {'type': {'value': 102, 'displayName': 'GoalMouthY'}, 'value': '59.0'}, {'type': {'value': 15, 'displayName': 'Head'}}, {'type': {'value': 103, 'displayName': 'GoalMouthZ'}, 'value': '18.1'}, {'type': {'value': 29, 'displayName': 'Assisted'}}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Center'}]","[90, 6, 89, 9, 87, 1, 5, 13]",True,1,FirstHalf,13,MissedShots,1,Successful,106875.0,,,445.0,31772.0,18.1,59.0,True,,,,,,Santiago Bernabéu,Real Madrid
796,1258795791.0,413.0,45,46.0,130,3.1,40.4,45,"[{'type': {'value': 212, 'displayName': 'Length'}, 'value': '62.8'}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '61.8'}, {'type': {'value': 1, 'displayName': 'Longball'}}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '6.1'}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '22.4'}, {'type': {'value': 74, 'displayName': 'MissHigh'}}, {'type': {'value': 124, 'displayName': 'GoalKick'}}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Center'}]","[90, 119, 127, 35, 37, 215, 217]",True,1,FirstHalf,1,Pass,0,Unsuccessful,260843.0,61.8,22.4,,,,,,,,,,,Santiago Bernabéu,Real Madrid
797,1789889862.0,414.0,45,51.0,130,63.6,21.4,45,"[{'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Center'}, {'type': {'value': 286, 'displayName': 'Offensive'}}, {'type': {'value': 233, 'displayName': 'OppositeRelatedEvent'}, 'value': '450'}]","[197, 198]",False,1,FirstHalf,44,Aerial,0,Unsuccessful,29474.0,,,,,,,,,,,,,Santiago Bernabéu,Real Madrid
798,2085229938.0,450.0,45,51.0,52,36.4,78.6,45,"[{'type': {'value': 285, 'displayName': 'Defensive'}}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Back'}, {'type': {'value': 233, 'displayName': 'OppositeRelatedEvent'}, 'value': '414'}]","[196, 199]",False,1,FirstHalf,44,Aerial,1,Successful,88526.0,,,,,,,,,,,,,Santiago Bernabéu,Real Madrid
799,1908626467.0,451.0,45,52.0,52,32.2,79.3,45,"[{'type': {'value': 213, 'displayName': 'Angle'}, 'value': '0.4'}, {'type': {'value': 3, 'displayName': 'HeadPass'}}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '9.9'}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Back'}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '85.1'}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '40.8'}]","[90, 116, 29, 138, 35, 36, 215, 217]",True,1,FirstHalf,1,Pass,1,Successful,88526.0,40.8,85.1,,,,,,,,,,,Santiago Bernabéu,Real Madrid
800,1338391382.0,415.0,45,53.0,130,59.7,13.2,45,"[{'type': {'value': 233, 'displayName': 'OppositeRelatedEvent'}, 'value': '452'}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Right'}, {'type': {'value': 286, 'displayName': 'Offensive'}}]","[197, 198]",False,1,FirstHalf,44,Aerial,0,Unsuccessful,349932.0,,,,,,,,,,,,,Santiago Bernabéu,Real Madrid
801,1816400088.0,452.0,45,53.0,52,40.3,86.8,45,"[{'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Back'}, {'type': {'value': 285, 'displayName': 'Defensive'}}, {'type': {'value': 233, 'displayName': 'OppositeRelatedEvent'}, 'value': '415'}]","[196, 199]",False,1,FirstHalf,44,Aerial,1,Successful,13812.0,,,,,,,,,,,,,Santiago Bernabéu,Real Madrid
802,1249302715.0,453.0,45,54.0,52,40.8,85.1,45,"[{'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '79.4'}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '30.8'}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Back'}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '3.5'}, {'type': {'value': 156, 'displayName': 'LayOff'}}, {'type': {'value': 3, 'displayName': 'HeadPass'}}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '11.2'}]","[90, 117, 119, 28, 138, 34, 37, 214, 217]",True,1,FirstHalf,1,Pass,0,Unsuccessful,13812.0,30.8,79.4,,,,,,,,,,,Santiago Bernabéu,Real Madrid
803,1389314424.0,416.0,45,55.0,130,67.2,25.6,45,"[{'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Center'}]","[90, 68]",True,1,FirstHalf,61,BallTouch,0,Unsuccessful,29474.0,,,,,,,,,,,,,Santiago Bernabéu,Real Madrid
804,2036058338.0,454.0,45,59.0,52,10.8,82.0,45,"[{'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '2.8'}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Back'}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '4.3'}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '21.1'}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '53.6'}]","[90, 116, 29, 34, 37, 214, 217]",True,1,FirstHalf,1,Pass,1,Successful,106875.0,2.8,53.6,,,,,,,,,,,Santiago Bernabéu,Real Madrid
805,1257621480.0,455.0,46,1.0,52,2.8,53.6,46,"[{'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Back'}, {'type': {'value': 1, 'displayName': 'Longball'}}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '57.5'}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '0.1'}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '41.1'}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '41.9'}]","[90, 117, 119, 127, 35, 36, 215, 217]",True,1,FirstHalf,1,Pass,0,Unsuccessful,73798.0,41.9,57.5,,,,,,,,,,,Santiago Bernabéu,Real Madrid
806,2109743131.0,417.0,46,5.0,130,55.6,45.2,46,"[{'type': {'value': 286, 'displayName': 'Offensive'}}, {'type': {'value': 233, 'displayName': 'OppositeRelatedEvent'}, 'value': '456'}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Center'}]","[90, 62]",True,1,FirstHalf,4,Foul,1,Successful,,,,,,,,,,,,,,Santiago Bernabéu,Real Madrid
807,1379201021.0,456.0,46,5.0,52,44.4,54.8,46,"[{'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Back'}, {'type': {'value': 233, 'displayName': 'OppositeRelatedEvent'}, 'value': '417'}, {'type': {'value': 285, 'displayName': 'Defensive'}}]",[63],False,1,FirstHalf,4,Foul,0,Unsuccessful,20874.0,,,,,,,,,,,,,Santiago Bernabéu,Real Madrid
808,1472919394.0,418.0,46,23.0,130,53.1,41.0,46,"[{'type': {'value': 1, 'displayName': 'Longball'}}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Center'}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '31.6'}, {'type': {'value': 155, 'displayName': 'Chipped'}}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '34.3'}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '85.2'}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '6.1'}, {'type': {'value': 5, 'displayName': 'FreekickTaken'}}]","[90, 118, 116, 123, 126, 131, 204, 35, 37, 216, 217]",True,1,FirstHalf,1,Pass,1,Successful,320374.0,85.2,31.6,,,,,,,,,,,Santiago Bernabéu,Real Madrid
809,2072182883.0,427.0,46,25.0,130,85.9,31.5,46,"[{'type': {'value': 212, 'displayName': 'Length'}, 'value': '13.8'}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '0.5'}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Center'}, {'type': {'value': 3, 'displayName': 'HeadPass'}}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '40.7'}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '97.6'}]","[90, 119, 28, 138, 35, 36, 216, 217]",True,1,FirstHalf,1,Pass,0,Unsuccessful,326505.0,97.6,40.7,,,,,,,,,,,Santiago Bernabéu,Real Madrid
810,1500336390.0,457.0,46,28.0,52,2.7,59.4,46,[],[92],False,1,FirstHalf,52,KeeperPickup,1,Successful,73798.0,,,,,,,,,,,,,Santiago Bernabéu,Real Madrid
811,1762126090.0,458.0,46,34.0,52,3.3,56.4,46,"[{'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Back'}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '0.8'}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '15.6'}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '17.9'}, {'type': {'value': 123, 'displayName': 'KeeperThrow'}}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '74.7'}]","[90, 35, 36, 214, 217]",True,1,FirstHalf,1,Pass,1,Successful,73798.0,15.6,74.7,,,,,,,,,,,Santiago Bernabéu,Real Madrid
812,2039134702.0,459.0,46,35.0,52,15.6,74.7,46,"[{'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '56.9'}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '17.3'}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '3.8'}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Back'}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '3.9'}]","[90, 116, 29, 34, 37, 214, 217]",True,1,FirstHalf,1,Pass,1,Successful,106875.0,3.8,56.9,,,,,,,,,,,Santiago Bernabéu,Real Madrid
