,Date,Day,Comp,Round,Venue,Result,Squad,Opponent,Start,Pos,Min,SoTA_Performance,GA_Performance,Saves_Performance,Save%_Performance,CS_Performance,PSxG_Performance,PKatt_Penalty Kicks,PKA_Penalty Kicks,PKsv_Penalty Kicks,PKm_Penalty Kicks,Cmp_Launched,Att_Launched,Cmp%_Launched,Att_Passes,Thr_Passes,Launch%_Passes,AvgLen_Passes,Att_Goal Kicks,Launch%_Goal Kicks,AvgLen_Goal Kicks,Opp_Crosses,Stp_Crosses,Stp%_Crosses,#OPA_Sweeper,AvgDist_Sweeper,Match Report
20,2018-12-02,Sun,La Liga,Matchweek 14,Away,D 1–1,Atlético Madrid,Girona,Y,GK,90,2,1,2,100.0,0,1.1,1,1,0,0,3,10,30.0,6,1,33.3,36.0,9,88.9,61.2,10,0,0.0,1,18.5,Match Report
21,2018-12-05,Wed,Copa del Rey,Round of 32,Home,W 4–0,Atlético Madrid,Sant Andreu,N,"On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play",Match Report
22,2018-12-08,Sat,La Liga,Matchweek 15,Home,W 3–0,Atlético Madrid,Alavés,Y,GK,90,3,0,3,100.0,1,0.4,0,0,0,0,10,20,50.0,13,4,61.5,47.9,14,85.7,59.2,13,2,15.4,0,15.5,Match Report
23,2018-12-11,Tue,Champions Lg,Group stage,Away,D 0–0,es  Atlético Madrid,be  Club Brugge,Y,GK,90,2,0,2,100.0,1,0.8,0,0,0,0,6,12,50.0,19,1,42.1,35.5,4,100.0,61.5,9,1,11.1,0,9.8,Match Report
24,2018-12-15,Sat,La Liga,Matchweek 16,Away,W 3–2,Atlético Madrid,Valladolid,Y,GK,90,2,2,1,0.0,0,1.5,0,0,0,0,11,20,55.0,15,4,66.7,48.2,10,100.0,67.9,17,4,23.5,0,13.0,Match Report
25,2018-12-22,Sat,La Liga,Matchweek 17,Home,W 1–0,Atlético Madrid,Espanyol,Y,GK,90,4,0,4,100.0,1,0.9,0,0,0,0,2,21,9.5,17,2,76.5,57.1,9,88.9,64.1,13,3,23.1,0,13.0,Match Report
26,2019-01-06,Sun,La Liga,Matchweek 18,Away,D 1–1,Atlético Madrid,Sevilla,Y,GK,90,4,1,3,75.0,0,1.6,0,0,0,0,7,17,41.2,14,3,71.4,49.4,7,100.0,66.9,17,1,5.9,1,12.8,Match Report
27,2019-01-09,Wed,Copa del Rey,Round of 16,Away,D 1–1,Atlético Madrid,Girona,N,"On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play",Match Report
28,2019-01-13,Sun,La Liga,Matchweek 19,Home,W 1–0,Atlético Madrid,Levante,Y,GK,90,2,0,2,100.0,1,0.4,0,0,0,0,8,19,42.1,21,2,71.4,48.4,4,100.0,64.0,6,1,16.7,0,17.0,Match Report
29,2019-01-16,Wed,Copa del Rey,Round of 16,Home,D 3–3,Atlético Madrid,Girona,N,"On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play",Match Report
30,2019-01-19,Sat,La Liga,Matchweek 20,Away,W 3–0,Atlético Madrid,Huesca,Y,GK,90,3,0,3,100.0,1,0.6,0,0,0,0,7,22,31.8,16,1,87.5,59.3,9,88.9,59.6,17,0,0.0,0,9.5,Match Report
31,2019-01-26,Sat,La Liga,Matchweek 21,Home,W 2–0,Atlético Madrid,Getafe,Y,GK,90,1,0,1,100.0,1,0.2,0,0,0,0,6,18,33.3,21,1,71.4,46.5,3,100.0,69.7,13,0,0.0,0,13.3,Match Report
32,2019-02-03,Sun,La Liga,Matchweek 22,Away,L 0–1,Atlético Madrid,Betis,Y,GK,90,2,1,2,100.0,0,1.1,1,1,0,0,4,8,50.0,10,1,70.0,46.5,2,50.0,48.5,4,0,0.0,0,11.5,Match Report
33,2019-02-09,Sat,La Liga,Matchweek 23,Home,L 1–3,Atlético Madrid,Real Madrid,Y,GK,90,3,3,1,33.3,0,2.0,1,1,0,0,3,16,18.8,15,0,73.3,56.5,5,100.0,62.8,9,0,0.0,0,12.8,Match Report
34,2019-02-16,Sat,La Liga,Matchweek 24,Away,W 1–0,Atlético Madrid,Rayo Vallecano,Y,GK,90,6,0,6,100.0,1,1.3,0,0,0,0,6,16,37.5,22,10,36.4,40.3,9,88.9,65.6,7,0,0.0,0,10.3,Match Report
35,2019-02-20,Wed,Champions Lg,Round of 16,Home,W 2–0,es  Atlético Madrid,it  Juventus,Y,GK,90,3,0,3,100.0,1,0.6,0,0,0,0,7,23,30.4,14,0,100.0,60.1,10,90.0,62.7,4,0,0.0,0,10.5,Match Report
36,2019-02-24,Sun,La Liga,Matchweek 25,Home,W 2–0,Atlético Madrid,Villarreal,Y,GK,90,3,0,3,100.0,1,0.6,0,0,0,0,5,14,35.7,20,1,55.0,42.8,3,100.0,75.3,9,0,0.0,1,16.0,Match Report
37,2019-03-03,Sun,La Liga,Matchweek 26,Away,W 2–0,Atlético Madrid,Real Sociedad,Y,GK,90,3,0,3,100.0,1,0.5,0,0,0,0,10,28,35.7,20,3,80.0,55.8,12,100.0,73.1,21,4,19.0,0,14.0,Match Report
38,2019-03-09,Sat,La Liga,Matchweek 27,Home,W 1–0,Atlético Madrid,Leganés,Y,GK,90,2,0,2,100.0,1,0.1,0,0,0,0,3,15,20.0,18,4,66.7,51.8,3,100.0,67.3,14,1,7.1,2,18.5,Match Report
39,2019-03-12,Tue,Champions Lg,Round of 16,Away,L 0–3,es  Atlético Madrid,it  Juventus,Y,GK,90,3,3,1,33.3,0,2.1,1,1,0,0,9,26,34.6,13,1,92.3,61.2,14,100.0,67.9,18,1,5.6,0,9.6,Match Report
40,2019-03-16,Sat,La Liga,Matchweek 28,Away,L 0–2,Atlético Madrid,Athletic Club,Y,GK,90,5,2,3,60.0,0,1.4,0,0,0,0,5,13,38.5,18,3,50.0,36.9,6,66.7,49.7,11,0,0.0,0,16.3,Match Report
41,2019-03-21,Thu,Euro Qualifying,Group stage,Away,D 1–1,si  Slovenia,il  Israel,Y,GK,90,4,1,3,75.0,0,,0,0,0,0,,,,,,,,,,,,,,,,Match Report
42,2019-03-24,Sun,Euro Qualifying,Group stage,Home,D 1–1,si  Slovenia,mk  North Macedonia,Y,GK,90,2,1,1,50.0,0,,0,0,0,0,,,,,,,,,,,,,,,,Match Report
43,2019-03-30,Sat,La Liga,Matchweek 29,Away,W 4–0,Atlético Madrid,Alavés,Y,GK,90,3,0,3,100.0,1,0.3,0,0,0,0,12,24,50.0,16,6,62.5,48.9,14,100.0,64.6,19,5,26.3,0,8.0,Match Report
44,2019-04-02,Tue,La Liga,Matchweek 30,Home,W 2–0,Atlético Madrid,Girona,Y,GK,90,4,0,4,100.0,1,0.3,0,0,0,0,10,15,66.7,17,6,52.9,44.8,8,75.0,54.6,11,2,18.2,0,19.3,Match Report
45,2019-04-06,Sat,La Liga,Matchweek 31,Away,L 0–2,Atlético Madrid,Barcelona,Y,GK,90,11,2,9,81.8,0,3.2,0,0,0,0,9,14,64.3,16,4,43.8,38.8,9,77.8,59.3,3,0,0.0,0,11.6,Match Report
46,2019-04-13,Sat,La Liga,Matchweek 32,Home,W 2–0,Atlético Madrid,Celta Vigo,Y,GK,90,3,0,3,100.0,1,1.3,0,0,0,0,4,9,44.4,11,2,54.5,37.5,4,75.0,59.5,10,1,10.0,0,8.0,Match Report
47,2019-04-20,Sat,La Liga,Matchweek 33,Away,W 1–0,Atlético Madrid,Eibar,Y,GK,90,2,0,2,100.0,1,0.2,0,0,0,0,10,28,35.7,20,3,75.0,51.7,15,86.7,58.8,16,2,12.5,0,13.7,Match Report
48,2019-04-24,Wed,La Liga,Matchweek 34,Home,W 3–2,Atlético Madrid,Valencia,Y,GK,90,3,2,2,66.7,0,1.7,1,1,0,0,5,12,41.7,11,1,54.5,43.5,11,54.5,49.1,3,0,0.0,0,,Match Report
49,2019-04-27,Sat,La Liga,Matchweek 35,Home,W 1–0,Atlético Madrid,Valladolid,Y,GK,90,4,0,4,100.0,1,0.6,0,0,0,0,7,15,46.7,10,3,50.0,45.3,11,90.9,62.1,6,0,0.0,1,31.5,Match Report
50,2019-05-04,Sat,La Liga,Matchweek 36,Away,L 0–3,Atlético Madrid,Espanyol,Y,GK,90,4,3,3,50.0,0,1.9,1,1,0,0,8,16,50.0,14,2,64.3,44.1,9,77.8,56.8,6,1,16.7,2,34.7,Match Report
51,2019-05-12,Sun,La Liga,Matchweek 37,Home,D 1–1,Atlético Madrid,Sevilla,Y,GK,90,5,1,4,80.0,0,0.9,0,0,0,0,8,19,42.1,16,3,62.5,51.1,9,100.0,66.9,7,1,14.3,0,7.0,Match Report
52,2019-06-07,Fri,Euro Qualifying,Group stage,Away,L 0–1,si  Slovenia,at  Austria,Y,GK,90,8,1,7,87.5,0,,0,0,0,0,,,,,,,,,,,,,,,,Match Report
53,2019-06-10,Mon,Euro Qualifying,Group stage,Away,W 5–0,si  Slovenia,lv  Latvia,Y,GK,90,4,0,4,100.0,1,,0,0,0,0,,,,,,,,,,,,,,,,Match Report
54,,,,,,29-12-9,,,50/50,,4530,165,41,133,79.4,25,43.3,8,7,0,1,269,711,37.8,670,108,60.7,46.1,341,89.1,62.2,418,43,10.3,13,13.9,
