,Player,Nation,Pos,Squad,Age,Born,90s,Gls_Standard,Sh_Standard,SoT_Standard,SoT%_Standard,Sh/90_Standard,SoT/90_Standard,G/Sh_Standard,G/SoT_Standard,Dist_Standard,FK_Standard,PK_Standard,PKatt_Standard,xG_Expected,npxG_Expected,npxG/Sh_Expected,G-xG_Expected,np:G-xG_Expected
448,Samuel,br  BRA,"FW,MF",Valencia,23-050,1999,18.8,2,53,20,37.7,2.81,1.06,0.04,0.10,17.6,0,0,0,3.4,3.3,0.06,-1.4,-1.3
449,Fede San Emeterio,es  ESP,MF,Cádiz,25-332,1997,10.6,0,3,0,0.0,0.28,0.00,0.00,,17.5,0,0,0,0.1,0.1,0.05,-0.1,-0.1
450,Oihan Sancet,es  ESP,MF,Athletic Club,22-292,2000,14.7,7,30,10,33.3,2.04,0.68,0.20,0.60,18.2,0,1,1,3.7,2.9,0.10,+3.3,+3.1
451,Antonio Sánchez,es  ESP,MF,Mallorca,26-041,1997,7.1,0,10,5,50.0,1.41,0.70,0.00,0.00,22.9,0,0,0,0.5,0.5,0.05,-0.5,-0.5
452,Iván Sánchez,es  ESP,"MF,FW",Valladolid,30-141,1992,7.9,0,12,5,41.7,1.53,0.64,0.00,0.00,23.2,0,0,0,0.6,0.6,0.05,-0.6,-0.6
453,Javi Sánchez,es  ESP,DF,Valladolid,25-334,1997,15.9,1,8,1,12.5,0.50,0.06,0.13,1.00,18.1,1,0,0,0.6,0.6,0.07,+0.4,+0.4
454,Manuel Sánchez,es  ESP,DF,Osasuna,22-171,2000,9.3,0,5,1,20.0,0.54,0.11,0.00,0.00,18.5,0,0,0,0.4,0.4,0.08,-0.4,-0.4
455,Esteban Saveljich,me  MNE,FW,Rayo Vallecano,31-267,1991,0.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
456,Stefan Savić,me  MNE,DF,Atlético Madrid,32-034,1991,12.8,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
457,Haris Seferović,ch  SUI,MF,Celta Vigo,30-354,1992,0.3,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
458,Jaime Seoane,es  ESP,MF,Getafe,26-020,1997,3.2,0,2,0,0.0,0.63,0.00,0.00,,21.7,0,0,0,0.1,0.1,0.04,-0.1,-0.1
459,David Silva,es  ESP,MF,Real Sociedad,37-034,1986,12.4,1,15,8,53.3,1.21,0.65,0.07,0.13,14.9,0,0,0,1.9,1.9,0.13,-0.9,-0.9
460,Rui Silva,pt  POR,GK,Betis,29-004,1994,17.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
461,Unai Simón,es  ESP,GK,Athletic Club,25-245,1997,20.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
462,Rubén Sobrino,es  ESP,"FW,MF",Cádiz,30-255,1992,12.9,1,17,8,47.1,1.32,0.62,0.06,0.13,12.9,0,0,0,2.9,2.9,0.17,-1.9,-1.9
463,Alex Sola,es  ESP,DF,Real Sociedad,23-247,1999,3.1,0,4,1,25.0,1.31,0.33,0.00,0.00,26.4,0,0,0,0.1,0.1,0.02,-0.1,-0.1
464,Augusto Solari,ar  ARG,"MF,FW",Celta Vigo,31-039,1992,2.2,0,2,0,0.0,0.93,0.00,0.00,,14.4,0,0,0,0.3,0.3,0.14,-0.3,-0.3
465,Carlos Soler,es  ESP,MF,Valencia,26-040,1997,2.7,1,4,1,25.0,1.49,0.37,0.00,0.00,30.0,3,1,1,0.9,0.2,0.04,+0.1,-0.2
466,David Soria,es  ESP,GK,Getafe,29-313,1993,20.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
467,Dyego Sousa,pt  POR,FW,Almería,33-150,1989,3.9,0,10,3,30.0,2.59,0.78,0.00,0.00,15.4,0,0,0,0.6,0.6,0.06,-0.6,-0.6
468,Vinicius Souza,br  BRA,MF,Espanyol,23-239,1999,17.0,0,4,1,25.0,0.24,0.06,0.00,0.00,27.4,0,0,0,0.1,0.1,0.03,-0.1,-0.1
469,Jørgen Strand Larsen,no  NOR,FW,Celta Vigo,23-005,2000,11.1,2,25,8,32.0,2.25,0.72,0.08,0.25,12.4,0,0,0,3.3,3.3,0.13,-1.3,-1.3
470,Cristhian Stuani,uy  URU,FW,Girona,36-122,1986,7.2,5,19,11,57.9,2.62,1.52,0.11,0.18,13.4,0,3,4,6.5,3.4,0.18,-1.5,-1.4
471,Damián Suárez,uy  URU,DF,Getafe,34-290,1988,10.0,1,2,1,50.0,0.20,0.10,0.50,1.00,18.8,0,0,0,0.3,0.3,0.16,+0.7,+0.7
472,Denis Suárez,es  ESP,MF,Espanyol,29-036,1994,0.3,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
473,Mario Suárez,es  ESP,"DF,MF",Rayo Vallecano,35-352,1987,0.1,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
474,Suso,es  ESP,"FW,MF",Sevilla,29-084,1993,2.7,0,4,1,25.0,1.48,0.37,0.00,0.00,26.1,1,0,0,0.1,0.1,0.03,-0.1,-0.1
475,Williot Swedberg,se  SWE,MF,Celta Vigo,19-010,2004,0.4,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
476,Alexander Sørloth,no  NOR,FW,Real Sociedad,27-068,1995,14.2,8,34,18,52.9,2.40,1.27,0.24,0.44,12.8,0,0,0,6.6,6.6,0.20,+1.4,+1.4
477,Renato Tapia,pe  PER,MF,Celta Vigo,27-198,1995,7.7,0,4,2,50.0,0.52,0.26,0.00,0.00,18.0,0,0,0,0.3,0.3,0.07,-0.3,-0.3
478,Aurélien Tchouaméni,fr  FRA,MF,Real Madrid,23-015,2000,11.8,0,17,2,11.8,1.44,0.17,0.00,0.00,21.7,0,0,0,0.7,0.7,0.04,-0.7,-0.7
479,Alex Telles,br  BRA,DF,Sevilla,30-058,1992,8.4,0,4,0,0.0,0.48,0.00,0.00,,24.8,1,0,0,0.1,0.1,0.03,-0.1,-0.1
480,Marc-André ter Stegen,de  GER,GK,Barcelona,30-287,1992,20.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
481,Ramón Terrats,es  ESP,MF,Girona,22-116,2000,2.4,0,4,0,0.0,1.70,0.00,0.00,,25.2,0,0,0,0.2,0.2,0.05,-0.2,-0.2
482,Raúl de Tomás,es  ESP,FW,Rayo Vallecano,28-117,1994,0.4,0,4,0,0.0,10.59,0.00,0.00,,23.7,0,0,0,0.5,0.5,0.14,-0.5,-0.5
483,Pablo Torre,es  ESP,FW,Barcelona,19-314,2003,0.2,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
484,David Torres,es  ESP,DF,Valladolid,19-343,2003,1.1,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
485,Ferrán Torres,es  ESP,FW,Barcelona,22-347,2000,7.2,2,27,7,25.9,3.77,0.98,0.07,0.29,13.3,0,0,0,3.5,3.5,0.13,-1.5,-1.5
486,Óliver Torres,es  ESP,"MF,FW",Sevilla,28-093,1994,14.7,3,15,4,26.7,1.02,0.27,0.20,0.75,16.2,0,0,0,1.8,1.8,0.12,+1.2,+1.2
487,Pau Torres,es  ESP,DF,Villarreal,26-026,1997,17.0,0,5,0,0.0,0.29,0.00,0.00,,10.2,0,0,0,0.6,0.6,0.11,-0.6,-0.6
488,Roberto Torres,es  ESP,"FW,MF",Osasuna,33-341,1989,0.1,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
489,Lucas Torró,es  ESP,MF,Osasuna,28-207,1994,16.7,0,18,3,16.7,1.08,0.18,0.00,0.00,21.6,0,0,0,0.8,0.8,0.04,-0.8,-0.8
490,Nabil Touaizi,ma  MAR,MF,Espanyol,22-010,2001,0.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
491,Óscar Trejo,ar  ARG,"MF,FW",Rayo Vallecano,34-291,1988,13.4,2,9,3,33.3,0.67,0.22,0.11,0.33,19.1,0,1,2,2.6,1.0,0.11,-0.6,0.0
492,Manu Trigueros,es  ESP,"MF,FW",Villarreal,31-117,1991,4.2,0,3,1,33.3,0.71,0.24,0.00,0.00,22.2,0,0,0,0.1,0.1,0.04,-0.1,-0.1
493,Viktor Tsyhankov,ua  UKR,MF,Girona,25-088,1997,0.1,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
494,Beñat Turrientes,es  ESP,"MF,FW",Real Sociedad,21-011,2002,1.2,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
495,Enes Ünal,tr  TUR,FW,Getafe,25-277,1997,19.2,6,45,14,31.1,2.34,0.73,0.11,0.36,19.0,8,1,2,4.6,3.1,0.07,+1.4,+1.9
496,Oscar Ureña,es  ESP,MF,Girona,20-041,2003,1.1,0,1,1,100.0,0.90,0.90,0.00,0.00,16.9,0,0,0,0.2,0.2,0.18,-0.2,-0.2
497,Óscar Valentín,es  ESP,MF,Rayo Vallecano,28-175,1994,13.6,0,9,0,0.0,0.66,0.00,0.00,,21.6,0,0,0,0.4,0.4,0.04,-0.4,-0.4
498,Valery,es  ESP,"MF,DF",Girona,23-080,1999,6.4,0,4,0,0.0,0.63,0.00,0.00,,15.7,0,0,0,0.4,0.4,0.09,-0.4,-0.4
499,Enrique Valiente,es  ESP,DF,Sevilla,20-294,2002,4.1,1,3,1,33.3,0.73,0.24,0.33,1.00,8.7,0,0,0,0.2,0.2,0.05,+0.8,+0.8
500,Martin Valjent,sk  SVK,DF,Mallorca,27-062,1995,16.8,0,1,0,0.0,0.06,0.00,0.00,,37.9,0,0,0,0.0,0.0,0.02,0.0,0.0
501,Manu Vallejo,es  ESP,"FW,MF",Girona,25-362,1997,2.3,0,1,1,100.0,0.44,0.44,0.00,0.00,12.6,0,0,0,0.0,0.0,0.03,0.0,0.0
502,Federico Valverde,uy  URU,"FW,MF",Real Madrid,24-204,1998,17.0,6,41,15,36.6,2.41,0.88,0.15,0.40,24.1,2,0,0,2.4,2.4,0.06,+3.6,+3.6
503,Jesus Vazquez,es  ESP,"DF,MF",Valencia,20-040,2003,1.9,0,3,0,0.0,1.58,0.00,0.00,,17.6,0,0,0,0.1,0.1,0.03,-0.1,-0.1
504,Kevin Vázquez,es  ESP,"MF,DF",Celta Vigo,29-325,1993,1.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
505,Lucas Vázquez,es  ESP,DF,Real Madrid,31-225,1991,4.7,2,7,3,42.9,1.48,0.63,0.29,0.67,20.6,0,0,0,0.9,0.9,0.13,+1.1,+1.1
506,Gabriel Veiga,es  ESP,MF,Celta Vigo,20-260,2002,11.5,6,31,17,54.8,2.69,1.48,0.19,0.35,20.8,0,0,0,3.3,3.3,0.11,+2.7,+2.7
507,Unai Vencedor Paris,es  ESP,MF,Athletic Club,22-088,2000,1.6,0,3,1,33.3,1.91,0.64,0.00,0.00,16.3,0,0,0,0.5,0.5,0.16,-0.5,-0.5
508,Gonzalo Verdú,es  ESP,DF,Elche,34-113,1988,4.8,1,5,2,40.0,1.03,0.41,0.20,0.50,14.6,1,0,0,0.2,0.2,0.04,+0.8,+0.8
509,Mikel Vesga,es  ESP,MF,Athletic Club,29-266,1993,15.5,2,12,1,8.3,0.77,0.06,0.08,1.00,24.6,0,1,1,1.3,0.6,0.05,+0.7,+0.4
510,Aleix Vidal,es  ESP,"MF,FW",Espanyol,33-174,1989,8.1,0,3,2,66.7,0.37,0.25,0.00,0.00,17.4,0,0,0,0.1,0.1,0.04,-0.1,-0.1
511,Nacho Vidal,es  ESP,DF,Osasuna,28-018,1995,9.9,0,8,1,12.5,0.81,0.10,0.00,0.00,18.9,0,0,0,0.5,0.5,0.07,-0.5,-0.5
512,Asier Villalibre,es  ESP,FW,Athletic Club,25-134,1997,1.1,0,4,1,25.0,3.71,0.93,0.00,0.00,11.6,0,0,0,0.3,0.3,0.08,-0.3,-0.3
513,Gonzalo Villar,es  ESP,MF,Getafe,24-325,1998,1.1,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
514,Iván Villar,es  ESP,GK,Celta Vigo,25-217,1997,1.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
515,Daniel Vivian,es  ESP,DF,Athletic Club,23-211,1999,13.1,1,6,2,33.3,0.46,0.15,0.17,0.50,10.8,0,0,0,0.6,0.6,0.10,+0.4,+0.4
516,Shon Weissman,il  ISR,FW,Valladolid,26-362,1996,8.3,1,18,7,38.9,2.17,0.84,0.06,0.14,12.8,0,0,0,2.3,2.3,0.13,-1.3,-1.3
517,Iñaki Williams,gh  GHA,FW,Athletic Club,28-241,1994,16.1,5,38,15,39.5,2.35,0.93,0.13,0.33,15.1,0,0,1,4.9,4.1,0.11,+0.1,+0.9
518,Nico Williams,es  ESP,"FW,MF",Athletic Club,20-214,2002,17.4,3,36,12,33.3,2.07,0.69,0.08,0.25,17.1,0,0,0,2.8,2.8,0.08,+0.2,+0.2
519,Axel Witsel,be  BEL,"DF,MF",Atlético Madrid,34-030,1989,13.9,0,5,0,0.0,0.36,0.00,0.00,,19.2,0,0,0,0.2,0.2,0.05,-0.2,-0.2
520,Jawad El Yamiq,ma  MAR,DF,Valladolid,30-347,1992,6.7,0,5,0,0.0,0.74,0.00,0.00,,18.8,0,0,0,0.2,0.2,0.05,-0.2,-0.2
521,Joseba Zaldúa,es  ESP,DF,Cádiz,30-232,1992,7.1,0,1,0,0.0,0.14,0.00,0.00,,32.7,0,0,0,0.0,0.0,0.01,0.0,0.0
522,Oier Zarraga,es  ESP,MF,Athletic Club,24-038,1999,4.9,0,12,3,25.0,2.45,0.61,0.00,0.00,26.5,0,0,0,0.4,0.4,0.03,-0.4,-0.4
523,Igor Zubeldia,es  ESP,DF,Real Sociedad,25-318,1997,14.0,1,4,1,25.0,0.29,0.07,0.25,1.00,18.2,0,0,0,0.5,0.5,0.12,+0.5,+0.5
524,Martín Zubimendi,es  ESP,MF,Real Sociedad,24-009,1999,17.8,1,5,2,40.0,0.28,0.11,0.20,0.50,19.1,0,0,0,0.5,0.5,0.11,+0.5,+0.5
