,Date,Time,Comp,Round,Day,Venue,Result,GF,GA,Opponent,xG,xGA,Poss,Attendance,Captain,Formation,Referee,Match Report,Notes
18,2021-11-28,18:30,La Liga,Matchweek 15,Sun,Away,W,4,1,Cádiz,3.9,1.1,63,16861.0,Koke,4-4-2,Jesús Gil,Match Report,
19,2021-12-04,18:30,La Liga,Matchweek 16,Sat,Home,L,1,2,Mallorca,1.6,0.8,58,51009.0,Koke,4-4-2,Juan Martínez,Match Report,
20,2021-12-07,20:00,Champions Lg,Group stage,Tue,Away,W,3,1,pt  Porto,3.7,1.6,33,38830.0,Koke,3-5-2,Clément Turpin,Match Report,
21,2021-12-12,21:00,La Liga,Matchweek 17,Sun,Away,L,0,2,Real Madrid,0.8,0.6,39,51024.0,Koke,4-4-2,Antonio Matéu Lahoz,Match Report,
22,2021-12-18,21:00,La Liga,Matchweek 18,Sat,Away,L,1,2,Sevilla,1.1,0.5,46,33241.0,Koke,3-1-4-2,Ricardo de Burgos,Match Report,
23,2021-12-22,19:00,La Liga,Matchweek 9,Wed,Away,L,1,2,Granada,1.6,0.7,60,13304.0,Koke,3-1-4-2,Alejandro Hernández,Match Report,
24,2022-01-02,16:15,La Liga,Matchweek 19,Sun,Home,W,2,0,Rayo Vallecano,1.9,0.2,50,43029.0,Jan Oblak,4-4-2,Jorge Figueroa,Match Report,
25,2022-01-06,21:30,Copa del Rey,Round of 32,Thu,Away,W,5,0,Majadahonda,,,56,17769.0,Jan Oblak,4-4-2,Santiago Jaime,Match Report,
26,2022-01-09,21:00,La Liga,Matchweek 20,Sun,Away,D,2,2,Villarreal,0.9,2.1,41,14127.0,Jan Oblak,4-4-2,Alberola Rojas,Match Report,
27,2022-01-13,22:00,Supercopa de España,Semi-finals,Thu,Home,L,1,2,Athletic Club,,,56,,Koke,3-1-4-2,Guillermo Cuadra,Match Report,
28,2022-01-19,21:00,Copa del Rey,Round of 16,Wed,Away,L,0,2,Real Sociedad,,,54,28111.0,Koke,4-5-1,Alberola Rojas,Match Report,
29,2022-01-22,21:00,La Liga,Matchweek 22,Sat,Home,W,3,2,Valencia,2.5,0.7,64,44999.0,Koke,4-4-2,Isidro Díaz de Mera,Match Report,
30,2022-02-06,16:15,La Liga,Matchweek 23,Sun,Away,L,2,4,Barcelona,1.4,1.0,44,74221.0,Koke,4-3-3,Jesús Gil,Match Report,
31,2022-02-12,21:00,La Liga,Matchweek 24,Sat,Home,W,4,3,Getafe,2.7,2.5,50,49375.0,Koke,4-4-2,Ricardo de Burgos,Match Report,
32,2022-02-16,19:00,La Liga,Matchweek 21,Wed,Home,L,0,1,Levante,1.3,1.2,54,43456.0,Koke,4-4-2,José Luis Munuera,Match Report,
33,2022-02-19,16:15,La Liga,Matchweek 25,Sat,Away,W,3,0,Osasuna,0.5,0.9,38,20040.0,Koke,4-4-2,Mario Melero,Match Report,
34,2022-02-23,21:00,Champions Lg,Round of 16,Wed,Home,D,1,1,eng  Manchester Utd,1.3,0.6,38,63273.0,Jan Oblak,3-5-2,Ovidiu Hațegan,Match Report,Leg 1 of 2
35,2022-02-26,21:00,La Liga,Matchweek 26,Sat,Home,W,2,0,Celta Vigo,0.6,1.1,36,48009.0,Jan Oblak,3-5-2,Alejandro Hernández,Match Report,
36,2022-03-06,21:00,La Liga,Matchweek 27,Sun,Away,W,3,1,Betis,3.1,1.4,35,44383.0,Jan Oblak,5-3-2,Guillermo Cuadra,Match Report,
37,2022-03-11,21:00,La Liga,Matchweek 28,Fri,Home,W,2,1,Cádiz,0.4,1.2,45,50573.0,Koke,5-3-2,Pablo González,Match Report,
38,2022-03-15,20:00,Champions Lg,Round of 16,Tue,Away,W,1,0,eng  Manchester Utd,0.5,1.0,40,73008.0,Koke,3-1-4-2,Slavko Vinčič,Match Report,Leg 2 of 2; Atlético Madrid won
39,2022-03-19,21:00,La Liga,Matchweek 29,Sat,Away,W,1,0,Rayo Vallecano,1.3,1.8,46,10349.0,Koke,3-5-2,José Luis Munuera,Match Report,
40,2022-04-02,21:00,La Liga,Matchweek 30,Sat,Home,W,4,1,Alavés,2.7,0.6,50,51467.0,Jan Oblak,4-4-2,Mario Melero,Match Report,
41,2022-04-05,20:00,Champions Lg,Quarter-finals,Tue,Away,L,0,1,eng  Manchester City,0.0,1.0,30,52018.0,Koke,5-3-2,István Kovács,Match Report,Leg 1 of 2
42,2022-04-09,16:15,La Liga,Matchweek 31,Sat,Away,L,0,1,Mallorca,0.7,1.3,67,15437.0,Koke,3-5-2,Juan Martínez,Match Report,
43,2022-04-13,21:00,Champions Lg,Quarter-finals,Wed,Home,D,0,0,eng  Manchester City,0.8,1.2,41,65675.0,Koke,5-4-1,Daniel Siebert,Match Report,Leg 2 of 2; Manchester City won
44,2022-04-17,16:15,La Liga,Matchweek 32,Sun,Home,W,2,1,Espanyol,1.0,0.7,52,54011.0,Koke,3-5-2,Jorge Figueroa,Match Report,
45,2022-04-20,19:00,La Liga,Matchweek 33,Wed,Home,D,0,0,Granada,1.6,0.3,64,43517.0,Koke,3-5-2,Jesús Gil,Match Report,
46,2022-04-30,21:00,La Liga,Matchweek 34,Sat,Away,L,0,2,Athletic Club,0.7,1.5,57,43398.0,Jan Oblak,5-4-1,Antonio Matéu Lahoz,Match Report,
47,2022-05-08,21:00,La Liga,Matchweek 35,Sun,Home,W,1,0,Real Madrid,2.6,1.6,42,63874.0,Koke,4-4-2,César Soto,Match Report,
48,2022-05-11,21:30,La Liga,Matchweek 36,Wed,Away,W,2,0,Elche,2.1,0.4,44,21266.0,Koke,3-5-2,Pablo González,Match Report,
49,2022-05-15,19:30,La Liga,Matchweek 37,Sun,Home,D,1,1,Sevilla,1.2,0.7,41,58138.0,Koke,3-1-4-2,José Sánchez,Match Report,
50,2022-05-22,22:00,La Liga,Matchweek 38,Sun,Away,W,2,1,Real Sociedad,0.8,2.5,38,23586.0,Koke,3-1-4-2,Jesús Gil,Match Report,
