,Date,Time,Comp,Round,Day,Venue,Result,GF,GA,Opponent,xG,xGA,Poss,Attendance,Captain,Formation,Referee,Match Report,Notes
26,2023-01-07,16:15,La Liga,Matchweek 16,Sat,Home,W,2.0,1.0,Real Madrid,3.0,2.2,49.0,21088.0,Raúl Albiol,4-3-3,César Soto,Match Report,
27,2023-01-13,21:00,La Liga,Matchweek 17,Fri,Away,,,,Celta Vigo,,,,,,,,Head-to-Head,
28,2023-01-18,,Copa del Rey,Round of 16,Wed,Home,,,,Real Madrid,,,,,,,,Head-to-Head,
29,2023-01-22,,La Liga,Matchweek 18,Sun,Home,,,,Girona,,,,,,,,Head-to-Head,
30,2023-01-29,,La Liga,Matchweek 19,Sun,Home,,,,Rayo Vallecano,,,,,,,,Head-to-Head,
31,2023-02-05,,La Liga,Matchweek 20,Sun,Away,,,,Elche,,,,,,,,Head-to-Head,
32,2023-02-12,,La Liga,Matchweek 21,Sun,Home,,,,Barcelona,,,,,,,,Head-to-Head,
33,2023-02-19,,La Liga,Matchweek 22,Sun,Away,,,,Mallorca,,,,,,,,Head-to-Head,
34,2023-02-26,,La Liga,Matchweek 23,Sun,Home,,,,Getafe,,,,,,,,Head-to-Head,
35,2023-03-05,,La Liga,Matchweek 24,Sun,Away,,,,Almería,,,,,,,,Head-to-Head,
36,2023-03-12,,La Liga,Matchweek 25,Sun,Home,,,,Betis,,,,,,,,Head-to-Head,
37,2023-03-19,,La Liga,Matchweek 26,Sun,Away,,,,Osasuna,,,,,,,,Head-to-Head,
38,2023-04-02,,La Liga,Matchweek 27,Sun,Home,,,,Real Sociedad,,,,,,,,Head-to-Head,
39,2023-04-09,,La Liga,Matchweek 28,Sun,Away,,,,Real Madrid,,,,,,,,Head-to-Head,
40,2023-04-16,,La Liga,Matchweek 29,Sun,Home,,,,Valladolid,,,,,,,,Head-to-Head,
41,2023-04-23,,La Liga,Matchweek 30,Sun,Away,,,,Sevilla,,,,,,,,Head-to-Head,
42,2023-04-26,,La Liga,Matchweek 31,Wed,Home,,,,Espanyol,,,,,,,,Head-to-Head,
43,2023-04-30,,La Liga,Matchweek 32,Sun,Home,,,,Celta Vigo,,,,,,,,Head-to-Head,
44,2023-05-03,,La Liga,Matchweek 33,Wed,Away,,,,Valencia,,,,,,,,Head-to-Head,
45,2023-05-14,,La Liga,Matchweek 34,Sun,Home,,,,Athletic Club,,,,,,,,Head-to-Head,
46,2023-05-21,,La Liga,Matchweek 35,Sun,Away,,,,Girona,,,,,,,,Head-to-Head,
47,2023-05-24,,La Liga,Matchweek 36,Wed,Home,,,,Cádiz,,,,,,,,Head-to-Head,
48,2023-05-28,,La Liga,Matchweek 37,Sun,Away,,,,Rayo Vallecano,,,,,,,,Head-to-Head,
49,2023-06-04,,La Liga,Matchweek 38,Sun,Home,,,,Atlético Madrid,,,,,,,,Head-to-Head,
