,Player,Nation,Pos,Squad,Age,Born,90s,Tkl_Tackles,TklW_Tackles,Def 3rd_Tackles,Mid 3rd_Tackles,Att 3rd_Tackles,Tkl_Vs Dribbles,Att_Vs Dribbles,Tkl%_Vs Dribbles,Past_Vs Dribbles,Press_Pressures,Succ_Pressures,%_Pressures,Def 3rd_Pressures,Mid 3rd_Pressures,Att 3rd_Pressures,Blocks_Blocks,Sh_Blocks,ShSv_Blocks,Pass_Blocks,Int,Tkl+Int,Clr,Err
159,Augusto Fernández,ar  ARG,MF,Cádiz,34,1986,4.1,11,6,2,9,0,6,17,35.3,11,120,32,26.7,49,56,15,5,1,0,4,11,22,8,0
160,Joaquín Fernández,es  ESP,DF,Valladolid,24,1996,23.0,29,18,20,9,0,7,22,31.8,15,181,63,34.8,104,65,12,40,15,0,25,33,62,151,1
161,Fernando,br  BRA,MF,Sevilla,33,1987,28.3,68,52,33,29,6,30,56,53.6,26,365,131,35.9,156,164,45,45,9,0,36,40,108,78,0
162,David Ferreiro,es  ESP,"MF,FW",Huesca,32,1988,28.1,30,14,15,9,6,6,44,13.6,38,491,107,21.8,121,244,126,44,1,0,43,18,48,11,0
163,Facundo Ferreyra,ar  ARG,FW,Celta Vigo,29,1991,3.3,2,2,0,2,0,1,1,100.0,0,67,12,17.9,9,38,20,4,0,0,4,0,2,2,0
164,Fidel,es  ESP,"MF,DF",Elche,30,1989,26.6,48,30,31,11,6,25,82,30.5,57,408,109,26.7,177,163,68,42,4,0,38,13,61,23,0
165,Junior Firpo,es  ESP,DF,Barcelona,23,1996,3.2,2,2,1,1,0,0,1,0.0,1,32,12,37.5,17,11,4,5,3,0,2,4,6,6,0
166,Kingsley Fobi,gh  GHA,DF,Granada,21,1998,0.5,0,0,0,0,0,0,0,,0,1,0,0.0,1,0,0,1,0,0,1,0,0,1,0
167,Ramón Folch,es  ESP,MF,Elche,30,1989,0.0,0,0,0,0,0,0,0,,0,0,0,,0,0,0,0,0,0,0,0,0,0,0
168,José Fontán,es  ESP,DF,Celta Vigo,20,2000,7.2,14,7,10,4,0,3,11,27.3,8,97,24,24.7,42,49,6,11,3,0,8,9,23,45,0
169,Dimitri Foulquier,fr  FRA,DF,Granada,27,1993,29.6,44,28,26,14,4,18,32,56.3,14,330,98,29.7,150,140,40,50,6,0,44,32,76,81,1
170,Juan Foyth,ar  ARG,"DF,MF",Villarreal,22,1998,13.0,42,26,25,11,6,9,31,29.0,22,198,65,32.8,81,101,16,35,8,1,27,19,61,31,1
171,Jorge de Frutos,es  ESP,"MF,FW",Levante,23,1997,24.3,51,31,16,25,10,13,50,26.0,37,470,125,26.6,121,195,154,36,3,0,33,24,75,21,1
172,Ramiro Funes Mori,ar  ARG,DF,Villarreal,29,1991,8.1,11,3,6,5,0,4,6,66.7,2,56,16,28.6,34,20,2,10,6,0,4,14,25,52,0
173,Javi Galán,es  ESP,DF,Huesca,25,1994,34.1,109,74,57,47,5,42,83,50.6,41,556,187,33.6,256,242,58,69,4,0,65,28,137,56,0
174,Enric Gallego,es  ESP,FW,Osasuna,33,1986,9.0,9,6,4,2,3,0,10,0.0,10,175,46,26.3,17,76,82,8,0,0,8,1,10,7,0
175,Kévin Gameiro,fr  FRA,FW,Valencia,33,1987,12.0,7,6,4,1,2,3,10,30.0,7,184,45,24.5,32,79,73,12,1,0,11,0,7,1,0
176,Aleix García,es  ESP,MF,Eibar,23,1997,4.9,6,4,2,4,0,2,8,25.0,6,75,21,28.0,10,46,19,7,0,0,7,4,10,3,0
177,Borja García,es  ESP,"MF,FW",Huesca,29,1990,12.4,15,10,5,8,2,3,11,27.3,8,115,47,40.9,33,59,23,13,0,0,13,10,25,6,0
178,Dani García,es  ESP,MF,Athletic Club,30,1990,21.3,34,23,10,21,3,14,44,31.8,30,282,93,33.0,68,165,49,29,7,0,22,29,63,56,0
179,David García,es  ESP,DF,Osasuna,26,1994,35.0,41,29,21,18,2,17,30,56.7,13,302,129,42.7,143,151,8,51,20,0,31,53,94,267,0
180,Manu García,es  ESP,MF,Alavés,34,1986,12.5,26,18,9,15,2,6,33,18.2,27,249,72,28.9,85,139,25,24,3,0,21,13,39,30,0
181,Rubén García,es  ESP,"MF,FW",Osasuna,27,1993,30.2,50,39,28,17,5,17,42,40.5,25,422,134,31.8,137,182,103,54,3,0,51,27,77,28,0
182,Sergi García,es  ESP,MF,Alavés,21,1999,0.2,1,1,0,1,0,0,1,0.0,1,3,1,33.3,0,1,2,0,0,0,0,0,1,0,0
183,Unai García,es  ESP,DF,Osasuna,28,1992,13.8,27,14,17,7,3,8,17,47.1,9,107,32,29.9,53,48,6,18,8,0,10,17,44,55,0
184,Mario Gaspar,es  ESP,DF,Villarreal,29,1990,20.6,51,19,18,27,6,16,38,42.1,22,293,74,25.3,112,132,49,43,4,0,39,26,77,71,0
185,Paulo Gazzaniga,ar  ARG,GK,Elche,28,1992,8.0,0,0,0,0,0,0,0,,0,1,1,100.0,1,0,0,0,0,0,0,0,0,0,0
186,David Gil,es  ESP,GK,Cádiz,26,1994,4.0,0,0,0,0,0,0,1,0.0,1,1,0,0.0,1,0,0,0,0,0,0,0,0,0,0
187,Álvaro Giménez,es  ESP,"FW,MF",Cádiz,29,1991,4.5,3,2,2,1,0,1,4,25.0,3,59,17,28.8,7,27,25,5,0,0,5,3,6,0,0
188,Dani Gómez,es  ESP,FW,Levante,22,1998,18.5,6,5,3,2,1,0,10,0.0,10,286,49,17.1,21,141,124,8,1,0,7,3,9,3,0
189,Ibai Gómez,es  ESP,MF,Athletic Club,30,1989,4.7,4,3,1,2,1,2,8,25.0,6,74,13,17.6,18,38,18,9,0,0,9,2,6,3,0
190,Maxi Gómez,uy  URU,FW,Valencia,23,1996,29.9,11,9,3,7,1,3,15,20.0,12,250,58,23.2,18,120,112,13,4,0,9,2,13,30,0
191,Moi Gómez,es  ESP,"MF,FW",Villarreal,26,1994,28.5,24,15,8,10,6,10,40,25.0,30,372,110,29.6,81,169,122,33,3,0,30,21,45,17,0
192,Papu Gómez,ar  ARG,"MF,FW",Sevilla,32,1988,10.2,13,7,4,6,3,7,20,35.0,13,153,48,31.4,33,68,52,15,1,0,14,19,32,6,0
193,Sergi Gómez,es  ESP,DF,Sevilla,28,1992,8.0,6,3,4,2,0,1,2,50.0,1,51,18,35.3,28,23,0,9,3,0,6,3,9,34,0
194,Sergio Gómez,es  ESP,"MF,FW",Huesca,19,2000,8.8,28,17,13,12,3,11,24,45.8,13,162,49,30.2,58,68,36,16,0,0,16,18,46,4,0
195,Maxime Gonalons,fr  FRA,MF,Granada,31,1989,16.4,65,50,26,34,5,22,52,42.3,30,315,104,33.0,121,165,29,17,0,0,17,24,89,19,0
196,Bruno González,es  ESP,DF,Valladolid,30,1990,25.1,32,15,22,10,0,14,30,46.7,16,249,78,31.3,148,96,5,35,17,0,18,29,61,147,3
197,Diego González,es  ESP,DF,Elche,25,1995,14.2,16,12,9,5,2,4,11,36.4,7,130,44,33.8,82,45,3,27,11,1,16,15,31,83,2
198,Sergio González,es  ESP,MF,Cádiz,23,1997,1.0,0,0,0,0,0,0,2,0.0,2,18,4,22.2,3,15,0,0,0,0,0,2,2,2,0
199,Urko González,es  ESP,MF,Real Sociedad,19,2001,0.5,0,0,0,0,0,0,1,0.0,1,10,3,30.0,0,9,1,1,1,0,0,0,0,1,0
200,Andoni Gorosabel,es  ESP,DF,Real Sociedad,23,1996,26.5,70,35,40,25,5,30,80,37.5,50,356,113,31.7,150,133,73,33,2,0,31,26,96,54,0
201,Antoine Griezmann,fr  FRA,"FW,MF",Barcelona,29,1991,28.9,39,28,12,17,10,10,42,23.8,32,423,133,31.4,65,202,156,32,4,0,28,13,52,14,0
202,Andrés Guardado,mx  MEX,MF,Betis,33,1986,14.6,29,16,12,12,5,8,24,33.3,16,202,52,25.7,72,101,29,15,4,0,11,22,51,23,1
203,Sergi Guardiola,es  ESP,FW,Valladolid,29,1991,19.9,11,7,1,3,7,3,27,11.1,24,418,106,25.4,32,206,180,16,2,0,14,9,20,16,1
204,Nemanja Gudelj,rs  SRB,"MF,DF",Sevilla,28,1991,11.6,27,16,17,10,0,8,15,53.3,7,160,54,33.8,68,77,15,16,7,0,9,14,41,40,2
205,Gonçalo Guedes,pt  POR,"MF,FW",Valencia,23,1996,25.4,26,17,11,9,6,9,40,22.5,31,336,87,25.9,93,132,111,31,1,0,30,19,45,5,0
206,Ander Guevara,es  ESP,MF,Real Sociedad,23,1997,23.1,45,31,19,23,3,15,41,36.6,26,391,105,26.9,124,216,51,32,5,0,27,23,68,46,1
207,John Guidetti,se  SWE,"FW,MF",Alavés,28,1992,2.3,2,2,0,2,0,1,3,33.3,2,47,9,19.1,4,24,19,0,0,0,0,0,2,1,0
208,Hugo Guillamón,es  ESP,DF,Valencia,20,2000,22.1,24,14,17,7,0,6,18,33.3,12,159,47,29.6,95,63,1,33,15,0,18,23,47,149,4
209,Jon Guridi,es  ESP,MF,Real Sociedad,25,1995,9.2,19,12,6,10,3,4,16,25.0,12,159,43,27.0,29,95,35,10,1,0,9,9,28,8,0
210,Raúl Guti,es  ESP,MF,Elche,23,1996,31.8,40,26,15,20,5,11,40,27.5,29,417,115,27.6,161,194,62,42,2,0,40,43,83,30,0
211,Marcos Mauro López Gutiérrez,ar  ARG,DF,Cádiz,29,1991,20.3,25,15,18,7,0,7,18,38.9,11,132,47,35.6,86,44,2,26,14,0,12,19,44,89,0
212,Miguel Gutiérrez,es  ESP,DF,Real Madrid,19,2001,3.5,4,2,1,3,0,1,5,20.0,4,64,17,26.6,20,31,13,7,1,0,6,6,10,9,0
213,Munir El Haddadi,ma  MAR,FW,Sevilla,24,1995,9.4,11,9,5,5,1,2,19,10.5,17,160,39,24.4,38,73,49,8,0,0,8,3,14,5,0
214,Eden Hazard,be  BEL,"FW,MF",Real Madrid,29,1991,5.9,1,0,0,1,0,1,5,20.0,4,34,5,14.7,8,17,9,2,1,0,1,4,5,1,0
215,Mario Hermoso,es  ESP,DF,Atlético Madrid,25,1995,28.6,61,37,45,12,4,37,67,55.2,30,261,77,29.5,150,91,20,47,10,0,37,34,95,85,0
216,Aridane Hernández,gq  EQG,DF,Osasuna,31,1989,22.5,31,21,21,9,1,10,16,62.5,6,133,45,33.8,75,50,8,38,19,0,19,44,75,173,0
217,Héctor Herrera,mx  MEX,MF,Atlético Madrid,30,1990,7.6,17,13,8,6,3,6,18,33.3,12,139,41,29.5,56,73,10,12,2,0,10,9,26,18,0
218,Sergio Herrera,es  ESP,GK,Osasuna,27,1993,32.9,0,0,0,0,0,0,2,0.0,2,3,0,0.0,3,0,0,1,0,0,1,0,0,2,0
219,Yangel Herrera,ve  VEN,MF,Granada,22,1998,25.7,58,41,21,31,6,14,56,25.0,42,583,151,25.9,166,314,103,59,15,2,44,26,84,47,0
220,Pablo Hervías,es  ESP,"DF,MF",Valladolid,27,1993,13.4,26,17,9,14,3,15,31,48.4,16,142,43,30.3,58,66,18,11,0,0,11,16,42,15,0
221,Jordan Holsgrove,sco  SCO,MF,Celta Vigo,20,1999,1.6,5,1,3,1,1,2,3,66.7,1,43,13,30.2,14,17,12,2,0,0,2,0,5,2,0
222,Vicente Iborra,es  ESP,MF,Villarreal,32,1988,10.3,18,13,9,7,2,5,19,26.3,14,126,39,31.0,50,61,15,19,8,0,11,5,23,28,0
223,Oussama Idrissi,ma  MAR,"FW,MF",Sevilla,24,1996,0.3,2,1,0,1,1,0,1,0.0,1,7,3,42.9,2,3,2,1,0,0,1,1,3,0,0
224,Iglesias,es  ESP,"DF,MF",Getafe,22,1998,6.7,27,16,12,10,5,6,13,46.2,7,156,42,26.9,51,73,32,15,2,0,13,13,40,29,0
225,Borja Iglesias,es  ESP,FW,Betis,27,1993,15.7,1,0,0,0,1,0,6,0.0,6,228,52,22.8,17,108,103,11,3,0,8,5,6,13,0
226,Ilaix,es  ESP,MF,Barcelona,17,2003,6.0,14,9,4,8,2,5,12,41.7,7,161,43,26.7,27,87,47,13,1,0,12,8,22,6,0
227,Asier Illarramendi,es  ESP,MF,Real Sociedad,30,1990,3.7,4,3,1,3,0,1,4,25.0,3,37,14,37.8,8,18,11,6,1,0,5,5,9,9,0
228,Pablo Insua,es  ESP,DF,Huesca,26,1993,17.6,30,18,22,8,0,12,32,37.5,20,227,79,34.8,151,70,6,20,8,0,12,15,45,80,0
229,Takashi Inui,jp  JPN,"MF,FW",Eibar,32,1988,20.2,16,10,5,5,6,5,19,26.3,14,312,97,31.1,65,99,148,27,0,0,27,16,32,5,0
230,Alexander Isak,se  SWE,FW,Real Sociedad,20,1999,26.0,14,10,0,5,9,2,9,22.2,7,290,80,27.6,12,83,195,14,2,0,12,5,19,6,0
231,Isco,es  ESP,"MF,FW",Real Madrid,28,1992,10.1,9,8,4,4,1,1,15,6.7,14,144,42,29.2,28,79,37,10,1,0,9,5,14,4,0
232,Jairo Izquierdo,es  ESP,"MF,DF",Cádiz,26,1993,14.2,22,6,11,7,4,10,37,27.0,27,188,48,25.5,72,79,37,18,1,0,17,16,38,12,0
233,Saidy Janko,ch  SUI,DF,Valladolid,24,1995,13.6,21,14,17,3,1,7,20,35.0,13,171,44,25.7,86,58,27,24,2,0,22,24,45,47,0
234,Adnan Januzaj,be  BEL,"FW,MF",Real Sociedad,25,1995,11.3,12,6,2,8,2,1,6,16.7,5,107,30,28.0,11,62,34,9,2,0,7,5,17,5,0
235,Jason,es  ESP,"MF,DF",Valencia,26,1994,4.9,11,6,5,4,2,3,16,18.8,13,98,24,24.5,29,51,18,10,2,0,8,9,20,6,1
236,Luis Javier Suárez,co  COL,"FW,MF",Granada,22,1997,18.5,24,15,7,8,9,4,17,23.5,13,270,63,23.3,30,121,119,16,2,0,14,10,34,14,0
237,Joaquín,es  ESP,"FW,MF",Betis,39,1981,14.3,7,5,2,4,1,3,12,25.0,9,152,35,23.0,33,76,43,18,1,0,17,14,21,10,0
238,John Joe,ie  IRL,"MF,DF",Getafe,16,2003,0.7,1,1,0,1,0,0,0,,0,24,4,16.7,4,17,3,1,0,0,1,1,2,0,0
239,Frenkie de Jong,nl  NED,"MF,DF",Barcelona,23,1997,35.0,41,26,19,18,4,11,37,29.7,26,360,114,31.7,99,183,78,32,3,0,29,37,78,31,1
240,Luuk de Jong,nl  NED,FW,Sevilla,29,1990,14.1,10,5,4,3,3,1,5,20.0,4,194,62,32.0,13,86,95,12,3,0,9,3,13,14,0
241,Jony,es  ESP,"MF,FW",Osasuna,29,1991,9.7,6,6,1,3,2,3,14,21.4,11,119,31,26.1,22,53,44,8,0,0,8,11,17,3,0
242,Joan Jordán,es  ESP,MF,Sevilla,26,1994,26.7,50,28,15,28,7,18,78,23.1,60,480,128,26.7,113,290,77,28,1,0,27,19,69,35,1
243,Josan,es  ESP,"MF,DF",Elche,30,1989,21.4,40,26,26,14,0,10,36,27.8,26,282,67,23.8,122,111,49,35,2,0,33,21,61,28,1
244,Willian José,br  BRA,FW,Real Sociedad,28,1991,7.7,4,4,0,4,0,2,4,50.0,2,100,35,35.0,3,37,60,5,1,0,4,1,5,5,0
245,Joselu,es  ESP,FW,Alavés,30,1990,33.6,29,21,10,16,3,7,28,25.0,21,560,131,23.4,53,275,232,37,6,0,31,17,46,56,0
246,Josema,es  ESP,DF,Elche,24,1996,21.8,49,29,37,12,0,7,18,38.9,11,241,83,34.4,160,68,13,42,10,0,32,34,83,98,0
247,Luka Jović,rs  SRB,"FW,MF",Real Madrid,22,1997,1.7,0,0,0,0,0,0,0,,0,15,2,13.3,2,2,11,0,0,0,0,0,0,0,0
248,Juanmi,es  ESP,"FW,MF",Betis,27,1993,6.7,11,8,2,4,5,5,16,31.3,11,134,39,29.1,21,63,50,3,0,0,3,3,14,2,1
249,Vinicius Júnior,br  BRA,FW,Real Madrid,20,2000,21.9,34,24,15,9,10,9,45,20.0,36,445,119,26.7,109,175,161,40,2,0,38,8,42,7,0
250,Jens Jønsson,dk  DEN,MF,Cádiz,27,1993,29.1,56,41,29,24,3,17,44,38.6,27,480,143,29.8,179,249,52,52,9,0,43,47,103,51,0
251,Damian Kądzior,pl  POL,"FW,MF",Eibar,28,1992,2.2,1,1,0,1,0,1,6,16.7,5,34,8,23.5,4,15,15,1,0,0,1,0,1,0,0
252,Lee Kangin,kr  KOR,"FW,MF",Valencia,19,2001,14.0,18,13,9,5,4,5,32,15.6,27,319,73,22.9,59,170,90,10,0,0,10,2,20,1,0
253,Stephane Keller,cm  CMR,DF,Alavés,18,2001,0.2,1,1,0,1,0,0,0,,0,2,1,50.0,1,1,0,1,0,0,1,0,1,0,0
254,Kenedy,br  BRA,"FW,MF",Granada,24,1996,16.3,28,18,15,8,5,4,25,16.0,21,258,64,24.8,80,96,82,32,4,0,28,21,49,16,1
255,Kike,es  ESP,FW,Eibar,30,1989,34.3,26,22,7,11,8,3,24,12.5,21,557,178,32.0,32,209,316,35,4,0,31,8,34,26,0
256,Giorgi Kochorashvili,ge  GEO,MF,Levante,21,1999,0.3,0,0,0,0,0,0,0,,0,6,3,50.0,1,4,1,0,0,0,0,0,0,0,0
257,Koba Koindredi,fr  FRA,MF,Valencia,18,2001,0.2,2,2,1,1,0,0,1,0.0,1,4,3,75.0,1,3,0,0,0,0,0,0,2,1,0
258,Koke,es  ESP,MF,Atlético Madrid,28,1992,33.6,78,53,27,38,13,30,107,28.0,77,616,177,28.7,202,316,98,46,6,0,40,38,116,44,0
259,Youssouf Koné,ml  MLI,"DF,FW",Elche,25,1995,0.8,2,0,1,0,1,0,1,0.0,1,9,2,22.2,8,0,1,0,0,0,0,1,3,0,0
260,Jules Koundé,fr  FRA,DF,Sevilla,21,1998,33.1,31,23,16,14,1,10,23,43.5,13,242,110,45.5,124,93,25,42,19,1,23,42,73,140,1
261,Toni Kroos,de  GER,MF,Real Madrid,30,1990,23.5,39,25,15,21,3,8,51,15.7,43,434,114,26.3,119,240,75,32,6,0,26,22,61,11,2
262,Kuki,es  ESP,MF,Valladolid,22,1998,0.3,1,1,0,0,1,0,0,,0,10,2,20.0,0,9,1,1,0,0,1,0,1,0,0
263,Víctor Laguardia,es  ESP,DF,Alavés,30,1989,29.2,22,16,17,4,1,12,35,34.3,23,188,74,39.4,114,68,6,47,16,1,31,27,49,183,1
264,Diego Lainez,mx  MEX,FW,Betis,20,2000,9.6,13,9,6,4,3,5,15,33.3,10,140,36,25.7,40,66,34,17,0,0,17,16,29,6,0
265,Toni Lato,es  ESP,DF,Valencia,22,1997,8.1,10,6,6,1,3,8,18,44.4,10,134,39,29.1,68,43,23,27,1,0,26,11,21,17,0
266,Lauti,uy  URU,"MF,FW",Celta Vigo,19,2001,0.2,0,0,0,0,0,0,0,,0,3,1,33.3,0,1,2,0,0,0,0,0,0,1,0
267,Robin Le Normand,fr  FRA,DF,Real Sociedad,23,1996,30.5,40,21,29,11,0,12,21,57.1,9,250,73,29.2,147,95,8,43,23,0,20,34,74,178,2
268,Jeremías Ledesma,ar  ARG,GK,Cádiz,27,1993,32.0,0,0,0,0,0,0,1,0.0,1,2,0,0.0,2,0,0,2,0,0,2,0,0,2,6
269,Florian Lejeune,fr  FRA,DF,Alavés,29,1991,33.5,48,29,38,10,0,20,30,66.7,10,263,93,35.4,171,82,10,54,24,2,30,58,106,229,0
270,Iñigo Lekue,es  ESP,DF,Athletic Club,27,1993,7.2,13,8,8,5,0,5,13,38.5,8,110,28,25.5,46,41,23,18,3,0,15,6,19,21,0
271,Thomas Lemar,fr  FRA,MF,Atlético Madrid,24,1995,15.2,33,19,11,18,4,11,29,37.9,18,311,85,27.3,66,166,79,26,2,0,24,12,45,7,0
272,Clément Lenglet,fr  FRA,DF,Barcelona,25,1995,27.5,41,25,28,11,2,14,26,53.8,12,337,122,36.2,176,138,23,39,13,0,26,35,76,87,0
273,Pedro León,es  ESP,"MF,FW",Eibar,33,1986,10.4,10,7,3,4,3,6,24,25.0,18,141,50,35.5,30,69,42,18,1,0,17,5,15,8,0
274,Sergio León,es  ESP,FW,Levante,31,1989,8.3,7,3,0,4,3,1,7,14.3,6,133,33,24.8,14,58,61,5,0,0,5,4,11,4,0
275,Diego Llorente,es  ESP,DF,Real Sociedad,26,1993,1.0,1,0,1,0,0,0,1,0.0,1,7,2,28.6,5,1,1,1,1,1,0,0,1,11,0
276,Marcos Llorente,es  ESP,"MF,DF",Atlético Madrid,25,1995,32.8,73,44,24,34,15,26,54,48.1,28,649,192,29.6,130,334,185,63,5,0,58,31,104,31,0
277,Renan Lodi,br  BRA,DF,Atlético Madrid,22,1998,12.5,32,16,16,11,5,13,25,52.0,12,190,66,34.7,59,91,40,27,0,0,27,23,55,25,0
278,Pedro López Muñoz,es  ESP,DF,Huesca,36,1983,11.9,30,22,18,7,5,17,26,65.4,9,139,45,32.4,67,53,19,26,4,0,22,10,40,28,1
279,Adrián López,es  ESP,"FW,MF",Osasuna,32,1988,5.3,6,4,0,3,3,2,6,33.3,4,58,9,15.5,6,34,18,4,0,0,4,1,7,3,0
280,Javi López,es  ESP,"DF,MF",Alavés,18,2002,2.8,6,5,4,2,0,1,1,100.0,0,51,15,29.4,23,17,11,4,0,0,4,6,12,7,0
281,Roberto López,es  ESP,"MF,FW",Real Sociedad,20,2000,5.6,4,2,2,1,1,1,9,11.1,8,85,19,22.4,20,49,16,5,0,0,5,3,7,4,0
282,Unai López,es  ESP,MF,Athletic Club,24,1995,15.8,31,22,13,16,2,9,28,32.1,19,252,75,29.8,72,145,35,26,5,0,21,11,42,18,1
283,Anthony Lozano,hn  HON,"FW,MF",Cádiz,27,1993,16.9,11,10,1,7,3,1,7,14.3,6,201,42,20.9,20,104,77,11,1,0,10,3,14,9,0
284,Jeison Lucumí,co  COL,FW,Elche,25,1995,0.5,1,1,0,1,0,1,1,100.0,0,7,2,28.6,1,4,2,1,0,0,1,0,1,1,0
285,José Luis Gayà,es  ESP,DF,Valencia,25,1995,31.6,59,35,38,17,4,33,69,47.8,36,364,111,30.5,195,129,40,37,4,0,33,35,94,75,1
286,José Luis Morales,es  ESP,"FW,MF",Levante,33,1987,27.1,20,13,7,11,2,9,45,20.0,36,437,114,26.1,68,175,194,30,0,0,30,11,31,15,0
287,Luisinho,pt  POR,DF,Huesca,35,1985,2.0,4,0,3,1,0,1,4,25.0,3,20,7,35.0,13,6,1,4,0,0,4,1,5,10,0
288,Luismi,es  ESP,"MF,DF",Elche,28,1992,1.9,5,4,3,2,0,0,0,,0,25,6,24.0,10,13,2,1,0,0,1,3,8,4,0
289,Darwin Machís,ve  VEN,"FW,MF",Granada,27,1993,22.5,29,19,11,12,6,9,33,27.3,24,254,75,29.5,64,110,80,27,3,0,24,39,68,20,0
290,Pablo Maffeo,es  ESP,DF,Huesca,23,1997,21.8,30,22,22,6,2,8,21,38.1,13,258,88,34.1,114,103,41,36,7,1,29,32,62,45,0
291,Abdallahi Mahmoud,mr  MTN,MF,Alavés,20,2000,0.7,3,2,1,2,0,1,2,50.0,1,14,4,28.6,5,6,3,0,0,0,0,1,4,0,0
292,Nemanja Maksimović,rs  SRB,MF,Getafe,25,1995,30.3,56,35,25,23,8,11,50,22.0,39,620,171,27.6,151,357,112,62,11,0,51,46,102,80,1
293,Filip Malbašić,rs  SRB,"FW,MF",Cádiz,27,1992,9.6,14,8,5,6,3,5,18,27.8,13,197,42,21.3,31,94,72,15,0,0,15,4,18,4,0
294,Hugo Mallo,es  ESP,DF,Celta Vigo,29,1991,28.9,72,37,40,31,1,27,50,54.0,23,411,119,29.0,170,176,65,72,9,0,63,29,101,98,1
295,Mickael Malsa,mq  MTQ,MF,Levante,24,1995,26.0,64,36,30,31,3,21,55,38.2,34,459,134,29.2,167,258,34,42,9,1,33,51,115,47,0
296,Aïssa Mandi,dz  ALG,DF,Betis,28,1991,26.6,30,20,21,9,0,8,14,57.1,6,163,60,36.8,102,52,9,34,16,2,18,33,63,118,0
297,Eliaquim Mangala,fr  FRA,DF,Valencia,29,1991,3.6,1,1,1,0,0,0,0,,0,37,8,21.6,30,5,2,8,6,0,2,4,5,26,0
298,Maranhão,br  BRA,FW,Valladolid,23,1996,13.1,7,4,3,2,2,1,12,8.3,11,228,56,24.6,25,98,105,18,2,0,16,1,8,12,0
299,Marcelo,br  BRA,DF,Real Madrid,32,1988,11.7,25,17,10,5,10,10,25,40.0,15,145,48,33.1,49,48,48,22,2,0,20,9,34,24,0
300,Iván Marcone,ar  ARG,MF,Elche,30,1990,29.4,64,48,38,21,5,28,78,35.9,50,376,123,32.7,198,158,20,46,9,0,37,36,100,46,0
301,Óscar de Marcos,es  ESP,"DF,MF",Athletic Club,31,1989,16.9,22,17,12,7,3,11,32,34.4,21,203,53,26.1,69,88,46,34,1,1,33,19,41,40,0
302,José Mari,es  ESP,MF,Cádiz,32,1987,16.1,30,22,11,16,3,11,30,36.7,19,265,90,34.0,94,148,23,25,9,0,16,15,45,53,1
303,José María Giménez,uy  URU,DF,Atlético Madrid,25,1995,19.6,23,15,19,4,0,10,19,52.6,9,117,32,27.4,70,39,8,27,11,0,16,21,44,91,0
304,Mariano,do  DOM,FW,Real Madrid,26,1993,5.7,2,2,0,1,1,0,6,0.0,6,107,24,22.4,12,47,48,5,1,0,4,0,2,2,0
305,Roger Martí,es  ESP,FW,Levante,29,1991,24.4,20,13,4,10,6,5,22,22.7,17,440,81,18.4,40,199,201,19,4,0,15,5,25,6,0
306,Aarón Martín,es  ESP,DF,Celta Vigo,23,1997,17.1,35,12,18,15,2,13,36,36.1,23,199,50,25.1,84,93,22,26,4,0,22,17,52,50,0
307,Álex Martín,es  ESP,DF,Cádiz,22,1998,1.1,1,0,0,1,0,1,3,33.3,2,13,2,15.4,8,5,0,1,1,0,0,2,3,6,0
308,Iñigo Martínez,es  ESP,DF,Athletic Club,29,1991,28.0,29,14,20,9,0,12,31,38.7,19,200,67,33.5,122,76,2,28,8,1,20,37,66,151,0
309,Javi Martínez,es  ESP,"MF,FW",Osasuna,20,1999,5.1,12,9,4,7,1,5,15,33.3,10,123,31,25.2,23,62,38,13,1,0,12,4,16,4,0
310,Marvin,es  ESP,"DF,FW",Real Madrid,20,2000,1.5,4,1,1,2,1,0,0,,0,24,11,45.8,7,13,4,2,0,0,2,1,5,6,0
311,Jordi Masip,es  ESP,GK,Valladolid,31,1989,25.0,0,0,0,0,0,0,3,0.0,3,6,0,0.0,6,0,0,2,0,0,2,0,0,2,1
312,Jaime Mata,es  ESP,FW,Getafe,31,1988,22.6,14,10,1,7,6,2,9,22.2,7,308,70,22.7,20,126,162,16,3,0,13,11,25,13,0
313,Borja Mayoral,es  ESP,FW,Real Madrid,23,1997,0.3,0,0,0,0,0,0,1,0.0,1,9,1,11.1,1,4,4,0,0,0,0,0,0,0,0
314,Gonzalo Melero,es  ESP,"MF,FW",Levante,26,1994,20.6,22,19,10,8,4,7,37,18.9,30,326,83,25.5,99,148,79,25,5,0,20,21,43,36,1
315,Brais Méndez,es  ESP,"MF,FW",Celta Vigo,23,1997,29.7,63,45,24,30,9,20,76,26.3,56,649,178,27.4,165,328,156,40,3,0,37,37,100,30,0
316,Édgar Méndez,es  ESP,"MF,FW",Alavés,30,1990,23.2,45,21,23,13,9,14,47,29.8,33,432,99,22.9,117,185,130,28,4,0,24,16,61,20,0
317,Eñaut Mendía,es  ESP,FW,Eibar,21,1999,0.7,2,1,1,1,0,2,2,100.0,0,10,2,20.0,3,5,2,1,1,0,0,0,2,0,0
318,Ferland Mendy,fr  FRA,DF,Real Madrid,25,1995,24.5,31,17,20,6,5,13,24,54.2,11,193,68,35.2,86,62,45,41,5,0,36,25,56,31,0
319,Mikel Merino,es  ESP,MF,Real Sociedad,24,1996,23.9,58,36,16,31,11,14,52,26.9,38,454,151,33.3,108,243,103,48,9,0,39,32,90,30,0
