,Player,Nation,Pos,Squad,Age,Born,MP_Playing Time,Min_Playing Time,Mn/MP_Playing Time,Min%_Playing Time,90s_Playing Time,Starts_Playing Time,Mn/Start_Starts,Compl_Starts,Subs_Subs,Mn/Sub_Subs,unSub_Subs,PPM_Team Success,onG_Team Success,onGA_Team Success,+/-_Team Success,+/-90_Team Success,On-Off_Team Success,onxG_Team Success (xG),onxGA_Team Success (xG),xG+/-_Team Success (xG),xG+/-90_Team Success (xG),On-Off_Team Success (xG)
151,Cucho,co  COL,"FW,MF",Getafe,21,1999,23,1466,64,42.9,16.3,18,76,,5,21,0,1.09,13,17,-4,-0.25,+0.26,11.7,19.2,-7.5,-0.46,-0.45
152,Marc Cucurella,es  ESP,MF,Getafe,22,1998,37,3244,88,94.9,36.0,37,88,,0,,0,1.03,25,38,-13,-0.36,+0.66,31.1,37.4,-6.3,-0.17,+0.52
153,Pablo Cuñat,es  ESP,GK,Levante,18,2002,0,,,,,0,,,0,,1,,,,,,,,,,,
154,Patrick Cutrone,it  ITA,FW,Valencia,22,1998,7,108,15,3.2,1.2,0,,,7,15,5,0.29,0,1,-1,-0.83,-0.78,1.2,2.5,-1.3,-1.05,-0.80
155,Konrad De La Fuente,us  USA,FW,Barcelona,19,2001,0,,,,,0,,,0,,18,,,,,,,,,,,
156,Fran Delgado,es  ESP,DF,Betis,19,2001,0,,,,,0,,,0,,10,,,,,,,,,,,
157,Moussa Dembélé,fr  FRA,"FW,MF",Atlético Madrid,24,1996,5,100,20,2.9,1.1,0,,,5,20,12,2.00,4,1,+3,+2.70,+1.64,3.3,0.8,+2.5,+2.22,+1.76
158,Ousmane Dembélé,fr  FRA,"FW,DF",Barcelona,23,1997,30,1774,59,51.9,19.7,19,78,,11,27,3,1.97,41,19,+22,+1.12,-0.25,38.7,19.0,+19.7,+1.00,-0.08
159,Sergiño Dest,us  USA,DF,Barcelona,19,2000,30,1909,64,55.8,21.2,23,77,,7,19,5,1.93,43,18,+25,+1.18,-0.13,44.4,24.7,+19.7,+0.93,-0.24
160,Deyverson,br  BRA,FW,Alavés,29,1991,27,874,32,25.6,9.7,11,67,,16,9,9,1.15,9,12,-3,-0.31,+0.33,11.1,11.1,0.0,0.00,+0.30
161,Abdoulay Diaby,ml  MLI,MF,Getafe,29,1991,1,18,18,0.5,0.2,0,,,1,18,8,1.00,2,1,+1,+5.00,+5.42,1.0,0.9,+0.1,+0.35,+0.56
162,Mouctar Diakhaby,fr  FRA,DF,Valencia,23,1996,26,2079,80,60.8,23.1,24,82,,2,51,3,1.00,32,33,-1,-0.04,+0.09,24.7,33.1,-8.3,-0.36,-0.23
163,Cheikh Diamanka,es  ESP,DF,Elche,19,2001,0,,,,,0,,,0,,1,,,,,,,,,,,
164,Mamady Diarra,ml  MLI,FW,Cádiz,20,2000,0,,,,,0,,,0,,2,,,,,,,,,,,
165,Javier Díaz,es  ESP,GK,Sevilla,23,1997,0,,,,,0,,,0,,38,,,,,,,,,,,
166,Víctor Díaz,es  ESP,DF,Granada,32,1988,17,828,49,24.2,9.2,7,85,,10,24,7,1.29,14,20,-6,-0.65,-0.24,8.9,14.9,-5.9,-0.65,-0.36
167,Papakouli Diop,sn  SEN,MF,Eibar,34,1986,33,2324,70,68.0,25.8,28,79,,5,23,1,0.85,20,31,-11,-0.43,+0.56,28.2,31.5,-3.3,-0.13,+0.04
168,Djené,tg  TOG,DF,Getafe,28,1991,34,2941,87,86.0,32.7,34,87,,0,,0,1.09,28,35,-7,-0.21,+1.29,31.1,35.0,-3.9,-0.12,+0.58
169,Marko Dmitrović,rs  SRB,GK,Eibar,28,1992,35,3120,89,91.2,34.7,35,89,,0,,1,0.83,28,49,-21,-0.61,-0.01,38.2,45.7,-7.5,-0.22,-0.89
170,Jaume Doménech,es  ESP,GK,Valencia,29,1990,28,2520,90,73.7,28.0,28,90,,0,,10,0.96,35,42,-7,-0.25,-0.65,32.7,40.4,-7.7,-0.28,-0.02
171,Carlos Dominguez,es  ESP,DF,Celta Vigo,19,2001,4,360,90,10.5,4.0,4,90,,0,,0,2.25,9,6,+3,+0.75,+0.90,4.9,8.2,-3.4,-0.84,-0.89
172,Iago Domínguez,es  ESP,GK,Celta Vigo,18,2001,0,,,,,0,,,0,,6,,,,,,,,,,,
173,John Donald,es  ESP,DF,Elche,19,2000,2,50,25,1.5,0.6,1,45,,1,5,10,0.50,0,2,-2,-3.60,-3.09,0.1,0.8,-0.7,-1.30,-0.57
174,Cheick Doukouré,ci  CIV,MF,Levante,27,1992,7,101,14,3.0,1.1,0,,,7,14,11,0.57,0,1,-1,-0.89,-0.62,0.9,1.5,-0.6,-0.54,-0.20
175,Idrissa Doumbia,ci  CIV,MF,Huesca,22,1998,23,779,34,22.8,8.7,7,72,,16,17,8,1.17,7,12,-5,-0.58,-0.10,9.1,10.5,-1.4,-0.16,+0.10
176,Domingos Duarte,pt  POR,DF,Granada,25,1995,29,2363,81,69.1,26.3,27,87,,2,9,1,1.14,31,48,-17,-0.65,-0.56,27.5,36.4,-8.9,-0.34,+0.12
177,Óscar Duarte,cr  CRC,DF,Levante,31,1989,29,2060,71,60.2,22.9,23,84,,6,21,7,1.00,29,36,-7,-0.31,-0.04,24.9,33.7,-8.8,-0.38,-0.11
178,Rubén Duarte,es  ESP,DF,Alavés,24,1995,31,2545,82,74.4,28.3,29,85,,2,45,1,1.06,28,43,-15,-0.53,+0.09,34.2,36.4,-2.1,-0.08,+0.58
179,Unai Dufur,es  ESP,DF,Eibar,21,1999,1,62,62,1.8,0.7,1,62,,0,,10,0.00,0,4,-4,-5.81,-5.30,0.0,2.2,-2.2,-3.18,-3.10
180,Hugo Duro,es  ESP,FW,Real Madrid,20,1999,2,55,28,1.6,0.6,0,,,2,28,3,2.00,1,0,+1,+1.64,+0.62,0.6,0.1,+0.5,+0.87,+0.21
181,Echu,es  ESP,MF,Granada,22,1998,0,,,,,0,,,0,,1,,,,,,,,,,,
182,Aritz Elustondo,es  ESP,DF,Real Sociedad,26,1994,23,1884,82,55.1,20.9,22,85,,1,17,1,1.83,36,15,+21,+1.00,+1.00,33.9,18.1,+15.7,+0.75,+0.28
183,Rodrigo Ely,br  BRA,DF,Alavés,26,1993,8,468,59,13.7,5.2,6,72,,2,17,5,0.50,3,6,-3,-0.58,-0.03,3.5,5.1,-1.6,-0.31,-0.10
184,Emerson,br  BRA,DF,Betis,21,1999,34,2991,88,87.5,33.2,34,88,,0,,0,1.71,49,39,+10,+0.30,+2.40,43.8,37.6,+6.3,+0.19,+1.40
185,Youssef En-Nesyri,ma  MAR,FW,Sevilla,23,1997,38,2311,61,67.6,25.7,23,82,,15,28,0,2.03,39,23,+16,+0.62,+0.30,37.3,25.0,+12.2,+0.48,+0.18
186,Sergi Enrich,es  ESP,FW,Eibar,30,1990,27,1404,52,41.1,15.6,13,79,,14,27,5,0.85,12,11,+1,+0.06,+1.14,20.1,12.8,+7.3,+0.47,+1.03
187,Saturday Erimuya,ng  NGA,DF,Cádiz,22,1998,0,,,,,0,,,0,,6,,,,,,,,,,,
188,Aarón Escandell,es  ESP,GK,Granada,24,1995,5,450,90,13.2,5.0,5,90,,0,,31,0.80,5,8,-3,-0.60,-0.15,4.3,7.1,-2.8,-0.57,-0.22
189,Dani Escriche,es  ESP,"FW,MF",Huesca,22,1998,23,857,37,25.1,9.5,7,69,,16,24,12,0.78,8,22,-14,-1.47,-1.29,9.5,14.0,-4.5,-0.47,-0.32
190,Sergio Escudero,es  ESP,DF,Sevilla,30,1989,9,565,63,16.5,6.3,7,65,,2,54,13,2.00,6,3,+3,+0.48,-0.06,4.7,5.5,-0.8,-0.12,-0.65
191,Alfonso Espino,uy  URU,DF,Cádiz,28,1992,32,2601,81,76.1,28.9,31,83,,1,31,1,1.13,26,37,-11,-0.38,+0.83,26.6,38.4,-11.8,-0.41,+0.59
192,Vicente Esquerdo,es  ESP,MF,Valencia,21,1999,4,231,58,6.8,2.6,3,77,,1,1,14,1.00,4,5,-1,-0.39,-0.33,2.4,6.0,-3.6,-1.40,-1.22
193,Pervis Estupiñán,ec  ECU,DF,Villarreal,22,1998,25,1168,47,34.2,13.0,12,73,,13,22,6,1.48,19,14,+5,+0.39,-0.05,20.3,16.2,+4.1,+0.32,-0.10
194,Etxebarría,es  ESP,GK,Valencia,23,1996,0,,,,,0,,,0,,7,,,,,,,,,,,
195,Xabier Etxeita,es  ESP,DF,Getafe,32,1987,11,883,80,25.8,9.8,9,90,,2,37,25,1.09,6,11,-5,-0.51,-0.15,6.1,10.8,-4.7,-0.48,-0.38
196,Euse,es  ESP,DF,Levante,19,2000,0,,,,,0,,,0,,5,,,,,,,,,,,
197,Edu Expósito,es  ESP,MF,Eibar,23,1996,31,2455,79,71.8,27.3,27,86,,4,31,0,0.90,24,33,-9,-0.33,+0.98,33.2,31.4,+1.8,+0.07,+0.73
198,Jokin Ezkieta,es  ESP,GK,Athletic Club,23,1996,1,90,90,2.6,1.0,1,90,,0,,36,0.00,0,2,-2,-2.00,-2.16,0.6,1.1,-0.5,-0.48,-0.72
199,Arnau Fàbrega,es  ESP,GK,Granada,20,2000,0,,,,,0,,,0,,19,,,,,,,,,,,
200,Fali,es  ESP,"DF,MF",Cádiz,26,1993,34,2637,78,77.1,29.3,29,87,,5,25,2,1.24,28,44,-16,-0.55,+0.14,26.6,43.3,-16.7,-0.57,-0.08
201,Ansu Fati,es  ESP,FW,Barcelona,17,2002,7,431,62,12.6,4.8,6,67,,1,29,0,1.57,10,5,+5,+1.04,-0.22,8.0,5.1,+2.9,+0.61,-0.49
202,Nabil Fekir,fr  FRA,"MF,FW",Betis,27,1993,33,2622,79,76.7,29.1,33,79,,0,,0,1.64,38,37,+1,+0.03,+0.15,37.2,30.2,+7.0,+0.24,+0.98
203,Yassin Fekir,fr  FRA,FW,Betis,23,1997,0,,,,,0,,,0,,13,,,,,,,,,,,
204,Felipe,br  BRA,DF,Atlético Madrid,31,1989,31,2057,66,60.1,22.9,23,86,,8,10,6,2.29,36,18,+18,+0.79,-0.80,28.7,21.8,+6.9,+0.30,-0.54
205,João Félix,pt  POR,"FW,MF",Atlético Madrid,20,1999,31,1572,51,46.0,17.5,14,73,,17,33,0,2.26,33,14,+19,+1.09,-0.03,26.8,15.2,+11.6,+0.67,+0.27
206,Matheus Fernandes,br  BRA,MF,Barcelona,22,1998,0,,,,,0,,,0,,23,,,,,,,,,,,
207,Aitor Fernández,es  ESP,GK,Levante,29,1991,29,2610,90,76.3,29.0,29,90,,0,,7,1.21,38,44,-6,-0.21,+0.35,33.9,37.6,-3.6,-0.12,+0.91
208,Álex Fernández,es  ESP,MF,Cádiz,27,1992,25,1946,78,56.9,21.6,21,86,,4,33,0,1.16,21,29,-8,-0.37,+0.48,20.8,25.7,-4.9,-0.23,+0.75
209,Andrés Fernández,es  ESP,GK,Huesca,33,1986,16,1440,90,42.1,16.0,16,90,,0,,19,0.88,13,21,-8,-0.50,0.00,14.5,15.9,-1.4,-0.09,+0.26
210,Augusto Fernández,ar  ARG,MF,Cádiz,34,1986,12,369,31,10.8,4.1,4,65,,8,14,11,1.50,4,9,-5,-1.22,-0.72,2.6,7.5,-4.9,-1.20,-0.73
211,Joaquín Fernández,es  ESP,DF,Valladolid,24,1996,25,2073,83,60.6,23.0,24,85,,1,28,4,0.96,23,36,-13,-0.56,+0.10,23.9,31.4,-7.6,-0.33,+0.15
212,Fernando,br  BRA,MF,Sevilla,33,1987,31,2546,82,74.4,28.3,28,88,,3,29,4,2.13,42,27,+15,+0.53,+0.02,38.6,25.8,+12.9,+0.46,+0.15
213,David Ferreiro,es  ESP,"MF,FW",Huesca,32,1988,37,2527,68,73.9,28.1,29,80,,8,26,1,0.89,28,34,-6,-0.21,+1.10,29.5,28.6,+1.0,+0.03,+1.04
214,Facundo Ferreyra,ar  ARG,FW,Celta Vigo,29,1991,13,300,23,8.8,3.3,2,66,,11,15,2,1.46,3,5,-2,-0.60,-0.60,2.9,4.7,-1.8,-0.54,-0.54
215,Fidel,es  ESP,"MF,DF",Elche,30,1989,30,2396,80,70.1,26.6,28,83,,2,33,0,1.00,26,31,-5,-0.19,+1.22,22.1,40.0,-17.9,-0.67,+0.22
216,Junior Firpo,es  ESP,DF,Barcelona,23,1996,7,289,41,8.5,3.2,3,75,,4,16,28,2.71,7,2,+5,+1.56,+0.35,7.1,3.3,+3.8,+1.18,+0.15
217,Juan Flere,ar  ARG,GK,Cádiz,22,1998,0,,,,,0,,,0,,14,,,,,,,,,,,
218,Kingsley Fobi,gh  GHA,DF,Granada,21,1998,1,45,45,1.3,0.5,0,,,1,45,0,0.00,0,0,0,0.00,+0.48,0.8,1.2,-0.4,-0.75,-0.38
219,Ramón Folch,es  ESP,MF,Elche,30,1989,1,1,1,0.0,0.0,0,,,1,1,2,3.00,0,0,0,0.00,+0.55,0.0,0.0,0.0,0.00,+0.74
220,José Fontán,es  ESP,DF,Celta Vigo,20,2000,14,652,47,19.1,7.2,7,74,,7,19,18,1.43,8,16,-8,-1.10,-1.30,9.4,11.7,-2.3,-0.32,-0.34
221,Hernâni Fortes,pt  POR,"FW,MF",Levante,28,1991,0,,,,,0,,,0,,2,,,,,,,,,,,
222,Dimitri Foulquier,fr  FRA,DF,Granada,27,1993,32,2663,83,77.9,29.6,32,83,,0,,1,1.31,37,50,-13,-0.44,+0.16,31.0,39.2,-8.2,-0.28,+0.45
223,Juan Foyth,ar  ARG,"DF,MF",Villarreal,22,1998,16,1168,73,34.2,13.0,13,81,,3,39,7,1.25,21,21,0,0.00,-0.64,21.6,17.9,+3.7,+0.29,-0.14
224,Lucas Freitas,br  BRA,DF,Valladolid,19,2001,0,,,,,0,,,0,,2,,,,,,,,,,,
225,Jorge de Frutos,es  ESP,"MF,FW",Levante,23,1997,37,2186,59,63.9,24.3,22,82,,15,26,0,1.03,34,38,-4,-0.16,+0.35,26.2,36.6,-10.3,-0.43,-0.23
226,Ramiro Funes Mori,ar  ARG,DF,Villarreal,29,1991,10,727,73,21.3,8.1,8,89,,2,7,26,1.60,14,10,+4,+0.50,+0.09,14.8,10.7,+4.1,+0.51,+0.16
227,Javi Galán,es  ESP,DF,Huesca,25,1994,37,3065,83,89.6,34.1,34,88,,3,29,0,0.89,32,47,-15,-0.44,+0.57,31.3,40.9,-9.6,-0.28,-0.44
228,Enric Gallego,es  ESP,FW,Osasuna,33,1986,22,806,37,23.6,9.0,8,71,,14,17,15,0.91,7,9,-2,-0.22,+0.09,7.5,12.3,-4.8,-0.54,-0.24
229,Kévin Gameiro,fr  FRA,FW,Valencia,33,1987,27,1077,40,31.5,12.0,10,73,,17,20,3,0.96,17,17,0,0.00,+0.12,15.1,15.6,-0.4,-0.04,+0.34
230,Aleix García,es  ESP,MF,Eibar,23,1997,11,437,40,12.8,4.9,5,65,,6,19,9,0.27,2,10,-8,-1.65,-1.20,4.6,8.5,-4.0,-0.82,-0.78
231,Álvaro García,es  ESP,DF,Atlético Madrid,20,2000,0,,,,,0,,,0,,5,,,,,,,,,,,
232,Borja García,es  ESP,"MF,FW",Huesca,29,1990,21,1117,53,32.7,12.4,13,75,,8,18,14,0.71,11,18,-7,-0.56,-0.10,12.9,12.2,+0.7,+0.06,+0.44
233,Dani García,es  ESP,MF,Athletic Club,30,1990,27,1920,71,56.1,21.3,21,82,,6,31,8,1.22,23,25,-2,-0.09,-0.45,24.9,20.3,+4.6,+0.22,0.00
234,David García,es  ESP,DF,Osasuna,26,1994,35,3150,90,92.1,35.0,35,90,,0,,1,1.23,35,41,-6,-0.17,+1.50,33.7,45.9,-12.3,-0.35,+0.09
235,Manu García,es  ESP,MF,Alavés,34,1986,25,1124,45,32.9,12.5,10,86,,15,18,5,1.15,11,17,-6,-0.48,+0.11,13.0,15.2,-2.2,-0.18,+0.07
236,Rubén García,es  ESP,"MF,FW",Osasuna,27,1993,37,2718,73,79.5,30.2,33,79,,4,30,0,1.19,29,38,-9,-0.30,-0.04,27.3,39.7,-12.4,-0.41,-0.26
237,Sergi García,es  ESP,MF,Alavés,21,1999,2,16,8,0.5,0.2,0,,,2,8,5,0.00,0,0,0,0.00,+0.56,0.5,0.0,+0.5,+2.64,+2.88
238,Unai García,es  ESP,DF,Osasuna,28,1992,17,1242,73,36.3,13.8,13,85,,4,34,19,1.24,17,22,-5,-0.36,-0.11,16.8,22.9,-6.1,-0.44,-0.13
239,Juanjo Garrancho,es  ESP,GK,Cádiz,23,1997,0,,,,,0,,,0,,5,,,,,,,,,,,
240,Javier Gasca,es  ESP,GK,Huesca,20,2000,0,,,,,0,,,0,,3,,,,,,,,,,,
241,Mario Gaspar,es  ESP,DF,Villarreal,29,1990,24,1851,77,54.1,20.6,21,86,,3,14,1,1.64,34,23,+11,+0.53,+0.25,32.9,21.9,+11.0,+0.54,+0.34
242,Paulo Gazzaniga,ar  ARG,GK,Elche,28,1992,8,720,90,21.1,8.0,8,90,,0,,11,1.25,7,9,-2,-0.25,+0.38,7.7,9.0,-1.4,-0.17,+0.72
243,Geovanni,es  ESP,DF,Betis,19,2001,0,,,,,0,,,0,,5,,,,,,,,,,,
244,Mourad El Ghezouani,ma  MAR,FW,Elche,22,1998,0,,,,,0,,,0,,2,,,,,,,,,,,
245,David Gil,es  ESP,GK,Cádiz,26,1994,4,360,90,10.5,4.0,4,90,,0,,34,0.25,5,10,-5,-1.25,-0.75,4.2,6.5,-2.4,-0.59,-0.04
246,José Antonio Martínez Gil,es  ESP,DF,Eibar,27,1993,0,,,,,0,,,0,,13,,,,,,,,,,,
247,Álvaro Giménez,es  ESP,"FW,MF",Cádiz,29,1991,11,407,37,11.9,4.5,3,73,,8,23,5,1.27,3,9,-6,-1.33,-0.85,3.5,5.2,-1.7,-0.37,+0.20
248,Joris Gnagnon,fr  FRA,DF,Sevilla,23,1997,0,,,,,0,,,0,,15,,,,,,,,,,,
249,Dani Gómez,es  ESP,FW,Levante,22,1998,34,1666,49,48.7,18.5,17,74,,17,24,4,1.09,22,27,-5,-0.27,+0.04,17.2,26.8,-9.6,-0.52,-0.35
250,Ibai Gómez,es  ESP,MF,Athletic Club,30,1989,13,424,33,12.4,4.7,4,67,,9,17,11,1.38,4,5,-1,-0.21,-0.36,4.4,4.0,+0.5,+0.10,-0.13
251,Maxi Gómez,uy  URU,FW,Valencia,23,1996,31,2689,87,78.6,29.9,31,87,,0,,1,1.32,40,37,+3,+0.10,+0.84,33.2,42.2,-9.1,-0.30,-0.15
252,Moi Gómez,es  ESP,"MF,FW",Villarreal,26,1994,35,2563,73,74.9,28.5,29,84,,6,22,0,1.57,45,34,+11,+0.39,-0.14,40.2,32.4,+7.8,+0.27,-0.42
253,Papu Gómez,ar  ARG,"MF,FW",Sevilla,32,1988,18,914,51,26.7,10.2,11,71,,7,19,1,2.11,16,7,+9,+0.89,+0.49,16.2,6.6,+9.6,+0.95,+0.72
254,Sergi Gómez,es  ESP,DF,Sevilla,28,1992,9,719,80,21.0,8.0,9,80,,0,,24,2.00,11,6,+5,+0.63,+0.13,9.7,7.4,+2.4,+0.30,-0.15
255,Sergio Gómez,es  ESP,"MF,FW",Huesca,19,2000,29,792,27,23.2,8.8,4,73,,25,20,9,0.83,3,14,-11,-1.25,-0.98,8.2,11.3,-3.0,-0.34,-0.14
256,Maxime Gonalons,fr  FRA,MF,Granada,31,1989,25,1480,59,43.3,16.4,18,71,,7,29,2,1.44,22,28,-6,-0.36,+0.19,20.2,25.2,-5.0,-0.30,+0.13
257,Bruno González,es  ESP,DF,Valladolid,30,1990,27,2263,84,66.2,25.1,25,90,,2,7,8,0.89,22,34,-12,-0.48,+0.38,23.9,31.6,-7.7,-0.31,+0.24
258,Diego González,es  ESP,DF,Elche,25,1995,19,1280,67,37.4,14.2,15,83,,4,7,9,0.95,11,20,-9,-0.63,-0.13,12.7,19.1,-6.4,-0.45,+0.46
259,Sergio González,es  ESP,MF,Cádiz,23,1997,1,90,90,2.6,1.0,1,90,,0,,0,0.00,0,2,-2,-2.00,-1.46,1.1,0.9,+0.2,+0.15,+0.72
260,Urko González,es  ESP,MF,Real Sociedad,19,2001,2,47,24,1.4,0.5,1,45,,1,2,9,1.00,2,0,+2,+3.83,+3.32,0.4,1.2,-0.8,-1.55,-2.20
261,Andoni Gorosabel,es  ESP,DF,Real Sociedad,23,1996,32,2382,74,69.6,26.5,28,83,,4,18,4,1.59,46,23,+23,+0.87,+1.04,45.5,25.1,+20.4,+0.77,+0.48
262,Ivo Grbić,hr  CRO,GK,Atlético Madrid,24,1996,0,,,,,0,,,0,,35,,,,,,,,,,,
263,Antoine Griezmann,fr  FRA,"FW,MF",Barcelona,29,1991,36,2604,72,76.1,28.9,32,79,,4,20,2,2.03,66,31,+35,+1.21,-0.11,58.7,29.0,+29.7,+1.03,-0.03
264,Andrés Guardado,mx  MEX,MF,Betis,33,1986,24,1318,55,38.5,14.6,17,73,,7,12,1,1.88,12,20,-8,-0.55,-0.89,16.5,14.2,+2.3,+0.16,+0.24
265,Sergi Guardiola,es  ESP,FW,Valladolid,29,1991,29,1795,62,52.5,19.9,19,84,,10,21,4,0.86,21,22,-1,-0.05,+1.17,21.5,24.0,-2.5,-0.13,+0.55
266,Nemanja Gudelj,rs  SRB,"MF,DF",Sevilla,28,1991,30,1041,35,30.4,11.6,10,80,,20,12,7,2.17,10,13,-3,-0.26,-1.13,13.2,14.2,-1.0,-0.09,-0.73
267,Gonçalo Guedes,pt  POR,"MF,FW",Valencia,23,1996,31,2287,74,66.9,25.4,27,80,,4,29,5,0.94,33,35,-2,-0.08,0.00,28.6,37.0,-8.4,-0.33,-0.18
268,Ander Guevara,es  ESP,MF,Real Sociedad,23,1997,31,2081,67,60.8,23.1,25,79,,6,18,7,1.68,33,27,+6,+0.26,-0.75,35.6,27.1,+8.5,+0.37,-0.66
269,John Guidetti,se  SWE,"FW,MF",Alavés,28,1992,10,208,21,6.1,2.3,1,77,,9,15,23,0.80,2,5,-3,-1.30,-0.79,2.1,4.5,-2.4,-1.03,-0.86
270,Hugo Guillamón,es  ESP,DF,Valencia,20,2000,25,1988,80,58.1,22.1,21,86,,4,43,7,1.28,30,25,+5,+0.23,+0.73,27.5,28.6,-1.1,-0.05,+0.52
271,Jon Guridi,es  ESP,MF,Real Sociedad,25,1995,17,831,49,24.3,9.2,8,73,,9,27,9,1.94,15,10,+5,+0.54,-0.01,16.8,8.2,+8.6,+0.93,+0.40
272,Raúl Guti,es  ESP,MF,Elche,23,1996,36,2862,80,83.7,31.8,33,83,,3,36,1,0.97,30,39,-9,-0.28,+1.65,25.3,47.1,-21.8,-0.69,+0.32
273,Marcos Mauro López Gutiérrez,ar  ARG,DF,Cádiz,29,1991,24,1825,76,53.4,20.3,22,80,,2,32,6,1.04,17,31,-14,-0.69,-0.24,18.3,31.2,-12.9,-0.64,-0.18
274,Miguel Gutiérrez,es  ESP,DF,Real Madrid,19,2001,6,316,53,9.2,3.5,3,82,,3,23,4,2.67,9,3,+6,+1.71,+0.75,5.3,4.1,+1.2,+0.33,-0.36
275,Munir El Haddadi,ma  MAR,FW,Sevilla,24,1995,24,845,35,24.7,9.4,9,69,,15,15,10,1.96,12,2,+10,+1.07,+0.72,12.0,7.3,+4.7,+0.51,+0.12
276,Eden Hazard,be  BEL,"FW,MF",Real Madrid,29,1991,14,532,38,15.6,5.9,7,59,,7,17,1,1.86,12,4,+8,+1.35,+0.39,7.1,6.2,+1.0,+0.16,-0.59
277,Mario Hermoso,es  ESP,DF,Atlético Madrid,25,1995,31,2578,83,75.4,28.6,30,85,,1,17,4,2.23,42,17,+25,+0.87,-0.94,35.4,25.0,+10.4,+0.36,-0.63
278,Aridane Hernández,gq  EQG,DF,Osasuna,31,1989,24,2026,84,59.2,22.5,24,84,,0,,1,1.33,19,22,-3,-0.13,+0.38,20.7,25.7,-5.0,-0.22,+0.33
279,Héctor Herrera,mx  MEX,MF,Atlético Madrid,30,1990,16,682,43,19.9,7.6,8,69,,8,17,8,2.19,20,4,+16,+2.11,+1.26,13.6,5.2,+8.4,+1.11,+0.74
280,Sergio Herrera,es  ESP,GK,Osasuna,27,1993,33,2958,90,86.5,32.9,32,90,,1,78,4,1.18,31,40,-9,-0.27,+0.12,31.6,42.9,-11.3,-0.34,+0.09
281,Yangel Herrera,ve  VEN,MF,Granada,22,1998,32,2310,72,67.5,25.7,25,83,,7,34,0,1.38,34,36,-2,-0.08,+1.22,27.7,32.0,-4.4,-0.17,+0.64
282,Iago Herrerín,es  ESP,GK,Athletic Club,32,1988,0,,,,,0,,,0,,5,,,,,,,,,,,
283,Pablo Hervías,es  ESP,"DF,MF",Valladolid,27,1993,27,1204,45,35.2,13.4,10,79,,17,25,4,0.78,15,19,-4,-0.30,+0.47,13.7,19.7,-6.0,-0.45,-0.09
284,Jordan Holsgrove,sco  SCO,MF,Celta Vigo,20,1999,5,145,29,4.2,1.6,0,,,5,29,6,1.60,1,2,-1,-0.62,-0.59,0.6,2.6,-1.9,-1.21,-1.21
285,Vicente Iborra,es  ESP,MF,Villarreal,32,1988,13,928,71,27.1,10.3,10,84,,3,31,0,1.69,15,5,+10,+0.97,+0.75,15.2,8.5,+6.6,+0.64,+0.36
286,Oussama Idrissi,ma  MAR,"FW,MF",Sevilla,24,1996,3,27,9,0.8,0.3,0,,,3,9,10,2.00,2,0,+2,+6.67,+6.19,0.8,0.5,+0.3,+1.05,+0.63
287,Iglesias,es  ESP,"DF,MF",Getafe,22,1998,10,605,61,17.7,6.7,7,82,,3,9,7,1.20,4,8,-4,-0.60,-0.24,6.5,5.9,+0.6,+0.09,+0.36
288,Borja Iglesias,es  ESP,FW,Betis,27,1993,28,1411,50,41.3,15.7,15,74,,13,24,7,1.57,24,11,+13,+0.83,+1.41,21.7,15.1,+6.6,+0.42,+0.70
289,Ilaix,es  ESP,MF,Barcelona,17,2003,14,542,39,15.8,6.0,4,68,,10,27,3,2.21,12,6,+6,+1.00,-0.29,10.2,4.9,+5.3,+0.88,-0.18
290,Asier Illarramendi,es  ESP,MF,Real Sociedad,30,1990,6,337,56,9.9,3.7,6,56,,0,,6,2.17,8,2,+6,+1.60,+1.16,5.9,1.2,+4.7,+1.26,+0.70
291,Iñaki,es  ESP,GK,Osasuna,23,1997,0,,,,,0,,,0,,17,,,,,,,,,,,
292,Pablo Insua,es  ESP,DF,Huesca,26,1993,20,1587,79,46.4,17.6,17,87,,3,36,9,0.95,17,25,-8,-0.45,+0.09,18.5,22.3,-3.9,-0.22,+0.03
293,Takashi Inui,jp  JPN,"MF,FW",Eibar,32,1988,28,1819,65,53.2,20.2,22,75,,6,27,10,0.82,15,25,-10,-0.49,+0.24,21.5,24.4,-2.9,-0.14,-0.01
294,Alexander Isak,se  SWE,FW,Real Sociedad,20,1999,34,2340,69,68.4,26.0,30,75,,4,26,4,1.59,39,22,+17,+0.65,+0.32,40.3,23.1,+17.2,+0.66,+0.12
295,Isco,es  ESP,"MF,FW",Real Madrid,28,1992,25,908,36,26.5,10.1,8,66,,17,22,9,2.24,16,10,+6,+0.59,-0.59,15.8,13.0,+2.8,+0.27,-0.53
296,Jairo Izquierdo,es  ESP,"MF,DF",Cádiz,26,1993,30,1277,43,37.3,14.2,11,74,,19,24,3,1.00,10,28,-18,-1.27,-1.10,10.3,25.6,-15.3,-1.08,-0.84
297,Saidy Janko,ch  SUI,DF,Valladolid,24,1995,19,1220,64,35.7,13.6,14,79,,5,23,3,0.89,12,16,-4,-0.30,+0.48,14.1,17.4,-3.2,-0.24,+0.23
298,Adnan Januzaj,be  BEL,"FW,MF",Real Sociedad,25,1995,27,1014,38,29.6,11.3,12,64,,15,16,5,1.70,24,10,+14,+1.24,+0.98,23.1,6.9,+16.2,+1.44,+1.15
