,Player,Nation,Pos,Squad,Age,Born,90s,CrdY_Performance,CrdR_Performance,2CrdY_Performance,Fls_Performance,Fld_Performance,Off_Performance,Crs,Int,TklW,PKwon_Performance,PKcon_Performance,OG_Performance,Recov_Performance,Won_Aerial Duels,Lost_Aerial Duels,Won%_Aerial Duels
198,Sergio González,es  ESP,MF,Cádiz,23,1997,1.0,0,0,0,1,1,0,0,2,0,0,0,0,13,2,3,40.0
199,Urko González,es  ESP,MF,Real Sociedad,19,2001,0.5,1,0,0,4,1,0,0,0,0,0,0,0,6,1,1,50.0
200,Andoni Gorosabel,es  ESP,DF,Real Sociedad,23,1996,26.5,3,0,0,38,29,0,62,26,35,0,1,0,212,16,35,31.4
201,Antoine Griezmann,fr  FRA,"FW,MF",Barcelona,29,1991,28.9,4,0,0,13,34,13,32,13,28,2,0,0,132,17,17,50.0
202,Andrés Guardado,mx  MEX,MF,Betis,33,1986,14.6,4,0,0,22,10,0,6,22,16,0,0,0,163,21,23,47.7
203,Sergi Guardiola,es  ESP,FW,Valladolid,29,1991,19.9,5,0,0,39,40,12,17,9,7,1,0,0,95,60,103,36.8
204,Nemanja Gudelj,rs  SRB,"MF,DF",Sevilla,28,1991,11.6,8,0,0,21,9,0,3,14,16,0,0,0,82,21,15,58.3
205,Gonçalo Guedes,pt  POR,"MF,FW",Valencia,23,1996,25.4,3,1,0,29,68,4,54,19,17,0,0,0,136,14,19,42.4
206,Ander Guevara,es  ESP,MF,Real Sociedad,23,1997,23.1,5,0,0,29,16,1,4,23,31,0,0,0,277,33,30,52.4
207,John Guidetti,se  SWE,"FW,MF",Alavés,28,1992,2.3,1,0,0,7,2,1,1,0,2,0,0,0,8,7,4,63.6
208,Hugo Guillamón,es  ESP,DF,Valencia,20,2000,22.1,8,0,0,33,30,1,0,23,14,0,1,1,186,62,45,57.9
209,Jon Guridi,es  ESP,MF,Real Sociedad,25,1995,9.2,2,0,0,12,14,0,3,9,12,1,0,0,69,14,18,43.8
210,Raúl Guti,es  ESP,MF,Elche,23,1996,31.8,4,1,0,35,53,1,14,43,26,0,0,0,271,15,24,38.5
211,Marcos Mauro López Gutiérrez,ar  ARG,DF,Cádiz,29,1991,20.3,2,1,0,11,5,0,0,19,15,0,1,0,147,38,26,59.4
212,Miguel Gutiérrez,es  ESP,DF,Real Madrid,19,2001,3.5,0,0,0,6,7,1,15,6,2,0,0,0,28,5,5,50.0
213,Munir El Haddadi,ma  MAR,FW,Sevilla,24,1995,9.4,2,0,0,22,28,8,19,3,9,0,0,0,73,10,14,41.7
214,Eden Hazard,be  BEL,"FW,MF",Real Madrid,29,1991,5.9,0,0,0,2,19,3,6,4,0,0,0,0,27,3,5,37.5
215,Mario Hermoso,es  ESP,DF,Atlético Madrid,25,1995,28.6,6,0,0,29,30,3,6,34,37,0,0,1,237,38,34,52.8
216,Aridane Hernández,gq  EQG,DF,Osasuna,31,1989,22.5,3,1,0,21,20,0,2,44,21,0,0,0,231,80,32,71.4
217,Héctor Herrera,mx  MEX,MF,Atlético Madrid,30,1990,7.6,2,0,0,9,7,1,3,9,13,0,0,0,92,20,15,57.1
218,Sergio Herrera,es  ESP,GK,Osasuna,27,1993,32.9,2,0,0,1,10,0,0,0,0,0,1,1,225,0,0,
219,Yangel Herrera,ve  VEN,MF,Granada,22,1998,25.7,7,0,0,70,59,5,14,26,41,1,1,0,269,126,116,52.1
220,Pablo Hervías,es  ESP,"DF,MF",Valladolid,27,1993,13.4,1,0,0,8,17,0,80,16,17,0,0,0,119,11,12,47.8
221,Jordan Holsgrove,sco  SCO,MF,Celta Vigo,20,1999,1.6,0,0,0,3,3,0,2,0,1,0,0,0,9,0,0,
222,Vicente Iborra,es  ESP,MF,Villarreal,32,1988,10.3,4,0,0,15,9,0,1,5,13,0,0,0,94,20,19,51.3
223,Oussama Idrissi,ma  MAR,"FW,MF",Sevilla,24,1996,0.3,0,0,0,1,0,0,3,1,1,0,0,0,3,0,1,0.0
224,Iglesias,es  ESP,"DF,MF",Getafe,22,1998,6.7,2,0,0,15,16,1,16,13,16,0,0,0,58,11,10,52.4
225,Borja Iglesias,es  ESP,FW,Betis,27,1993,15.7,2,0,0,20,21,6,6,5,0,4,0,0,59,27,53,33.8
226,Ilaix,es  ESP,MF,Barcelona,17,2003,6.0,1,0,0,16,19,0,2,8,9,0,0,0,38,11,10,52.4
227,Asier Illarramendi,es  ESP,MF,Real Sociedad,30,1990,3.7,2,0,0,6,11,0,2,5,3,0,0,0,24,10,14,41.7
228,Pablo Insua,es  ESP,DF,Huesca,26,1993,17.6,9,0,0,27,5,1,2,15,18,0,0,0,129,47,32,59.5
229,Takashi Inui,jp  JPN,"MF,FW",Eibar,32,1988,20.2,0,0,0,27,18,8,70,16,10,1,0,0,117,11,35,23.9
230,Alexander Isak,se  SWE,FW,Real Sociedad,20,1999,26.0,4,0,0,25,33,22,21,5,10,3,0,0,74,37,66,35.9
231,Isco,es  ESP,"MF,FW",Real Madrid,28,1992,10.1,1,0,0,18,18,0,19,5,8,0,0,0,52,5,13,27.8
232,Jairo Izquierdo,es  ESP,"MF,DF",Cádiz,26,1993,14.2,4,0,0,12,16,3,26,16,6,0,0,0,129,8,13,38.1
233,Saidy Janko,ch  SUI,DF,Valladolid,24,1995,13.6,4,0,0,14,2,3,38,24,14,0,0,0,94,29,14,67.4
234,Adnan Januzaj,be  BEL,"FW,MF",Real Sociedad,25,1995,11.3,2,0,0,7,35,2,42,5,6,1,0,0,69,10,11,47.6
235,Jason,es  ESP,"MF,DF",Valencia,26,1994,4.9,4,1,1,6,15,0,12,9,6,0,0,0,34,4,10,28.6
236,Luis Javier Suárez,co  COL,"FW,MF",Granada,22,1997,18.5,6,0,0,28,32,5,20,10,15,1,0,0,79,25,68,26.9
237,Joaquín,es  ESP,"FW,MF",Betis,39,1981,14.3,2,0,0,10,12,2,36,14,5,0,0,0,80,14,21,40.0
238,John Joe,ie  IRL,"MF,DF",Getafe,16,2003,0.7,0,0,0,2,0,0,0,1,1,0,0,0,7,1,3,25.0
239,Frenkie de Jong,nl  NED,"MF,DF",Barcelona,23,1997,35.0,5,0,0,26,44,5,20,37,26,0,1,0,300,45,27,62.5
240,Luuk de Jong,nl  NED,FW,Sevilla,29,1990,14.1,3,0,0,20,32,11,2,3,5,0,0,0,61,70,67,51.1
241,Jony,es  ESP,"MF,FW",Osasuna,29,1991,9.7,0,0,0,10,8,1,53,11,6,0,0,0,69,8,8,50.0
242,Joan Jordán,es  ESP,MF,Sevilla,26,1994,26.7,8,1,1,54,42,0,30,19,28,0,0,0,241,18,21,46.2
243,Josan,es  ESP,"MF,DF",Elche,30,1989,21.4,3,0,0,23,29,1,67,21,26,0,0,0,145,13,8,61.9
244,Willian José,br  BRA,FW,Real Sociedad,28,1991,7.7,0,0,0,3,10,3,3,1,4,0,0,0,27,12,18,40.0
245,Joselu,es  ESP,FW,Alavés,30,1990,33.6,1,0,0,43,74,14,23,17,21,1,0,0,162,260,136,65.7
246,Josema,es  ESP,DF,Elche,24,1996,21.8,3,0,0,22,18,1,22,34,29,0,0,0,149,37,31,54.4
247,Luka Jović,rs  SRB,"FW,MF",Real Madrid,22,1997,1.7,0,0,0,2,1,2,1,0,0,0,0,0,7,3,4,42.9
248,Juanmi,es  ESP,"FW,MF",Betis,27,1993,6.7,1,0,0,13,3,7,0,3,8,0,0,0,29,11,16,40.7
249,Vinicius Júnior,br  BRA,FW,Real Madrid,20,2000,21.9,3,0,0,27,54,8,47,8,24,1,1,0,111,6,18,25.0
250,Jens Jønsson,dk  DEN,MF,Cádiz,27,1993,29.1,6,0,0,34,25,0,3,47,41,0,1,0,264,52,33,61.2
251,Damian Kądzior,pl  POL,"FW,MF",Eibar,28,1992,2.2,0,0,0,4,4,2,13,0,1,0,0,0,16,0,3,0.0
252,Lee Kangin,kr  KOR,"FW,MF",Valencia,19,2001,14.0,1,0,0,14,42,2,14,2,13,0,0,0,77,8,28,22.2
253,Stephane Keller,cm  CMR,DF,Alavés,18,2001,0.2,0,0,0,0,0,0,0,0,1,0,0,0,2,0,2,0.0
254,Kenedy,br  BRA,"FW,MF",Granada,24,1996,16.3,3,0,0,32,22,1,33,21,18,0,1,0,109,13,24,35.1
255,Kike,es  ESP,FW,Eibar,30,1989,34.3,4,1,1,69,92,15,31,8,22,1,0,0,149,172,231,42.7
256,Giorgi Kochorashvili,ge  GEO,MF,Levante,21,1999,0.3,0,0,0,1,2,0,0,0,0,0,0,0,1,0,1,0.0
257,Koba Koindredi,fr  FRA,MF,Valencia,18,2001,0.2,0,0,0,0,0,0,0,0,2,0,0,0,0,1,1,50.0
258,Koke,es  ESP,MF,Atlético Madrid,28,1992,33.6,9,0,0,46,45,0,19,38,53,0,0,0,337,22,26,45.8
259,Youssouf Koné,ml  MLI,"DF,FW",Elche,25,1995,0.8,0,0,0,1,2,1,1,1,0,0,0,0,5,0,1,0.0
260,Jules Koundé,fr  FRA,DF,Sevilla,21,1998,33.1,4,0,0,20,23,3,14,42,23,0,2,0,312,118,67,63.8
261,Toni Kroos,de  GER,MF,Real Madrid,30,1990,23.5,6,0,0,27,31,1,40,22,25,0,0,0,154,17,9,65.4
262,Kuki,es  ESP,MF,Valladolid,22,1998,0.3,0,0,0,1,0,0,1,0,1,0,0,0,3,1,1,50.0
263,Víctor Laguardia,es  ESP,DF,Alavés,30,1989,29.2,5,1,0,26,12,1,3,27,16,0,0,0,233,66,36,64.7
264,Diego Lainez,mx  MEX,FW,Betis,20,2000,9.6,5,0,0,14,28,2,19,16,9,0,0,0,64,10,8,55.6
265,Toni Lato,es  ESP,DF,Valencia,22,1997,8.1,3,0,0,14,5,1,7,11,6,0,1,1,67,14,8,63.6
266,Lauti,uy  URU,"MF,FW",Celta Vigo,19,2001,0.2,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0.0
267,Robin Le Normand,fr  FRA,DF,Real Sociedad,23,1996,30.5,5,1,0,41,19,2,3,34,21,1,1,0,323,140,62,69.3
268,Jeremías Ledesma,ar  ARG,GK,Cádiz,27,1993,32.0,0,0,0,1,4,0,0,0,0,0,1,0,172,0,0,
269,Florian Lejeune,fr  FRA,DF,Alavés,29,1991,33.5,10,0,0,33,17,2,5,58,29,0,1,0,303,106,51,67.5
270,Iñigo Lekue,es  ESP,DF,Athletic Club,27,1993,7.2,1,0,0,17,3,2,22,6,8,0,0,0,68,3,9,25.0
271,Thomas Lemar,fr  FRA,MF,Atlético Madrid,24,1995,15.2,4,0,0,15,23,0,28,12,19,1,0,0,111,7,10,41.2
272,Clément Lenglet,fr  FRA,DF,Barcelona,25,1995,27.5,11,2,2,50,33,6,6,35,25,0,2,1,254,65,42,60.7
273,Pedro León,es  ESP,"MF,FW",Eibar,33,1986,10.4,2,0,0,10,10,4,41,5,7,0,0,0,68,19,16,54.3
274,Sergio León,es  ESP,FW,Levante,31,1989,8.3,0,0,0,14,6,5,4,4,3,0,0,0,41,11,33,25.0
275,Diego Llorente,es  ESP,DF,Real Sociedad,26,1993,1.0,0,0,0,2,0,0,0,0,0,0,0,0,6,2,1,66.7
276,Marcos Llorente,es  ESP,"MF,DF",Atlético Madrid,25,1995,32.8,6,0,0,59,39,6,72,31,44,0,1,0,237,25,38,39.7
277,Renan Lodi,br  BRA,DF,Atlético Madrid,22,1998,12.5,3,0,0,19,27,2,49,23,16,0,0,0,105,10,12,45.5
278,Pedro López Muñoz,es  ESP,DF,Huesca,36,1983,11.9,2,0,0,14,15,3,38,10,22,0,0,0,98,17,12,58.6
279,Adrián López,es  ESP,"FW,MF",Osasuna,32,1988,5.3,0,0,0,4,4,4,7,1,4,0,0,0,34,16,30,34.8
280,Javi López,es  ESP,"DF,MF",Alavés,18,2002,2.8,1,1,0,3,3,0,11,6,5,0,0,0,31,3,3,50.0
281,Roberto López,es  ESP,"MF,FW",Real Sociedad,20,2000,5.6,0,0,0,2,5,1,14,3,2,0,0,0,47,7,11,38.9
282,Unai López,es  ESP,MF,Athletic Club,24,1995,15.8,7,0,0,21,21,1,16,11,22,0,0,1,161,8,21,27.6
283,Anthony Lozano,hn  HON,"FW,MF",Cádiz,27,1993,16.9,5,0,0,49,32,11,18,3,10,0,0,0,65,57,83,40.7
284,Jeison Lucumí,co  COL,FW,Elche,25,1995,0.5,0,0,0,1,0,0,0,0,1,0,0,0,3,1,1,50.0
285,José Luis Gayà,es  ESP,DF,Valencia,25,1995,31.6,6,0,0,31,30,12,96,35,35,0,2,0,259,28,41,40.6
286,José Luis Morales,es  ESP,"FW,MF",Levante,33,1987,27.1,3,0,0,17,18,18,75,11,13,0,0,0,125,12,22,35.3
287,Luisinho,pt  POR,DF,Huesca,35,1985,2.0,1,0,0,0,4,0,1,1,0,0,0,0,16,2,1,66.7
288,Luismi,es  ESP,"MF,DF",Elche,28,1992,1.9,0,0,0,6,1,0,1,3,4,0,1,0,17,1,0,100.0
289,Darwin Machís,ve  VEN,"FW,MF",Granada,27,1993,22.5,1,0,0,32,45,11,67,39,19,0,0,0,146,13,52,20.0
290,Pablo Maffeo,es  ESP,DF,Huesca,23,1997,21.8,4,0,0,12,44,2,69,32,22,0,2,0,207,35,28,55.6
291,Abdallahi Mahmoud,mr  MTN,MF,Alavés,20,2000,0.7,0,0,0,1,1,0,0,1,2,0,0,0,5,1,2,33.3
292,Nemanja Maksimović,rs  SRB,MF,Getafe,25,1995,30.3,5,0,0,28,9,0,18,46,35,0,1,0,267,56,58,49.1
293,Filip Malbašić,rs  SRB,"FW,MF",Cádiz,27,1992,9.6,2,0,0,17,15,7,14,4,8,0,0,0,39,9,47,16.1
294,Hugo Mallo,es  ESP,DF,Celta Vigo,29,1991,28.9,8,0,0,56,29,6,68,29,37,1,2,0,273,62,57,52.1
295,Mickael Malsa,mq  MTQ,MF,Levante,24,1995,26.0,5,0,0,36,37,0,5,51,36,0,0,0,245,22,31,41.5
296,Aïssa Mandi,dz  ALG,DF,Betis,28,1991,26.6,6,2,1,20,14,3,1,33,20,0,1,0,216,56,28,66.7
297,Eliaquim Mangala,fr  FRA,DF,Valencia,29,1991,3.6,1,0,0,5,2,2,0,4,1,0,0,0,43,18,9,66.7
298,Maranhão,br  BRA,FW,Valladolid,23,1996,13.1,3,0,0,25,26,7,6,1,4,1,0,0,56,42,91,31.6
299,Marcelo,br  BRA,DF,Real Madrid,32,1988,11.7,3,0,0,10,15,3,41,9,17,0,1,0,74,5,13,27.8
300,Iván Marcone,ar  ARG,MF,Elche,30,1990,29.4,10,1,1,29,19,0,4,36,48,0,2,0,274,26,16,61.9
301,Óscar de Marcos,es  ESP,"DF,MF",Athletic Club,31,1989,16.9,2,0,0,13,5,2,43,19,17,0,0,0,128,11,16,40.7
302,José Mari,es  ESP,MF,Cádiz,32,1987,16.1,5,0,0,27,18,0,4,15,22,0,0,0,180,30,28,51.7
303,José María Giménez,uy  URU,DF,Atlético Madrid,25,1995,19.6,5,0,0,19,18,2,1,21,15,0,1,0,140,58,25,69.9
304,Mariano,do  DOM,FW,Real Madrid,26,1993,5.7,0,0,0,8,5,13,0,0,2,0,0,0,15,20,13,60.6
305,Roger Martí,es  ESP,FW,Levante,29,1991,24.4,4,0,0,43,25,14,16,5,13,0,0,0,81,18,56,24.3
306,Aarón Martín,es  ESP,DF,Celta Vigo,23,1997,17.1,1,0,0,24,15,3,44,17,12,0,0,0,107,17,27,38.6
307,Álex Martín,es  ESP,DF,Cádiz,22,1998,1.1,0,0,0,1,0,0,1,2,0,0,0,0,3,2,2,50.0
308,Iñigo Martínez,es  ESP,DF,Athletic Club,29,1991,28.0,9,1,0,30,34,4,9,37,14,0,0,0,274,79,46,63.2
309,Javi Martínez,es  ESP,"MF,FW",Osasuna,20,1999,5.1,1,0,0,5,7,0,3,4,9,0,0,0,47,6,5,54.5
310,Marvin,es  ESP,"DF,FW",Real Madrid,20,2000,1.5,0,0,0,1,5,0,4,1,1,0,0,0,18,5,0,100.0
311,Jordi Masip,es  ESP,GK,Valladolid,31,1989,25.0,3,0,0,1,2,0,0,0,0,0,0,0,115,0,0,
312,Jaime Mata,es  ESP,FW,Getafe,31,1988,22.6,9,1,0,70,36,27,36,11,10,0,0,0,110,90,127,41.5
313,Borja Mayoral,es  ESP,FW,Real Madrid,23,1997,0.3,0,0,0,2,0,2,0,0,0,0,0,0,1,0,1,0.0
314,Gonzalo Melero,es  ESP,"MF,FW",Levante,26,1994,20.6,4,0,0,25,33,1,4,21,19,0,0,0,160,43,54,44.3
315,Brais Méndez,es  ESP,"MF,FW",Celta Vigo,23,1997,29.7,8,0,0,77,62,5,28,37,45,2,0,0,209,27,67,28.7
316,Édgar Méndez,es  ESP,"MF,FW",Alavés,30,1990,23.2,12,1,1,53,51,8,51,16,21,0,0,0,146,62,58,51.7
317,Eñaut Mendía,es  ESP,FW,Eibar,21,1999,0.7,1,0,0,3,0,1,0,0,1,0,1,0,5,0,1,0.0
318,Ferland Mendy,fr  FRA,DF,Real Madrid,25,1995,24.5,3,0,0,22,39,5,40,25,17,0,0,0,170,10,20,33.3
319,Mikel Merino,es  ESP,MF,Real Sociedad,24,1996,23.9,5,0,0,79,54,4,14,32,36,0,0,0,216,71,72,49.7
320,Martín Merquelanz,es  ESP,"FW,MF",Real Sociedad,25,1995,6.1,0,0,0,4,13,2,14,8,2,0,0,0,46,4,8,33.3
321,Roque Mesa,es  ESP,MF,Valladolid,31,1989,19.6,4,1,0,28,36,6,22,13,34,0,0,0,206,14,29,32.6
322,Lionel Messi,ar  ARG,"FW,MF",Barcelona,33,1987,33.6,4,0,0,22,99,7,66,7,16,0,0,0,121,12,11,52.2
323,Omenuke Mfulu,cd  COD,MF,Elche,26,1994,8.8,4,0,0,13,6,0,1,10,15,0,0,0,65,6,6,50.0
324,Míchel,es  ESP,MF,Valladolid,32,1988,10.5,3,0,0,16,11,0,21,13,13,0,0,0,118,9,11,45.0
325,Éder Militão,br  BRA,DF,Real Madrid,22,1998,12.6,3,1,0,15,12,0,2,21,13,0,1,0,98,36,10,78.3
326,Luis Milla,es  ESP,MF,Granada,25,1994,13.9,1,0,0,16,20,0,10,21,16,0,0,0,134,16,13,55.2
327,Pere Milla,es  ESP,"FW,MF",Elche,27,1992,22.0,6,0,0,31,54,6,6,18,21,0,0,0,113,40,52,43.5
328,Alejandro Millán,es  ESP,FW,Villarreal,20,1999,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,
329,Santi Mina,es  ESP,FW,Celta Vigo,24,1995,26.8,4,0,0,63,62,12,9,10,19,3,0,0,107,100,123,44.8
330,Óscar Mingueza,es  ESP,DF,Barcelona,21,1999,21.1,4,0,0,20,16,1,14,25,42,0,0,0,152,15,26,36.6
331,Rafa Mir,es  ESP,FW,Huesca,23,1997,32.0,2,0,0,61,20,37,18,10,9,1,0,0,105,122,131,48.2
332,Jorge Miramón,es  ESP,DF,Levante,31,1989,19.2,1,0,0,16,11,1,53,34,24,1,0,0,159,24,26,48.0
333,Juan Miranda,es  ESP,DF,Betis,20,2000,18.4,4,0,0,23,21,1,54,27,15,0,0,0,123,33,42,44.0
334,Luka Modrić,hr  CRO,MF,Real Madrid,34,1985,30.4,4,0,0,30,33,1,50,53,26,0,0,0,229,23,22,51.1
335,Johan Mojica,co  COL,DF,Elche,27,1992,13.4,3,0,0,17,12,1,47,27,15,0,1,0,117,12,17,41.4
336,Guillem Molina,es  ESP,DF,Valencia,20,2000,1.7,1,0,0,4,2,0,0,2,0,0,1,0,18,4,5,44.4
337,Jorge Molina,es  ESP,"FW,MF",Granada,38,1982,17.9,3,0,0,28,27,10,6,2,6,1,0,0,74,85,93,47.8
338,Victor Mollejo,es  ESP,"MF,DF",Getafe,19,2001,0.8,0,0,0,0,2,0,2,0,1,0,0,0,3,1,2,33.3
339,Jon Moncayola,es  ESP,MF,Osasuna,22,1998,29.6,7,1,1,39,10,0,25,21,28,0,1,0,313,39,34,53.4
340,Nacho Monreal,es  ESP,DF,Real Sociedad,34,1986,23.1,1,0,0,26,17,2,39,32,20,0,0,0,180,39,28,58.2
341,Ángel Montoro,es  ESP,MF,Granada,32,1988,15.1,6,0,0,23,20,1,31,15,13,0,0,0,130,12,21,36.4
342,Martín Montoya,es  ESP,DF,Betis,29,1991,2.7,0,1,0,4,1,0,5,1,2,0,0,0,27,7,3,70.0
343,Emre Mor,tr  TUR,"FW,MF",Celta Vigo,23,1997,5.6,2,0,0,7,13,6,4,2,7,0,0,0,23,4,11,26.7
344,Jon Morcillo,es  ESP,"MF,FW",Athletic Club,21,1998,15.1,3,0,0,21,16,3,76,22,7,0,0,0,70,16,20,44.4
345,Alberto Moreno,es  ESP,DF,Villarreal,28,1992,2.1,0,0,0,3,3,0,4,1,3,0,0,0,12,0,0,
346,Álex Moreno,es  ESP,DF,Betis,27,1993,19.8,4,0,0,22,22,0,47,26,25,0,1,0,247,21,26,44.7
347,Gerard Moreno,es  ESP,"FW,MF",Villarreal,28,1992,29.7,3,0,0,44,58,19,42,15,13,0,0,0,126,65,73,47.1
348,Tete Morente,es  ESP,"MF,FW",Elche,23,1996,22.4,5,0,0,28,34,5,53,17,27,0,0,0,142,19,25,43.2
349,Loren Morón,es  ESP,"FW,MF",Betis,26,1993,11.0,2,0,0,15,25,9,2,7,9,1,0,0,41,33,55,37.5
350,Pedro Mosquera,es  ESP,MF,Huesca,32,1988,22.8,1,0,0,28,22,0,2,15,24,0,0,0,251,28,43,39.4
351,Javi Moyano,es  ESP,DF,Valladolid,34,1986,1.1,0,0,0,0,1,0,1,0,0,0,0,0,9,3,1,75.0
352,Iker Muniain,es  ESP,"MF,FW",Athletic Club,27,1992,21.6,1,0,0,18,69,2,34,14,19,1,0,0,122,10,16,38.5
353,Aihen Muñoz,es  ESP,DF,Real Sociedad,22,1997,13.4,6,0,0,20,9,0,50,8,14,0,0,0,129,20,19,51.3
354,Joaquín Muñoz,es  ESP,FW,Huesca,21,1999,0.5,0,0,0,2,2,0,0,0,0,0,0,0,4,1,3,25.0
355,Jeison Murillo,co  COL,DF,Celta Vigo,28,1992,30.0,11,1,1,45,30,0,0,33,31,0,1,0,269,74,62,54.4
356,Yunus Musah,us  USA,MF,Valencia,17,2002,17.0,2,0,0,21,29,3,18,8,11,0,0,0,96,18,24,42.9
357,Yoshinori Mutō,jp  JPN,"FW,MF",Eibar,28,1992,12.5,1,0,0,28,16,7,7,5,10,1,0,0,72,35,50,41.2
358,Nano,es  ESP,"FW,MF",Cádiz,25,1995,0.1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0.0
359,Roberto Navarro,es  ESP,MF,Real Sociedad,18,2002,0.4,0,0,0,1,1,0,0,0,2,0,0,0,5,0,0,
360,Ximo Navarro,es  ESP,DF,Alavés,30,1990,26.4,6,0,0,33,35,0,26,57,35,1,0,0,206,25,37,40.3
361,Jesús Navas,es  ESP,DF,Sevilla,34,1985,31.4,4,0,0,10,19,2,130,28,18,0,0,0,254,29,19,60.4
362,Raúl Navas,es  ESP,DF,Osasuna,32,1988,1.9,0,0,0,2,0,0,0,3,5,0,1,0,17,1,0,100.0
363,Álvaro Negredo,es  ESP,FW,Cádiz,34,1985,24.4,5,1,1,21,37,7,12,2,7,0,1,0,79,133,156,46.0
364,Neto,br  BRA,GK,Barcelona,31,1989,7.0,0,0,0,0,0,0,0,0,0,0,0,0,26,0,0,
365,Carlos Neva,es  ESP,DF,Granada,24,1996,20.0,1,0,0,7,25,1,32,32,7,0,0,0,120,11,38,22.4
366,Mamor Niang,sn  SEN,"FW,MF",Getafe,18,2002,0.2,0,0,0,0,1,0,0,1,1,0,0,0,2,1,4,20.0
367,Nieto,es  ESP,"FW,MF",Cádiz,22,1998,0.2,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,
368,Saúl Ñíguez,es  ESP,"MF,DF",Atlético Madrid,25,1994,22.6,10,0,0,44,14,7,26,22,52,0,0,0,196,65,66,49.6
369,Nino,es  ESP,"FW,MF",Elche,40,1980,3.2,1,0,0,4,6,1,3,0,0,0,0,0,13,1,7,12.5
370,Fernando Niño,es  ESP,FW,Villarreal,19,2000,6.6,1,0,0,7,14,6,1,0,1,0,0,0,21,12,16,42.9
371,Nolito,es  ESP,"MF,FW",Celta Vigo,33,1986,28.9,7,0,0,49,42,10,24,24,44,0,2,0,183,14,39,26.4
372,Unai Núñez,es  ESP,DF,Athletic Club,23,1997,23.4,6,0,0,23,11,0,1,25,21,0,3,0,206,77,38,67.0
373,Kelechi Nwakali,ng  NGA,"MF,FW",Huesca,22,1998,1.6,1,0,0,3,2,0,0,0,6,0,0,0,13,2,1,66.7
374,Allan Nyom,cm  CMR,"MF,DF",Getafe,32,1988,25.8,10,1,0,44,20,1,79,26,24,0,0,0,177,64,41,61.0
375,Jan Oblak,si  SVN,GK,Atlético Madrid,27,1993,38.0,0,0,0,0,5,0,0,0,0,0,0,1,145,0,0,
376,Lucas Ocampos,ar  ARG,FW,Sevilla,26,1994,29.2,3,0,0,34,76,5,47,26,29,1,0,0,145,38,36,51.4
377,Álvaro Odriozola,es  ESP,DF,Real Madrid,24,1995,9.2,0,0,0,5,5,1,32,8,5,0,0,0,49,2,13,13.3
378,Shinji Okazaki,jp  JPN,FW,Huesca,34,1986,12.5,1,0,0,14,16,11,3,4,6,0,0,0,29,25,49,33.8
379,Christian Oliva,uy  URU,MF,Valencia,24,1996,2.2,0,0,0,3,3,0,0,5,2,0,0,0,17,1,1,50.0
380,Kiko Olivas,es  ESP,"DF,MF",Valladolid,31,1988,2.0,1,0,0,2,1,0,0,9,4,0,0,0,20,3,3,50.0
381,Paulo Oliveira,pt  POR,DF,Eibar,28,1992,29.3,4,0,0,27,8,1,1,40,26,0,0,0,368,111,64,63.4
382,Mathías Olivera,uy  URU,DF,Getafe,22,1997,29.0,6,0,0,27,25,2,51,35,41,0,1,0,303,74,68,52.1
383,Javier Ontiveros,es  ESP,"FW,MF",Huesca,22,1997,10.2,5,0,0,27,33,0,20,12,19,0,0,0,83,5,14,26.3
384,Fabián Orellana,cl  CHI,"MF,FW",Valladolid,34,1986,23.8,5,0,0,26,57,5,55,15,20,0,0,0,166,12,53,18.5
385,Mikel Oyarzabal,es  ESP,"FW,MF",Real Sociedad,23,1997,26.8,1,0,0,26,41,18,56,18,18,1,0,0,169,19,44,30.2
386,Fernando Pacheco,es  ESP,GK,Alavés,28,1992,37.2,1,0,0,0,3,0,0,0,0,0,0,0,157,0,0,
387,Jon Pacheco,es  ESP,DF,Real Sociedad,19,2001,0.4,0,0,0,0,0,0,0,1,0,0,0,0,4,0,1,0.0
388,Helibelton Palacios,co  COL,DF,Elche,27,1993,8.3,0,0,0,4,7,0,10,9,20,0,0,0,45,10,8,55.6
389,Ante Palaversa,hr  CRO,"MF,FW",Getafe,20,2000,0.1,0,0,0,1,0,0,0,0,1,0,0,0,2,0,0,
390,Daniel Parejo,es  ESP,MF,Villarreal,31,1989,34.6,4,0,0,32,60,0,43,34,56,0,0,0,323,25,24,51.0
391,Thomas Partey,gh  GHA,MF,Atlético Madrid,27,1993,2.2,1,0,0,5,1,0,0,2,7,0,0,0,26,3,1,75.0
392,Gabriel Paulista,br  BRA,DF,Valencia,29,1990,30.2,6,0,0,19,26,0,0,53,11,1,1,0,254,67,41,62.0
393,Alfonso Pedraza,es  ESP,DF,Villarreal,24,1996,23.3,8,0,0,42,24,1,88,28,21,2,0,1,182,42,24,63.6
394,Pedri,es  ESP,MF,Barcelona,17,2002,26.8,2,0,0,18,42,0,11,35,34,1,0,0,176,7,10,41.2
395,Facundo Pellistri,uy  URU,"MF,FW",Alavés,18,2001,6.0,0,0,0,6,9,1,10,4,4,0,0,0,41,7,16,30.4
