,Player,Nation,Pos,Squad,Age,Born,90s,CrdY_Performance,CrdR_Performance,2CrdY_Performance,Fls_Performance,Fld_Performance,Off_Performance,Crs,Int,TklW,PKwon_Performance,PKcon_Performance,OG_Performance,Recov_Performance,Won_Aerial Duels,Lost_Aerial Duels,Won%_Aerial Duels
396,Xavi Quintillà,es  ESP,DF,Villarreal,22,1996,17.5,6,0,0,26,12,1,63,7,11,0,0,0,123,8,29,21.6
397,Quique,es  ESP,FW,Eibar,29,1990,5.4,0,0,0,10,13,3,3,1,2,0,0,0,18,21,37,36.2
398,Nemanja Radoja,rs  SRB,MF,Levante,26,1993,22.1,3,0,0,28,17,2,3,14,22,0,0,0,212,43,27,61.4
399,Baba Rahman,gh  GHA,DF,Mallorca,25,1994,1.2,1,0,0,1,0,0,4,2,2,0,0,0,14,1,3,25.0
400,Antonio Raillo,es  ESP,DF,Mallorca,27,1991,30.8,9,1,1,32,16,3,1,11,32,0,2,0,262,63,34,64.9
401,Ivan Rakitić,hr  CRO,MF,Barcelona,31,1988,17.7,5,0,0,20,38,1,13,10,19,0,0,0,170,18,16,52.9
402,Sandro Ramírez,es  ESP,"FW,MF",Valladolid,24,1995,14.5,2,0,0,15,42,10,19,5,9,1,0,0,77,7,24,22.6
403,Iván Ramis,es  ESP,DF,Eibar,34,1984,5.1,1,0,0,4,5,0,1,4,2,0,0,0,64,20,8,71.4
404,Adrián Ramos,co  COL,FW,Granada,33,1986,2.5,0,0,0,5,6,3,2,0,1,0,0,0,10,12,23,34.3
405,Sergio Ramos,es  ESP,DF,Real Madrid,33,1986,33.5,10,0,0,52,28,7,3,31,46,1,1,0,368,66,45,59.5
406,Raúl,es  ESP,"FW,MF",Betis,18,2000,0.2,0,0,0,0,0,0,0,0,0,0,0,0,2,1,2,33.3
407,Recio,es  ESP,MF,Leganés,28,1991,17.4,11,0,0,45,43,1,15,16,23,0,0,0,183,11,13,45.8
408,Sergio Reguilón,es  ESP,DF,Sevilla,22,1996,27.9,8,0,0,56,46,4,98,20,33,0,0,0,264,42,34,55.3
409,Manolo Reina,es  ESP,GK,Mallorca,34,1985,36.0,4,0,0,0,7,0,0,0,0,0,0,0,203,0,0,
410,Álex Remiro,es  ESP,GK,Real Sociedad,24,1995,25.0,0,0,0,0,5,0,0,0,0,0,0,0,109,0,0,
411,Nico Ribaudo,es  ESP,"FW,MF",Espanyol,18,2001,2.0,1,0,0,5,7,0,3,0,1,0,0,0,16,1,6,14.3
412,Luis Rioja,es  ESP,MF,Alavés,25,1993,18.2,3,0,0,20,16,2,36,9,14,0,0,0,108,11,22,33.3
413,Rodrigo Riquelme,es  ESP,MF,Atlético Madrid,19,2000,0.1,0,0,0,0,1,0,1,0,0,0,0,0,2,0,1,0.0
414,Cristian Rivera,es  ESP,MF,Leganés,22,1997,3.5,3,0,0,6,5,0,1,3,3,0,0,0,31,4,3,57.1
415,Rober,es  ESP,DF,Levante,24,1995,2.1,0,0,0,1,0,0,0,1,2,0,0,0,19,4,7,36.4
416,Roberto,es  ESP,GK,Alavés,33,1986,8.8,1,0,0,0,2,0,0,0,1,0,0,0,35,0,0,
417,Sergi Roberto,es  ESP,"DF,MF",Barcelona,27,1992,26.0,8,0,0,18,39,2,33,19,19,0,0,0,217,22,24,47.8
418,Joel Robles,es  ESP,GK,Betis,29,1990,32.1,3,1,0,1,1,0,0,0,0,0,0,0,166,0,0,
419,Marc Roca,es  ESP,MF,Espanyol,22,1996,33.4,8,0,0,78,23,0,21,30,61,0,0,0,394,32,41,43.8
420,Rubén Rochina,es  ESP,MF,Levante,28,1991,20.8,5,0,0,29,47,2,36,13,25,1,0,0,167,19,20,48.7
421,Rodrigo,es  ESP,FW,Valencia,28,1991,20.9,2,1,0,19,27,8,30,7,7,1,0,0,71,33,47,41.3
422,Óscar Rodríguez Arnaiz,es  ESP,"MF,FW",Leganés,21,1998,21.3,6,1,0,32,39,1,46,10,10,0,0,0,174,15,36,29.4
423,Ángel Rodríguez,es  ESP,FW,Getafe,32,1987,15.6,6,0,0,52,26,29,19,6,12,0,0,0,73,25,84,22.9
424,Dani Rodríguez,es  ESP,"MF,FW",Mallorca,31,1988,33.8,7,0,0,62,73,6,41,18,36,3,0,0,261,33,59,35.9
425,Guido Rodríguez,ar  ARG,MF,Betis,25,1994,10.4,5,0,0,16,20,2,2,6,21,0,0,0,108,19,12,61.3
426,James Rodríguez,co  COL,MF,Real Madrid,28,1991,4.7,1,0,0,5,7,2,18,4,11,0,0,0,25,4,6,40.0
427,Mario Rodriguez,es  ESP,FW,Granada,22,1997,0.0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,
428,Rodrygo,br  BRA,FW,Real Madrid,18,2001,11.3,0,0,0,8,19,5,35,8,4,0,0,0,55,10,22,31.3
429,Luka Romero,ar  ARG,MF,Mallorca,14,2004,0.1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,
430,Facundo Roncaglia,ar  ARG,DF,Osasuna,32,1987,14.2,4,2,1,17,13,0,11,19,18,0,2,0,196,33,27,55.0
431,Roberto Rosales,ve  VEN,DF,Leganés,30,1988,20.8,7,0,0,33,7,2,55,10,23,0,0,0,182,24,42,36.4
432,Rubén,es  ESP,GK,Osasuna,35,1984,17.6,0,0,0,0,2,0,0,0,0,0,0,0,100,0,0,
433,Waldo Rubio,es  ESP,"MF,FW",Valladolid,23,1995,9.8,6,0,0,19,5,4,30,9,9,0,0,0,66,4,9,30.8
434,Aitor Ruibal,es  ESP,"DF,FW",Leganés,23,1996,13.6,4,0,0,28,13,6,29,11,18,0,0,0,102,8,20,28.6
435,Jorge Sáenz,es  ESP,"DF,FW",Celta Vigo,22,1996,4.1,3,1,0,7,2,0,0,4,0,0,0,0,36,9,10,47.4
436,Borja Sainz,es  ESP,"MF,FW",Alavés,18,2001,6.4,1,0,0,22,8,4,9,2,11,0,0,0,62,5,11,31.3
437,Yannis Salibur,fr  FRA,"MF,FW",Mallorca,28,1991,0.9,0,0,0,3,4,0,4,1,0,0,0,0,4,2,0,100.0
438,Mohammed Salisu,gh  GHA,DF,Valladolid,20,1999,30.3,4,0,0,22,13,1,1,16,33,0,2,0,278,75,36,67.6
439,Fede San Emeterio,es  ESP,MF,Valladolid,22,1997,19.5,4,0,0,32,25,0,4,18,17,0,0,0,193,32,30,51.6
440,Mikel San José,es  ESP,MF,Athletic Club,30,1989,4.0,3,0,0,6,1,1,0,4,7,0,0,0,36,15,10,60.0
441,Oihan Sancet,es  ESP,MF,Athletic Club,19,2000,8.2,1,0,0,16,15,0,2,3,6,0,0,0,48,8,12,40.0
442,Germán Sánchez,es  ESP,DF,Granada,32,1986,25.5,12,1,1,29,22,0,2,6,12,0,0,0,235,73,58,55.7
443,Javi Sánchez,es  ESP,DF,Valladolid,22,1997,5.5,1,0,0,7,3,0,0,1,6,0,1,0,43,8,13,38.1
444,Manuel Sánchez,es  ESP,DF,Atlético Madrid,18,2000,3.6,1,0,0,8,3,2,6,2,6,0,0,0,40,5,3,62.5
445,Víctor Sánchez,es  ESP,"MF,DF",Espanyol,31,1987,18.8,11,1,1,48,31,0,31,20,35,0,2,0,218,36,33,52.2
446,Luca Sangalli,es  ESP,MF,Real Sociedad,24,1995,4.1,0,0,0,1,7,0,5,1,1,0,0,0,37,5,5,50.0
447,Oier Sanjurjo,es  ESP,MF,Osasuna,33,1986,25.8,15,1,1,41,41,2,14,17,41,0,0,0,437,71,62,53.4
448,Ivan Šaponjić,rs  SRB,"FW,DF",Atlético Madrid,21,1997,0.1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,100.0
449,Joan Sastre Vanrell,es  ESP,DF,Mallorca,22,1997,15.1,4,0,0,20,19,0,54,17,17,0,1,0,115,7,11,38.9
450,Stefan Savić,me  MNE,DF,Atlético Madrid,28,1991,22.0,6,0,0,15,10,0,0,9,8,0,0,1,244,60,25,70.6
451,Aleksandar Sedlar,rs  SRB,DF,Mallorca,27,1991,9.0,3,1,0,11,4,0,0,10,8,0,1,0,111,25,15,62.5
452,Nélson Semedo,pt  POR,DF,Barcelona,25,1993,23.3,2,0,0,21,30,3,23,21,37,2,1,0,165,14,9,60.9
453,Josep Señé,es  ESP,MF,Mallorca,27,1991,1.7,0,0,0,1,4,0,1,0,1,0,0,0,16,1,1,50.0
454,Salva Sevilla,es  ESP,MF,Mallorca,35,1984,28.5,10,1,1,34,20,1,30,13,20,0,0,0,286,8,12,40.0
455,Sidnei,br  BRA,DF,Betis,29,1989,13.1,1,0,0,8,4,0,0,12,13,0,1,0,130,27,13,67.5
456,Jonathan Silva,ar  ARG,DF,Leganés,25,1994,30.9,13,1,0,45,36,4,99,26,19,0,1,1,223,36,43,45.6
457,Rui Silva,pt  POR,GK,Granada,25,1994,35.0,3,0,0,0,4,0,0,0,0,0,0,0,223,0,0,
458,Unai Simón,es  ESP,GK,Athletic Club,22,1997,33.2,2,1,0,2,2,0,0,0,0,0,0,0,161,0,0,
459,Dimitris Siovas,gr  GRE,DF,Leganés,30,1988,21.3,7,0,0,24,9,3,8,25,25,0,1,0,250,74,39,65.5
460,Pione Sisto,dk  DEN,"FW,MF",Celta Vigo,24,1995,9.9,2,0,0,9,26,5,25,3,10,0,0,0,61,1,9,10.0
461,Antonio Sivera,es  ESP,GK,Alavés,22,1996,3.0,1,0,0,1,0,0,0,0,0,0,1,0,16,0,0,
462,Fyodor Smolov,ru  RUS,FW,Celta Vigo,29,1990,8.3,4,0,0,14,7,8,8,5,1,0,0,0,30,14,23,37.8
463,Rafa Soares,pt  POR,"DF,MF",Eibar,24,1995,4.8,1,0,0,5,2,0,11,2,2,0,0,0,44,7,7,50.0
464,Rubén Sobrino,es  ESP,"FW,MF",Valencia,27,1992,1.9,0,0,0,7,7,1,2,1,4,0,0,0,14,3,7,30.0
465,Roberto Soldado,es  ESP,FW,Granada,34,1985,26.1,14,0,0,43,43,20,23,7,7,1,0,0,85,47,85,35.6
466,Carlos Soler,es  ESP,MF,Valencia,22,1997,23.0,4,0,0,22,25,1,14,5,17,0,0,0,140,17,17,50.0
467,Kévin Soni,cm  CMR,FW,Espanyol,21,1998,0.0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,
468,David Soria,es  ESP,GK,Getafe,26,1993,38.0,2,0,0,2,0,0,0,0,0,0,1,0,252,0,0,
469,Bruno Soriano,es  ESP,MF,Villarreal,35,1984,2.9,1,0,0,5,0,0,0,1,4,0,0,0,22,2,3,40.0
470,Juan Soriano,es  ESP,GK,Leganés,21,1997,11.0,2,0,0,1,1,0,0,0,0,0,1,0,54,0,0,
471,Damián Suárez,uy  URU,DF,Getafe,31,1988,28.8,15,0,0,55,48,0,67,14,49,0,0,0,323,36,50,41.9
472,Denis Suárez,es  ESP,"MF,FW",Celta Vigo,25,1994,18.1,2,0,0,21,32,0,40,11,16,1,0,0,111,3,16,15.8
473,Luis Suárez,uy  URU,FW,Barcelona,32,1987,22.2,4,0,0,15,25,17,19,1,2,0,0,0,66,5,7,41.7
474,Ki Sung-yueng,kr  KOR,MF,Mallorca,30,1989,0.1,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,
475,Suso,es  ESP,"FW,MF",Sevilla,25,1993,8.7,0,0,0,5,8,3,22,1,2,0,0,0,49,3,5,37.5
476,Tachi,es  ESP,DF,Alavés,21,1997,2.6,1,0,0,5,6,0,0,2,1,0,0,0,13,2,7,22.2
477,Rodrigo Tarín,es  ESP,DF,Leganés,23,1996,10.6,1,0,0,7,7,0,1,1,7,0,1,0,70,17,10,63.0
478,Álvaro Tejero,es  ESP,DF,Eibar,23,1996,16.1,4,0,0,23,18,1,52,15,12,0,0,0,160,19,25,43.2
479,Cristian Tello,es  ESP,"MF,FW",Betis,27,1991,8.7,1,0,0,8,4,0,15,5,7,0,0,0,57,3,6,33.3
480,Marc-André ter Stegen,de  GER,GK,Barcelona,27,1992,36.0,1,0,0,0,2,0,0,0,0,0,0,0,180,0,0,
481,David Timor,es  ESP,"MF,DF",Getafe,29,1989,10.5,4,0,0,20,14,0,14,7,6,0,0,0,166,33,26,55.9
482,Jean-Clair Todibo,fr  FRA,DF,Barcelona,19,1999,0.9,0,0,0,1,0,0,0,1,1,0,0,0,8,1,2,33.3
483,Karl Toko Ekambi,cm  CMR,FW,Villarreal,26,1992,11.0,0,0,0,7,7,7,10,3,2,0,1,0,34,7,26,21.2
484,Raúl de Tomás,es  ESP,FW,Espanyol,24,1994,11.9,5,0,0,23,24,7,8,6,5,1,0,0,46,25,49,33.8
485,Toño,es  ESP,DF,Levante,29,1989,17.7,2,0,0,16,20,5,43,8,13,0,0,0,149,15,18,45.5
486,Ferrán Torres,es  ESP,"MF,FW",Valencia,19,2000,25.0,5,0,0,19,39,16,81,12,15,0,0,0,127,39,40,49.4
487,Óliver Torres,es  ESP,"MF,FW",Sevilla,24,1994,17.7,5,0,0,30,19,1,27,8,31,0,0,0,143,9,28,24.3
488,Pau Torres,es  ESP,DF,Villarreal,22,1997,33.0,6,0,0,29,10,0,2,19,23,0,2,1,328,45,50,47.4
489,Roberto Torres,es  ESP,"MF,FW",Osasuna,30,1989,30.2,1,0,0,19,32,2,83,22,20,0,1,0,216,20,28,41.7
490,Aleksandar Trajkovski,mk  MKD,"MF,DF",Mallorca,26,1992,3.7,0,0,0,5,9,0,8,1,2,1,0,0,38,1,1,50.0
491,Manu Trigueros,es  ESP,MF,Villarreal,27,1991,17.2,6,0,0,32,31,0,7,6,21,0,0,0,131,15,29,34.1
492,Kieran Trippier,eng  ENG,DF,Atlético Madrid,28,1990,22.0,2,0,0,20,13,2,76,12,28,0,1,0,190,21,30,41.2
493,Samuel Umtiti,fr  FRA,DF,Barcelona,25,1993,10.5,6,0,0,20,16,1,0,13,9,0,0,0,116,22,10,68.8
494,Enes Ünal,tr  TUR,FW,Valladolid,22,1997,26.0,4,0,0,41,55,19,9,6,12,3,0,0,129,115,156,42.4
495,Tomáš Vaclík,cz  CZE,GK,Sevilla,30,1989,32.5,0,0,0,0,3,0,0,0,0,0,0,0,158,0,0,
496,Álvaro Vadillo,es  ESP,"FW,MF",Granada,24,1994,13.5,0,0,0,9,20,9,34,8,9,0,0,0,59,6,23,20.7
497,Germán Valera,es  ESP,FW,Atlético Madrid,17,2002,0.0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,
498,Martin Valjent,sk  SVK,DF,Mallorca,23,1995,35.4,6,0,0,19,9,1,6,19,21,0,0,0,333,52,43,54.7
499,Jesús Vallejo,es  ESP,DF,Granada,22,1997,7.0,1,0,0,6,1,1,0,2,2,0,0,0,41,6,11,35.3
500,Manu Vallejo,es  ESP,"MF,FW",Valencia,22,1997,4.6,0,0,0,6,8,2,3,0,2,0,0,0,21,5,15,25.0
501,Federico Valverde,uy  URU,MF,Real Madrid,21,1998,21.2,1,0,0,25,10,0,17,17,19,0,0,0,165,22,15,59.5
502,Raphaël Varane,fr  FRA,DF,Real Madrid,26,1993,31.4,2,0,0,22,12,1,5,14,23,0,0,0,283,74,29,71.8
503,Matías Vargas,ar  ARG,"FW,MF",Espanyol,22,1997,11.4,1,0,0,9,21,2,29,1,10,0,0,0,85,3,18,14.3
504,Franco Vázquez,ar  ARG,"MF,FW",Sevilla,30,1989,12.2,5,0,0,32,39,6,15,6,19,0,0,0,138,30,31,49.2
505,Kevin Vázquez,es  ESP,DF,Celta Vigo,26,1993,14.7,6,0,0,22,29,1,21,23,15,0,0,0,138,19,28,40.4
506,Lucas Vázquez,es  ESP,"MF,FW",Real Madrid,28,1991,9.4,1,0,0,26,12,2,44,8,15,1,0,0,75,4,6,40.0
507,Koke Vegas,es  ESP,GK,Levante,23,1995,2.0,0,0,0,0,2,0,0,0,0,0,0,0,10,0,0,
508,Unai Vencedor Paris,es  ESP,MF,Athletic Club,18,2000,0.8,1,0,0,0,1,0,2,1,0,0,0,0,11,0,2,0.0
509,Mikel Vesga,es  ESP,MF,Athletic Club,26,1993,14.1,3,0,0,27,11,0,13,19,23,0,0,0,173,37,24,60.7
510,Rúben Vezo,pt  POR,DF,Levante,25,1994,29.0,4,0,0,29,26,1,3,28,26,1,1,0,274,87,36,70.7
511,Fede Vico,es  ESP,"MF,FW",Granada,25,1994,9.7,1,0,0,8,16,1,17,4,1,0,0,0,57,10,12,45.5
512,Aleix Vidal,es  ESP,MF,Alavés,29,1989,24.1,6,0,0,18,47,3,57,14,16,1,0,0,139,10,21,32.3
513,Arturo Vidal,cl  CHI,MF,Barcelona,32,1987,18.6,4,0,0,44,23,7,13,10,38,0,2,0,121,33,31,51.6
514,Nacho Vidal,es  ESP,DF,Osasuna,24,1995,25.9,5,0,0,26,37,0,63,18,28,0,1,0,241,46,38,54.8
515,Dídac Vilà,es  ESP,DF,Espanyol,30,1989,27.7,9,0,0,40,28,2,48,26,46,0,0,0,263,54,56,49.1
516,Toni Villa,es  ESP,MF,Valladolid,24,1995,15.0,4,0,0,14,37,3,23,9,21,0,0,0,124,6,13,31.6
517,Asier Villalibre,es  ESP,FW,Athletic Club,21,1997,5.9,0,0,0,16,10,5,5,0,2,0,0,0,24,30,28,51.7
518,Iván Villar,es  ESP,GK,Celta Vigo,22,1997,3.1,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,
519,Juan Villar,es  ESP,FW,Osasuna,31,1988,2.7,1,0,0,7,2,6,0,0,0,0,0,0,14,7,10,41.2
520,Vitolo,es  ESP,"MF,FW",Atlético Madrid,29,1989,13.6,3,0,0,26,43,8,10,5,12,0,0,0,106,12,35,25.5
521,Šime Vrsaljko,hr  CRO,DF,Atlético Madrid,27,1992,4.0,3,0,0,7,3,0,14,4,4,0,0,0,39,16,3,84.2
522,Nikola Vukčević,me  MNE,MF,Levante,27,1991,17.4,11,0,0,43,29,0,1,12,24,0,0,0,136,19,18,51.4
523,Moussa Wagué,sn  SEN,DF,Barcelona,20,1998,1.0,0,0,0,1,0,0,6,0,3,0,0,0,9,0,0,
524,Wakaso,gh  GHA,MF,Alavés,29,1990,14.3,12,1,1,41,24,0,18,13,28,0,0,0,139,17,20,45.9
525,Daniel Wass,dk  DEN,"DF,MF",Valencia,30,1989,30.4,7,0,0,29,32,4,66,23,32,0,0,0,240,46,31,59.7
526,Iñaki Williams,es  ESP,FW,Athletic Club,25,1994,32.7,3,0,0,30,47,29,53,4,13,2,0,0,119,48,83,36.6
527,Yoel,es  ESP,GK,Eibar,30,1988,3.0,1,0,0,1,0,0,0,0,0,0,1,0,17,0,0,
528,Okay Yokuşlu,tr  TUR,MF,Celta Vigo,25,1994,21.9,6,0,0,46,17,0,5,17,26,0,0,0,293,76,39,66.1
529,Joseba Zaldúa,es  ESP,DF,Real Sociedad,27,1992,28.3,8,1,1,41,60,1,81,17,39,0,1,1,258,77,38,67.0
530,Andre-Frank Zambo Anguissa,cm  CMR,MF,Villarreal,23,1995,28.7,6,0,0,44,39,0,9,28,45,0,0,0,304,66,49,57.4
531,Igor Zubeldia,es  ESP,"MF,DF",Real Sociedad,22,1997,29.3,9,0,0,51,23,0,4,16,37,0,2,0,319,56,65,46.3
532,Martín Zubimendi,es  ESP,MF,Real Sociedad,20,1999,5.8,3,0,0,9,6,0,2,8,13,0,0,0,89,18,3,85.7
533,David Zurutuza,es  ESP,MF,Real Sociedad,33,1986,1.7,0,0,0,3,3,0,2,2,1,0,0,0,14,7,8,46.7
534,Martin Ødegaard,no  NOR,MF,Real Sociedad,20,1998,28.1,3,0,0,24,37,0,38,15,18,0,0,0,231,11,20,35.5
