,Player,Nation,Pos,Squad,Age,Born,MP_Playing Time,Min_Playing Time,Mn/MP_Playing Time,Min%_Playing Time,90s_Playing Time,Starts_Playing Time,Mn/Start_Starts,Compl_Starts,Subs_Subs,Mn/Sub_Subs,unSub_Subs,PPM_Team Success,onG_Team Success,onGA_Team Success,+/-_Team Success,+/-90_Team Success,On-Off_Team Success,onxG_Team Success (xG),onxGA_Team Success (xG),xG+/-_Team Success (xG),xG+/-90_Team Success (xG),On-Off_Team Success (xG)
141,Javier Díaz,es  ESP,GK,Sevilla,22,1997,0,,,,,0,,0,0,,10,,,,,,,,,,,
142,Víctor Díaz,es  ESP,DF,Granada,31,1988,36,2884,80,84.3,32.0,33,85,27,3,21,1,1.53,43,43,0,0.00,-1.18,34.6,35.8,-1.2,-0.04,-0.23
143,Papakouli Diop,sn  SEN,MF,Eibar,33,1986,30,2253,75,65.9,25.0,25,86,17,5,21,3,1.07,23,42,-19,-0.76,-0.91,24.6,35.1,-10.5,-0.42,-0.48
144,Djené,tg  TOG,DF,Getafe,27,1991,34,3060,90,89.5,34.0,34,90,34,0,,0,1.38,37,34,+3,+0.09,-0.66,32.9,35.0,-2.0,-0.06,-0.29
145,Naïs Djouahra,fr  FRA,FW,Real Sociedad,19,1999,2,29,15,0.8,0.3,0,,0,2,15,8,0.00,1,1,0,0.00,-0.21,0.7,0.2,+0.5,+1.43,+1.29
146,Marko Dmitrović,rs  SRB,GK,Eibar,27,1992,35,3150,90,92.1,35.0,35,90,35,0,,3,1.03,33,51,-18,-0.51,-0.85,36.0,46.3,-10.3,-0.29,-0.51
147,Jaume Doménech,es  ESP,GK,Valencia,28,1990,15,1324,88,38.7,14.7,14,90,14,1,64,23,1.27,19,23,-4,-0.27,-0.14,15.2,22.0,-6.8,-0.46,-0.23
148,Iago Domínguez,es  ESP,GK,Celta Vigo,17,2001,0,,,,,0,,0,0,,1,,,,,,,,,,,
149,Domingos Duarte,pt  POR,DF,Granada,24,1995,36,3087,86,90.3,34.3,34,89,32,2,39,1,1.47,46,40,+6,+0.17,-0.10,35.7,37.8,-2.0,-0.06,-0.58
150,Óscar Duarte,cr  CRC,DF,Levante,30,1989,8,485,61,14.2,5.4,5,85,3,3,20,18,1.50,6,13,-7,-1.30,-1.33,6.4,11.6,-5.2,-0.97,-0.55
151,Rubén Duarte,es  ESP,DF,Alavés,23,1995,31,2663,86,77.9,29.6,30,88,28,1,29,1,1.13,32,37,-5,-0.17,+2.21,32.3,35.7,-3.4,-0.11,+1.41
152,Unai Dufur,es  ESP,DF,Eibar,20,1999,0,,,,,0,,0,0,,1,,,,,,,,,,,
153,Hugo Duro,es  ESP,"FW,MF",Getafe,19,1999,12,378,32,11.1,4.2,4,70,0,8,12,5,1.25,3,8,-5,-1.19,-1.52,4.7,6.5,-1.8,-0.43,-0.45
154,Aritz Elustondo,es  ESP,DF,Real Sociedad,25,1994,22,1510,69,44.2,16.8,17,83,13,5,21,0,1.41,27,21,+6,+0.36,+0.26,21.4,16.1,+5.3,+0.31,+0.28
155,Rodrigo Ely,br  BRA,DF,Alavés,25,1993,25,2121,85,62.0,23.6,24,87,19,1,45,5,1.00,18,31,-13,-0.55,+0.28,20.6,30.3,-9.7,-0.41,+0.03
156,Adri Embarba,es  ESP,"MF,FW",Espanyol,27,1992,18,1371,76,40.1,15.2,17,79,6,1,34,0,0.61,11,18,-7,-0.46,+0.59,12.7,17.1,-4.4,-0.29,+0.03
157,Emerson,br  BRA,DF,Betis,20,1999,33,2839,86,83.0,31.5,32,88,29,1,21,1,1.12,39,49,-10,-0.32,-0.01,37.1,41.0,-3.9,-0.12,-0.38
158,Sergi Enrich,es  ESP,FW,Eibar,29,1990,30,1865,62,54.5,20.7,21,79,7,9,23,1,1.03,18,28,-10,-0.48,-0.08,20.9,26.6,-5.7,-0.28,-0.05
159,Javier Eraso,es  ESP,"MF,FW",Leganés,29,1990,20,815,41,23.8,9.1,11,61,1,9,16,13,0.90,1,11,-10,-1.10,-0.72,6.0,7.3,-1.3,-0.14,-0.13
160,Gonzalo Escalante,ar  ARG,MF,Eibar,26,1993,23,1674,73,48.9,18.6,18,86,14,5,25,2,1.17,20,31,-11,-0.59,-0.28,20.7,28.1,-7.4,-0.40,-0.28
161,Aarón Escandell,es  ESP,GK,Granada,23,1995,3,270,90,7.9,3.0,3,90,3,0,,34,1.00,3,3,0,0.00,-0.20,3.0,3.5,-0.6,-0.19,-0.20
162,Sergio Escudero,es  ESP,DF,Sevilla,29,1989,11,773,70,22.6,8.6,8,81,6,3,42,20,1.55,13,11,+2,+0.23,-0.38,10.0,8.3,+1.7,+0.19,-0.21
163,Bernardo Espinosa,co  COL,DF,Espanyol,30,1989,26,2259,87,66.1,25.1,26,87,24,0,,3,0.73,21,38,-17,-0.68,+0.41,21.6,33.5,-11.9,-0.48,-0.51
164,Vicente Esquerdo,es  ESP,MF,Valencia,20,1999,3,15,5,0.4,0.2,0,,0,3,5,11,2.33,1,0,+1,+6.00,+6.21,1.4,0.6,+0.9,+5.32,+5.66
165,Pervis Estupiñán,ec  ECU,DF,Osasuna,21,1998,36,2979,83,87.1,33.1,32,90,30,4,26,1,1.33,41,48,-7,-0.21,-0.01,39.7,41.0,-1.3,-0.04,+0.02
166,Oghenekaro Etebo,ng  NGA,MF,Getafe,23,1995,10,572,57,16.7,6.4,6,73,1,4,33,0,1.50,7,6,+1,+0.16,0.00,6.4,5.9,+0.4,+0.07,+0.12
167,Etxebarría,es  ESP,GK,Granada,22,1996,0,,,,,0,,0,0,,3,,,,,,,,,,,
168,Beñat Etxebarria,es  ESP,MF,Athletic Club,32,1987,11,394,36,11.5,4.4,3,75,1,8,21,7,1.36,4,3,+1,+0.23,+0.17,4.7,4.2,+0.5,+0.13,+0.37
169,Xabier Etxeita,es  ESP,DF,Getafe,31,1987,17,1446,85,42.3,16.1,16,88,15,1,45,13,1.65,20,14,+6,+0.37,+0.37,15.1,17.2,-2.1,-0.13,-0.18
170,Edu Expósito,es  ESP,MF,Eibar,22,1996,35,2316,66,67.7,25.7,24,87,19,11,21,3,1.09,29,34,-5,-0.19,+0.78,29.5,32.3,-2.8,-0.11,+0.45
171,Jokin Ezkieta,es  ESP,GK,Athletic Club,22,1996,0,,,,,0,,0,0,,4,,,,,,,,,,,
172,Mohamed Ezzarfani,ma  MAR,MF,Espanyol,21,1997,0,,,,,0,,0,0,,1,,,,,,,,,,,
173,Fabricio,es  ESP,GK,Mallorca,31,1987,1,90,90,2.6,1.0,1,90,1,0,,22,0.00,2,7,-5,-5.00,-4.46,0.6,2.0,-1.4,-1.38,-0.84
174,Fayçal Fajr,ma  MAR,MF,Getafe,30,1988,10,403,40,11.8,4.5,5,74,2,5,6,10,0.90,4,6,-2,-0.45,-0.69,2.6,4.9,-2.3,-0.52,-0.56
175,Eliseo Falcon,es  ESP,"DF,MF",Levante,22,1997,1,73,73,2.1,0.8,1,73,0,0,,3,0.00,2,3,-1,-1.23,-1.10,2.2,2.6,-0.4,-0.53,-0.04
176,Ansu Fati,es  ESP,"FW,DF",Barcelona,16,2002,24,1027,43,30.0,11.4,11,71,1,13,19,9,2.04,27,14,+13,+1.14,-0.18,22.5,11.2,+11.3,+0.99,+0.27
177,Aleix Febas,es  ESP,MF,Mallorca,23,1996,29,1690,58,49.4,18.8,22,70,5,7,20,9,0.97,20,32,-12,-0.64,+0.04,22.2,30.8,-8.7,-0.46,+0.20
178,Zouhair Feddal,ma  MAR,DF,Betis,30,1989,17,1431,84,41.8,15.9,16,87,13,1,45,8,1.05,23,30,-7,-0.44,-0.21,20.6,23.2,-2.6,-0.16,-0.18
179,Ljubomir Fejsa,rs  SRB,MF,Alavés,30,1988,13,786,60,23.0,8.7,11,68,4,2,17,4,0.92,5,16,-11,-1.26,-0.78,7.4,12.4,-5.0,-0.58,-0.20
180,Nabil Fekir,fr  FRA,"MF,FW",Betis,26,1993,32,2638,82,77.1,29.3,31,84,19,1,34,0,0.94,33,49,-16,-0.55,-1.01,36.4,38.3,-1.9,-0.06,-0.03
181,Felipe,br  BRA,DF,Atlético Madrid,30,1989,25,2102,84,61.5,23.4,23,90,23,2,16,6,1.68,31,20,+11,+0.47,-0.42,32.5,20.2,+12.3,+0.53,-0.12
182,João Félix,pt  POR,"FW,MF",Atlético Madrid,19,1999,27,1745,65,51.0,19.4,21,75,4,6,29,0,1.85,22,8,+14,+0.72,+0.18,28.8,15.0,+13.7,+0.71,+0.27
183,Matheus Fernandes,br  BRA,MF,Valladolid,21,1998,3,166,55,4.9,1.8,2,82,1,1,2,4,1.00,1,3,-2,-1.08,-0.84,2.2,3.5,-1.3,-0.72,-0.46
184,Aitor Fernández,es  ESP,GK,Levante,28,1991,36,3240,90,94.7,36.0,36,90,36,0,,2,1.19,43,51,-8,-0.22,-1.22,38.8,57.4,-18.6,-0.52,-0.40
185,Andrés Fernández,es  ESP,GK,Villarreal,32,1986,4,360,90,10.5,4.0,4,90,4,0,,34,1.00,11,8,+3,+0.75,+0.43,8.0,6.5,+1.5,+0.37,+0.05
186,Carlos Fernández,es  ESP,"FW,MF",Granada,23,1996,34,2201,65,64.4,24.5,21,86,15,13,30,2,1.59,38,25,+13,+0.53,+0.97,28.0,27.1,+0.9,+0.04,+0.11
187,Gabriel Fernández,uy  URU,"FW,MF",Celta Vigo,25,1994,20,561,28,16.4,6.2,5,76,1,15,12,14,0.55,3,10,-7,-1.12,-0.97,5.5,6.4,-1.0,-0.15,-0.05
188,Joaquín Fernández,es  ESP,"MF,DF",Valladolid,23,1996,20,1659,83,48.5,18.4,19,86,16,1,27,8,1.15,16,22,-6,-0.33,-0.07,17.4,21.0,-3.6,-0.19,+0.18
189,Fernando,br  BRA,MF,Sevilla,32,1987,34,2659,78,77.7,29.5,30,86,27,4,19,0,1.82,41,28,+13,+0.44,-0.39,36.7,24.4,+12.4,+0.42,+0.28
190,Facundo Ferreyra,ar  ARG,FW,Espanyol,28,1991,16,574,36,16.8,6.4,5,79,1,11,16,0,0.81,5,9,-4,-0.63,+0.23,5.6,7.7,-2.1,-0.33,-0.03
191,Junior Firpo,es  ESP,DF,Barcelona,22,1996,17,1014,60,29.6,11.3,11,82,8,6,19,11,2.53,29,11,+18,+1.60,+0.48,20.2,9.8,+10.5,+0.93,+0.19
192,Alessandro Florenzi,it  ITA,DF,Valencia,28,1991,12,752,63,22.0,8.4,9,75,3,3,25,3,1.17,4,8,-4,-0.48,-0.38,6.2,9.0,-2.8,-0.34,-0.03
193,José Fontán,es  ESP,DF,Celta Vigo,19,2000,0,,,,,0,,0,0,,7,,,,,,,,,,,
194,Hernâni Fortes,pt  POR,"MF,FW",Levante,27,1991,20,654,33,19.1,7.3,5,72,1,15,20,11,0.85,8,9,-1,-0.14,+0.03,9.5,12.9,-3.4,-0.47,+0.04
195,Dimitri Foulquier,fr  FRA,DF,Granada,26,1993,17,1119,66,32.7,12.4,12,83,10,5,24,1,1.53,15,12,+3,+0.24,+0.08,11.5,12.8,-1.3,-0.11,-0.16
196,Jorge de Frutos,es  ESP,"MF,FW",Valladolid,22,1997,3,59,20,1.7,0.7,0,,0,3,20,2,1.33,1,0,+1,+1.53,+1.85,0.9,0.5,+0.4,+0.60,+0.90
197,Ramiro Funes Mori,ar  ARG,DF,Villarreal,28,1991,7,453,65,13.2,5.0,5,90,5,2,2,19,2.29,9,7,+2,+0.40,+0.03,5.7,5.5,+0.1,+0.03,-0.34
198,Kévin Gameiro,fr  FRA,FW,Valencia,32,1987,29,1581,55,46.2,17.6,17,75,5,12,26,1,1.28,21,28,-7,-0.40,-0.40,19.6,24.3,-4.7,-0.27,+0.09
199,Fran Gámez,es  ESP,DF,Mallorca,28,1991,23,1768,77,51.7,19.6,18,88,16,5,38,4,0.83,21,34,-13,-0.66,-0.01,20.8,35.9,-15.1,-0.77,-0.43
200,Ezequiel Garay,ar  ARG,DF,Valencia,32,1986,17,1437,85,42.0,16.0,17,85,15,0,,2,1.76,24,19,+5,+0.31,+0.86,22.3,20.9,+1.4,+0.09,+0.69
201,Álvaro García,es  ESP,DF,Atlético Madrid,19,2000,0,,,,,0,,0,0,,3,,,,,,,,,,,
202,Dani García,es  ESP,MF,Athletic Club,29,1990,36,3029,84,88.6,33.7,33,90,32,3,24,0,1.33,39,35,+4,+0.12,+0.35,35.5,42.5,-7.0,-0.21,-0.06
203,David García,es  ESP,DF,Osasuna,25,1994,32,2793,87,81.7,31.0,31,90,31,1,3,2,1.31,38,48,-10,-0.32,-0.61,38.1,39.9,-1.8,-0.06,-0.09
204,Javi García,es  ESP,MF,Betis,32,1987,8,377,47,11.0,4.2,4,85,3,4,9,9,1.00,2,6,-4,-0.95,-0.72,3.7,5.6,-1.9,-0.46,-0.45
205,Manu García,es  ESP,MF,Alavés,33,1986,30,1967,66,57.5,21.9,22,83,16,8,19,5,1.00,25,33,-8,-0.37,+0.69,21.5,28.5,-7.0,-0.32,+0.25
206,Unai García,es  ESP,DF,Osasuna,27,1992,8,536,67,15.7,6.0,6,86,5,2,10,8,1.00,5,11,-6,-1.01,-0.95,5.6,9.6,-4.0,-0.67,-0.74
207,Víctor García,es  ESP,"FW,MF",Valladolid,22,1997,2,88,44,2.6,1.0,1,58,0,1,30,4,0.00,2,2,0,0.00,+0.30,1.7,2.1,-0.5,-0.47,-0.19
208,Manuel Garrido,es  ESP,FW,Leganés,18,2000,4,115,29,3.4,1.3,2,52,0,2,6,3,1.00,1,3,-2,-1.57,-1.05,1.0,1.5,-0.5,-0.36,-0.33
209,Nil Garrido,es  ESP,MF,Betis,18,2001,0,,,,,0,,0,0,,1,,,,,,,,,,,
210,Mario Gaspar,es  ESP,DF,Villarreal,28,1990,25,1962,78,57.4,21.8,22,89,20,3,5,12,1.72,36,28,+8,+0.37,0.00,35.1,27.5,+7.6,+0.35,+0.05
211,José Antonio Martínez Gil,es  ESP,DF,Granada,26,1993,20,1191,60,34.8,13.2,13,84,10,7,13,13,1.55,13,19,-6,-0.45,-0.98,12.7,15.6,-2.9,-0.22,-0.34
212,Ibai Gómez,es  ESP,FW,Athletic Club,29,1989,17,695,41,20.3,7.7,6,72,2,11,24,17,1.18,7,6,+1,+0.13,+0.06,11.3,8.7,+2.6,+0.34,+0.68
213,Maxi Gómez,uy  URU,FW,Valencia,22,1996,33,2143,65,62.7,23.8,25,77,11,8,26,1,1.48,29,30,-1,-0.04,+0.38,23.4,29.8,-6.3,-0.27,+0.13
214,Moi Gómez,es  ESP,"FW,MF",Villarreal,25,1994,37,2319,63,67.8,25.8,26,76,8,11,31,1,1.62,42,32,+10,+0.39,+0.06,39.0,29.7,+9.2,+0.36,+0.10
215,Sergi Gómez,es  ESP,DF,Sevilla,27,1992,13,717,55,21.0,8.0,8,83,6,5,11,8,2.00,12,9,+3,+0.38,-0.19,8.1,7.1,+1.0,+0.12,-0.30
216,Maxime Gonalons,fr  FRA,MF,Granada,30,1989,19,1506,79,44.0,16.7,17,83,12,2,47,3,1.42,19,21,-2,-0.12,-0.54,18.0,19.9,-1.9,-0.11,-0.20
217,Édgar González,es  ESP,MF,Betis,22,1997,10,681,68,19.9,7.6,9,75,2,1,4,15,1.40,9,9,0,0.00,+0.39,9.4,8.4,+1.0,+0.13,+0.24
218,Fran González,es  ESP,DF,Mallorca,20,1998,0,,,,,0,,0,0,,1,,,,,,,,,,,
219,Gonzalo,es  ESP,DF,Levante,22,1997,1,13,13,0.4,0.1,0,,0,1,13,1,0.00,0,1,-1,-6.92,-6.79,0.8,0.5,+0.3,+1.97,+2.48
220,Andoni Gorosabel,es  ESP,DF,Real Sociedad,22,1996,14,714,51,20.9,7.9,8,76,4,6,17,11,0.93,9,12,-3,-0.38,-0.74,9.1,9.5,-0.4,-0.05,-0.26
221,Pablo Gozalbez,es  ESP,MF,Valencia,18,2001,0,,,,,0,,0,0,,1,,,,,,,,,,,
222,André Grandi,br  BRA,GK,Leganés,22,1997,0,,,,,0,,0,0,,6,,,,,,,,,,,
223,Esteban Granero,es  ESP,MF,Espanyol,32,1987,11,473,43,13.8,5.3,5,72,1,6,19,5,0.73,3,11,-8,-1.52,-0.82,5.4,5.3,+0.1,+0.02,+0.38
224,Antoine Griezmann,fr  FRA,FW,Barcelona,28,1991,35,2549,73,74.5,28.3,31,81,15,4,13,1,2.17,61,29,+32,+1.13,-0.52,45.0,25.9,+19.2,+0.68,-0.46
225,Andrés Guardado,mx  MEX,MF,Betis,32,1986,28,2046,73,59.8,22.7,25,78,11,3,29,3,1.32,31,28,+3,+0.13,+1.11,31.8,26.6,+5.2,+0.23,+0.71
226,Sergi Guardiola,es  ESP,FW,Valladolid,28,1991,35,2655,76,77.6,29.5,31,82,18,4,32,0,1.14,26,29,-3,-0.10,+0.84,28.7,35.7,-7.1,-0.24,+0.20
227,Nemanja Gudelj,rs  SRB,"MF,DF",Sevilla,27,1991,24,1216,51,35.6,13.5,9,90,9,15,27,10,2.17,21,12,+9,+0.67,+0.22,15.1,14.6,+0.4,+0.03,-0.50
228,Gonçalo Guedes,pt  POR,"MF,FW",Valencia,22,1996,21,1266,60,37.0,14.1,14,75,7,7,31,3,1.05,15,22,-7,-0.50,-0.50,16.2,16.6,-0.4,-0.03,+0.46
229,Adrián Guerrero,es  ESP,DF,Valencia,21,1998,2,126,63,3.7,1.4,1,81,0,1,45,3,2.00,3,3,0,0.00,+0.19,2.1,1.7,+0.4,+0.26,+0.60
230,Ander Guevara,es  ESP,MF,Real Sociedad,22,1997,14,939,67,27.5,10.4,11,81,6,3,15,11,1.64,17,16,+1,+0.10,-0.16,14.1,12.8,+1.3,+0.12,-0.05
231,John Guidetti,se  SWE,FW,Alavés,27,1992,5,96,19,2.8,1.1,1,57,0,4,10,8,1.20,0,1,-1,-0.94,-0.29,0.4,2.5,-2.1,-1.98,-1.60
232,Hugo Guillamón,es  ESP,DF,Valencia,19,2000,6,495,83,14.5,5.5,5,90,5,1,45,8,1.17,4,7,-3,-0.55,-0.42,4.3,7.7,-3.4,-0.62,-0.35
233,Miguel Gutiérrez,es  ESP,DF,Real Madrid,18,2001,0,,,,,0,,0,0,,3,,,,,,,,,,,
234,Hacen,mr  MTN,MF,Valladolid,21,1997,0,,,,,0,,0,0,,1,,,,,,,,,,,
235,Munir El Haddadi,ma  MAR,FW,Sevilla,23,1995,21,1250,60,36.5,13.9,14,76,5,7,27,8,1.57,20,10,+10,+0.72,+0.31,18.3,9.8,+8.5,+0.61,+0.40
236,Eden Hazard,be  BEL,"FW,MF",Real Madrid,28,1991,16,1077,67,31.5,12.0,14,74,3,2,20,3,2.44,27,5,+22,+1.84,+0.95,23.8,8.4,+15.4,+1.29,+0.53
237,Mario Hermoso,es  ESP,DF,Atlético Madrid,24,1995,17,1217,72,35.6,13.5,15,79,10,2,19,14,2.12,17,9,+8,+0.59,-0.06,20.3,11.4,+8.8,+0.65,+0.12
238,Aridane Hernández,gq  EQG,DF,Osasuna,30,1989,29,2610,90,76.3,29.0,29,90,29,0,,4,1.59,36,36,0,0.00,+0.89,34.6,33.5,+1.1,+0.04,+0.35
239,Javier Hernández,mx  MEX,FW,Sevilla,31,1988,9,448,50,13.1,5.0,4,83,1,5,23,6,1.33,5,4,+1,+0.20,-0.37,8.3,5.3,+3.1,+0.61,+0.30
240,Juan Hernández,es  ESP,"FW,MF",Celta Vigo,24,1994,5,87,17,2.5,1.0,1,45,0,4,11,9,0.40,1,2,-1,-1.03,-0.74,1.4,1.8,-0.4,-0.45,-0.35
241,Héctor Herrera,mx  MEX,MF,Atlético Madrid,29,1990,21,1123,53,32.8,12.5,12,80,6,9,19,12,1.76,16,7,+9,+0.72,+0.13,18.2,8.4,+9.8,+0.79,+0.32
242,Sergio Herrera,es  ESP,GK,Osasuna,26,1993,19,1655,87,48.4,18.4,18,88,17,1,72,16,1.32,19,27,-8,-0.44,-0.44,17.9,25.2,-7.4,-0.40,-0.69
243,Yangel Herrera,ve  VEN,MF,Granada,21,1998,30,2368,79,69.2,26.3,28,82,18,2,32,2,1.63,38,28,+10,+0.38,+0.64,27.3,26.3,+1.0,+0.04,+0.13
244,Iago Herrerín,es  ESP,GK,Athletic Club,31,1988,5,425,85,12.4,4.7,4,90,4,1,65,33,0.60,3,9,-6,-1.27,-1.54,6.5,5.3,+1.2,+0.26,+0.53
245,Pablo Hervías,es  ESP,"MF,FW",Valladolid,26,1993,25,1017,41,29.7,11.3,9,69,1,16,25,8,1.04,5,14,-9,-0.80,-0.72,7.8,14.8,-7.0,-0.62,-0.48
246,José Hualde,es  ESP,MF,Osasuna,21,1998,0,,,,,0,,0,0,,6,,,,,,,,,,,
247,Robert Ibáñez,es  ESP,"MF,FW",Osasuna,26,1993,14,537,38,15.7,6.0,5,72,0,9,20,5,1.14,7,9,-2,-0.34,-0.15,7.1,6.1,+1.0,+0.16,+0.24
248,Vicente Iborra,es  ESP,MF,Villarreal,31,1988,34,2648,78,77.4,29.4,33,79,18,1,28,0,1.59,47,39,+8,+0.27,-0.43,43.9,33.4,+10.4,+0.35,+0.13
249,Borja Iglesias,es  ESP,FW,Betis,26,1993,35,1922,55,56.2,21.4,21,80,8,14,17,1,1.06,27,30,-3,-0.14,+0.40,25.3,27.9,-2.6,-0.12,-0.14
250,Asier Illarramendi,es  ESP,MF,Real Sociedad,29,1990,3,216,72,6.3,2.4,3,72,2,0,,1,1.33,2,3,-1,-0.42,-0.67,2.6,3.5,-0.9,-0.38,-0.57
251,Iñaki,es  ESP,GK,Osasuna,22,1997,0,,,,,0,,0,0,,7,,,,,,,,,,,
252,Takashi Inui,jp  JPN,"MF,FW",Eibar,31,1988,29,1960,68,57.3,21.8,23,79,13,6,22,7,1.17,23,31,-8,-0.37,+0.19,24.4,29.8,-5.4,-0.25,+0.01
253,Alexander Isak,se  SWE,FW,Real Sociedad,19,1999,37,1507,41,44.1,16.7,14,71,1,23,22,1,1.51,25,21,+4,+0.24,+0.05,21.1,20.5,+0.6,+0.04,-0.21
254,Isco,es  ESP,"FW,MF",Real Madrid,27,1992,23,1181,51,34.5,13.1,15,71,1,8,15,7,2.39,15,8,+7,+0.53,-0.99,18.0,10.7,+7.3,+0.55,-0.56
255,Ander Iturraspe,es  ESP,MF,Espanyol,30,1989,8,242,30,7.1,2.7,3,62,0,5,11,7,1.13,4,4,0,0.00,+0.88,4.0,2.6,+1.3,+0.49,+0.86
256,Jacobo,es  ESP,DF,Celta Vigo,22,1997,2,83,42,2.4,0.9,1,80,0,1,3,9,1.00,1,2,-1,-1.08,-0.79,1.8,1.8,0.0,+0.01,+0.13
257,Adnan Januzaj,be  BEL,"FW,MF",Real Sociedad,24,1995,24,1167,49,34.1,13.0,13,73,4,11,20,8,1.46,16,15,+1,+0.08,-0.20,14.3,12.2,+2.1,+0.16,+0.01
258,Jason,es  ESP,MF,Getafe,25,1994,20,1175,59,34.4,13.1,14,78,1,6,14,9,1.30,18,15,+3,+0.23,+0.11,14.0,11.9,+2.1,+0.16,+0.29
259,Javi,es  ESP,DF,Real Madrid,21,1998,0,,,,,0,,0,0,,8,,,,,,,,,,,
260,Jime,es  ESP,MF,Betis,20,1999,0,,,,,0,,0,0,,1,,,,,,,,,,,
261,Javier Jiménez García,es  ESP,DF,Valencia,22,1997,0,,,,,0,,0,0,,6,,,,,,,,,,,
262,Pere Joan,es  ESP,GK,Mallorca,17,2002,0,,,,,0,,0,0,,1,,,,,,,,,,,
263,Joaquín,es  ESP,"MF,FW",Betis,38,1981,34,2060,61,60.2,22.9,25,74,5,9,23,1,1.09,32,33,-1,-0.04,+0.68,30.7,27.1,+3.6,+0.16,+0.54
264,Frenkie de Jong,nl  NED,MF,Barcelona,22,1997,29,2115,73,61.8,23.5,24,83,14,5,23,1,2.10,52,27,+25,+1.06,-0.52,40.2,22.6,+17.5,+0.75,-0.13
265,Luuk de Jong,nl  NED,FW,Sevilla,28,1990,35,2059,59,60.2,22.9,24,78,11,11,17,3,1.94,36,18,+18,+0.79,+0.65,29.0,18.3,+10.7,+0.47,+0.28
266,Joan Jordán,es  ESP,MF,Sevilla,25,1994,34,2254,66,65.9,25.0,27,76,10,7,30,0,1.85,31,15,+16,+0.64,+0.33,31.8,19.7,+12.2,+0.49,+0.38
267,Willian José,br  BRA,FW,Real Sociedad,27,1991,37,2011,54,58.8,22.3,24,72,5,13,22,0,1.43,32,26,+6,+0.27,+0.14,26.1,20.9,+5.3,+0.24,+0.19
268,Joselu,es  ESP,FW,Alavés,29,1990,36,2782,77,81.3,30.9,31,85,21,5,27,1,1.08,31,48,-17,-0.55,+0.58,33.4,43.1,-9.8,-0.32,+0.59
269,Luka Jović,rs  SRB,FW,Real Madrid,21,1997,17,430,25,12.6,4.8,4,71,1,13,11,10,2.00,9,5,+4,+0.84,-0.40,9.4,3.6,+5.8,+1.22,+0.34
270,Juanlu,es  ESP,DF,Sevilla,15,2003,0,,,,,0,,0,0,,1,,,,,,,,,,,
271,Juanmi,es  ESP,"FW,MF",Betis,26,1993,8,264,33,7.7,2.9,2,62,0,6,24,5,0.63,3,5,-2,-0.68,-0.40,3.2,4.7,-1.5,-0.51,-0.49
272,David Juncà,es  ESP,DF,Celta Vigo,25,1993,3,258,86,7.5,2.9,3,86,2,0,,4,0.00,2,7,-5,-1.74,-1.54,2.8,4.4,-1.6,-0.56,-0.48
273,Lago Junior,ci  CIV,"MF,FW",Mallorca,28,1990,35,2188,63,64.0,24.3,24,80,12,11,25,1,0.86,19,35,-16,-0.66,0.00,21.8,35.5,-13.7,-0.56,0.00
274,Vinicius Júnior,br  BRA,"FW,MF",Real Madrid,19,2000,29,1364,47,39.9,15.2,12,81,5,17,23,5,2.21,27,14,+13,+0.86,-0.54,24.0,12.2,+11.8,+0.78,-0.24
275,Jutglà,es  ESP,MF,Espanyol,20,1999,0,,,,,0,,0,0,,2,,,,,,,,,,,
276,Lee Kangin,kr  KOR,"MF,FW",Valencia,18,2001,17,454,27,13.3,5.0,3,67,0,14,18,12,0.94,9,9,0,0.00,+0.21,4.6,6.8,-2.1,-0.42,-0.12
277,Wilfrid Kaptoum,cm  CMR,MF,Betis,23,1996,5,194,39,5.7,2.2,2,68,1,3,20,4,1.60,3,5,-2,-0.93,-0.65,1.6,3.4,-1.8,-0.84,-0.83
278,Kenedy,br  BRA,"MF,DF",Getafe,23,1996,19,586,31,17.1,6.5,3,74,0,16,23,2,1.58,12,4,+8,+1.23,+1.29,8.9,4.8,+4.1,+0.62,+0.79
279,Kike,es  ESP,FW,Eibar,29,1989,27,1767,65,51.7,19.6,20,81,6,7,21,5,1.11,17,27,-10,-0.51,-0.13,21.3,24.3,-3.0,-0.15,+0.20
280,Giorgi Kochorashvili,ge  GEO,MF,Levante,20,1999,1,2,2,0.1,0.0,0,,0,1,2,8,0.00,0,0,0,0.00,+0.16,0.0,0.1,-0.1,-4.19,-3.70
281,Kenan Kodro,ba  BIH,"FW,MF",Athletic Club,25,1993,12,364,30,10.6,4.0,4,69,1,8,11,7,1.17,5,6,-1,-0.25,-0.37,3.5,6.9,-3.4,-0.83,-0.71
282,Koba Koindredi,fr  FRA,MF,Valencia,17,2001,0,,,,,0,,0,0,,1,,,,,,,,,,,
283,Koke,es  ESP,MF,Atlético Madrid,27,1992,32,2698,84,78.9,30.0,30,88,26,2,28,0,1.94,44,20,+24,+0.80,+0.80,43.6,24.2,+19.5,+0.65,+0.36
284,Geoffrey Kondogbia,cf  CTA,MF,Valencia,26,1993,27,1807,67,52.8,20.1,21,81,15,6,18,5,1.22,21,30,-9,-0.45,-0.56,19.7,26.6,-6.9,-0.34,-0.06
285,Jules Koundé,fr  FRA,DF,Sevilla,20,1998,29,2309,80,67.5,25.7,25,89,24,4,23,8,2.03,39,22,+17,+0.66,+0.42,31.5,23.3,+8.2,+0.32,-0.11
