,Player,Nation,Pos,Squad,Age,Born,90s,Tkl_Tackles,TklW_Tackles,Def 3rd_Tackles,Mid 3rd_Tackles,Att 3rd_Tackles,Tkl_Vs Dribbles,Att_Vs Dribbles,Tkl%_Vs Dribbles,Past_Vs Dribbles,Press_Pressures,Succ_Pressures,%_Pressures,Def 3rd_Pressures,Mid 3rd_Pressures,Att 3rd_Pressures,Blocks_Blocks,Sh_Blocks,ShSv_Blocks,Pass_Blocks,Int,Tkl+Int,Clr,Err
319,Nacho Monreal,es  ESP,DF,Real Sociedad,33,1986,26.6,40,24,23,15,2,24,53,45.3,29,304,81,26.6,119,127,58,58,6,0,52,23,63,84,0
320,Joan Monterde,es  ESP,MF,Levante,21,1997,0.1,0,0,0,0,0,0,0,,0,3,2,66.7,1,1,1,0,0,0,0,0,0,0,0
321,Ángel Montoro,es  ESP,MF,Granada,31,1988,10.8,17,11,9,7,1,2,13,15.4,11,156,42,26.9,56,82,18,20,4,0,16,8,25,17,0
322,Álvaro Morata,es  ESP,FW,Atlético Madrid,26,1992,23.3,19,15,6,9,4,2,11,18.2,9,328,85,25.9,39,151,138,17,3,0,14,4,23,27,0
323,Alberto Moreno,es  ESP,DF,Villarreal,27,1992,16.3,33,21,17,13,3,9,31,29.0,22,232,74,31.9,112,84,36,34,3,0,31,11,44,49,0
324,Álex Moreno,es  ESP,DF,Betis,26,1993,25.2,40,24,28,10,2,7,35,20.0,28,376,108,28.7,165,143,68,47,8,1,39,17,57,75,1
325,Gerard Moreno,es  ESP,"FW,MF",Villarreal,27,1992,30.5,17,14,2,11,4,7,48,14.6,41,392,90,23.0,57,217,118,30,4,0,26,8,25,44,0
326,Manu Morlanes,es  ESP,"MF,FW",Villarreal,20,1999,2.8,6,5,4,2,0,2,6,33.3,4,66,17,25.8,21,38,7,1,0,0,1,2,8,2,0
327,Loren Morón,es  ESP,FW,Betis,25,1993,22.6,15,10,4,6,5,3,16,18.8,13,373,90,24.1,36,150,187,31,8,0,23,6,21,15,0
328,Toni Moya,es  ESP,MF,Atlético Madrid,21,1998,0.0,0,0,0,0,0,0,0,,0,0,0,,0,0,0,0,0,0,0,0,0,0,0
329,Javi Moyano,es  ESP,DF,Valladolid,33,1986,24.7,29,15,18,11,0,5,14,35.7,9,202,56,27.7,97,76,29,41,7,0,34,16,45,82,0
330,Iker Muniain,es  ESP,"FW,MF",Athletic Club,26,1992,26.5,34,23,16,11,7,4,25,16.0,21,333,88,26.4,76,166,91,17,0,0,17,10,44,7,0
331,Aihen Muñoz,es  ESP,DF,Real Sociedad,21,1997,10.9,24,9,9,13,2,11,24,45.8,13,134,55,41.0,58,58,18,19,2,0,17,2,26,27,0
332,Javier Muñoz,es  ESP,MF,Alavés,24,1995,0.6,0,0,0,0,0,0,0,,0,10,2,20.0,5,5,0,1,1,0,0,0,0,0,0
333,Jeison Murillo,co  COL,DF,Celta Vigo,27,1992,17.0,37,17,28,8,1,16,29,55.2,13,152,48,31.6,110,40,2,21,10,0,11,5,42,107,0
334,Naldo,br  BRA,DF,Espanyol,30,1988,14.8,24,14,12,11,1,7,15,46.7,8,117,40,34.2,61,52,4,14,6,0,8,13,37,88,0
335,Marc Navarro,es  ESP,DF,Leganés,24,1995,2.4,3,2,2,1,0,2,2,100.0,0,23,2,8.7,11,6,6,2,0,0,2,0,3,8,0
336,Ximo Navarro,es  ESP,DF,Alavés,29,1990,21.1,47,27,31,14,2,11,29,37.9,18,269,81,30.1,136,121,12,49,9,0,40,26,73,102,3
337,Jesús Navas,es  ESP,DF,Sevilla,33,1985,37.4,34,19,21,11,2,18,34,52.9,16,230,63,27.4,97,90,43,54,5,1,49,22,56,107,1
338,Raúl Navas,es  ESP,DF,Osasuna,31,1988,7.9,15,11,8,7,0,3,14,21.4,11,67,29,43.3,39,28,0,19,5,0,14,7,22,39,1
339,Neto,br  BRA,GK,Barcelona,30,1989,2.0,0,0,0,0,0,0,0,,0,0,0,,0,0,0,0,0,0,0,0,0,0,0
340,Carlos Neva,es  ESP,DF,Granada,23,1996,24.5,17,8,10,4,3,8,17,47.1,9,264,61,23.1,121,111,32,52,4,0,48,17,34,63,1
341,Saúl Ñíguez,es  ESP,"MF,DF",Atlético Madrid,24,1994,34.1,98,65,43,46,9,33,91,36.3,58,602,192,31.9,218,280,104,102,17,0,85,22,120,92,1
342,Fernando Niño,es  ESP,FW,Villarreal,18,2000,0.9,3,1,0,3,0,0,1,0.0,1,14,4,28.6,0,8,6,0,0,0,0,0,3,2,0
343,Unai Núñez,es  ESP,DF,Athletic Club,22,1997,17.5,13,10,10,3,0,5,18,27.8,13,112,38,33.9,76,32,4,30,17,0,13,12,25,125,0
344,Allan Nyom,cm  CMR,"DF,MF",Getafe,31,1988,26.9,49,20,28,18,3,17,36,47.2,19,336,97,28.9,142,140,54,38,5,0,33,15,64,82,0
345,Jan Oblak,si  SVN,GK,Atlético Madrid,26,1993,37.7,0,0,0,0,0,0,0,,0,1,0,0.0,1,0,0,0,0,0,0,0,0,0,0
346,Rafael Obrador,es  ESP,DF,Mallorca,15,2004,0.0,0,0,0,0,0,0,1,0.0,1,1,0,0.0,0,1,0,0,0,0,0,1,1,0,0
347,Lucas Ocampos,ar  ARG,FW,Sevilla,25,1994,30.5,52,32,29,13,10,21,73,28.8,52,503,144,28.6,132,198,173,55,5,0,50,15,67,19,0
348,Álvaro Odriozola,es  ESP,DF,Real Madrid,23,1995,3.8,8,4,6,2,0,7,11,63.6,4,39,13,33.3,14,16,9,5,0,0,5,3,11,2,0
349,Lucas Olaza,uy  URU,DF,Celta Vigo,25,1994,34.9,64,36,43,19,2,29,53,54.7,24,379,115,30.3,202,138,39,65,8,0,57,16,80,81,1
350,Oier Olazábal,es  ESP,GK,Espanyol,29,1989,2.0,0,0,0,0,0,0,0,,0,1,0,0.0,1,0,0,0,0,0,0,0,0,0,0
351,Kiko Olivas,es  ESP,DF,Valladolid,30,1988,32.7,40,31,31,8,1,12,41,29.3,29,253,87,34.4,167,80,6,47,13,0,34,31,71,140,3
352,Paulo Oliveira,pt  POR,DF,Eibar,27,1992,23.2,34,15,26,8,0,13,28,46.4,15,183,58,31.7,105,71,7,38,11,2,27,26,60,154,1
353,Mathías Olivera,uy  URU,DF,Getafe,21,1997,20.8,68,38,33,23,12,22,50,44.0,28,367,127,34.6,147,161,59,45,3,0,42,20,88,74,1
354,Kenneth Omeruo,ng  NGA,DF,Leganés,25,1993,20.8,34,24,26,8,0,6,10,60.0,4,141,55,39.0,100,39,2,39,14,0,25,19,53,184,1
355,Javier Ontiveros,es  ESP,"FW,MF",Villarreal,21,1997,9.9,34,22,14,19,1,7,38,18.4,31,271,68,25.1,92,123,56,14,1,0,13,5,39,6,0
356,Fabián Orellana,cl  CHI,"MF,FW",Eibar,33,1986,26.6,34,21,10,9,15,11,53,20.8,42,382,101,26.4,54,152,176,26,1,0,25,18,52,0,0
357,Aimar Oroz,es  ESP,FW,Osasuna,17,2001,0.1,0,0,0,0,0,0,0,,0,7,2,28.6,2,3,2,1,0,0,1,0,0,0,0
358,Mikel Oyarzabal,es  ESP,"FW,MF",Real Sociedad,22,1997,33.9,35,21,11,20,4,17,47,36.2,30,434,131,30.2,77,205,152,54,5,0,49,16,51,20,0
359,Fernando Pacheco,es  ESP,GK,Alavés,27,1992,26.2,0,0,0,0,0,0,3,0.0,3,2,1,50.0,2,0,0,0,0,0,0,0,0,1,0
360,Jon Pacheco,es  ESP,DF,Real Sociedad,18,2001,0.9,1,1,0,1,0,0,0,,0,9,5,55.6,5,4,0,3,0,0,3,0,1,7,0
361,Daniel Parejo,es  ESP,MF,Valencia,30,1989,33.6,62,46,25,30,7,20,96,20.8,76,650,165,25.4,244,310,96,52,14,1,38,22,84,17,1
362,Miquel Parera,es  ESP,GK,Mallorca,23,1996,1.0,0,0,0,0,0,0,0,,0,0,0,,0,0,0,0,0,0,0,0,0,0,0
363,Thomas Partey,gh  GHA,MF,Atlético Madrid,26,1993,28.3,65,45,34,28,3,26,65,40.0,39,445,138,31.0,179,219,47,56,9,0,47,28,93,54,2
364,Paulino,es  ESP,MF,Alavés,22,1997,0.8,1,1,0,1,0,0,1,0.0,1,13,7,53.8,3,7,3,1,0,0,1,0,1,1,0
365,Gabriel Paulista,br  BRA,DF,Valencia,28,1990,31.1,16,9,11,3,2,9,23,39.1,14,117,41,35.0,89,23,5,49,30,0,19,24,40,218,4
366,Alfonso Pedraza,es  ESP,DF,Betis,23,1996,15.0,33,20,21,10,2,13,32,40.6,19,195,63,32.3,75,84,36,38,6,0,32,10,43,37,2
367,Marc Pedraza,es  ESP,MF,Mallorca,32,1987,1.4,2,2,1,1,0,1,5,20.0,4,17,6,35.3,5,12,0,0,0,0,0,4,6,2,0
368,Pedrosa,es  ESP,"DF,MF",Espanyol,21,1998,12.1,23,15,10,10,3,7,25,28.0,18,222,69,31.1,83,86,53,31,1,0,30,11,34,33,0
369,Rubén Peña,es  ESP,DF,Villarreal,28,1991,21.2,48,32,29,17,2,19,53,35.8,34,400,111,27.8,177,170,53,51,8,1,43,20,68,60,0
370,Luis Perea,es  ESP,"FW,MF",Osasuna,21,1997,0.2,0,0,0,0,0,0,0,,0,9,4,44.4,1,5,3,0,0,0,0,0,0,0,0
371,Victor Perea,es  ESP,DF,Espanyol,19,2000,14.1,18,9,8,9,1,8,18,44.4,10,182,43,23.6,71,89,22,32,0,0,32,17,35,25,0
372,Carles Pérez,es  ESP,FW,Barcelona,21,1998,5.3,5,3,3,0,2,0,8,0.0,8,75,24,32.0,8,38,29,4,1,0,3,1,6,4,0
373,Iñigo Pérez,es  ESP,MF,Osasuna,31,1988,12.0,15,7,5,7,3,5,20,25.0,15,192,58,30.2,55,107,30,16,1,0,15,10,25,8,0
374,Juan Pérez,es  ESP,GK,Osasuna,23,1996,2.0,0,0,0,0,0,0,1,0.0,1,2,0,0.0,2,0,0,0,0,0,0,0,0,0,0
375,Kike Pérez,es  ESP,"MF,FW",Valladolid,22,1997,2.4,8,5,2,5,1,3,7,42.9,4,72,22,30.6,20,44,8,2,0,0,2,5,13,3,0
376,Lucas Pérez,es  ESP,FW,Alavés,30,1988,27.7,12,10,3,7,2,2,19,10.5,17,391,107,27.4,28,194,169,13,1,0,12,4,16,5,0
377,Rubén Pérez,es  ESP,MF,Leganés,30,1989,24.4,60,42,32,23,5,16,56,28.6,40,479,156,32.6,173,257,49,46,5,0,41,28,88,45,0
378,Samu Pérez,es  ESP,GK,Valladolid,22,1997,0.3,0,0,0,0,0,0,0,,0,0,0,,0,0,0,0,0,0,0,0,0,0,0
379,Pablo Piatti,ar  ARG,"DF,MF",Espanyol,30,1989,0.6,2,1,1,1,0,1,2,50.0,1,11,4,36.4,1,3,7,1,0,0,1,0,2,2,0
380,Cristiano Piccini,it  ITA,DF,Valencia,26,1992,0.8,4,0,1,2,1,2,3,66.7,1,16,3,18.8,5,9,2,1,0,0,1,2,6,1,0
381,Tomás Pina Isla,es  ESP,MF,Alavés,31,1987,14.9,34,21,13,18,3,9,20,45.0,11,231,63,27.3,93,117,21,18,5,0,13,11,45,51,0
382,Pipa,es  ESP,DF,Espanyol,21,1998,5.3,13,6,9,4,0,6,11,54.5,5,80,26,32.5,39,27,14,13,1,0,12,3,16,18,0
383,Gerard Piqué,es  ESP,DF,Barcelona,32,1987,34.4,37,22,21,16,0,14,29,48.3,15,244,83,34.0,128,109,7,66,26,2,40,36,73,182,1
384,Óscar Plano,es  ESP,MF,Valladolid,28,1991,27.8,51,32,26,22,3,16,49,32.7,33,426,124,29.1,142,192,92,62,3,0,59,23,74,36,0
385,Pere Pons,es  ESP,MF,Alavés,26,1993,12.1,25,20,10,13,2,8,15,53.3,7,248,65,26.2,78,136,34,18,3,0,15,9,34,13,0
386,Pedro Porro,es  ESP,"DF,MF",Valladolid,19,1999,8.2,18,14,16,2,0,9,20,45.0,11,98,24,24.5,54,33,11,17,0,0,17,3,21,20,1
387,Francisco Portillo,es  ESP,MF,Getafe,29,1990,4.2,11,5,3,7,1,4,11,36.4,7,96,32,33.3,20,57,19,5,0,0,5,3,14,4,0
388,Portu,es  ESP,"FW,MF",Real Sociedad,27,1992,26.6,38,23,16,11,11,15,46,32.6,31,435,112,25.7,90,187,158,39,3,0,36,12,50,5,1
389,Sergio Postigo,es  ESP,DF,Levante,30,1988,26.4,32,21,21,10,1,9,22,40.9,13,213,67,31.5,134,65,14,29,14,0,15,26,58,179,2
390,Florent Poulolo,fr  FRA,"MF,DF",Getafe,22,1997,0.0,0,0,0,0,0,0,0,,0,0,0,,0,0,0,1,0,0,1,0,0,0,0
391,Darío Poveda,es  ESP,FW,Atlético Madrid,22,1997,0.1,0,0,0,0,0,0,0,,0,3,2,66.7,0,3,0,0,0,0,0,0,0,0,0
392,Abdón Prats,es  ESP,"FW,MF",Mallorca,26,1992,3.1,2,0,0,1,1,0,3,0.0,3,49,16,32.7,3,24,22,0,0,0,0,0,2,0,0
393,Antonio Puertas,es  ESP,"FW,MF",Granada,27,1992,28.5,39,24,9,21,9,14,50,28.0,36,476,126,26.5,85,245,146,31,3,0,28,9,48,20,0
394,Riqui Puig,es  ESP,MF,Barcelona,19,1999,5.7,10,6,1,7,2,3,18,16.7,15,148,29,19.6,23,94,31,4,0,0,4,3,13,1,0
395,Quini,es  ESP,DF,Granada,29,1989,8.0,25,12,19,6,0,10,18,55.6,8,112,37,33.0,59,39,14,12,1,0,11,6,31,16,0
396,Xavi Quintillà,es  ESP,DF,Villarreal,22,1996,17.5,25,11,17,7,1,9,15,60.0,6,204,62,30.4,90,86,28,32,3,0,29,7,32,44,0
397,Quique,es  ESP,FW,Eibar,29,1990,5.4,2,2,1,1,0,0,2,0.0,2,115,48,41.7,7,34,74,7,1,0,6,1,3,4,0
398,Nemanja Radoja,rs  SRB,MF,Levante,26,1993,22.1,36,22,15,21,0,13,49,26.5,36,323,85,26.3,134,165,24,33,5,0,28,14,50,59,0
399,Baba Rahman,gh  GHA,DF,Mallorca,25,1994,1.2,2,2,2,0,0,0,0,,0,10,4,40.0,5,1,4,4,1,0,3,2,4,3,0
400,Antonio Raillo,es  ESP,DF,Mallorca,27,1991,30.8,43,32,36,6,1,15,21,71.4,6,256,100,39.1,193,58,5,43,24,0,19,11,54,138,1
401,Ivan Rakitić,hr  CRO,MF,Barcelona,31,1988,17.7,25,19,7,12,6,8,24,33.3,16,293,96,32.8,59,149,85,27,5,0,22,10,35,23,0
402,Sandro Ramírez,es  ESP,"FW,MF",Valladolid,24,1995,14.5,9,9,1,4,4,1,17,5.9,16,249,49,19.7,30,129,90,12,1,0,11,5,14,3,0
403,Iván Ramis,es  ESP,DF,Eibar,34,1984,5.1,6,2,5,1,0,1,6,16.7,5,25,7,28.0,11,13,1,3,0,0,3,4,10,52,1
404,Adrián Ramos,co  COL,FW,Granada,33,1986,2.5,3,1,0,1,2,0,3,0.0,3,38,8,21.1,2,15,21,4,0,0,4,0,3,2,0
405,Sergio Ramos,es  ESP,DF,Real Madrid,33,1986,33.5,60,46,37,23,0,25,46,54.3,21,266,102,38.3,151,102,13,39,12,2,27,31,91,116,4
406,Raúl,es  ESP,"FW,MF",Betis,18,2000,0.2,0,0,0,0,0,0,2,0.0,2,12,1,8.3,2,5,5,0,0,0,0,0,0,0,0
407,Recio,es  ESP,MF,Leganés,28,1991,17.4,31,23,13,15,3,14,46,30.4,32,302,70,23.2,90,170,42,21,5,1,16,16,47,19,0
408,Sergio Reguilón,es  ESP,DF,Sevilla,22,1996,27.9,57,33,31,22,4,29,62,46.8,33,354,101,28.5,145,144,65,39,6,0,33,20,77,89,0
409,Manolo Reina,es  ESP,GK,Mallorca,34,1985,36.0,0,0,0,0,0,0,2,0.0,2,5,1,20.0,5,0,0,1,0,0,1,0,0,1,0
410,Álex Remiro,es  ESP,GK,Real Sociedad,24,1995,25.0,0,0,0,0,0,0,1,0.0,1,1,0,0.0,1,0,0,0,0,0,0,0,0,4,0
411,Nico Ribaudo,es  ESP,"FW,MF",Espanyol,18,2001,2.0,3,1,2,0,1,2,6,33.3,4,43,11,25.6,18,17,8,3,0,0,3,0,3,0,0
412,Luis Rioja,es  ESP,MF,Alavés,25,1993,18.2,18,14,9,8,1,6,25,24.0,19,291,60,20.6,77,156,58,24,0,0,24,9,27,16,0
413,Rodrigo Riquelme,es  ESP,MF,Atlético Madrid,19,2000,0.1,0,0,0,0,0,0,0,,0,2,0,0.0,0,2,0,1,0,0,1,0,0,0,0
414,Cristian Rivera,es  ESP,MF,Leganés,22,1997,3.5,3,3,1,1,1,1,3,33.3,2,48,12,25.0,19,27,2,7,2,0,5,3,6,5,0
415,Rober,es  ESP,DF,Levante,24,1995,2.1,3,2,2,0,1,1,2,50.0,1,25,7,28.0,17,7,1,0,0,0,0,1,4,4,0
416,Roberto,es  ESP,GK,Alavés,33,1986,8.8,1,1,1,0,0,1,1,100.0,0,1,0,0.0,1,0,0,0,0,0,0,0,1,0,0
417,Sergi Roberto,es  ESP,"DF,MF",Barcelona,27,1992,26.0,27,19,13,9,5,9,24,37.5,15,237,70,29.5,61,111,65,33,4,1,29,19,46,46,1
418,Joel Robles,es  ESP,GK,Betis,29,1990,32.1,0,0,0,0,0,0,2,0.0,2,4,0,0.0,4,0,0,0,0,0,0,0,0,3,1
419,Marc Roca,es  ESP,MF,Espanyol,22,1996,33.4,85,61,35,43,7,29,87,33.3,58,707,205,29.0,243,399,65,42,11,0,31,30,115,75,1
420,Rubén Rochina,es  ESP,MF,Levante,28,1991,20.8,44,25,25,11,8,19,47,40.4,28,334,89,26.6,99,157,78,27,0,0,27,13,57,29,0
421,Rodrigo,es  ESP,FW,Valencia,28,1991,20.9,11,7,4,5,2,1,18,5.6,17,327,94,28.7,54,160,113,14,2,0,12,7,18,16,0
422,Óscar Rodríguez Arnaiz,es  ESP,"MF,FW",Leganés,21,1998,21.3,20,10,8,7,5,11,45,24.4,34,356,76,21.3,76,174,106,35,0,0,35,10,30,17,0
423,Ángel Rodríguez,es  ESP,FW,Getafe,32,1987,15.6,15,12,1,6,8,1,12,8.3,11,301,80,26.6,14,140,147,11,1,0,10,6,21,9,0
424,Dani Rodríguez,es  ESP,"MF,FW",Mallorca,31,1988,33.8,64,36,25,27,12,14,54,25.9,40,762,199,26.1,189,389,184,51,4,0,47,18,82,34,0
425,Guido Rodríguez,ar  ARG,MF,Betis,25,1994,10.4,30,21,13,14,3,12,30,40.0,18,182,57,31.3,72,90,20,11,4,0,7,6,36,25,0
426,James Rodríguez,co  COL,MF,Real Madrid,28,1991,4.7,17,11,6,8,3,3,8,37.5,5,77,27,35.1,20,38,19,5,0,0,5,4,21,1,0
427,Mario Rodriguez,es  ESP,FW,Granada,22,1997,0.0,0,0,0,0,0,0,0,,0,1,1,100.0,1,0,0,0,0,0,0,0,0,0,0
428,Rodrygo,br  BRA,FW,Real Madrid,18,2001,11.3,5,4,1,4,0,2,20,10.0,18,182,43,23.6,33,91,58,17,2,0,15,8,13,5,0
429,Luka Romero,ar  ARG,MF,Mallorca,14,2004,0.1,0,0,0,0,0,0,0,,0,2,0,0.0,1,1,0,0,0,0,0,0,0,0,0
430,Facundo Roncaglia,ar  ARG,DF,Osasuna,32,1987,14.2,29,18,15,12,2,10,22,45.5,12,149,53,35.6,80,56,13,30,5,0,25,19,48,66,1
431,Roberto Rosales,ve  VEN,DF,Leganés,30,1988,20.8,39,23,23,14,2,22,45,48.9,23,236,72,30.5,91,96,49,38,3,0,35,10,49,58,0
432,Rubén,es  ESP,GK,Osasuna,35,1984,17.6,0,0,0,0,0,0,0,,0,1,1,100.0,1,0,0,0,0,0,0,0,0,1,0
433,Waldo Rubio,es  ESP,"MF,FW",Valladolid,23,1995,9.8,15,9,9,3,3,7,30,23.3,23,171,40,23.4,62,72,37,12,1,0,11,9,24,12,0
434,Aitor Ruibal,es  ESP,"DF,FW",Leganés,23,1996,13.6,30,18,16,13,1,13,42,31.0,29,284,79,27.8,94,115,75,18,2,0,16,11,41,15,0
435,Jorge Sáenz,es  ESP,"DF,FW",Celta Vigo,22,1996,4.1,4,0,4,0,0,0,2,0.0,2,52,13,25.0,29,21,2,6,2,0,4,4,8,23,0
436,Borja Sainz,es  ESP,"MF,FW",Alavés,18,2001,6.4,16,11,4,10,2,5,21,23.8,16,203,40,19.7,59,103,41,12,0,0,12,2,18,0,0
437,Yannis Salibur,fr  FRA,"MF,FW",Mallorca,28,1991,0.9,0,0,0,0,0,0,1,0.0,1,12,4,33.3,1,8,3,1,0,0,1,1,1,2,0
438,Mohammed Salisu,gh  GHA,DF,Valladolid,20,1999,30.3,52,33,40,12,0,19,38,50.0,19,235,72,30.6,168,64,3,44,28,1,16,16,68,243,4
439,Fede San Emeterio,es  ESP,MF,Valladolid,22,1997,19.5,27,17,13,13,1,9,47,19.1,38,402,108,26.9,164,204,34,32,7,0,25,18,45,25,0
440,Mikel San José,es  ESP,MF,Athletic Club,30,1989,4.0,8,7,3,2,3,1,11,9.1,10,70,21,30.0,24,35,11,6,1,0,5,4,12,17,0
441,Oihan Sancet,es  ESP,MF,Athletic Club,19,2000,8.2,8,6,3,4,1,1,10,10.0,9,207,52,25.1,32,112,63,7,0,0,7,3,11,3,0
442,Germán Sánchez,es  ESP,DF,Granada,32,1986,25.5,20,12,16,4,0,6,18,33.3,12,112,32,28.6,63,46,3,45,23,0,22,6,26,161,2
443,Javi Sánchez,es  ESP,DF,Valladolid,22,1997,5.5,10,6,7,3,0,4,7,57.1,3,39,14,35.9,20,18,1,9,2,0,7,1,11,29,0
444,Manuel Sánchez,es  ESP,DF,Atlético Madrid,18,2000,3.6,14,6,2,7,5,6,12,50.0,6,69,19,27.5,27,27,15,4,0,0,4,2,16,6,0
445,Víctor Sánchez,es  ESP,"MF,DF",Espanyol,31,1987,18.8,63,35,35,20,8,32,74,43.2,42,482,130,27.0,149,274,59,31,9,0,22,20,83,32,2
446,Luca Sangalli,es  ESP,MF,Real Sociedad,24,1995,4.1,1,1,0,0,1,1,9,11.1,8,59,17,28.8,11,30,18,1,0,0,1,1,2,0,0
447,Oier Sanjurjo,es  ESP,MF,Osasuna,33,1986,25.8,69,41,31,30,8,24,56,42.9,32,510,164,32.2,138,304,68,50,8,0,42,17,86,71,1
448,Ivan Šaponjić,rs  SRB,"FW,DF",Atlético Madrid,21,1997,0.1,0,0,0,0,0,0,0,,0,2,1,50.0,0,1,1,0,0,0,0,0,0,0,0
449,Joan Sastre Vanrell,es  ESP,DF,Mallorca,22,1997,15.1,25,17,22,1,2,14,38,36.8,24,182,42,23.1,108,51,23,16,1,0,15,17,42,39,1
450,Stefan Savić,me  MNE,DF,Atlético Madrid,28,1991,22.0,16,8,12,3,1,6,15,40.0,9,95,41,43.2,56,39,0,26,11,0,15,9,25,136,0
451,Aleksandar Sedlar,rs  SRB,DF,Mallorca,27,1991,9.0,16,8,11,4,1,6,14,42.9,8,87,25,28.7,65,22,0,24,11,0,13,10,26,36,0
452,Nélson Semedo,pt  POR,DF,Barcelona,25,1993,23.3,54,37,28,18,8,17,35,48.6,18,295,84,28.5,114,126,55,42,4,0,38,21,75,31,0
453,Josep Señé,es  ESP,MF,Mallorca,27,1991,1.7,3,1,2,0,1,3,5,60.0,2,40,12,30.0,17,16,7,2,0,0,2,0,3,2,0
454,Salva Sevilla,es  ESP,MF,Mallorca,35,1984,28.5,31,20,13,14,4,14,39,35.9,25,346,92,26.6,129,181,36,25,6,1,19,13,44,23,1
455,Sidnei,br  BRA,DF,Betis,29,1989,13.1,20,13,16,4,0,5,9,55.6,4,129,54,41.9,77,49,3,23,12,0,11,12,32,72,0
456,Jonathan Silva,ar  ARG,DF,Leganés,25,1994,30.9,53,19,29,18,6,21,52,40.4,31,405,105,25.9,169,170,66,29,4,0,25,26,79,86,0
457,Rui Silva,pt  POR,GK,Granada,25,1994,35.0,0,0,0,0,0,0,0,,0,3,1,33.3,3,0,0,0,0,0,0,0,0,4,1
458,Unai Simón,es  ESP,GK,Athletic Club,22,1997,33.2,0,0,0,0,0,0,1,0.0,1,4,1,25.0,4,0,0,1,0,0,1,0,0,1,1
459,Dimitris Siovas,gr  GRE,DF,Leganés,30,1988,21.3,40,25,24,14,2,13,29,44.8,16,194,74,38.1,114,68,12,31,3,0,28,25,65,129,0
460,Pione Sisto,dk  DEN,"FW,MF",Celta Vigo,24,1995,9.9,18,10,8,8,2,5,18,27.8,13,161,51,31.7,49,72,40,18,0,0,18,3,21,5,0
461,Antonio Sivera,es  ESP,GK,Alavés,22,1996,3.0,0,0,0,0,0,0,0,,0,0,0,,0,0,0,0,0,0,0,0,0,0,0
462,Fyodor Smolov,ru  RUS,FW,Celta Vigo,29,1990,8.3,2,1,0,2,0,1,9,11.1,8,139,32,23.0,17,60,62,10,0,0,10,5,7,6,0
463,Rafa Soares,pt  POR,"DF,MF",Eibar,24,1995,4.8,5,2,4,0,1,1,11,9.1,10,55,16,29.1,19,24,12,7,0,0,7,2,7,11,0
464,Rubén Sobrino,es  ESP,"FW,MF",Valencia,27,1992,1.9,6,4,2,3,1,1,4,25.0,3,60,14,23.3,17,28,15,3,0,0,3,1,7,1,0
465,Roberto Soldado,es  ESP,FW,Granada,34,1985,26.1,16,7,2,7,7,4,18,22.2,14,364,98,26.9,21,157,186,16,5,0,11,7,23,17,0
466,Carlos Soler,es  ESP,MF,Valencia,22,1997,23.0,28,17,9,16,3,10,40,25.0,30,430,112,26.0,130,197,103,30,5,0,25,5,33,17,0
467,Kévin Soni,cm  CMR,FW,Espanyol,21,1998,0.0,0,0,0,0,0,0,0,,0,0,0,,0,0,0,0,0,0,0,0,0,0,0
468,David Soria,es  ESP,GK,Getafe,26,1993,38.0,0,0,0,0,0,0,2,0.0,2,3,0,0.0,3,0,0,0,0,0,0,0,0,5,0
469,Bruno Soriano,es  ESP,MF,Villarreal,35,1984,2.9,5,4,1,3,1,2,2,100.0,0,40,10,25.0,20,17,3,7,0,0,7,1,6,6,0
470,Juan Soriano,es  ESP,GK,Leganés,21,1997,11.0,0,0,0,0,0,0,0,,0,0,0,,0,0,0,0,0,0,0,0,0,1,0
471,Damián Suárez,uy  URU,DF,Getafe,31,1988,28.8,69,49,33,28,8,36,78,46.2,42,493,154,31.2,203,221,69,45,1,0,44,14,83,82,0
472,Denis Suárez,es  ESP,"MF,FW",Celta Vigo,25,1994,18.1,25,16,14,10,1,9,35,25.7,26,314,77,24.5,108,154,52,19,0,0,19,11,36,7,0
473,Luis Suárez,uy  URU,FW,Barcelona,32,1987,22.2,3,2,0,2,1,0,8,0.0,8,191,48,25.1,9,88,94,13,1,0,12,1,4,6,0
474,Ki Sung-yueng,kr  KOR,MF,Mallorca,30,1989,0.1,0,0,0,0,0,0,0,,0,4,1,25.0,2,2,0,1,0,0,1,0,0,0,0
475,Suso,es  ESP,"FW,MF",Sevilla,25,1993,8.7,7,2,4,2,1,5,15,33.3,10,83,26,31.3,26,48,9,4,0,0,4,1,8,2,0
476,Tachi,es  ESP,DF,Alavés,21,1997,2.6,2,1,2,0,0,1,4,25.0,3,24,6,25.0,17,6,1,9,4,0,5,2,4,16,0
477,Rodrigo Tarín,es  ESP,DF,Leganés,23,1996,10.6,11,7,8,2,1,8,15,53.3,7,72,25,34.7,52,15,5,10,2,0,8,1,12,87,0
478,Álvaro Tejero,es  ESP,DF,Eibar,23,1996,16.1,30,12,17,10,3,15,27,55.6,12,191,51,26.7,85,86,20,33,1,0,32,15,45,63,0
479,Cristian Tello,es  ESP,"MF,FW",Betis,27,1991,8.7,10,7,3,4,3,4,11,36.4,7,102,28,27.5,31,42,29,7,0,0,7,5,15,3,0
480,Marc-André ter Stegen,de  GER,GK,Barcelona,27,1992,36.0,1,0,1,0,0,1,2,50.0,1,5,2,40.0,5,0,0,0,0,0,0,0,1,3,2
