,Player,Nation,Pos,Squad,Age,Born,90s,Cmp_Total,Att_Total,Cmp%_Total,TotDist_Total,PrgDist_Total,Cmp_Short,Att_Short,Cmp%_Short,Cmp_Medium,Att_Medium,Cmp%_Medium,Cmp_Long,Att_Long,Cmp%_Long,Ast,xA,A-xA,KP,1/3,PPA,CrsPA,Prog
145,Xabier Etxeita,es  ESP,DF,Getafe,31,1987,16.1,209,368,56.8,5358,1957,42,71,59.2,93,142,65.5,72,144,50.0,0,0.0,0.0,1,18,1,1,27
146,Edu Expósito,es  ESP,MF,Eibar,22,1996,25.7,759,933,81.4,14891,3121,314,364,86.3,316,379,83.4,121,164,73.8,1,1.3,-0.3,19,82,14,3,65
147,Fabricio,es  ESP,GK,Mallorca,31,1987,1.0,24,33,72.7,874,593,0,0,,8,8,100.0,16,25,64.0,0,0.0,0.0,0,0,0,0,0
148,Fayçal Fajr,ma  MAR,MF,Getafe,30,1988,4.5,120,192,62.5,2963,914,47,62,75.8,31,49,63.3,41,75,54.7,0,0.5,-0.5,9,22,3,2,18
149,Eliseo Falcon,es  ESP,"DF,MF",Levante,22,1997,0.8,22,24,91.7,470,135,7,7,100.0,12,12,100.0,3,5,60.0,0,0.0,0.0,0,2,0,0,1
150,Ansu Fati,es  ESP,"FW,DF",Barcelona,16,2002,11.4,446,538,82.9,5570,949,322,358,89.9,98,119,82.4,10,24,41.7,1,1.8,-0.8,17,14,13,2,23
151,Aleix Febas,es  ESP,MF,Mallorca,23,1996,18.8,585,691,84.7,8999,2050,325,364,89.3,196,228,86.0,38,55,69.1,3,1.4,+1.6,19,38,9,0,50
152,Zouhair Feddal,ma  MAR,DF,Betis,30,1989,15.9,917,1062,86.3,21103,6462,235,255,92.2,469,504,93.1,205,287,71.4,2,0.7,+1.3,5,41,2,0,53
153,Ljubomir Fejsa,rs  SRB,MF,Alavés,30,1988,8.7,234,290,80.7,4376,942,98,109,89.9,101,120,84.2,30,43,69.8,0,0.0,0.0,1,18,0,0,18
154,Nabil Fekir,fr  FRA,"MF,FW",Betis,26,1993,29.3,839,1034,81.1,13881,3618,453,511,88.6,268,318,84.3,91,134,67.9,4,2.6,+1.4,37,87,35,6,85
155,Felipe,br  BRA,DF,Atlético Madrid,30,1989,23.4,707,887,79.7,14770,5695,242,270,89.6,330,374,88.2,124,216,57.4,0,0.1,-0.1,4,28,0,0,25
156,João Félix,pt  POR,"FW,MF",Atlético Madrid,19,1999,19.4,410,531,77.2,5830,1604,253,287,88.2,119,160,74.4,19,40,47.5,1,2.6,-1.6,17,41,11,1,51
157,Matheus Fernandes,br  BRA,MF,Valladolid,21,1998,1.8,43,62,69.4,702,171,20,25,80.0,19,27,70.4,4,7,57.1,0,0.0,0.0,1,2,0,0,3
158,Aitor Fernández,es  ESP,GK,Levante,28,1991,36.0,751,1118,67.2,23462,15254,137,137,100.0,287,291,98.6,317,680,46.6,0,0.2,-0.2,1,10,0,0,0
159,Andrés Fernández,es  ESP,GK,Villarreal,32,1986,4.0,119,152,78.3,3111,1640,22,22,100.0,64,65,98.5,32,64,50.0,1,0.3,+0.7,1,1,0,0,0
160,Carlos Fernández,es  ESP,"FW,MF",Granada,23,1996,24.5,381,627,60.8,5946,1432,223,312,71.5,118,202,58.4,28,62,45.2,3,1.7,+1.3,17,31,8,2,36
161,Gabriel Fernández,uy  URU,"FW,MF",Celta Vigo,25,1994,6.2,84,123,68.3,1300,263,43,56,76.8,26,40,65.0,8,13,61.5,1,0.3,+0.7,2,8,2,0,7
162,Joaquín Fernández,es  ESP,"MF,DF",Valladolid,23,1996,18.4,609,748,81.4,12948,3131,196,220,89.1,286,327,87.5,114,179,63.7,0,0.1,-0.1,4,44,4,0,47
163,Fernando,br  BRA,MF,Sevilla,32,1987,29.5,1380,1536,89.8,29498,6699,439,478,91.8,642,699,91.8,271,319,85.0,3,0.6,+2.4,11,87,7,3,68
164,Facundo Ferreyra,ar  ARG,FW,Espanyol,28,1991,6.4,74,113,65.5,1004,224,49,65,75.4,16,27,59.3,4,6,66.7,0,0.4,-0.4,5,3,3,0,7
165,Junior Firpo,es  ESP,DF,Barcelona,22,1996,11.3,749,834,89.8,11466,3038,399,430,92.8,303,328,92.4,29,43,67.4,1,0.7,+0.3,11,48,9,1,41
166,Alessandro Florenzi,it  ITA,DF,Valencia,28,1991,8.4,360,477,75.5,7132,2379,148,169,87.6,143,175,81.7,59,111,53.2,0,0.7,-0.7,3,21,11,5,39
167,Hernâni Fortes,pt  POR,"MF,FW",Levante,27,1991,7.3,91,171,53.2,1706,657,42,54,77.8,32,62,51.6,15,41,36.6,0,1.6,-1.6,11,4,9,7,9
168,Dimitri Foulquier,fr  FRA,DF,Granada,26,1993,12.4,281,413,68.0,4809,2030,123,155,79.4,132,172,76.7,18,53,34.0,0,0.1,-0.1,4,19,6,4,30
169,Jorge de Frutos,es  ESP,"MF,FW",Valladolid,22,1997,0.7,15,17,88.2,199,56,10,11,90.9,5,5,100.0,0,0,,0,0.1,-0.1,1,0,1,1,1
170,Ramiro Funes Mori,ar  ARG,DF,Villarreal,28,1991,5.0,224,270,83.0,5213,1484,60,68,88.2,110,120,91.7,53,77,68.8,0,0.0,0.0,1,11,0,0,11
171,Kévin Gameiro,fr  FRA,FW,Valencia,32,1987,17.6,331,436,75.9,4695,563,202,242,83.5,102,129,79.1,15,29,51.7,2,3.0,-1.0,15,12,12,0,23
172,Fran Gámez,es  ESP,DF,Mallorca,28,1991,19.6,638,862,74.0,11807,4663,277,308,89.9,257,334,76.9,85,170,50.0,1,0.9,+0.1,14,42,17,9,58
173,Ezequiel Garay,ar  ARG,DF,Valencia,32,1986,16.0,759,853,89.0,17202,4497,161,173,93.1,437,455,96.0,150,209,71.8,0,0.1,-0.1,2,39,1,0,35
174,Dani García,es  ESP,MF,Athletic Club,29,1990,33.7,1225,1471,83.3,26372,5815,373,432,86.3,585,660,88.6,247,340,72.6,1,1.0,0.0,15,109,4,1,93
175,David García,es  ESP,DF,Osasuna,25,1994,31.0,861,1160,74.2,20513,7944,201,243,82.7,445,541,82.3,207,355,58.3,0,0.3,-0.3,6,79,6,0,90
176,Javi García,es  ESP,MF,Betis,32,1987,4.2,159,191,83.2,2983,581,59,69,85.5,79,90,87.8,19,24,79.2,0,0.0,0.0,0,9,0,0,6
177,Manu García,es  ESP,MF,Alavés,33,1986,21.9,521,710,73.4,9535,2300,235,290,81.0,215,269,79.9,60,110,54.5,0,0.2,-0.2,2,46,2,0,49
178,Rubén García,es  ESP,"MF,FW",Osasuna,26,1993,24.3,719,1022,70.4,13702,4510,335,409,81.9,248,330,75.2,120,233,51.5,2,3.9,-1.9,50,62,33,11,89
179,Unai García,es  ESP,DF,Osasuna,27,1992,6.0,155,215,72.1,3610,1306,45,53,84.9,71,85,83.5,37,71,52.1,0,0.1,-0.1,1,11,0,0,14
180,Víctor García,es  ESP,"FW,MF",Valladolid,22,1997,1.0,24,36,66.7,428,149,12,16,75.0,9,10,90.0,3,8,37.5,0,0.1,-0.1,3,2,2,1,3
181,Manuel Garrido,es  ESP,FW,Leganés,18,2000,1.3,22,30,73.3,311,20,10,12,83.3,9,12,75.0,1,3,33.3,0,0.0,0.0,0,1,0,0,0
182,Mario Gaspar,es  ESP,DF,Villarreal,28,1990,21.8,867,1092,79.4,15305,6866,395,450,87.8,405,481,84.2,62,134,46.3,2,1.8,+0.2,19,59,15,7,76
183,José Antonio Martínez Gil,es  ESP,DF,Granada,26,1993,13.2,366,488,75.0,9139,2898,66,81,81.5,192,235,81.7,106,158,67.1,1,0.0,+1.0,0,25,2,0,33
184,Ibai Gómez,es  ESP,FW,Athletic Club,29,1989,7.7,202,319,63.3,3386,1245,108,123,87.8,63,87,72.4,24,89,27.0,0,1.5,-1.5,16,9,6,5,15
185,Maxi Gómez,uy  URU,FW,Valencia,22,1996,23.8,255,393,64.9,4428,902,135,183,73.8,82,134,61.2,30,52,57.7,2,2.2,-0.2,11,21,12,2,30
186,Moi Gómez,es  ESP,"FW,MF",Villarreal,25,1994,25.8,921,1135,81.1,15921,3848,460,510,90.2,341,390,87.4,98,173,56.6,4,3.0,+1.0,23,56,34,16,79
187,Sergi Gómez,es  ESP,DF,Sevilla,27,1992,8.0,434,486,89.3,9924,2609,106,116,91.4,229,242,94.6,97,123,78.9,0,0.1,-0.1,2,16,0,0,12
188,Maxime Gonalons,fr  FRA,MF,Granada,30,1989,16.7,482,579,83.2,10754,2761,138,160,86.3,225,259,86.9,112,144,77.8,0,0.5,-0.5,5,55,5,0,48
189,Édgar González,es  ESP,MF,Betis,22,1997,7.6,310,347,89.3,6145,1168,103,110,93.6,158,166,95.2,47,60,78.3,0,0.0,0.0,0,9,0,0,14
190,Gonzalo,es  ESP,DF,Levante,22,1997,0.1,5,5,100.0,117,9,1,1,100.0,3,3,100.0,1,1,100.0,0,0.0,0.0,0,0,0,0,0
191,Andoni Gorosabel,es  ESP,DF,Real Sociedad,22,1996,7.9,343,446,76.9,5819,2016,161,189,85.2,148,187,79.1,29,53,54.7,0,0.4,-0.4,5,26,7,3,22
192,Esteban Granero,es  ESP,MF,Espanyol,32,1987,5.3,161,224,71.9,2975,835,71,85,83.5,62,81,76.5,24,49,49.0,0,0.5,-0.5,11,15,1,0,13
193,Antoine Griezmann,fr  FRA,FW,Barcelona,28,1991,28.3,935,1147,81.5,14373,2499,538,615,87.5,278,328,84.8,79,105,75.2,4,3.8,+0.2,33,51,31,6,66
194,Andrés Guardado,mx  MEX,MF,Betis,32,1986,22.7,876,1041,84.1,17717,3767,337,374,90.1,382,430,88.8,144,203,70.9,3,2.3,+0.7,28,88,15,4,73
195,Sergi Guardiola,es  ESP,FW,Valladolid,28,1991,29.5,455,668,68.1,7013,1481,264,334,79.0,132,195,67.7,40,78,51.3,2,1.7,+0.3,15,29,10,2,44
196,Nemanja Gudelj,rs  SRB,"MF,DF",Sevilla,27,1991,13.5,614,678,90.6,11781,2332,241,257,93.8,277,294,94.2,84,106,79.2,0,0.1,-0.1,2,38,3,1,21
197,Gonçalo Guedes,pt  POR,"MF,FW",Valencia,22,1996,14.1,363,478,75.9,6051,1402,195,229,85.2,126,166,75.9,37,61,60.7,2,1.6,+0.4,18,29,30,3,48
198,Adrián Guerrero,es  ESP,DF,Valencia,21,1998,1.4,60,81,74.1,956,276,26,33,78.8,31,37,83.8,2,7,28.6,0,0.0,0.0,0,4,0,0,3
199,Ander Guevara,es  ESP,MF,Real Sociedad,22,1997,10.4,585,680,86.0,10880,2723,246,275,89.5,271,307,88.3,64,85,75.3,0,0.4,-0.4,8,50,1,0,42
200,John Guidetti,se  SWE,FW,Alavés,27,1992,1.1,22,35,62.9,350,107,14,16,87.5,6,10,60.0,2,5,40.0,0,0.0,0.0,1,3,2,0,4
201,Hugo Guillamón,es  ESP,DF,Valencia,19,2000,5.5,287,315,91.1,6645,2146,66,70,94.3,155,159,97.5,65,84,77.4,0,0.0,0.0,0,12,0,0,15
202,Munir El Haddadi,ma  MAR,FW,Sevilla,23,1995,13.9,348,454,76.7,5432,1274,191,222,86.0,116,143,81.1,28,53,52.8,2,1.4,+0.6,16,20,23,6,36
203,Eden Hazard,be  BEL,"FW,MF",Real Madrid,28,1991,12.0,522,611,85.4,8034,1771,323,360,89.7,143,161,88.8,45,54,83.3,3,2.6,+0.4,22,33,14,2,45
204,Mario Hermoso,es  ESP,DF,Atlético Madrid,24,1995,13.5,511,642,79.6,11693,4763,153,167,91.6,249,278,89.6,105,186,56.5,0,0.1,-0.1,2,35,1,0,36
205,Aridane Hernández,gq  EQG,DF,Osasuna,30,1989,29.0,737,925,79.7,17878,5285,174,199,87.4,355,419,84.7,203,297,68.4,0,0.2,-0.2,4,34,4,1,49
206,Javier Hernández,mx  MEX,FW,Sevilla,31,1988,5.0,58,79,73.4,766,77,39,49,79.6,14,20,70.0,2,2,100.0,0,0.3,-0.3,4,1,1,0,3
207,Juan Hernández,es  ESP,"FW,MF",Celta Vigo,24,1994,1.0,14,23,60.9,205,91,9,14,64.3,5,5,100.0,0,3,0.0,0,0.3,-0.3,2,1,2,2,3
208,Héctor Herrera,mx  MEX,MF,Atlético Madrid,29,1990,12.5,671,777,86.4,11474,4164,341,373,91.4,241,267,90.3,75,110,68.2,2,1.7,+0.3,21,78,12,2,78
209,Sergio Herrera,es  ESP,GK,Osasuna,26,1993,18.4,292,612,47.7,13464,10530,18,21,85.7,66,69,95.7,207,520,39.8,0,0.1,-0.1,1,16,0,0,0
210,Yangel Herrera,ve  VEN,MF,Granada,21,1998,26.3,714,942,75.8,13566,4100,308,365,84.4,298,380,78.4,96,154,62.3,3,1.2,+1.8,19,81,12,3,99
211,Iago Herrerín,es  ESP,GK,Athletic Club,31,1988,4.7,101,169,59.8,3877,2699,7,7,100.0,37,38,97.4,57,124,46.0,0,0.0,0.0,0,2,0,0,0
212,Pablo Hervías,es  ESP,"MF,FW",Valladolid,26,1993,11.3,280,402,69.7,4544,1175,165,185,89.2,76,108,70.4,30,82,36.6,0,0.8,-0.8,12,11,2,2,16
213,Robert Ibáñez,es  ESP,"MF,FW",Osasuna,26,1993,6.0,139,173,80.3,1998,549,90,103,87.4,37,47,78.7,8,11,72.7,0,0.2,-0.2,3,10,5,0,17
214,Vicente Iborra,es  ESP,MF,Villarreal,31,1988,29.4,1247,1446,86.2,25926,5676,424,475,89.3,579,643,90.0,224,292,76.7,2,0.6,+1.4,8,110,5,0,80
215,Borja Iglesias,es  ESP,FW,Betis,26,1993,21.4,238,319,74.6,3461,540,125,148,84.5,66,93,71.0,20,30,66.7,2,2.0,0.0,15,12,9,0,16
216,Asier Illarramendi,es  ESP,MF,Real Sociedad,29,1990,2.4,168,183,91.8,3164,1061,65,69,94.2,81,87,93.1,21,25,84.0,0,0.2,-0.2,1,22,3,0,13
217,Takashi Inui,jp  JPN,"MF,FW",Eibar,31,1988,21.8,436,591,73.8,6951,1449,247,297,83.2,152,208,73.1,29,62,46.8,3,1.6,+1.4,19,24,11,3,36
218,Alexander Isak,se  SWE,FW,Real Sociedad,19,1999,16.7,222,304,73.0,3338,579,123,158,77.8,73,95,76.8,13,17,76.5,1,2.2,-1.2,15,12,13,0,27
219,Isco,es  ESP,"FW,MF",Real Madrid,27,1992,13.1,735,856,85.9,12033,2854,395,412,95.9,240,278,86.3,76,111,68.5,2,2.1,-0.1,23,60,26,5,68
220,Ismael,es  ESP,MF,Betis,18,2000,0.9,24,27,88.9,369,31,14,14,100.0,8,8,100.0,1,2,50.0,0,0.0,0.0,0,1,0,0,0
221,Ander Iturraspe,es  ESP,MF,Espanyol,30,1989,2.7,53,70,75.7,898,256,25,33,75.8,22,27,81.5,5,8,62.5,0,0.0,0.0,0,4,0,0,5
222,Jacobo,es  ESP,DF,Celta Vigo,22,1997,0.9,26,38,68.4,445,153,11,16,68.8,13,16,81.3,1,5,20.0,0,0.0,0.0,0,2,0,0,1
223,Adnan Januzaj,be  BEL,"FW,MF",Real Sociedad,24,1995,13.0,323,496,65.1,6350,2051,159,199,79.9,103,140,73.6,58,117,49.6,3,2.5,+0.5,22,26,25,4,54
224,Jason,es  ESP,MF,Getafe,25,1994,13.1,236,407,58.0,4265,1724,118,156,75.6,78,117,66.7,35,104,33.7,4,2.3,+1.7,27,24,16,8,39
225,Joaquín,es  ESP,"MF,FW",Betis,38,1981,22.9,935,1163,80.4,15558,4559,483,535,90.3,324,387,83.7,96,169,56.8,3,5.4,-2.4,61,39,56,13,110
226,Frenkie de Jong,nl  NED,MF,Barcelona,22,1997,23.5,1536,1661,92.5,25880,6035,785,829,94.7,575,609,94.4,143,165,86.7,2,2.3,-0.3,23,154,21,2,108
227,Luuk de Jong,nl  NED,FW,Sevilla,28,1990,22.9,389,543,71.6,5635,912,223,294,75.9,124,174,71.3,22,33,66.7,1,2.5,-1.5,18,23,8,1,31
228,Joan Jordán,es  ESP,MF,Sevilla,25,1994,25.0,1497,1747,85.7,29877,6692,617,687,89.8,595,667,89.2,255,333,76.6,2,3.5,-1.5,36,138,26,12,121
229,Willian José,br  BRA,FW,Real Sociedad,27,1991,22.3,406,565,71.9,6791,1146,222,281,79.0,122,160,76.3,47,76,61.8,1,1.7,-0.7,18,28,14,0,30
230,Joselu,es  ESP,FW,Alavés,29,1990,30.9,541,995,54.4,8574,2354,312,516,60.5,149,313,47.6,56,104,53.8,2,2.2,-0.2,15,79,13,2,77
231,Luka Jović,rs  SRB,FW,Real Madrid,21,1997,4.8,111,134,82.8,1548,200,75,85,88.2,25,32,78.1,8,10,80.0,1,0.7,+0.3,3,9,1,0,5
232,Juanmi,es  ESP,"FW,MF",Betis,26,1993,2.9,46,57,80.7,623,132,32,36,88.9,6,8,75.0,4,6,66.7,0,0.1,-0.1,1,1,2,1,2
233,David Juncà,es  ESP,DF,Celta Vigo,25,1993,2.9,115,152,75.7,2071,739,46,56,82.1,59,68,86.8,8,22,36.4,0,0.0,0.0,0,10,1,1,10
234,Lago Junior,ci  CIV,"MF,FW",Mallorca,28,1990,24.3,526,729,72.2,7605,2117,323,381,84.8,155,212,73.1,27,72,37.5,0,1.2,-1.2,19,29,20,8,40
235,Vinicius Júnior,br  BRA,"FW,MF",Real Madrid,19,2000,15.2,421,544,77.4,6139,1184,257,296,86.8,124,154,80.5,25,41,61.0,1,2.3,-1.3,21,15,12,1,36
236,Lee Kangin,kr  KOR,"MF,FW",Valencia,18,2001,5.0,188,239,78.7,3175,613,94,104,90.4,72,85,84.7,18,41,43.9,0,0.4,-0.4,6,10,4,0,11
237,Wilfrid Kaptoum,cm  CMR,MF,Betis,23,1996,2.2,59,71,83.1,958,204,25,26,96.2,25,31,80.6,6,11,54.5,0,0.0,0.0,1,5,1,0,4
238,Kenedy,br  BRA,"MF,DF",Getafe,23,1996,6.5,133,201,66.2,2275,832,69,82,84.1,37,60,61.7,19,40,47.5,3,0.9,+2.1,9,8,13,8,13
239,Kike,es  ESP,FW,Eibar,29,1989,19.6,327,487,67.1,4486,733,202,259,78.0,96,146,65.8,11,36,30.6,1,0.8,+0.2,9,28,5,1,22
240,Giorgi Kochorashvili,ge  GEO,MF,Levante,20,1999,0.0,0,0,,0,0,0,0,,0,0,,0,0,,0,0.0,0.0,0,0,0,0,0
241,Kenan Kodro,ba  BIH,"FW,MF",Athletic Club,25,1993,4.0,55,86,64.0,661,101,42,58,72.4,11,20,55.0,1,4,25.0,0,0.0,0.0,1,4,0,0,1
242,Koke,es  ESP,MF,Atlético Madrid,27,1992,30.0,1436,1752,82.0,22521,6076,763,837,91.2,490,567,86.4,120,252,47.6,5,5.4,-0.4,57,119,23,5,116
243,Geoffrey Kondogbia,cf  CTA,MF,Valencia,26,1993,20.1,945,1114,84.8,19622,4231,349,391,89.3,415,468,88.7,163,231,70.6,1,0.2,+0.8,6,86,4,0,77
244,Jules Koundé,fr  FRA,DF,Sevilla,20,1998,25.7,1285,1489,86.3,26940,8416,377,410,92.0,689,748,92.1,214,309,69.3,1,0.5,+0.5,3,72,2,2,70
245,Leonardo Koutris,gr  GRE,DF,Mallorca,24,1995,1.0,41,56,73.2,682,385,17,20,85.0,20,25,80.0,3,6,50.0,0,0.2,-0.2,1,1,2,1,3
246,İsmail Köybaşı,tr  TUR,"DF,FW",Granada,30,1989,2.6,57,84,67.9,1056,541,22,28,78.6,28,36,77.8,5,13,38.5,0,0.2,-0.2,1,8,2,2,9
247,Toni Kroos,de  GER,MF,Real Madrid,29,1990,29.5,2233,2512,88.9,44639,11749,996,1040,95.8,774,830,93.3,423,586,72.2,5,4.0,+1.0,63,254,37,7,185
248,Takefusa Kubo,jp  JPN,"MF,FW",Mallorca,18,2001,25.7,539,764,70.5,8493,2565,284,349,81.4,207,272,76.1,34,84,40.5,4,2.9,+1.1,34,40,33,8,77
249,Víctor Laguardia,es  ESP,DF,Alavés,29,1989,29.5,774,1026,75.4,20218,8928,159,183,86.9,375,430,87.2,231,398,58.0,2,0.9,+1.1,7,71,7,1,56
250,Diego Lainez,mx  MEX,"MF,FW",Betis,19,2000,3.9,89,119,74.8,1176,308,61,72,84.7,21,30,70.0,3,6,50.0,0,0.0,0.0,2,1,5,2,8
251,Larra,es  ESP,"FW,MF",Athletic Club,21,1997,2.8,45,77,58.4,657,126,25,33,75.8,15,26,57.7,3,13,23.1,0,0.1,-0.1,1,1,1,1,0
252,Toni Lato,es  ESP,"DF,MF",Osasuna,21,1997,5.2,168,256,65.6,2874,1175,77,92,83.7,73,104,70.2,14,44,31.8,0,0.3,-0.3,4,10,3,2,12
253,Robin Le Normand,fr  FRA,DF,Real Sociedad,22,1996,26.6,1516,1695,89.4,31910,8059,411,448,91.7,875,930,94.1,219,287,76.3,0,0.3,-0.3,5,69,3,0,83
254,Wu Lei,cn  CHN,"FW,MF",Espanyol,27,1991,19.1,208,317,65.6,3156,695,114,151,75.5,74,114,64.9,12,24,50.0,0,1.7,-1.7,13,13,6,3,14
255,Iñigo Lekue,es  ESP,"FW,DF",Athletic Club,26,1993,6.9,195,283,68.9,3283,1060,100,118,84.7,73,97,75.3,18,55,32.7,1,0.8,+0.2,9,10,6,4,11
256,Thomas Lemar,fr  FRA,MF,Atlético Madrid,23,1995,10.3,319,405,78.8,5903,1759,147,170,86.5,122,143,85.3,42,70,60.0,0,0.4,-0.4,6,29,10,2,47
257,Clément Lenglet,fr  FRA,DF,Barcelona,24,1995,26.9,1989,2147,92.6,41975,13188,603,631,95.6,1033,1082,95.5,332,398,83.4,1,0.5,+0.5,5,165,2,0,104
258,Pedro León,es  ESP,"MF,FW",Eibar,32,1986,21.1,416,717,58.0,7518,2784,209,271,77.1,129,203,63.5,64,195,32.8,2,4.2,-2.2,43,26,23,15,39
259,Sergio León,es  ESP,FW,Levante,30,1989,7.5,63,108,58.3,1098,150,32,45,71.1,19,35,54.3,8,14,57.1,0,0.1,-0.1,2,4,2,0,6
260,Lillo,es  ESP,DF,Osasuna,30,1989,2.2,100,124,80.6,2164,871,34,40,85.0,52,57,91.2,14,25,56.0,0,0.1,-0.1,1,10,3,1,13
261,Diego Llorente,es  ESP,DF,Real Sociedad,25,1993,25.9,1410,1598,88.2,31683,7679,311,332,93.7,838,895,93.6,253,349,72.5,1,0.2,+0.8,4,74,2,0,57
262,Marcos Llorente,es  ESP,"MF,FW",Atlético Madrid,24,1995,15.2,395,507,77.9,6233,1632,203,241,84.2,143,171,83.6,31,50,62.0,3,3.0,0.0,15,27,10,2,34
263,Stanislav Lobotka,sk  SVK,MF,Celta Vigo,24,1994,15.4,683,777,87.9,12356,2941,307,341,90.0,273,304,89.8,87,105,82.9,0,0.5,-0.5,10,52,5,0,61
264,Renan Lodi,br  BRA,DF,Atlético Madrid,21,1998,26.6,926,1246,74.3,15853,5561,421,469,89.8,399,535,74.6,83,175,47.4,2,1.6,+0.4,20,42,34,12,70
265,Rony Lopes,pt  POR,FW,Sevilla,23,1995,1.5,43,52,82.7,688,142,21,23,91.3,14,18,77.8,3,4,75.0,0,0.0,0.0,0,5,0,0,3
266,Adrián López,es  ESP,"FW,MF",Osasuna,31,1988,16.0,358,507,70.6,5000,1125,214,276,77.5,111,155,71.6,15,34,44.1,0,2.0,-2.0,22,32,8,2,33
267,David López,es  ESP,"DF,MF",Espanyol,29,1989,27.3,1109,1376,80.6,22276,7736,406,454,89.4,530,601,88.2,159,291,54.6,2,1.1,+0.9,15,94,9,2,116
268,Diego López,es  ESP,GK,Espanyol,37,1981,35.9,665,1142,58.2,23062,15969,95,95,100.0,270,273,98.9,300,774,38.8,0,0.0,0.0,2,22,0,0,0
269,Lluis López,es  ESP,DF,Espanyol,22,1997,3.3,219,245,89.4,4819,1222,46,53,86.8,141,149,94.6,32,39,82.1,0,0.0,0.0,0,10,0,0,9
270,Roberto López,es  ESP,MF,Real Sociedad,19,2000,0.6,36,46,78.3,625,154,18,22,81.8,15,17,88.2,3,4,75.0,1,0.1,+0.9,1,5,2,0,4
271,Unai López,es  ESP,MF,Athletic Club,23,1995,19.9,1004,1210,83.0,20814,4227,360,393,91.6,416,458,90.8,203,317,64.0,4,3.0,+1.0,36,77,19,5,68
272,Losada,es  ESP,"MF,FW",Celta Vigo,17,2001,0.1,7,9,77.8,127,36,4,5,80.0,2,2,100.0,1,2,50.0,0,0.0,0.0,0,0,0,0,0
273,Pol Lozano,es  ESP,"MF,FW",Espanyol,19,1999,1.9,82,92,89.1,1671,300,31,32,96.9,36,40,90.0,15,18,83.3,0,0.0,0.0,0,12,1,0,3
274,José Luis Gayà,es  ESP,DF,Valencia,24,1995,22.1,815,1039,78.4,15321,4595,348,388,89.7,353,427,82.7,105,190,55.3,1,1.7,-0.7,13,37,27,12,60
275,José Luis Morales,es  ESP,"FW,MF",Levante,32,1987,28.0,472,700,67.4,7744,2243,270,338,79.9,136,191,71.2,54,107,50.5,2,4.1,-2.1,33,31,32,10,62
276,José Luis Rodríguez,pa  PAN,FW,Alavés,21,1998,0.2,3,5,60.0,38,2,2,3,66.7,1,2,50.0,0,0,,0,0.0,0.0,0,0,0,0,0
277,Darwin Machís,ve  VEN,"FW,MF",Granada,26,1993,23.7,361,582,62.0,6674,2348,177,230,77.0,125,188,66.5,52,136,38.2,5,3.6,+1.4,39,33,23,10,48
278,Lisandro Magallán,ar  ARG,DF,Alavés,25,1993,13.3,341,426,80.0,8177,3138,84,92,91.3,174,198,87.9,81,130,62.3,1,0.7,+0.3,4,26,2,0,33
279,Abdallahi Mahmoud,mr  MTN,MF,Alavés,19,2000,1.7,33,38,86.8,462,94,18,21,85.7,11,12,91.7,1,1,100.0,0,0.0,0.0,0,2,0,0,1
280,Nemanja Maksimović,rs  SRB,MF,Getafe,24,1995,32.2,534,730,73.2,8990,2047,235,309,76.1,185,251,73.7,69,102,67.6,0,0.9,-0.9,13,39,11,2,47
281,Hugo Mallo,es  ESP,DF,Celta Vigo,28,1991,21.8,998,1301,76.7,18004,7115,482,513,94.0,398,503,79.1,107,235,45.5,1,1.9,-0.9,13,60,20,9,77
282,Aïssa Mandi,dz  ALG,DF,Betis,27,1991,28.6,1626,1778,91.5,35309,11742,512,536,95.5,767,806,95.2,329,405,81.2,0,0.8,-0.8,7,93,5,1,64
283,Eliaquim Mangala,fr  FRA,DF,Valencia,28,1991,7.5,254,289,87.9,5597,1507,59,67,88.1,152,162,93.8,41,58,70.7,0,0.0,0.0,0,14,0,0,8
284,Marcelo,br  BRA,DF,Real Madrid,31,1988,14.4,882,1071,82.4,15096,5670,482,521,92.5,285,341,83.6,98,157,62.4,2,2.1,-0.1,26,81,41,13,107
285,Óscar de Marcos,es  ESP,"DF,FW",Athletic Club,30,1989,6.0,168,228,73.7,2740,1031,92,108,85.2,62,82,75.6,11,24,45.8,1,1.0,0.0,9,15,6,4,19
286,Miguel Marí,es  ESP,MF,Eibar,22,1997,0.1,1,2,50.0,16,0,0,1,0.0,1,1,100.0,0,0,,0,0.0,0.0,0,0,0,0,0
287,José María Giménez,uy  URU,DF,Atlético Madrid,24,1995,19.5,753,853,88.3,17119,5684,212,230,92.2,373,404,92.3,163,210,77.6,0,0.0,0.0,0,39,1,0,43
288,Mariano,do  DOM,FW,Real Madrid,25,1993,0.5,11,15,73.3,142,26,7,9,77.8,4,4,100.0,0,1,0.0,0,0.0,0.0,1,0,0,0,0
289,Adrián Marín,es  ESP,DF,Alavés,22,1997,9.5,253,355,71.3,4644,2482,103,118,87.3,122,160,76.3,26,66,39.4,0,0.3,-0.3,5,24,7,2,39
290,Guillermo Maripán,cl  CHI,DF,Alavés,25,1994,1.0,7,11,63.6,122,49,3,4,75.0,4,5,80.0,0,1,0.0,0,0.0,0.0,0,0,0,0,0
291,Roger Martí,es  ESP,FW,Levante,28,1991,25.2,284,448,63.4,4552,1224,161,208,77.4,84,143,58.7,27,60,45.0,1,2.7,-1.7,22,23,15,2,37
