,id,eventId,minute,second,teamId,h_a,playerId,playerName,x,y,expandedMinute,period,type,outcomeType,qualifiers,satisfiedEventsTypes,isTouch,endX,endY,matchId,startDate,startTime,score,ftScore,htScore,etScore,venueName,maxMinute,relatedEventId,relatedPlayerId,goalMouthZ,goalMouthY,isShot,blockedX,blockedY,cardType,isGoal,shotBodyType,situation,shotSixYardBox,shotPenaltyArea,shotOboxTotal,shotOpenPlay,shotCounter,shotSetPiece,shotDirectCorner,shotOffTarget,shotOnPost,shotOnTarget,shotsTotal,shotBlocked,shotRightFoot,shotLeftFoot,shotHead,shotObp,goalSixYardBox,goalPenaltyArea,goalObox,goalOpenPlay,goalCounter,goalSetPiece,penaltyScored,goalOwn,goalNormal,goalRightFoot,goalLeftFoot,goalHead,goalObp,shortPassInaccurate,shortPassAccurate,passCorner,passCornerAccurate,passCornerInaccurate,passFreekick,passBack,passForward,passLeft,passRight,keyPassLong,keyPassShort,keyPassCross,keyPassCorner,keyPassThroughball,keyPassFreekick,keyPassThrowin,keyPassOther,assistCross,assistCorner,assistThroughball,assistFreekick,assistThrowin,assistOther,dribbleLost,dribbleWon,challengeLost,interceptionWon,clearanceHead,outfielderBlock,passCrossBlockedDefensive,outfielderBlockedPass,offsideGiven,offsideProvoked,foulGiven,foulCommitted,yellowCard,voidYellowCard,secondYellow,redCard,turnover,dispossessed,saveLowLeft,saveHighLeft,saveLowCentre,saveHighCentre,saveLowRight,saveHighRight,saveHands,saveFeet,saveObp,saveSixYardBox,savePenaltyArea,saveObox,keeperDivingSave,standingSave,closeMissHigh,closeMissHighLeft,closeMissHighRight,closeMissLeft,closeMissRight,shotOffTargetInsideBox,touches,assist,ballRecovery,clearanceEffective,clearanceTotal,clearanceOffTheLine,dribbleLastman,errorLeadsToGoal,errorLeadsToShot,intentionalAssist,interceptionAll,interceptionIntheBox,keeperClaimHighLost,keeperClaimHighWon,keeperClaimLost,keeperClaimWon,keeperOneToOneWon,parriedDanger,parriedSafe,collected,keeperPenaltySaved,keeperSaveInTheBox,keeperSaveTotal,keeperSmother,keeperSweeperLost,keeperMissed,passAccurate,passBackZoneInaccurate,passForwardZoneAccurate,passInaccurate,passAccuracy,cornerAwarded,passKey,passChipped,passCrossAccurate,passCrossInaccurate,passLongBallAccurate,passLongBallInaccurate,passThroughBallAccurate,passThroughBallInaccurate,passThroughBallInacurate,passFreekickAccurate,passFreekickInaccurate,penaltyConceded,penaltyMissed,penaltyWon,passRightFoot,passLeftFoot,passHead,sixYardBlock,tackleLastMan,tackleLost,tackleWon,cleanSheetGK,cleanSheetDL,cleanSheetDC,cleanSheetDR,cleanSheetDML,cleanSheetDMC,cleanSheetDMR,cleanSheetML,cleanSheetMC,cleanSheetMR,cleanSheetAML,cleanSheetAMC,cleanSheetAMR,cleanSheetFWL,cleanSheetFW,cleanSheetFWR,cleanSheetSub,goalConcededByTeamGK,goalConcededByTeamDL,goalConcededByTeamDC,goalConcededByTeamDR,goalConcededByTeamDML,goalConcededByTeamDMC,goalConcededByTeamDMR,goalConcededByTeamML,goalConcededByTeamMC,goalConcededByTeamMR,goalConcededByTeamAML,goalConcededByTeamAMC,goalConcededByTeamAMR,goalConcededByTeamFWL,goalConcededByTeamFW,goalConcededByTeamFWR,goalConcededByTeamSub,goalConcededOutsideBoxGoalkeeper,goalScoredByTeamGK,goalScoredByTeamDL,goalScoredByTeamDC,goalScoredByTeamDR,goalScoredByTeamDML,goalScoredByTeamDMC,goalScoredByTeamDMR,goalScoredByTeamML,goalScoredByTeamMC,goalScoredByTeamMR,goalScoredByTeamAML,goalScoredByTeamAMC,goalScoredByTeamAMR,goalScoredByTeamFWL,goalScoredByTeamFW,goalScoredByTeamFWR,goalScoredByTeamSub,aerialSuccess,duelAerialWon,duelAerialLost,offensiveDuel,defensiveDuel,bigChanceMissed,bigChanceScored,bigChanceCreated,overrun,successfulFinalThirdPasses,punches,penaltyShootoutScored,penaltyShootoutMissedOffTarget,penaltyShootoutSaved,penaltyShootoutSavedGK,penaltyShootoutConcededGK,throwIn,subOn,subOff,defensiveThird,midThird,finalThird,pos,EPV,opponent,teamName
888,2484069425.0,347,52,19.0,1354,a,400051,Fali,62.7,38.2,55,SecondHalf,Pass,Successful,"[{'type': 'PassEndY', 'value': '52.7'}, {'type': 'PassEndX', 'value': '68.7'}, {'type': 'Zone', 'value': 'Center'}, {'type': 'Length', 'value': '11.7'}, {'type': 'StandingSave'}, {'type': 'Angle', 'value': '1.0'}]","['touches', 'passForwardZoneAccurate', 'passAccurate', 'shortPassAccurate', 'successfulFinalThirdPasses', 'passForward', 'passLeft', 'finalThird', 'pos']",True,68.7,52.7,1650697,2022-11-10T00:00:00,2022-11-10T20:30:00,2 : 1,2 : 1,1 : 0,,Santiago Bernabéu,94,,,,,False,,,False,False,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,True,0.0040999999999999995,Cadiz,Real Madrid
889,2484069429.0,348,52,20.0,1354,a,280027,Iván Alejo,68.7,52.7,55,SecondHalf,Pass,Successful,"[{'type': 'PassEndY', 'value': '39.1'}, {'type': 'StandingSave'}, {'type': 'PassEndX', 'value': '70.4'}, {'type': 'Zone', 'value': 'Center'}, {'type': 'Length', 'value': '9.4'}, {'type': 'Angle', 'value': '4.9'}]","['touches', 'passForwardZoneAccurate', 'passAccurate', 'shortPassAccurate', 'successfulFinalThirdPasses', 'passForward', 'passRight', 'finalThird', 'pos']",True,70.4,39.1,1650697,2022-11-10T00:00:00,2022-11-10T20:30:00,2 : 1,2 : 1,1 : 0,,Santiago Bernabéu,94,,,,,False,,,False,False,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,True,0.0023,Cadiz,Real Madrid
890,2484069437.0,349,52,22.0,1354,a,90003,Anthony Lozano,71.2,37.7,55,SecondHalf,Pass,Successful,"[{'type': 'PassEndX', 'value': '88.5'}, {'type': 'Chipped'}, {'type': 'IntentionalAssist'}, {'type': 'ShotAssist', 'value': '15'}, {'type': 'Angle', 'value': '0.7'}, {'type': 'PassEndY', 'value': '62.0'}, {'type': 'Zone', 'value': 'Center'}, {'type': 'Length', 'value': '24.6'}, {'type': 'StandingSave'}, {'type': 'KeyPass'}]","['touches', 'passForwardZoneAccurate', 'passAccurate', 'shortPassAccurate', 'passKey', 'passChipped', 'successfulFinalThirdPasses', 'keyPassShort', 'keyPassOther', 'passForward', 'passLeft', 'finalThird', 'pos']",True,88.5,62.0,1650697,2022-11-10T00:00:00,2022-11-10T20:30:00,2 : 1,2 : 1,1 : 0,,Santiago Bernabéu,94,,,,,False,,,False,False,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,True,0.0785,Cadiz,Real Madrid
891,2484069439.0,350,52,25.0,1354,a,323250,Rubén Sobrino,95.3,65.1,55,SecondHalf,SavedShot,Successful,"[{'type': 'DeepBoxLeft'}, {'type': 'GoalMouthY', 'value': '53.3'}, {'type': 'IntentionalAssist'}, {'type': 'LowLeft'}, {'type': 'RegularPlay'}, {'type': 'RelatedEventId', 'value': '349'}, {'type': 'StandingSave'}, {'type': 'GoalMouthZ', 'value': '7.6'}, {'type': 'Assisted'}, {'type': 'BlockedY', 'value': '60.5'}, {'type': 'OppositeRelatedEvent', 'value': '622'}, {'type': 'LeftFoot'}, {'type': 'Zone', 'value': 'Center'}, {'type': 'BlockedX', 'value': '96.9'}]","['touches', 'shotOnTarget', 'shotsTotal', 'shotPenaltyArea', 'shotOpenPlay', 'shotLeftFoot']",True,,,1650697,2022-11-10T00:00:00,2022-11-10T20:30:00,2 : 1,2 : 1,1 : 0,,Santiago Bernabéu,94,349.0,90003.0,7.6,53.3,True,96.9,60.5,False,False,LeftFoot,OpenPlay,False,True,False,True,False,False,False,False,False,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,Cadiz,Real Madrid
892,2484069441.0,622,52,25.0,52,h,73798,Thibaut Courtois,3.8,38.0,55,SecondHalf,Save,Successful,"[{'type': 'ParriedSafe'}, {'type': 'Hands'}, {'type': 'OppositeRelatedEvent', 'value': '350'}, {'type': 'Zone', 'value': 'Back'}, {'type': 'KeeperSaveInTheBox'}]","['touches', 'parriedSafe', 'keeperSaveTotal', 'keeperSaveInTheBox', 'saveHands', 'saveObp', 'savePenaltyArea']",True,,,1650697,2022-11-10T00:00:00,2022-11-10T20:30:00,2 : 1,2 : 1,1 : 0,,Santiago Bernabéu,94,,,,,False,,,False,False,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,Cadiz,Real Madrid
893,2484069447.0,351,52,27.0,1354,a,323250,Rubén Sobrino,95.9,63.2,55,SecondHalf,CornerAwarded,Successful,"[{'type': 'OppositeRelatedEvent', 'value': '623'}, {'type': 'MissLeft'}, {'type': 'Zone', 'value': 'Center'}]",['cornerAwarded'],False,,,1650697,2022-11-10T00:00:00,2022-11-10T20:30:00,2 : 1,2 : 1,1 : 0,,Santiago Bernabéu,94,,,,,False,,,False,False,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,Cadiz,Real Madrid
894,2484069445.0,623,52,27.0,52,h,73798,Thibaut Courtois,4.1,36.8,55,SecondHalf,CornerAwarded,Unsuccessful,"[{'type': 'Zone', 'value': 'Back'}, {'type': 'MissLeft'}, {'type': 'OppositeRelatedEvent', 'value': '351'}]",['cornerAwarded'],False,,,1650697,2022-11-10T00:00:00,2022-11-10T20:30:00,2 : 1,2 : 1,1 : 0,,Santiago Bernabéu,94,,,,,False,,,False,False,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,Cadiz,Real Madrid
895,2484069501.0,352,52,53.0,1354,a,95551,Álex Fernández,99.5,99.5,55,SecondHalf,Pass,Unsuccessful,"[{'type': 'CornerTaken'}, {'type': 'OppositeRelatedEvent', 'value': '624'}, {'type': 'PassEndY', 'value': '48.4'}, {'type': 'Chipped'}, {'type': 'Cross'}, {'type': 'Angle', 'value': '4.5'}, {'type': 'Longball'}, {'type': 'StandingSave'}, {'type': 'Zone', 'value': 'Center'}, {'type': 'PassEndX', 'value': '93.5'}, {'type': 'RightFoot'}, {'type': 'Length', 'value': '35.3'}]","['touches', 'passRightFoot', 'passChipped', 'passCrossInaccurate', 'passCorner', 'passCornerInaccurate', 'passFreekick', 'passBack', 'passRight', 'finalThird', 'pos']",True,93.5,48.4,1650697,2022-11-10T00:00:00,2022-11-10T20:30:00,2 : 1,2 : 1,1 : 0,,Santiago Bernabéu,94,,,,,False,,,False,False,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,,Cadiz,Real Madrid
896,2484069497.0,624,52,55.0,52,h,73798,Thibaut Courtois,8.0,53.0,55,SecondHalf,Claim,Successful,"[{'type': 'HighClaim'}, {'type': 'OppositeRelatedEvent', 'value': '352'}, {'type': 'Zone', 'value': 'Back'}]","['touches', 'ballRecovery', 'keeperClaimHighWon']",True,,,1650697,2022-11-10T00:00:00,2022-11-10T20:30:00,2 : 1,2 : 1,1 : 0,,Santiago Bernabéu,94,,,,,False,,,False,False,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,Cadiz,Real Madrid
897,2484069503.0,625,52,57.0,52,h,73798,Thibaut Courtois,14.1,54.1,55,SecondHalf,Pass,Successful,"[{'type': 'PassEndY', 'value': '52.0'}, {'type': 'StandingSave'}, {'type': 'Length', 'value': '10.9'}, {'type': 'Angle', 'value': '6.2'}, {'type': 'PassEndX', 'value': '24.4'}, {'type': 'KeeperThrow'}, {'type': 'Zone', 'value': 'Back'}]","['touches', 'passForward', 'passRight', 'defensiveThird', 'pos']",True,24.4,52.0,1650697,2022-11-10T00:00:00,2022-11-10T20:30:00,2 : 1,2 : 1,1 : 0,,Santiago Bernabéu,94,,,,,False,,,False,False,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,0.0008000000000000004,Cadiz,Real Madrid
898,2484069507.0,626,53,0.0,52,h,20874,Luka Modric,35.2,55.9,56,SecondHalf,Pass,Successful,"[{'type': 'Length', 'value': '29.4'}, {'type': 'StandingSave'}, {'type': 'PassEndY', 'value': '75.2'}, {'type': 'Zone', 'value': 'Center'}, {'type': 'Angle', 'value': '0.5'}, {'type': 'PassEndX', 'value': '60.3'}]","['touches', 'passForwardZoneAccurate', 'passAccurate', 'shortPassAccurate', 'passForward', 'passLeft', 'midThird', 'pos']",True,60.3,75.2,1650697,2022-11-10T00:00:00,2022-11-10T20:30:00,2 : 1,2 : 1,1 : 0,,Santiago Bernabéu,94,,,,,False,,,False,False,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,0.006500000000000001,Cadiz,Real Madrid
899,2484069509.0,627,53,4.0,52,h,337782,Vinícius Júnior,72.3,72.8,56,SecondHalf,Pass,Successful,"[{'type': 'Angle', 'value': '4.6'}, {'type': 'Length', 'value': '13.6'}, {'type': 'StandingSave'}, {'type': 'PassEndX', 'value': '71.4'}, {'type': 'PassEndY', 'value': '52.9'}, {'type': 'Zone', 'value': 'Center'}]","['touches', 'passForwardZoneAccurate', 'passAccurate', 'shortPassAccurate', 'successfulFinalThirdPasses', 'passBack', 'passRight', 'finalThird', 'pos']",True,71.4,52.9,1650697,2022-11-10T00:00:00,2022-11-10T20:30:00,2 : 1,2 : 1,1 : 0,,Santiago Bernabéu,94,,,,,False,,,False,False,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,True,0.0015000000000000013,Cadiz,Real Madrid
900,2484069515.0,628,53,6.0,52,h,344644,Federico Valverde,77.1,56.2,56,SecondHalf,Pass,Successful,"[{'type': 'Zone', 'value': 'Center'}, {'type': 'PassEndX', 'value': '87.7'}, {'type': 'Angle', 'value': '5.5'}, {'type': 'PassEndY', 'value': '39.2'}, {'type': 'StandingSave'}, {'type': 'Length', 'value': '16.0'}]","['touches', 'passForwardZoneAccurate', 'passAccurate', 'shortPassAccurate', 'successfulFinalThirdPasses', 'passForward', 'passRight', 'finalThird', 'pos']",True,87.7,39.2,1650697,2022-11-10T00:00:00,2022-11-10T20:30:00,2 : 1,2 : 1,1 : 0,,Santiago Bernabéu,94,,,,,False,,,False,False,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,True,0.051800000000000006,Cadiz,Real Madrid
901,2484069523.0,629,53,8.0,52,h,144511,Lucas Vázquez,87.6,38.2,56,SecondHalf,Pass,Successful,"[{'type': 'Angle', 'value': '1.7'}, {'type': 'Length', 'value': '7.2'}, {'type': 'ShotAssist', 'value': '15'}, {'type': 'PassEndY', 'value': '48.7'}, {'type': 'StandingSave'}, {'type': 'Zone', 'value': 'Center'}, {'type': 'IntentionalAssist'}, {'type': 'PassEndX', 'value': '86.8'}, {'type': 'KeyPass'}]","['touches', 'passForwardZoneAccurate', 'passAccurate', 'shortPassAccurate', 'passKey', 'successfulFinalThirdPasses', 'keyPassShort', 'keyPassOther', 'passBack', 'passLeft', 'finalThird', 'pos']",True,86.8,48.7,1650697,2022-11-10T00:00:00,2022-11-10T20:30:00,2 : 1,2 : 1,1 : 0,,Santiago Bernabéu,94,,,,,False,,,False,False,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,True,0.027199999999999988,Cadiz,Real Madrid
