,id,eventId,minute,second,teamId,x,y,expandedMinute,qualifiers,satisfiedEventsTypes,isTouch,matchId,startDate,startTime,score,ftScore,htScore,etScore,venueName,maxMinute,period.value,period.displayName,type.value,type.displayName,outcomeType.value,outcomeType.displayName,playerId,endX,endY,relatedEventId,relatedPlayerId,blockedX,blockedY,goalMouthZ,goalMouthY,isShot,isOwnGoal,isGoal,cardType.value,cardType.displayName,venue,opponent
1089,2344167309.0,565,56,12.0,44,59.4,86.6,57,"[{'type': {'value': 233, 'displayName': 'OppositeRelatedEvent'}, 'value': '635'}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Left'}, {'type': {'value': 285, 'displayName': 'Defensive'}}]",[54],False,1592130,2021-10-19T00:00:00,2021-10-19T20:00:00,4 : 0,4 : 0,2 : 0,,Johan Cruijff Arena,93,2,SecondHalf,45,Challenge,0,Unsuccessful,141556.0,,,,,,,,,,,,,,Johan Cruijff Arena,Borussia Dortmund
1090,2344167339.0,635,56,12.0,130,40.6,13.4,57,"[{'type': {'value': 286, 'displayName': 'Offensive'}}, {'type': {'value': 233, 'displayName': 'OppositeRelatedEvent'}, 'value': '565'}, {'type': {'value': 178, 'displayName': 'StandingSave'}}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Back'}]","[90, 53]",True,1592130,2021-10-19T00:00:00,2021-10-19T20:00:00,4 : 0,4 : 0,2 : 0,,Johan Cruijff Arena,93,2,SecondHalf,3,TakeOn,1,Successful,349932.0,,,,,,,,,,,,,,Johan Cruijff Arena,Borussia Dortmund
1091,2344167379.0,636,56,15.0,130,48.4,19.1,57,"[{'type': {'value': 178, 'displayName': 'StandingSave'}}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '45.5'}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '49.5'}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '18.0'}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '1.5'}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Back'}]","[90, 116, 29, 35, 36, 215, 217]",True,1592130,2021-10-19T00:00:00,2021-10-19T20:00:00,4 : 0,4 : 0,2 : 0,,Johan Cruijff Arena,93,2,SecondHalf,1,Pass,1,Successful,349932.0,49.5,45.5,,,,,,,,,,,,Johan Cruijff Arena,Borussia Dortmund
1092,2344167489.0,637,56,18.0,130,53.9,57.0,57,"[{'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '94.5'}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '72.7'}, {'type': {'value': 1, 'displayName': 'Longball'}}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Left'}, {'type': {'value': 178, 'displayName': 'StandingSave'}}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '32.2'}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '0.9'}]","[90, 118, 116, 126, 204, 35, 36, 216, 217]",True,1592130,2021-10-19T00:00:00,2021-10-19T20:00:00,4 : 0,4 : 0,2 : 0,,Johan Cruijff Arena,93,2,SecondHalf,1,Pass,1,Successful,363884.0,72.7,94.5,,,,,,,,,,,,Johan Cruijff Arena,Borussia Dortmund
1093,2344167553.0,638,56,23.0,130,75.1,77.3,57,"[{'type': {'value': 212, 'displayName': 'Length'}, 'value': '27.6'}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '5.4'}, {'type': {'value': 178, 'displayName': 'StandingSave'}}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '90.9'}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '44.9'}, {'type': {'value': 72, 'displayName': 'LeftFoot'}}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Center'}, {'type': {'value': 155, 'displayName': 'Chipped'}}, {'type': {'value': 2, 'displayName': 'Cross'}}]","[90, 118, 137, 123, 124, 35, 37, 216, 217]",True,1592130,2021-10-19T00:00:00,2021-10-19T20:00:00,4 : 0,4 : 0,2 : 0,,Johan Cruijff Arena,93,2,SecondHalf,1,Pass,1,Successful,29474.0,90.9,44.9,,,,,,,,,,,,Johan Cruijff Arena,Borussia Dortmund
1094,2344167613.0,639,56,25.0,130,90.8,44.2,57,"[{'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Center'}, {'type': {'value': 3, 'displayName': 'HeadPass'}}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '4.8'}, {'type': {'value': 210, 'displayName': 'ShotAssist'}, 'value': '16'}, {'type': {'value': 22, 'displayName': 'RegularPlay'}}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '8.1'}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '91.7'}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '32.4'}, {'type': {'value': 11113, 'displayName': 'KeyPass'}}]","[90, 91, 118, 116, 29, 122, 138, 204, 39, 45, 51, 35, 37, 216, 217]",True,1592130,2021-10-19T00:00:00,2021-10-19T20:00:00,4 : 0,4 : 0,2 : 0,,Johan Cruijff Arena,93,2,SecondHalf,1,Pass,1,Successful,236544.0,91.7,32.4,,,,,,,,,,,,Johan Cruijff Arena,Borussia Dortmund
1095,2344167629.0,640,56,32.0,130,86.4,32.2,57,"[{'type': {'value': 55, 'displayName': 'RelatedEventId'}, 'value': '639'}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Center'}, {'type': {'value': 63, 'displayName': 'BoxRight'}}, {'type': {'value': 29, 'displayName': 'Assisted'}}, {'type': {'value': 72, 'displayName': 'LeftFoot'}}, {'type': {'value': 22, 'displayName': 'RegularPlay'}}, {'type': {'value': 103, 'displayName': 'GoalMouthZ'}, 'value': '3.8'}, {'type': {'value': 76, 'displayName': 'LowLeft'}}, {'type': {'value': 102, 'displayName': 'GoalMouthY'}, 'value': '54.2'}, {'type': {'value': 178, 'displayName': 'StandingSave'}}]","[90, 23, 8, 9, 1, 3, 12, 16, 18, 25]",True,1592130,2021-10-19T00:00:00,2021-10-19T20:00:00,4 : 0,4 : 0,2 : 0,,Johan Cruijff Arena,93,2,SecondHalf,16,Goal,1,Successful,364315.0,,,639.0,236544.0,,,3.8,54.2,True,,True,,,Johan Cruijff Arena,Borussia Dortmund
1096,2344169007.0,567,57,38.0,44,49.9,50.0,58,"[{'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '75.6'}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '40.2'}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '2.1'}, {'type': {'value': 178, 'displayName': 'StandingSave'}}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '20.2'}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Back'}]","[90, 116, 29, 34, 36, 215, 217]",True,1592130,2021-10-19T00:00:00,2021-10-19T20:00:00,4 : 0,4 : 0,2 : 0,,Johan Cruijff Arena,93,2,SecondHalf,1,Pass,1,Successful,315227.0,40.2,75.6,,,,,,,,,,,,Johan Cruijff Arena,Borussia Dortmund
1097,2344169027.0,568,57,41.0,44,40.2,75.6,58,"[{'type': {'value': 178, 'displayName': 'StandingSave'}}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '32.7'}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '88.2'}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '2.3'}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '11.6'}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Back'}]","[90, 116, 29, 34, 36, 214, 217]",True,1592130,2021-10-19T00:00:00,2021-10-19T20:00:00,4 : 0,4 : 0,2 : 0,,Johan Cruijff Arena,93,2,SecondHalf,1,Pass,1,Successful,141556.0,32.7,88.2,,,,,,,,,,,,Johan Cruijff Arena,Borussia Dortmund
1098,2344169113.0,569,57,42.0,44,32.7,88.2,58,"[{'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '15.1'}, {'type': {'value': 178, 'displayName': 'StandingSave'}}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Back'}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '27.9'}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '57.5'}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '4.0'}]","[90, 116, 29, 34, 37, 214, 217]",True,1592130,2021-10-19T00:00:00,2021-10-19T20:00:00,4 : 0,4 : 0,2 : 0,,Johan Cruijff Arena,93,2,SecondHalf,1,Pass,1,Successful,111212.0,15.1,57.5,,,,,,,,,,,,Johan Cruijff Arena,Borussia Dortmund
1099,2344169257.0,570,57,48.0,44,13.5,46.0,58,"[{'type': {'value': 212, 'displayName': 'Length'}, 'value': '13.5'}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Back'}, {'type': {'value': 178, 'displayName': 'StandingSave'}}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '65.1'}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '1.3'}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '17.0'}]","[90, 116, 29, 35, 36, 214, 217]",True,1592130,2021-10-19T00:00:00,2021-10-19T20:00:00,4 : 0,4 : 0,2 : 0,,Johan Cruijff Arena,93,2,SecondHalf,1,Pass,1,Successful,336028.0,17.0,65.1,,,,,,,,,,,,Johan Cruijff Arena,Borussia Dortmund
1100,2344169307.0,571,57,53.0,44,22.5,67.4,58,"[{'type': {'value': 213, 'displayName': 'Angle'}, 'value': '0.1'}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Back'}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '71.9'}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '46.3'}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '25.2'}, {'type': {'value': 178, 'displayName': 'StandingSave'}}]","[90, 116, 29, 35, 36, 215, 217]",True,1592130,2021-10-19T00:00:00,2021-10-19T20:00:00,4 : 0,4 : 0,2 : 0,,Johan Cruijff Arena,93,2,SecondHalf,1,Pass,1,Successful,21541.0,46.3,71.9,,,,,,,,,,,,Johan Cruijff Arena,Borussia Dortmund
1101,2344169341.0,572,57,56.0,44,47.3,79.2,58,"[{'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '89.0'}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Back'}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '47.3'}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '6.7'}, {'type': {'value': 178, 'displayName': 'StandingSave'}}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '1.6'}]","[90, 116, 29, 36, 215, 217]",True,1592130,2021-10-19T00:00:00,2021-10-19T20:00:00,4 : 0,4 : 0,2 : 0,,Johan Cruijff Arena,93,2,SecondHalf,1,Pass,1,Successful,101537.0,47.3,89.0,,,,,,,,,,,,Johan Cruijff Arena,Borussia Dortmund
1102,2344169391.0,573,57,57.0,44,47.0,89.1,58,"[{'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '90.6'}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '12.2'}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '35.4'}, {'type': {'value': 178, 'displayName': 'StandingSave'}}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '3.1'}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Back'}]","[90, 116, 29, 34, 36, 215, 217]",True,1592130,2021-10-19T00:00:00,2021-10-19T20:00:00,4 : 0,4 : 0,2 : 0,,Johan Cruijff Arena,93,2,SecondHalf,1,Pass,1,Successful,141556.0,35.4,90.6,,,,,,,,,,,,Johan Cruijff Arena,Borussia Dortmund
1103,2344169475.0,574,58,0.0,44,35.4,90.6,59,"[{'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '55.4'}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '0.2'}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '96.9'}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '21.4'}, {'type': {'value': 178, 'displayName': 'StandingSave'}}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Left'}]","[90, 118, 116, 29, 35, 36, 215, 217]",True,1592130,2021-10-19T00:00:00,2021-10-19T20:00:00,4 : 0,4 : 0,2 : 0,,Johan Cruijff Arena,93,2,SecondHalf,1,Pass,1,Successful,111212.0,55.4,96.9,,,,,,,,,,,,Johan Cruijff Arena,Borussia Dortmund
1104,2344169511.0,575,58,3.0,44,46.5,93.5,59,"[{'type': {'value': 178, 'displayName': 'StandingSave'}}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Center'}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '77.6'}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '50.7'}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '11.7'}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '5.1'}]","[90, 119, 28, 35, 37, 215, 217]",True,1592130,2021-10-19T00:00:00,2021-10-19T20:00:00,4 : 0,4 : 0,2 : 0,,Johan Cruijff Arena,93,2,SecondHalf,1,Pass,0,Unsuccessful,101537.0,50.7,77.6,,,,,,,,,,,,Johan Cruijff Arena,Borussia Dortmund
1105,2344169517.0,641,58,4.0,130,51.0,26.2,59,[],[92],False,1592130,2021-10-19T00:00:00,2021-10-19T20:00:00,4 : 0,4 : 0,2 : 0,,Johan Cruijff Arena,93,2,SecondHalf,49,BallRecovery,1,Successful,349932.0,,,,,,,,,,,,,,Johan Cruijff Arena,Borussia Dortmund
1106,2344169553.0,642,58,4.0,130,51.0,26.2,59,"[{'type': {'value': 212, 'displayName': 'Length'}, 'value': '10.8'}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '5.4'}, {'type': {'value': 178, 'displayName': 'StandingSave'}}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Right'}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '14.1'}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '57.7'}]","[90, 118, 116, 29, 35, 37, 215, 217]",True,1592130,2021-10-19T00:00:00,2021-10-19T20:00:00,4 : 0,4 : 0,2 : 0,,Johan Cruijff Arena,93,2,SecondHalf,1,Pass,1,Successful,349932.0,57.7,14.1,,,,,,,,,,,,Johan Cruijff Arena,Borussia Dortmund
1107,2344169627.0,643,58,7.0,130,56.9,12.3,59,"[{'type': {'value': 213, 'displayName': 'Angle'}, 'value': '3.0'}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '14.4'}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '14.5'}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '43.2'}, {'type': {'value': 178, 'displayName': 'StandingSave'}}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Back'}]","[90, 116, 29, 34, 36, 215, 217]",True,1592130,2021-10-19T00:00:00,2021-10-19T20:00:00,4 : 0,4 : 0,2 : 0,,Johan Cruijff Arena,93,2,SecondHalf,1,Pass,1,Successful,364315.0,43.2,14.4,,,,,,,,,,,,Johan Cruijff Arena,Borussia Dortmund
1108,2344169691.0,644,58,10.0,130,40.5,21.8,59,"[{'type': {'value': 212, 'displayName': 'Length'}, 'value': '9.0'}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '43.5'}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '34.2'}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Back'}, {'type': {'value': 178, 'displayName': 'StandingSave'}}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '1.2'}]","[90, 116, 29, 35, 36, 215, 217]",True,1592130,2021-10-19T00:00:00,2021-10-19T20:00:00,4 : 0,4 : 0,2 : 0,,Johan Cruijff Arena,93,2,SecondHalf,1,Pass,1,Successful,322696.0,43.5,34.2,,,,,,,,,,,,Johan Cruijff Arena,Borussia Dortmund
1109,2344169701.0,645,58,11.0,130,42.6,30.1,59,"[{'type': {'value': 156, 'displayName': 'LayOff'}}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '32.1'}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Back'}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '3.0'}, {'type': {'value': 178, 'displayName': 'StandingSave'}}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '30.0'}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '13.3'}]","[90, 116, 29, 34, 36, 214, 217]",True,1592130,2021-10-19T00:00:00,2021-10-19T20:00:00,4 : 0,4 : 0,2 : 0,,Johan Cruijff Arena,93,2,SecondHalf,1,Pass,1,Successful,89794.0,30.0,32.1,,,,,,,,,,,,Johan Cruijff Arena,Borussia Dortmund
1110,2344169831.0,646,58,18.0,130,29.0,31.5,59,"[{'type': {'value': 212, 'displayName': 'Length'}, 'value': '10.8'}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '17.3'}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '4.2'}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '24.3'}, {'type': {'value': 178, 'displayName': 'StandingSave'}}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Back'}]","[90, 116, 29, 34, 37, 214, 217]",True,1592130,2021-10-19T00:00:00,2021-10-19T20:00:00,4 : 0,4 : 0,2 : 0,,Johan Cruijff Arena,93,2,SecondHalf,1,Pass,1,Successful,388650.0,24.3,17.3,,,,,,,,,,,,Johan Cruijff Arena,Borussia Dortmund
1111,2344169903.0,647,58,19.0,130,24.3,18.2,59,"[{'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '9.5'}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '49.7'}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '2.2'}, {'type': {'value': 178, 'displayName': 'StandingSave'}}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Back'}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '26.5'}]","[90, 116, 29, 34, 36, 214, 217]",True,1592130,2021-10-19T00:00:00,2021-10-19T20:00:00,4 : 0,4 : 0,2 : 0,,Johan Cruijff Arena,93,2,SecondHalf,1,Pass,1,Successful,322696.0,9.5,49.7,,,,,,,,,,,,Johan Cruijff Arena,Borussia Dortmund
1112,2344169967.0,648,58,21.0,130,9.3,49.9,59,"[{'type': {'value': 212, 'displayName': 'Length'}, 'value': '12.9'}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '14.1'}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '1.2'}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Back'}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '67.3'}, {'type': {'value': 178, 'displayName': 'StandingSave'}}]","[90, 116, 29, 35, 36, 214, 217]",True,1592130,2021-10-19T00:00:00,2021-10-19T20:00:00,4 : 0,4 : 0,2 : 0,,Johan Cruijff Arena,93,2,SecondHalf,1,Pass,1,Successful,34550.0,14.1,67.3,,,,,,,,,,,,Johan Cruijff Arena,Borussia Dortmund
1113,2344169989.0,649,58,24.0,130,13.9,67.6,59,"[{'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Back'}, {'type': {'value': 178, 'displayName': 'StandingSave'}}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '19.1'}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '74.2'}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '31.6'}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '0.2'}]","[90, 117, 119, 28, 35, 36, 214, 217]",True,1592130,2021-10-19T00:00:00,2021-10-19T20:00:00,4 : 0,4 : 0,2 : 0,,Johan Cruijff Arena,93,2,SecondHalf,1,Pass,0,Unsuccessful,340105.0,31.6,74.2,,,,,,,,,,,,Johan Cruijff Arena,Borussia Dortmund
1114,2344170005.0,576,58,25.0,44,72.1,29.0,59,"[{'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Center'}, {'type': {'value': 178, 'displayName': 'StandingSave'}}]","[90, 100, 55]",True,1592130,2021-10-19T00:00:00,2021-10-19T20:00:00,4 : 0,4 : 0,2 : 0,,Johan Cruijff Arena,93,2,SecondHalf,8,Interception,1,Successful,379868.0,,,,,,,,,,,,,,Johan Cruijff Arena,Borussia Dortmund
1115,2344170011.0,577,58,26.0,44,72.1,29.0,59,[],[92],False,1592130,2021-10-19T00:00:00,2021-10-19T20:00:00,4 : 0,4 : 0,2 : 0,,Johan Cruijff Arena,93,2,SecondHalf,49,BallRecovery,1,Successful,379868.0,,,,,,,,,,,,,,Johan Cruijff Arena,Borussia Dortmund
1116,2344170209.0,578,58,29.0,44,91.0,29.0,59,"[{'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '97.4'}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '81.2'}, {'type': {'value': 178, 'displayName': 'StandingSave'}}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Left'}, {'type': {'value': 1, 'displayName': 'Longball'}}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '36.1'}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '1.4'}]","[90, 118, 116, 126, 204, 35, 36, 216, 217]",True,1592130,2021-10-19T00:00:00,2021-10-19T20:00:00,4 : 0,4 : 0,2 : 0,,Johan Cruijff Arena,93,2,SecondHalf,1,Pass,1,Successful,379868.0,97.4,81.2,,,,,,,,,,,,Johan Cruijff Arena,Borussia Dortmund
1117,2344170259.0,579,58,35.0,44,87.7,85.1,59,"[{'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '80.2'}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Left'}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '83.3'}, {'type': {'value': 178, 'displayName': 'StandingSave'}}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '8.0'}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '3.3'}]","[90, 118, 116, 29, 204, 34, 37, 216, 217]",True,1592130,2021-10-19T00:00:00,2021-10-19T20:00:00,4 : 0,4 : 0,2 : 0,,Johan Cruijff Arena,93,2,SecondHalf,1,Pass,1,Successful,315227.0,80.2,83.3,,,,,,,,,,,,Johan Cruijff Arena,Borussia Dortmund
1118,2344170343.0,580,58,37.0,44,75.7,80.1,59,"[{'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '73.7'}, {'type': {'value': 178, 'displayName': 'StandingSave'}}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Center'}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '11.3'}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '63.8'}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '4.5'}]","[90, 118, 116, 29, 204, 34, 37, 216, 217]",True,1592130,2021-10-19T00:00:00,2021-10-19T20:00:00,4 : 0,4 : 0,2 : 0,,Johan Cruijff Arena,93,2,SecondHalf,1,Pass,1,Successful,141556.0,73.7,63.8,,,,,,,,,,,,Johan Cruijff Arena,Borussia Dortmund
1119,2344170409.0,581,58,41.0,44,72.1,52.2,59,"[{'type': {'value': 212, 'displayName': 'Length'}, 'value': '18.7'}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '25.0'}, {'type': {'value': 178, 'displayName': 'StandingSave'}}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '4.6'}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '69.8'}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Center'}]","[90, 118, 116, 29, 204, 34, 37, 216, 217]",True,1592130,2021-10-19T00:00:00,2021-10-19T20:00:00,4 : 0,4 : 0,2 : 0,,Johan Cruijff Arena,93,2,SecondHalf,1,Pass,1,Successful,25191.0,69.8,25.0,,,,,,,,,,,,Johan Cruijff Arena,Borussia Dortmund
1120,2344170457.0,582,58,44.0,44,71.1,26.5,59,"[{'type': {'value': 212, 'displayName': 'Length'}, 'value': '9.7'}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '79.7'}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '31.9'}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '0.4'}, {'type': {'value': 178, 'displayName': 'StandingSave'}}, {'type': {'value': 210, 'displayName': 'ShotAssist'}, 'value': '15'}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Center'}, {'type': {'value': 11113, 'displayName': 'KeyPass'}}]","[90, 118, 116, 29, 122, 204, 39, 45, 35, 36, 216, 217]",True,1592130,2021-10-19T00:00:00,2021-10-19T20:00:00,4 : 0,4 : 0,2 : 0,,Johan Cruijff Arena,93,2,SecondHalf,1,Pass,1,Successful,297390.0,79.7,31.9,,,,,,,,,,,,Johan Cruijff Arena,Borussia Dortmund
1121,2344170469.0,583,58,46.0,44,82.3,36.2,59,"[{'type': {'value': 233, 'displayName': 'OppositeRelatedEvent'}, 'value': '650'}, {'type': {'value': 22, 'displayName': 'RegularPlay'}}, {'type': {'value': 178, 'displayName': 'StandingSave'}}, {'type': {'value': 146, 'displayName': 'BlockedX'}, 'value': '98.4'}, {'type': {'value': 72, 'displayName': 'LeftFoot'}}, {'type': {'value': 29, 'displayName': 'Assisted'}}, {'type': {'value': 79, 'displayName': 'HighCentre'}}, {'type': {'value': 147, 'displayName': 'BlockedY'}, 'value': '46.4'}, {'type': {'value': 18, 'displayName': 'OutOfBoxCentre'}}, {'type': {'value': 55, 'displayName': 'RelatedEventId'}, 'value': '582'}, {'type': {'value': 102, 'displayName': 'GoalMouthY'}, 'value': '49.6'}, {'type': {'value': 103, 'displayName': 'GoalMouthZ'}, 'value': '31.0'}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Center'}]","[90, 8, 9, 2, 3, 12]",True,1592130,2021-10-19T00:00:00,2021-10-19T20:00:00,4 : 0,4 : 0,2 : 0,,Johan Cruijff Arena,93,2,SecondHalf,15,SavedShot,1,Successful,379868.0,,,582.0,297390.0,98.4,46.4,31.0,49.6,True,,,,,Johan Cruijff Arena,Borussia Dortmund
1122,2344170461.0,650,58,47.0,130,1.7,52.1,59,"[{'type': {'value': 233, 'displayName': 'OppositeRelatedEvent'}, 'value': '583'}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Back'}, {'type': {'value': 173, 'displayName': 'ParriedSafe'}}, {'type': {'value': 182, 'displayName': 'Hands'}}, {'type': {'value': 11117, 'displayName': 'KeeperSaveObox'}}]","[90, 108, 112, 76, 78, 81]",True,1592130,2021-10-19T00:00:00,2021-10-19T20:00:00,4 : 0,4 : 0,2 : 0,,Johan Cruijff Arena,93,2,SecondHalf,10,Save,1,Successful,34550.0,,,,,,,,,,,,,,Johan Cruijff Arena,Borussia Dortmund
1123,2344170499.0,651,58,50.0,130,9.2,70.6,59,[],[92],False,1592130,2021-10-19T00:00:00,2021-10-19T20:00:00,4 : 0,4 : 0,2 : 0,,Johan Cruijff Arena,93,2,SecondHalf,52,KeeperPickup,1,Successful,34550.0,,,,,,,,,,,,,,Johan Cruijff Arena,Borussia Dortmund
