,Date,Time,Comp,Round,Day,Venue,Result,GF,GA,Opponent,xG,xGA,Poss,Attendance,Captain,Formation,Referee,Match Report,Notes
23,2021-12-15,19:00,Copa del Rey,Second round,Wed,Away,D,1  (6),1  (5),Andratx,,,78,5000.0,Ivan Rakitić,4-3-3,Juan Martínez,Match Report,Sevilla won on penalty kicks following extra time
24,2021-12-18,21:00,La Liga,Matchweek 18,Sat,Home,W,2,1,Atlético Madrid,0.5,1.1,54,33241.0,Ivan Rakitić,4-3-3,Ricardo de Burgos,Match Report,
25,2021-12-21,21:30,La Liga,Matchweek 4,Tue,Home,D,1,1,Barcelona,0.4,2.0,42,31358.0,Ivan Rakitić,4-3-3,Carlos del Cerro,Match Report,
26,2022-01-03,21:15,La Liga,Matchweek 19,Mon,Away,W,1,0,Cádiz,1.2,0.4,74,14342.0,Ivan Rakitić,3-1-4-2,Alberola Rojas,Match Report,
27,2022-01-06,18:00,Copa del Rey,Round of 32,Thu,Away,W,2,0,Zaragoza,,,57,34596.0,Ivan Rakitić,4-3-3,Valentín Pizarro,Match Report,
28,2022-01-09,16:15,La Liga,Matchweek 20,Sun,Home,W,1,0,Getafe,0.8,0.1,67,30801.0,Joan Jordán,4-3-3,Juan Martínez,Match Report,
29,2022-01-16,16:00,Copa del Rey,Round of 16,Sun,Away,L,1,2,Betis,,,45,,Ivan Rakitić,4-3-3,Ricardo de Burgos,Match Report,
30,2022-01-19,21:30,La Liga,Matchweek 21,Wed,Away,D,1,1,Valencia,1.4,0.7,67,26049.0,Ivan Rakitić,4-3-3,César Soto,Match Report,
31,2022-01-22,18:30,La Liga,Matchweek 22,Sat,Home,D,2,2,Celta Vigo,1.4,0.9,65,30059.0,Ivan Rakitić,4-3-3,José Sánchez,Match Report,
32,2022-02-05,21:00,La Liga,Matchweek 23,Sat,Away,D,0,0,Osasuna,1.3,0.5,73,17635.0,Ivan Rakitić,3-4-3,Valentín Pizarro,Match Report,
33,2022-02-11,21:00,La Liga,Matchweek 24,Fri,Home,W,2,0,Elche,0.9,0.4,57,33411.0,Ivan Rakitić,4-3-3,Miguel Ángel Ortiz Arias,Match Report,
34,2022-02-17,21:00,Europa Lg,Knockout round play-offs,Thu,Home,W,3,1,hr  Dinamo Zagreb,1.8,1.5,62,28372.0,Ivan Rakitić,4-2-3-1,Marco Guida,Match Report,Leg 1 of 2
35,2022-02-20,14:00,La Liga,Matchweek 25,Sun,Away,D,1,1,Espanyol,0.9,1.6,57,24897.0,Fernando,4-3-3,Pablo González,Match Report,
36,2022-02-24,18:45,Europa Lg,Knockout round play-offs,Thu,Away,L,0,1,hr  Dinamo Zagreb,0.9,1.1,58,9788.0,Ivan Rakitić,4-3-3,François Letexier,Match Report,Leg 2 of 2; Sevilla won
37,2022-02-27,16:15,La Liga,Matchweek 26,Sun,Home,W,2,1,Betis,1.6,1.1,46,37250.0,Jesús Navas,4-3-3,Carlos del Cerro,Match Report,
38,2022-03-04,21:00,La Liga,Matchweek 27,Fri,Away,D,0,0,Alavés,1.3,1.5,65,13121.0,Jesús Navas,4-3-3,Alberola Rojas,Match Report,
39,2022-03-10,18:45,Europa Lg,Round of 16,Thu,Home,W,1,0,eng  West Ham,1.4,1.1,56,34728.0,Jesús Navas,4-2-3-1,Sandro Schärer,Match Report,Leg 1 of 2
40,2022-03-13,14:00,La Liga,Matchweek 28,Sun,Away,D,1,1,Rayo Vallecano,0.2,0.5,56,9073.0,Jesús Navas,4-2-3-1,Juan Martínez,Match Report,
41,2022-03-17,20:00,Europa Lg,Round of 16,Thu,Away,L,0,2,eng  West Ham,1.1,2.4,55,59981.0,Jesús Navas,4-3-3,Clément Turpin,Match Report,Leg 2 of 2; West Ham won; Required Extra Time
42,2022-03-20,18:30,La Liga,Matchweek 29,Sun,Home,D,0,0,Real Sociedad,0.5,1.4,60,24861.0,Jesús Navas,4-2-3-1,César Soto,Match Report,
43,2022-04-03,21:00,La Liga,Matchweek 30,Sun,Away,L,0,1,Barcelona,0.7,2.2,45,76112.0,Jesús Navas,4-2-3-1,José Sánchez,Match Report,
44,2022-04-08,21:00,La Liga,Matchweek 31,Fri,Home,W,4,2,Granada,2.9,0.9,72,33504.0,Jesús Navas,4-2-3-1,Miguel Ángel Ortiz Arias,Match Report,
45,2022-04-17,21:00,La Liga,Matchweek 32,Sun,Home,L,2,3,Real Madrid,0.8,1.6,40,40629.0,Jesús Navas,4-2-3-1,Guillermo Cuadra,Match Report,
46,2022-04-21,19:00,La Liga,Matchweek 33,Thu,Away,W,3,2,Levante,2.1,2.9,55,18107.0,Jesús Navas,4-2-3-1,Isidro Díaz de Mera,Match Report,
47,2022-04-29,21:00,La Liga,Matchweek 34,Fri,Home,D,1,1,Cádiz,0.9,1.1,58,37113.0,Jesús Navas,4-2-3-1,José Sánchez,Match Report,
48,2022-05-08,16:15,La Liga,Matchweek 35,Sun,Away,D,1,1,Villarreal,1.0,1.6,47,17461.0,Ivan Rakitić,4-3-3,Jesús Gil,Match Report,
49,2022-05-11,20:30,La Liga,Matchweek 36,Wed,Home,D,0,0,Mallorca,2.2,0.8,72,33242.0,Jesús Navas,4-3-3,Alejandro Hernández,Match Report,
50,2022-05-15,19:30,La Liga,Matchweek 37,Sun,Away,D,1,1,Atlético Madrid,0.7,1.2,59,58138.0,Ivan Rakitić,4-3-3,José Sánchez,Match Report,
51,2022-05-22,22:00,La Liga,Matchweek 38,Sun,Home,W,1,0,Athletic Club,1.4,1.0,66,31305.0,Jesús Navas,4-3-3,Carlos del Cerro,Match Report,
