,Player,Nation,Pos,Squad,Age,Born,90s,Touches_Touches,Def Pen_Touches,Def 3rd_Touches,Mid 3rd_Touches,Att 3rd_Touches,Att Pen_Touches,Live_Touches,Succ_Dribbles,Att_Dribbles,Succ%_Dribbles,#Pl_Dribbles,Megs_Dribbles,Carries_Carries,TotDist_Carries,PrgDist_Carries,Prog_Carries,1/3_Carries,CPA_Carries,Mis_Carries,Dis_Carries,Targ_Receiving,Rec_Receiving,Rec%_Receiving,Prog_Receiving
491,Marcus Thuram,fr  FRA,FW,Guingamp,19,1997,21.5,777,12,62,322,458,112,751,47,69,68.1,50,0,540,3074,1807,97,26,21,66,39,888,571,64.3,203
492,Youri Tielemans,be  BEL,MF,Monaco,20,1997,17.4,1041,34,205,632,287,28,1024,19,30,63.3,20,0,714,3716,2128,100,33,3,16,24,756,683,90.3,84
493,Jonathan Tinhan,bj  BEN,"FW,MF",Troyes,28,1989,0.8,32,1,3,7,24,2,32,0,1,0.0,0,0,20,114,44,2,0,0,3,0,43,24,55.8,14
494,Ola Toivonen,se  SWE,"FW,MF",Toulouse,31,1986,8.9,393,11,36,195,175,31,380,4,5,80.0,4,1,208,817,405,26,8,1,16,4,435,290,66.7,82
495,Karl Toko Ekambi,cm  CMR,"FW,MF",Angers,24,1992,33.8,1394,1,72,611,841,194,1349,62,131,47.3,69,5,1118,6216,3329,187,50,52,112,91,1672,1128,67.5,428
496,Jérémy Toulalan,fr  FRA,DF,Bordeaux,33,1983,21.0,1231,159,756,539,40,2,1214,4,7,57.1,5,0,786,5324,2810,62,13,0,3,5,725,717,98.9,1
497,Abdoulaye Touré,fr  FRA,MF,Nantes,23,1994,31.2,1773,76,457,1058,375,19,1758,44,58,75.9,45,2,1179,5697,2728,137,46,5,35,35,1078,996,92.4,48
498,Almamy Touré,ml  MLI,DF,Monaco,21,1996,13.9,787,43,223,352,259,17,678,12,18,66.7,13,1,421,2237,1432,77,23,3,15,11,442,395,89.4,35
499,Lucas Tousart,fr  FRA,MF,Lyon,20,1997,34.8,1859,113,620,1113,231,24,1846,13,17,76.5,14,0,1110,5914,2627,78,27,1,19,18,1192,1119,93.9,31
500,Adama Traoré,ml  MLI,"MF,FW",Monaco,22,1995,2.1,113,1,12,50,55,11,109,3,5,60.0,3,0,79,393,157,8,3,0,6,3,92,80,87.0,10
501,Bertrand Traoré,bf  BFA,FW,Lyon,21,1995,25.4,1433,31,194,620,736,124,1414,49,92,53.3,55,2,1060,6564,3732,212,58,31,60,38,1300,1095,84.2,223
502,Charles Traore,ml  MLI,DF,Troyes,25,1992,33.3,2047,164,867,845,447,18,1740,12,24,50.0,13,0,1110,5869,3273,127,40,5,13,22,1107,1034,93.4,46
503,Hamari Traoré,ml  MLI,DF,Rennes,25,1992,29.3,1991,83,639,1003,456,17,1722,17,25,68.0,18,1,1098,6003,3450,138,41,10,19,12,1130,1063,94.1,37
504,Ismaël Traoré,ci  CIV,DF,Angers,30,1986,31.7,1363,145,815,569,50,19,1352,7,11,63.6,8,1,884,4908,1923,31,7,0,8,7,771,754,97.8,10
505,Lacina Traoré,ci  CIV,FW,Amiens,27,1990,8.7,339,22,38,146,180,39,334,6,16,37.5,6,0,174,539,136,7,2,0,35,18,427,244,57.1,103
506,Kevin Trapp,de  GER,GK,Paris S-G,27,1990,4.0,84,69,84,2,0,0,79,0,0,,0,0,41,228,58,0,0,0,0,0,37,37,100.0,0
507,Matthieu Udol,fr  FRA,DF,Metz,21,1996,4.0,225,14,88,87,61,6,196,3,7,42.9,3,0,123,717,460,15,3,3,4,1,118,116,98.3,8
508,Valentín Vada,ar  ARG,"MF,FW",Bordeaux,21,1996,9.6,685,6,105,368,254,14,640,9,14,64.3,9,0,521,2442,1117,50,15,2,19,12,565,498,88.1,63
509,Cédric Varrault,fr  FRA,DF,Dijon,37,1980,9.8,552,78,375,223,10,4,542,2,4,50.0,3,0,349,2408,1414,26,4,0,0,1,339,327,96.5,3
510,Rémy Vercoutre,fr  FRA,GK,Caen,37,1980,34.5,1042,844,1013,36,1,0,713,1,1,100.0,1,0,451,3266,1843,0,0,0,0,0,406,404,99.5,1
511,Olivier Verdon,bj  BEN,DF,Bordeaux,21,1995,0.1,5,4,5,0,0,0,5,0,0,,0,0,1,15,3,0,0,0,0,0,1,1,100.0,0
512,Marco Verratti,it  ITA,MF,Paris S-G,24,1992,19.1,2186,48,461,1482,436,21,2156,29,39,74.4,32,0,1829,9886,5276,214,69,5,20,29,1905,1833,96.2,58
513,Oswaldo Vizcarrondo,ve  VEN,DF,Troyes,33,1984,19.1,956,123,572,420,19,10,940,0,0,,0,0,543,3312,1579,31,2,0,1,1,533,525,98.5,10
514,Anthony Walongwa,cd  COD,DF,Nantes,23,1993,1.0,30,5,20,10,1,0,30,0,0,,0,0,13,59,18,0,0,0,0,0,11,11,100.0,0
515,Timothy Weah,us  USA,FW,Paris S-G,17,2000,1.4,28,0,4,8,20,5,27,0,1,0.0,0,0,21,148,95,3,1,2,3,1,38,22,57.9,6
516,Steeve Yago,bf  BFA,DF,Toulouse,24,1992,17.5,888,62,312,393,229,7,716,8,15,53.3,8,0,420,2027,1036,50,19,2,13,13,401,362,90.3,9
517,Cédric Yamberé,cf  CTA,DF,Dijon,26,1990,31.5,1588,141,936,729,80,20,1549,8,14,57.1,10,0,998,7315,4514,85,25,0,4,6,965,929,96.3,17
518,Mapou Yanga-Mbiwa,fr  FRA,DF,Lyon,28,1989,1.4,106,9,72,41,1,0,103,0,0,,0,0,85,583,247,0,0,0,0,0,79,78,98.7,0
519,Zaydou Youssouf,fr  FRA,FW,Bordeaux,18,1999,1.5,77,0,9,50,31,2,74,3,8,37.5,4,1,61,321,128,7,3,0,4,8,73,57,78.1,9
520,Andre-Frank Zambo Anguissa,cm  CMR,MF,Marseille,21,1995,27.1,2154,41,507,1363,456,31,2139,43,57,75.4,45,1,1491,7683,3753,154,53,3,38,33,1515,1437,94.9,58
521,Mehdi Zeffane,dz  ALG,"DF,FW",Rennes,25,1992,11.0,675,33,226,326,169,4,601,4,9,44.4,6,1,407,2355,1282,41,18,1,7,2,428,393,91.8,24
522,Erwin Zelazny,fr  FRA,GK,Troyes,25,1991,17.0,637,513,635,3,1,0,442,0,0,,0,0,281,2016,1252,0,1,0,0,0,224,223,99.6,0
523,Kévin Zohi,ml  MLI,MF,Strasbourg,20,1996,0.0,1,0,0,1,0,0,1,0,0,,0,0,1,0,0,0,0,0,0,1,2,1,50.0,1
524,Bongani Zungu,za  RSA,MF,Amiens,24,1992,23.2,1301,58,416,822,138,8,1287,15,18,83.3,15,0,894,4647,2135,66,13,2,21,12,841,793,94.3,26
