,Player,Nation,Pos,Squad,Age,Born,MP_Playing Time,Starts_Playing Time,Min_Playing Time,90s_Playing Time,Gls_Performance,Ast_Performance,G-PK_Performance,PK_Performance,PKatt_Performance,CrdY_Performance,CrdR_Performance,Gls_Per 90 Minutes,Ast_Per 90 Minutes,G+A_Per 90 Minutes,G-PK_Per 90 Minutes,G+A-PK_Per 90 Minutes,xG_Expected,npxG_Expected,xA_Expected,npxG+xA_Expected,xG_Per 90 Minutes,xA_Per 90 Minutes,xG+xA_Per 90 Minutes,npxG_Per 90 Minutes,npxG+xA_Per 90 Minutes
117,Jonathan Delaplace,fr  FRA,MF,Caen,31,1986,12,5,583,6.5,0,1,0,0,0,3,0,0.00,0.15,0.15,0.00,0.15,0.5,0.5,0.6,1.1,0.08,0.10,0.18,0.08,0.18
118,Andy Delort,dz  ALG,FW,Toulouse,25,1991,32,25,2334,25.9,5,4,4,1,2,5,0,0.19,0.15,0.35,0.15,0.31,10.0,8.4,4.5,13.0,0.38,0.18,0.56,0.33,0.50
119,Jessy Deminguet,fr  FRA,"MF,FW",Caen,19,1998,12,5,534,5.9,1,1,1,0,0,2,0,0.17,0.17,0.34,0.17,0.34,0.3,0.3,1.1,1.4,0.06,0.18,0.24,0.06,0.24
120,Memphis Depay,nl  NED,"FW,MF",Lyon,23,1994,36,28,2555,28.4,19,9,17,2,2,3,0,0.67,0.32,0.99,0.60,0.92,14.1,12.8,8.5,21.3,0.49,0.30,0.79,0.45,0.75
121,Mathieu Deplagne,fr  FRA,DF,Troyes,25,1991,28,28,2411,26.8,0,2,0,0,0,5,2,0.00,0.07,0.07,0.00,0.07,0.4,0.4,1.3,1.7,0.01,0.05,0.06,0.01,0.06
122,Ángel Di María,ar  ARG,FW,Paris S-G,29,1988,30,26,2108,23.4,11,7,11,0,0,1,0,0.47,0.30,0.77,0.47,0.77,11.8,11.8,7.9,19.8,0.50,0.34,0.84,0.50,0.84
123,Fallou Diagne,sn  SEN,"DF,MF",Metz,27,1989,29,26,2240,24.9,1,1,1,0,0,8,2,0.04,0.04,0.08,0.04,0.08,0.6,0.6,0.3,0.9,0.02,0.01,0.04,0.02,0.04
124,Adama Diakhaby,fr  FRA,"FW,MF",Monaco,21,1996,22,10,851,9.5,2,2,2,0,0,2,1,0.21,0.21,0.42,0.21,0.42,2.0,2.0,0.8,2.7,0.21,0.08,0.29,0.21,0.29
125,Mouctar Diakhaby,fr  FRA,DF,Lyon,20,1996,12,8,728,8.1,1,0,1,0,0,2,0,0.12,0.00,0.12,0.12,0.12,0.3,0.3,0.0,0.3,0.03,0.00,0.03,0.03,0.03
126,Abdoulaye Diallo,sn  SEN,GK,Rennes,25,1992,3,3,270,3.0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00
127,Habib Diallo,sn  SEN,FW,Metz,22,1995,1,0,15,0.2,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00
128,Mustapha Diallo,sn  SEN,MF,Guingamp,31,1986,26,16,1382,15.4,5,0,5,0,0,7,0,0.33,0.00,0.33,0.33,0.33,3.7,3.7,0.3,4.0,0.24,0.02,0.26,0.24,0.26
129,Lassana Diarra,fr  FRA,MF,Paris S-G,32,1985,10,8,606,6.7,0,0,0,0,0,4,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.3,0.3,0.00,0.05,0.05,0.00,0.05
130,Bakaye Dibassy,ml  MLI,DF,Amiens,27,1989,32,31,2778,30.9,1,2,1,0,0,4,0,0.03,0.06,0.10,0.03,0.10,1.4,1.4,0.6,1.9,0.04,0.02,0.06,0.04,0.06
131,Thomas Didillon,fr  FRA,GK,Metz,21,1995,9,9,810,9.0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00
132,Étienne Didot,fr  FRA,MF,Guingamp,34,1983,23,21,1620,18.0,2,1,2,0,0,4,0,0.11,0.06,0.17,0.11,0.17,0.5,0.5,0.8,1.3,0.03,0.04,0.07,0.03,0.07
133,Tristan Dingomé,cm  CMR,MF,Troyes,26,1991,14,14,1167,13.0,0,0,0,0,0,4,0,0.00,0.00,0.00,0.00,0.00,0.2,0.2,1.3,1.5,0.02,0.10,0.11,0.02,0.11
134,Ismaël Diomandé,ci  CIV,"DF,MF",Caen,24,1992,11,8,711,7.9,0,1,0,0,0,1,1,0.00,0.13,0.13,0.00,0.13,0.0,0.0,0.2,0.3,0.01,0.03,0.04,0.01,0.04
135,Lois Diony,fr  FRA,FW,Saint-Étienne,24,1992,16,11,932,10.4,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,1.8,1.8,0.4,2.3,0.17,0.04,0.22,0.17,0.22
136,Issa Diop,fr  FRA,DF,Toulouse,20,1997,34,34,3060,34.0,3,0,3,0,0,8,0,0.09,0.00,0.09,0.09,0.09,1.3,1.3,0.4,1.7,0.04,0.01,0.05,0.04,0.05
137,Assane Dioussé,sn  SEN,MF,Saint-Étienne,19,1997,25,17,1345,14.9,1,0,1,0,0,4,0,0.07,0.00,0.07,0.07,0.07,0.8,0.8,0.5,1.3,0.05,0.04,0.09,0.05,0.09
138,Koffi Djidji,ci  CIV,DF,Nantes,24,1992,29,27,2416,26.8,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,0.4,0.4,0.7,1.1,0.01,0.03,0.04,0.01,0.04
139,Alexander Djiku,gh  GHA,DF,Caen,22,1994,28,28,2520,28.0,0,0,0,0,0,10,0,0.00,0.00,0.00,0.00,0.00,1.4,1.4,0.1,1.5,0.05,0.00,0.05,0.05,0.05
140,Papy Djilobodji,sn  SEN,DF,Dijon,28,1988,30,30,2700,30.0,0,0,0,0,0,4,1,0.00,0.00,0.00,0.00,0.00,0.9,0.9,0.2,1.1,0.03,0.01,0.04,0.03,0.04
141,Keagan Dolly,za  RSA,"FW,MF",Montpellier,24,1993,17,9,880,9.8,1,1,1,0,0,1,0,0.10,0.10,0.20,0.10,0.20,1.2,1.2,1.4,2.6,0.12,0.14,0.27,0.12,0.27
142,Jean-Luc Dompé,fr  FRA,MF,Amiens,21,1995,1,0,29,0.3,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.08,0.00,0.08,0.08,0.08
143,Dória,br  BRA,DF,Marseille,22,1994,3,1,77,0.9,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00
144,Gabriel Dos Santos,br  BRA,FW,Troyes,19,1997,1,0,84,0.9,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00
145,Mathieu Dossevi,tg  TOG,"FW,MF",Metz,29,1988,30,30,2509,27.9,1,10,1,0,0,2,0,0.04,0.36,0.39,0.04,0.39,2.1,2.1,9.2,11.3,0.08,0.33,0.40,0.08,0.40
146,Julian Draxler,de  GER,"MF,FW",Paris S-G,23,1993,30,19,1702,18.9,4,5,4,0,0,1,0,0.21,0.26,0.48,0.21,0.48,3.2,3.2,4.3,7.5,0.17,0.23,0.40,0.17,0.40
147,Leo Dubois,fr  FRA,DF,Nantes,22,1994,34,34,3020,33.6,3,3,3,0,0,6,0,0.09,0.09,0.18,0.09,0.18,2.2,2.2,5.6,7.8,0.07,0.17,0.23,0.07,0.23
148,Maxime Dupé,fr  FRA,GK,Nantes,24,1993,1,1,90,1.0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00
149,Jimmy Durmaz,se  SWE,"MF,FW",Toulouse,28,1989,20,12,1030,11.4,3,3,0,3,4,5,0,0.26,0.26,0.52,0.00,0.26,3.4,0.3,2.9,3.2,0.29,0.26,0.55,0.03,0.28
150,Félix Eboa Eboa,cm  CMR,DF,Guingamp,20,1997,23,16,1522,16.9,1,0,1,0,0,2,0,0.06,0.00,0.06,0.06,0.06,0.7,0.7,0.3,1.0,0.04,0.02,0.06,0.04,0.06
151,Patrice Evra,fr  FRA,DF,Marseille,36,1981,4,4,349,3.9,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,0.1,0.1,0.1,0.3,0.04,0.03,0.07,0.04,0.07
152,Valentin Eysseric,fr  FRA,"FW,MF",Nice,25,1992,1,1,90,1.0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.2,0.2,0.02,0.18,0.20,0.02,0.20
153,Fabinho,br  BRA,MF,Monaco,23,1993,34,34,3060,34.0,7,3,3,4,4,8,0,0.21,0.09,0.29,0.09,0.18,5.5,2.4,3.7,6.1,0.16,0.11,0.27,0.07,0.18
154,Radamel Falcao,co  COL,FW,Monaco,31,1986,26,25,2128,23.6,18,2,15,3,4,1,0,0.76,0.08,0.85,0.63,0.72,12.8,9.7,2.0,11.7,0.54,0.08,0.62,0.41,0.49
155,Simon Falette,gn  GUI,DF,Metz,25,1992,1,1,90,1.0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00
156,Imad Faraj,ma  MAR,"DF,MF",Lille,18,1999,7,1,162,1.8,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.3,0.3,0.8,1.0,0.15,0.44,0.59,0.15,0.59
157,Nabil Fekir,fr  FRA,"MF,FW",Lyon,24,1993,30,28,2477,27.5,18,7,15,3,4,8,0,0.65,0.25,0.91,0.55,0.80,12.2,9.2,5.6,14.8,0.44,0.20,0.65,0.33,0.54
158,Julien Féret,fr  FRA,MF,Caen,35,1982,37,36,3058,34.0,0,1,0,0,0,3,0,0.00,0.03,0.03,0.00,0.03,1.0,1.0,4.0,4.9,0.03,0.12,0.14,0.03,0.14
159,Brian Fernández,ar  ARG,FW,Metz,22,1994,7,0,128,1.4,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.3,0.3,0.1,0.4,0.20,0.09,0.29,0.20,0.29
160,Jordan Ferri,fr  FRA,MF,Lyon,25,1992,24,4,640,7.1,0,0,0,0,0,4,0,0.00,0.00,0.00,0.00,0.00,0.4,0.4,1.1,1.5,0.06,0.16,0.22,0.06,0.22
161,Afonso Figueiredo,pt  POR,"DF,FW",Rennes,24,1993,5,1,223,2.5,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00
162,Guessouma Fofana,fr  FRA,MF,Amiens,24,1992,16,7,745,8.3,0,0,0,0,0,3,1,0.00,0.00,0.00,0.00,0.00,0.9,0.9,0.0,0.9,0.11,0.00,0.11,0.11,0.11
163,Steven Fortes,cv  CPV,DF,Toulouse,25,1992,2,1,155,1.7,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00
164,Dimitri Foulquier,fr  FRA,DF,Strasbourg,24,1993,16,13,1241,13.8,0,2,0,0,0,2,0,0.00,0.15,0.15,0.00,0.15,0.0,0.0,1.0,1.0,0.00,0.07,0.07,0.00,0.07
165,Lilian Fournier,fr  FRA,MF,Metz,19,1998,1,0,15,0.2,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00
166,Angelo Fulgini,fr  FRA,"MF,FW",Angers,20,1996,29,16,1528,17.0,3,4,3,0,0,4,0,0.18,0.24,0.41,0.18,0.41,2.6,2.6,3.4,6.0,0.15,0.20,0.35,0.15,0.35
167,Milan Gajić,rs  SRB,DF,Bordeaux,21,1996,4,4,360,4.0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.01,0.00,0.01
168,Serge Gakpé,tg  TOG,"FW,MF",Amiens,30,1987,29,23,1853,20.6,3,1,3,0,0,1,0,0.15,0.05,0.19,0.15,0.19,3.4,3.4,0.8,4.3,0.17,0.04,0.21,0.17,0.21
169,Ignatius Ganago,cm  CMR,"FW,MF",Nice,18,1999,6,0,69,0.8,1,0,1,0,0,1,0,1.30,0.00,1.30,1.30,1.30,1.3,1.3,0.0,1.3,1.90,0.02,1.92,1.90,1.92
170,Najib Gandi,fr  FRA,"MF,FW",Nantes,23,1994,5,0,96,1.1,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.1,0.1,0.0,0.1,0.11,0.00,0.11,0.11,0.11
171,Jérémy Gélin,fr  FRA,"DF,MF",Rennes,20,1997,28,25,2315,25.7,0,1,0,0,0,2,0,0.00,0.04,0.04,0.00,0.04,0.2,0.2,1.1,1.3,0.01,0.04,0.05,0.01,0.05
172,Romain Genevois,ht  HAI,DF,Caen,29,1987,24,22,1809,20.1,0,1,0,0,0,4,1,0.00,0.05,0.05,0.00,0.05,0.7,0.7,0.3,1.0,0.03,0.02,0.05,0.03,0.05
173,Valère Germain,fr  FRA,FW,Marseille,27,1990,35,24,2165,24.1,9,3,9,0,1,2,0,0.37,0.12,0.50,0.37,0.50,10.2,9.4,3.9,13.3,0.42,0.16,0.58,0.39,0.55
174,Willem Geubbels,fr  FRA,FW,Lyon,15,2001,2,0,33,0.4,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00
175,Yassine El Ghanassy,be  BEL,"FW,MF",Nantes,27,1990,20,5,646,7.2,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,1.1,1.1,1.7,2.8,0.16,0.24,0.40,0.16,0.40
176,Anwar El Ghazi,nl  NED,"FW,MF",Lille,22,1995,27,19,1648,18.3,4,4,4,0,0,2,0,0.22,0.22,0.44,0.22,0.44,4.0,4.0,2.6,6.6,0.22,0.14,0.36,0.22,0.36
177,Rachid Ghezzal,dz  ALG,"FW,MF",Monaco,25,1992,26,7,987,11.0,2,2,2,0,0,3,1,0.18,0.18,0.36,0.18,0.36,1.9,1.9,2.3,4.2,0.17,0.21,0.38,0.17,0.38
178,Guillaume Gillet,be  BEL,MF,Nantes,33,1984,1,0,17,0.2,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00
179,Jimmy Giraudon,fr  FRA,DF,Troyes,25,1992,25,24,2093,23.3,0,0,0,0,0,4,1,0.00,0.00,0.00,0.00,0.00,0.4,0.4,0.1,0.5,0.02,0.00,0.02,0.02,0.02
180,Thibault Giresse,fr  FRA,"MF,FW",Guingamp,36,1981,3,0,24,0.3,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.1,0.1,0.0,0.1,0.25,0.00,0.25,0.25,0.25
181,Andrei Girotto,br  BRA,MF,Nantes,25,1992,25,18,1520,16.9,1,1,1,0,0,8,0,0.06,0.06,0.12,0.06,0.12,1.6,1.6,0.6,2.1,0.09,0.03,0.13,0.09,0.13
182,Kamil Glik,pl  POL,DF,Monaco,29,1988,36,36,3240,36.0,3,1,3,0,0,8,0,0.08,0.03,0.11,0.08,0.11,2.3,2.3,0.3,2.5,0.06,0.01,0.07,0.06,0.07
183,Joris Gnagnon,fr  FRA,DF,Rennes,20,1997,36,32,2918,32.4,2,2,2,0,0,3,0,0.06,0.06,0.12,0.06,0.12,2.6,2.6,0.1,2.7,0.08,0.00,0.08,0.08,0.08
184,Anthony Gonçalves,fr  FRA,"MF,FW",Strasbourg,31,1986,29,18,1758,19.5,0,2,0,0,0,5,0,0.00,0.10,0.10,0.00,0.10,1.6,1.6,4.0,5.7,0.08,0.21,0.29,0.08,0.29
185,Vagner Gonçalves,cv  CPV,"FW,MF",Saint-Étienne,21,1996,4,1,108,1.2,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.1,0.1,0.3,0.4,0.11,0.23,0.34,0.11,0.34
186,Georges Gope-Fenepej,nc  NCL,"MF,FW",Amiens,28,1988,3,0,47,0.5,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.05,0.05,0.00,0.05
187,Mathieu Gorgelin,fr  FRA,GK,Lyon,26,1990,4,4,360,4.0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00
188,Prince-Désir Gouano,fr  FRA,DF,Amiens,23,1993,32,32,2749,30.5,0,0,0,0,0,4,5,0.00,0.00,0.00,0.00,0.00,0.6,0.6,0.1,0.8,0.02,0.00,0.03,0.02,0.03
189,Lemouya Goudiaby,sn  SEN,DF,Metz,20,1997,2,1,84,0.9,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00
190,Amine Gouiri,fr  FRA,"FW,MF",Lyon,17,2000,7,0,83,0.9,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.2,0.2,0.1,0.3,0.22,0.09,0.32,0.22,0.32
191,Yoann Gourcuff,fr  FRA,"MF,FW",Rennes,31,1986,10,5,425,4.7,1,1,1,0,0,0,0,0.21,0.21,0.42,0.21,0.42,0.4,0.4,0.8,1.3,0.09,0.18,0.27,0.09,0.27
192,Max Gradel,ci  CIV,"FW,MF",Toulouse,29,1987,29,27,2415,26.8,8,3,4,4,5,6,1,0.30,0.11,0.41,0.15,0.26,8.4,4.6,4.3,8.9,0.31,0.16,0.47,0.17,0.33
193,Samuel Grandsir,fr  FRA,"FW,MF",Troyes,20,1996,36,29,2604,28.9,3,4,3,0,0,3,0,0.10,0.14,0.24,0.10,0.24,4.0,4.0,3.6,7.6,0.14,0.12,0.26,0.14,0.26
194,Jérémy Grimm,fr  FRA,MF,Strasbourg,30,1987,23,7,811,9.0,1,0,1,0,0,3,0,0.11,0.00,0.11,0.11,0.11,0.5,0.5,0.2,0.6,0.05,0.02,0.07,0.05,0.07
195,Gonçalo Guedes,pt  POR,FW,Paris S-G,20,1996,1,0,5,0.1,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00
196,Frederic Guilbert,fr  FRA,"DF,MF",Caen,22,1994,36,36,3240,36.0,1,1,1,0,0,12,0,0.03,0.03,0.06,0.03,0.06,1.1,1.1,0.9,1.9,0.03,0.02,0.05,0.03,0.05
197,Baptiste Guillaume,be  BEL,FW,Angers,22,1995,16,3,458,5.1,1,1,1,0,0,3,0,0.20,0.20,0.39,0.20,0.39,1.8,1.8,0.7,2.5,0.37,0.13,0.51,0.37,0.51
198,Régis Gurtner,fr  FRA,GK,Amiens,30,1986,37,37,3330,37.0,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00
199,Luiz Gustavo,br  BRA,"MF,DF",Marseille,30,1987,34,34,3019,33.5,5,2,5,0,0,10,1,0.15,0.06,0.21,0.15,0.21,3.3,3.3,1.0,4.3,0.10,0.03,0.13,0.10,0.13
200,Oussama Haddadi,tn  TUN,DF,Dijon,25,1992,33,27,2504,27.8,1,1,1,0,0,6,1,0.04,0.04,0.07,0.04,0.07,0.7,0.7,1.5,2.2,0.03,0.05,0.08,0.03,0.08
201,Oualid El Hajjam,ma  MAR,DF,Amiens,26,1991,26,24,2198,24.4,1,1,1,0,0,6,0,0.04,0.04,0.08,0.04,0.08,1.1,1.1,1.0,2.1,0.05,0.04,0.09,0.05,0.09
202,Romain Hamouma,fr  FRA,"FW,MF",Saint-Étienne,30,1987,29,22,1847,20.5,5,3,5,0,0,4,0,0.24,0.15,0.39,0.24,0.39,8.0,8.0,3.0,11.0,0.39,0.15,0.54,0.39,0.54
203,Gauthier Hein,fr  FRA,"FW,MF",Metz,20,1996,3,1,82,0.9,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.04,0.01,0.05,0.04,0.05
204,Christophe Hérelle,mq  MTQ,DF,Troyes,24,1992,34,34,2958,32.9,0,0,0,0,0,7,1,0.00,0.00,0.00,0.00,0.00,1.5,1.5,0.2,1.6,0.04,0.01,0.05,0.04,0.05
205,Hernani,br  BRA,"MF,FW",Saint-Étienne,23,1994,14,5,545,6.1,3,0,3,0,0,2,3,0.50,0.00,0.50,0.50,0.50,0.9,0.9,1.3,2.2,0.15,0.22,0.37,0.15,0.37
206,Vitorino Hilton,br  BRA,DF,Montpellier,39,1977,27,27,2430,27.0,0,0,0,0,0,5,0,0.00,0.00,0.00,0.00,0.00,1.7,1.7,0.2,1.9,0.06,0.01,0.07,0.06,0.07
207,Tomáš Hubočan,sk  SVK,DF,Marseille,31,1985,1,1,90,1.0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00
208,Adrien Hunou,fr  FRA,"FW,MF",Rennes,23,1994,24,17,1456,16.2,5,0,5,0,0,1,0,0.31,0.00,0.31,0.31,0.31,4.3,4.3,0.3,4.6,0.26,0.02,0.28,0.26,0.28
209,Suk Hyun-jun,kr  KOR,FW,Troyes,26,1991,26,13,1261,14.0,6,0,6,0,0,5,0,0.43,0.00,0.43,0.43,0.43,5.7,5.7,0.6,6.3,0.43,0.05,0.48,0.43,0.48
210,Edgar Ié,pt  POR,DF,Lille,23,1994,35,35,3146,35.0,1,1,1,0,0,6,1,0.03,0.03,0.06,0.03,0.06,0.9,0.9,0.4,1.3,0.03,0.01,0.04,0.03,0.04
211,Julien Ielsch,fr  FRA,"MF,DF",Amiens,34,1983,11,7,617,6.9,0,0,0,0,0,4,0,0.00,0.00,0.00,0.00,0.00,0.4,0.4,0.4,0.8,0.05,0.06,0.11,0.05,0.11
212,Jordan Ikoko,cd  COD,DF,Guingamp,23,1994,28,26,2420,26.9,0,3,0,0,0,5,0,0.00,0.11,0.11,0.00,0.11,1.1,1.1,1.5,2.6,0.04,0.06,0.10,0.04,0.10
213,Jonathan Ikone,fr  FRA,"FW,MF",Montpellier,19,1998,18,12,999,11.1,1,1,1,0,0,0,0,0.09,0.09,0.18,0.09,0.18,1.1,1.1,2.1,3.2,0.10,0.19,0.29,0.10,0.29
214,Jules Iloki,fr  FRA,"MF,FW",Nantes,25,1992,26,14,1415,15.7,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,1.3,1.3,2.8,4.1,0.08,0.18,0.26,0.08,0.26
215,Giannelli Imbula,cd  COD,MF,Toulouse,24,1992,28,28,2244,24.9,1,0,1,0,0,4,0,0.04,0.00,0.04,0.04,0.04,1.4,1.4,2.0,3.4,0.06,0.08,0.14,0.06,0.14
216,Emmanuel Imorou,bj  BEN,DF,Caen,28,1988,1,0,34,0.4,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00
217,Christophe Jallet,fr  FRA,DF,Nice,33,1983,15,13,1173,13.0,0,0,0,0,0,4,0,0.00,0.00,0.00,0.00,0.00,0.2,0.2,1.1,1.3,0.02,0.08,0.10,0.02,0.10
218,Ablie Jallow,gm  GAM,"MF,FW",Metz,18,1998,2,2,129,1.4,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.2,0.2,0.1,0.3,0.12,0.09,0.20,0.12,0.20
219,Saidy Janko,ch  SUI,"DF,MF",Saint-Étienne,21,1995,21,16,1422,15.8,0,0,0,0,0,5,0,0.00,0.00,0.00,0.00,0.00,0.1,0.1,0.7,0.8,0.01,0.05,0.05,0.01,0.05
220,Nicolas Janvier,fr  FRA,"MF,FW",Rennes,18,1998,3,1,76,0.8,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00
221,Corentin Jean,fr  FRA,"MF,FW",Toulouse,22,1995,33,18,1688,18.8,1,3,1,0,0,3,0,0.05,0.16,0.21,0.05,0.21,1.8,1.8,3.0,4.8,0.10,0.16,0.26,0.10,0.26
222,Benjamin Jeannot,fr  FRA,"FW,MF",Dijon,25,1992,24,14,1405,15.6,4,1,4,0,0,4,0,0.26,0.06,0.32,0.26,0.32,3.4,3.4,0.9,4.2,0.22,0.06,0.27,0.22,0.27
223,Jemerson,br  BRA,DF,Monaco,24,1992,33,33,2856,31.7,2,0,2,0,0,7,1,0.06,0.00,0.06,0.06,0.06,2.1,2.1,0.1,2.2,0.07,0.00,0.07,0.07,0.07
224,Karl-Johan Johnsson,se  SWE,GK,Guingamp,27,1990,38,38,3420,38.0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00
225,Jorge,br  BRA,DF,Monaco,21,1996,22,22,1919,21.3,1,2,1,0,0,8,0,0.05,0.09,0.14,0.05,0.14,0.3,0.3,2.0,2.3,0.01,0.09,0.11,0.01,0.11
226,Yann Jouffre,fr  FRA,"MF,FW",Metz,33,1984,4,3,274,3.0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.7,0.7,0.01,0.23,0.24,0.01,0.24
227,Vukašin Jovanović,rs  SRB,DF,Bordeaux,21,1996,16,16,1440,16.0,0,0,0,0,0,5,0,0.00,0.00,0.00,0.00,0.00,0.2,0.2,0.3,0.5,0.01,0.02,0.03,0.01,0.03
228,Stevan Jovetić,me  MNE,FW,Monaco,27,1989,15,7,753,8.4,8,0,8,0,0,1,0,0.96,0.00,0.96,0.96,0.96,6.4,6.4,0.7,7.0,0.76,0.08,0.84,0.76,0.84
229,Christopher Jullien,fr  FRA,DF,Toulouse,24,1993,30,30,2605,28.9,1,1,1,0,0,7,0,0.03,0.03,0.07,0.03,0.07,3.0,3.0,0.6,3.6,0.10,0.02,0.12,0.10,0.12
230,Alexander Kačaniklić,se  SWE,"MF,FW",Nantes,25,1991,9,3,316,3.5,0,1,0,0,0,0,0,0.00,0.28,0.28,0.00,0.28,0.3,0.3,0.0,0.3,0.07,0.01,0.08,0.07,0.08
231,Gaël Kakuta,cd  COD,"MF,FW",Amiens,26,1991,36,36,3084,34.3,6,4,6,0,1,3,0,0.18,0.12,0.29,0.18,0.29,4.7,4.0,7.1,11.1,0.14,0.21,0.35,0.12,0.32
232,François Kamano,gn  GUI,"FW,MF",Bordeaux,21,1996,35,23,2015,22.4,8,4,7,1,1,4,0,0.36,0.18,0.54,0.31,0.49,8.4,7.4,4.9,12.3,0.37,0.22,0.59,0.33,0.55
233,Bingourou Kamara,sn  SEN,GK,Strasbourg,20,1996,19,19,1691,18.8,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00
234,Boubacar Kamara,fr  FRA,"DF,MF",Marseille,17,1999,6,5,455,5.1,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.1,0.1,0.1,0.2,0.02,0.02,0.04,0.02,0.04
235,Wilfried Kanga,fr  FRA,"FW,MF",Angers,19,1998,9,1,176,2.0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.1,0.1,0.0,0.1,0.04,0.02,0.06,0.04,0.06
236,Eiji Kawashima,jp  JPN,GK,Metz,34,1983,29,29,2570,28.6,0,0,0,0,0,0,1,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00
