,Player,Nation,Pos,Squad,Age,Born,90s,SCA_SCA,SCA90_SCA,PassLive_SCA Types,PassDead_SCA Types,Drib_SCA Types,Sh_SCA Types,Fld_SCA Types,Def_SCA Types,GCA_GCA,GCA90_GCA,PassLive_GCA Types,PassDead_GCA Types,Drib_GCA Types,Sh_GCA Types,Fld_GCA Types,Def_GCA Types
186,Georges Gope-Fenepej,nc  NCL,"MF,FW",Amiens,28,1988,0.5,3,6.14,2,0,1,0,0,0,0,0.00,0,0,0,0,0,0
187,Mathieu Gorgelin,fr  FRA,GK,Lyon,26,1990,4.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
188,Prince-Désir Gouano,fr  FRA,DF,Amiens,23,1993,30.5,7,0.23,6,0,0,0,0,1,1,0.03,1,0,0,0,0,0
189,Lemouya Goudiaby,sn  SEN,DF,Metz,20,1997,0.9,1,1.06,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0
190,Amine Gouiri,fr  FRA,"FW,MF",Lyon,17,2000,0.9,2,2.37,1,0,0,1,0,0,0,0.00,0,0,0,0,0,0
191,Yoann Gourcuff,fr  FRA,"MF,FW",Rennes,31,1986,4.7,15,3.17,11,1,1,1,0,1,3,0.63,2,0,1,0,0,0
192,Max Gradel,ci  CIV,"FW,MF",Toulouse,29,1987,26.8,90,3.35,48,19,8,6,8,1,4,0.15,2,0,0,0,2,0
193,Samuel Grandsir,fr  FRA,"FW,MF",Troyes,20,1996,28.9,79,2.73,63,0,9,3,3,1,9,0.31,6,0,2,1,0,0
194,Jérémy Grimm,fr  FRA,MF,Strasbourg,30,1987,9.0,18,2.04,13,0,1,0,2,2,1,0.11,1,0,0,0,0,0
195,Gonçalo Guedes,pt  POR,FW,Paris S-G,20,1996,0.1,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
196,Frederic Guilbert,fr  FRA,"DF,MF",Caen,22,1994,36.0,44,1.22,39,4,0,0,1,0,5,0.14,5,0,0,0,0,0
197,Baptiste Guillaume,be  BEL,FW,Angers,22,1995,5.1,7,1.41,6,0,0,0,1,0,1,0.20,1,0,0,0,0,0
198,Régis Gurtner,fr  FRA,GK,Amiens,30,1986,37.0,3,0.08,1,1,0,0,1,0,0,0.00,0,0,0,0,0,0
199,Luiz Gustavo,br  BRA,"MF,DF",Marseille,30,1987,33.5,56,1.67,48,0,0,4,2,2,8,0.24,6,0,0,2,0,0
200,Oussama Haddadi,tn  TUN,DF,Dijon,25,1992,27.8,49,1.76,36,7,3,1,1,1,2,0.07,2,0,0,0,0,0
201,Oualid El Hajjam,ma  MAR,DF,Amiens,26,1991,24.4,29,1.19,20,5,2,0,1,1,3,0.12,3,0,0,0,0,0
202,Romain Hamouma,fr  FRA,"FW,MF",Saint-Étienne,30,1987,20.5,72,3.50,33,18,6,6,8,1,11,0.53,5,2,2,1,1,0
203,Gauthier Hein,fr  FRA,"FW,MF",Metz,20,1996,0.9,1,1.11,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0
204,Christophe Hérelle,mq  MTQ,DF,Troyes,24,1992,32.9,14,0.43,13,0,0,1,0,0,1,0.03,1,0,0,0,0,0
205,Hernani,br  BRA,"MF,FW",Saint-Étienne,23,1994,6.1,21,3.52,10,6,1,1,2,1,1,0.17,1,0,0,0,0,0
206,Vitorino Hilton,br  BRA,DF,Montpellier,39,1977,27.0,23,0.85,16,0,0,4,0,3,2,0.07,2,0,0,0,0,0
207,Tomáš Hubočan,sk  SVK,DF,Marseille,31,1985,1.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
208,Adrien Hunou,fr  FRA,"FW,MF",Rennes,23,1994,16.2,28,1.72,17,1,1,0,8,1,3,0.18,1,0,0,0,2,0
209,Suk Hyun-jun,kr  KOR,FW,Troyes,26,1991,14.0,23,1.74,16,0,1,5,1,0,1,0.08,0,0,0,0,1,0
210,Edgar Ié,pt  POR,DF,Lille,23,1994,35.0,24,0.69,21,2,0,0,1,0,1,0.03,1,0,0,0,0,0
211,Julien Ielsch,fr  FRA,"MF,DF",Amiens,34,1983,6.9,7,1.02,6,0,0,1,0,0,1,0.15,0,0,0,1,0,0
212,Jordan Ikoko,cd  COD,DF,Guingamp,23,1994,26.9,42,1.56,38,3,1,0,0,0,4,0.15,3,1,0,0,0,0
213,Jonathan Ikone,fr  FRA,"FW,MF",Montpellier,19,1998,11.1,34,3.07,23,2,5,1,3,0,2,0.18,2,0,0,0,0,0
214,Jules Iloki,fr  FRA,"MF,FW",Nantes,25,1992,15.7,45,2.85,38,3,0,1,3,0,2,0.13,2,0,0,0,0,0
215,Giannelli Imbula,cd  COD,MF,Toulouse,24,1992,24.9,50,1.99,39,4,1,1,4,1,2,0.08,2,0,0,0,0,0
216,Emmanuel Imorou,bj  BEN,DF,Caen,28,1988,0.4,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
217,Christophe Jallet,fr  FRA,DF,Nice,33,1983,13.0,18,1.38,15,2,1,0,0,0,1,0.08,1,0,0,0,0,0
218,Ablie Jallow,gm  GAM,"MF,FW",Metz,18,1998,1.4,4,2.75,1,0,1,1,1,0,0,0.00,0,0,0,0,0,0
219,Saidy Janko,ch  SUI,"DF,MF",Saint-Étienne,21,1995,15.8,15,0.95,12,0,2,0,1,0,0,0.00,0,0,0,0,0,0
220,Nicolas Janvier,fr  FRA,"MF,FW",Rennes,18,1998,0.8,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
221,Corentin Jean,fr  FRA,"MF,FW",Toulouse,22,1995,18.8,51,2.72,30,10,4,1,6,0,7,0.37,3,2,0,0,2,0
222,Benjamin Jeannot,fr  FRA,"FW,MF",Dijon,25,1992,15.6,21,1.35,18,0,0,1,2,0,3,0.19,2,0,0,1,0,0
223,Jemerson,br  BRA,DF,Monaco,24,1992,31.7,9,0.28,8,1,0,0,0,0,1,0.03,1,0,0,0,0,0
224,Karl-Johan Johnsson,se  SWE,GK,Guingamp,27,1990,38.0,4,0.11,4,0,0,0,0,0,0,0.00,0,0,0,0,0,0
225,Jorge,br  BRA,DF,Monaco,21,1996,21.3,36,1.68,25,3,2,0,5,1,6,0.28,3,0,0,0,3,0
226,Yann Jouffre,fr  FRA,"MF,FW",Metz,33,1984,3.0,9,2.95,5,3,1,0,0,0,0,0.00,0,0,0,0,0,0
227,Vukašin Jovanović,rs  SRB,DF,Bordeaux,21,1996,16.0,8,0.50,7,0,0,0,1,0,0,0.00,0,0,0,0,0,0
228,Stevan Jovetić,me  MNE,FW,Monaco,27,1989,8.4,26,3.12,16,0,3,3,2,2,6,0.72,3,0,0,3,0,0
229,Christopher Jullien,fr  FRA,DF,Toulouse,24,1993,28.9,17,0.59,14,0,0,2,0,1,4,0.14,3,0,0,1,0,0
230,Alexander Kačaniklić,se  SWE,"MF,FW",Nantes,25,1991,3.5,6,1.73,5,0,0,1,0,0,1,0.29,1,0,0,0,0,0
231,Gaël Kakuta,cd  COD,"MF,FW",Amiens,26,1991,34.3,108,3.14,62,25,10,6,5,0,12,0.35,7,1,3,1,0,0
232,François Kamano,gn  GUI,"FW,MF",Bordeaux,21,1996,22.4,70,3.12,48,2,11,3,4,2,8,0.36,5,0,1,1,1,0
233,Bingourou Kamara,sn  SEN,GK,Strasbourg,20,1996,18.8,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
234,Boubacar Kamara,fr  FRA,"DF,MF",Marseille,17,1999,5.1,4,0.79,3,0,1,0,0,0,2,0.40,1,0,1,0,0,0
235,Wilfried Kanga,fr  FRA,"FW,MF",Angers,19,1998,2.0,3,1.61,3,0,0,0,0,0,0,0.00,0,0,0,0,0,0
236,Eiji Kawashima,jp  JPN,GK,Metz,34,1983,28.6,2,0.07,2,0,0,0,0,0,0,0.00,0,0,0,0,0,0
237,Joris Kayembe,be  BEL,"FW,MF",Nantes,22,1994,1.0,2,2.07,2,0,0,0,0,0,0,0.00,0,0,0,0,0,0
238,Christophe Kerbrat,fr  FRA,DF,Guingamp,30,1986,36.9,18,0.49,15,2,0,1,0,0,0,0.00,0,0,0,0,0,0
239,Billy Ketkeophomphone,fr  FRA,"MF,FW",Angers,27,1990,4.9,12,2.50,8,1,0,2,1,0,1,0.21,0,0,0,1,0,0
240,Driss Khalid,ma  MAR,FW,Toulouse,18,1999,0.3,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
241,Saîf-Eddine Khaoui,tn  TUN,"MF,FW",Troyes,22,1995,21.7,69,3.17,33,17,10,3,4,2,3,0.14,0,1,0,1,1,0
242,Wahbi Khazri,tn  TUN,"FW,MF",Rennes,26,1991,21.3,68,3.18,38,11,5,6,7,1,7,0.33,4,1,1,1,0,0
243,Presnel Kimpembe,fr  FRA,DF,Paris S-G,21,1995,26.9,15,0.56,12,0,0,2,0,1,0,0.00,0,0,0,0,0,0
244,Hervé Koffi,bf  BFA,GK,Lille,20,1996,4.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
245,Seybou Koita,ne  NIG,"FW,MF",Amiens,23,1994,2.4,4,1.71,3,0,0,1,0,0,0,0.00,0,0,0,0,0,0
246,Moussa Konaté,sn  SEN,FW,Amiens,24,1993,27.5,49,1.78,32,0,3,3,10,1,5,0.18,3,0,0,0,2,0
247,Bakary Koné,bf  BFA,DF,Strasbourg,29,1988,27.4,14,0.51,12,0,0,1,1,0,1,0.04,0,0,0,0,1,0
248,Terence Kongolo,nl  NED,DF,Monaco,23,1994,2.8,3,1.05,3,0,0,0,0,0,1,0.35,1,0,0,0,0,0
249,Christian Kouakou,ci  CIV,"MF,FW",Caen,26,1991,9.4,22,2.35,14,0,0,3,4,1,1,0.11,1,0,0,0,0,0
250,Rominigue Kouamé,ml  MLI,"DF,MF",Lille,20,1996,2.2,8,3.65,8,0,0,0,0,0,1,0.46,1,0,0,0,0,0
251,Tomáš Koubek,cz  CZE,GK,Rennes,24,1992,34.0,2,0.06,2,0,0,0,0,0,1,0.03,1,0,0,0,0,0
252,Jules Koundé,fr  FRA,DF,Bordeaux,18,1998,17.7,15,0.85,12,0,1,2,0,0,2,0.11,2,0,0,0,0,0
253,Vincent Koziello,fr  FRA,MF,Nice,21,1995,9.0,19,2.11,17,0,0,1,0,1,0,0.00,0,0,0,0,0,0
254,Rene Krhin,si  SVN,MF,Nantes,27,1990,14.6,12,0.82,8,0,0,2,2,0,1,0.07,1,0,0,0,0,0
255,Layvin Kurzawa,fr  FRA,DF,Paris S-G,24,1992,18.9,27,1.42,19,2,0,1,1,4,2,0.11,2,0,0,0,0,0
256,Enock Kwateng,fr  FRA,DF,Nantes,20,1997,1.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
257,Brighton Labeau,fr  FRA,FW,Amiens,21,1996,0.3,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
258,Gaëtan Laborde,fr  FRA,FW,Bordeaux,23,1994,10.6,19,1.79,14,0,0,4,1,0,0,0.00,0,0,0,0,0,0
259,Léo Lacroix,ch  SUI,DF,Saint-Étienne,25,1992,8.6,5,0.58,3,0,0,2,0,0,0,0.00,0,0,0,0,0,0
260,Alban Lafont,fr  FRA,GK,Toulouse,18,1999,38.0,5,0.13,4,1,0,0,0,0,0,0.00,0,0,0,0,0,0
261,Kenny Lala,fr  FRA,DF,Strasbourg,25,1991,30.3,58,1.92,43,8,2,1,3,1,8,0.26,6,0,1,1,0,0
262,Ádám Lang,hu  HUN,DF,Dijon,24,1993,2.6,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
263,Paul Lasne,fr  FRA,MF,Montpellier,28,1989,34.0,84,2.47,62,2,4,2,11,3,6,0.18,6,0,0,0,0,0
264,Wesley Lautoa,nc  NCL,"DF,MF",Dijon,29,1987,6.9,4,0.58,3,0,0,0,0,1,0,0.00,0,0,0,0,0,0
265,Mickaël Le Bihan,fr  FRA,"FW,MF",Nice,27,1990,1.2,4,3.60,3,0,0,0,1,0,0,0.00,0,0,0,0,0,0
266,Maxime Le Marchand,fr  FRA,DF,Nice,27,1989,28.2,29,1.03,26,2,1,0,0,0,4,0.14,4,0,0,0,0,0
267,James Lea Siliki,cm  CMR,MF,Rennes,21,1996,20.9,51,2.54,26,3,1,6,15,0,4,0.20,2,0,0,1,1,0
268,Benjamin Lecomte,fr  FRA,GK,Montpellier,26,1991,38.0,3,0.08,3,0,0,0,0,0,0,0.00,0,0,0,0,0,0
269,Pierre Lees-Melou,fr  FRA,"MF,FW",Nice,24,1993,32.1,99,3.07,72,19,4,0,4,0,12,0.37,7,3,1,0,1,0
270,Thomas Lemar,fr  FRA,"MF,FW",Monaco,21,1995,26.4,104,3.93,50,31,9,7,7,0,17,0.64,7,3,3,2,2,0
271,Dylan Lempereur,fr  FRA,DF,Metz,18,1998,1.6,1,0.64,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0
272,Lukas Lerager,dk  DEN,MF,Bordeaux,24,1993,36.5,66,1.81,50,0,0,1,12,3,3,0.08,3,0,0,0,0,0
273,Alexandre Letellier,fr  FRA,GK,Angers,26,1990,13.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
274,Igor Lewczuk,pl  POL,DF,Bordeaux,32,1985,4.9,7,1.45,6,1,0,0,0,0,0,0.00,0,0,0,0,0,0
275,Dimitri Liénard,fr  FRA,MF,Strasbourg,29,1988,28.9,109,3.76,48,52,4,0,3,2,11,0.38,5,5,1,0,0,0
276,Lucas Lima,br  BRA,"DF,FW",Nantes,25,1991,29.5,93,3.15,44,39,3,6,0,1,3,0.10,2,1,0,0,0,0
277,Giovani Lo Celso,ar  ARG,MF,Paris S-G,21,1996,19.7,58,2.95,41,2,5,4,2,4,8,0.41,4,1,2,0,1,0
278,Enzo Loiodice,fr  FRA,MF,Dijon,16,2000,1.9,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
279,Anthony Lopes,pt  POR,GK,Lyon,26,1990,34.0,4,0.12,2,2,0,0,0,0,1,0.03,0,1,0,0,0,0
280,Rony Lopes,pt  POR,"FW,MF",Monaco,21,1995,28.1,80,2.83,53,2,6,8,7,4,12,0.42,7,0,1,2,2,0
281,Maxime Lopez,fr  FRA,MF,Marseille,19,1997,15.3,70,4.59,59,6,0,2,1,2,4,0.26,4,0,0,0,0,0
282,Arnaud Lusamba,fr  FRA,MF,Nice,20,1997,1.8,6,3.38,4,0,0,0,2,0,0,0.00,0,0,0,0,0,0
283,Cheikh M'Bengue,sn  SEN,DF,Saint-Étienne,29,1988,5.4,6,1.10,4,2,0,0,0,0,0,0.00,0,0,0,0,0,0
284,Raïs M'Bolhi,dz  ALG,GK,Rennes,31,1986,1.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
285,Yann M'Vila,fr  FRA,MF,Saint-Étienne,27,1990,16.4,14,0.85,14,0,0,0,0,0,0,0.00,0,0,0,0,0,0
286,Zinédine Machach,fr  FRA,"FW,MF",Toulouse,21,1996,2.1,4,1.87,2,0,1,1,0,0,0,0.00,0,0,0,0,0,0
287,Hicham Mahou,fr  FRA,"FW,MF",Nice,18,1999,0.6,1,1.73,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0
288,Thiago Maia,br  BRA,"MF,DF",Lille,20,1997,27.4,46,1.68,40,0,1,2,2,1,3,0.11,3,0,0,0,0,0
289,Habib Maïga,ci  CIV,"MF,DF",Saint-Étienne,21,1996,7.9,22,2.82,18,2,0,0,1,1,0,0.00,0,0,0,0,0,0
290,Mike Maignan,fr  FRA,GK,Lille,21,1995,33.7,2,0.06,2,0,0,0,0,0,0,0.00,0,0,0,0,0,0
291,Jean-Victor Makengo,fr  FRA,"FW,MF",Nice,19,1998,2.7,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
292,Malcom,br  BRA,"FW,MF",Bordeaux,20,1997,31.7,169,5.31,110,27,10,9,12,1,19,0.60,12,4,1,1,1,0
293,Kévin Malcuit,ma  MAR,DF,Lille,26,1991,20.2,48,2.38,38,0,5,2,3,0,8,0.40,7,0,0,0,1,0
294,Vincent Manceau,fr  FRA,DF,Angers,28,1989,33.0,46,1.39,33,5,2,0,4,2,0,0.00,0,0,0,0,0,0
295,Steve Mandanda,fr  FRA,GK,Marseille,32,1985,29.8,2,0.07,2,0,0,0,0,0,0,0.00,0,0,0,0,0,0
296,Georges Mandjeck,cm  CMR,"MF,DF",Metz,28,1988,10.7,11,1.02,9,0,0,1,0,1,1,0.09,1,0,0,0,0,0
297,Kader Mangane,sn  SEN,DF,Strasbourg,34,1983,19.1,9,0.47,7,1,0,1,0,0,0,0.00,0,0,0,0,0,0
298,Thomas Mangani,fr  FRA,MF,Angers,30,1987,33.6,110,3.27,68,31,1,6,1,3,11,0.33,7,3,1,0,0,0
299,Harrison Manzala,cd  COD,"FW,MF",Amiens,23,1994,20.7,32,1.55,21,1,5,2,2,1,7,0.34,4,0,2,1,0,0
300,Myziane Maolida,fr  FRA,FW,Lyon,18,1999,3.7,20,5.59,13,0,3,4,0,0,2,0.56,1,0,0,1,0,0
301,Faitout Maouassa,fr  FRA,"MF,FW",Rennes,19,1998,10.7,21,2.14,16,0,2,0,3,0,2,0.20,2,0,0,0,0,0
302,Fernando Marçal,br  BRA,DF,Lyon,28,1989,14.4,28,1.95,26,0,0,0,2,0,5,0.35,5,0,0,0,0,0
303,Vincent Marcel,fr  FRA,FW,Nice,20,1997,0.5,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
304,Marcelo,br  BRA,DF,Lyon,30,1987,34.5,19,0.55,16,0,0,2,0,1,3,0.09,3,0,0,0,0,0
305,Mariano,do  DOM,FW,Lyon,23,1993,27.9,65,2.32,43,1,8,8,3,2,10,0.36,5,0,3,1,1,0
306,Jordan Marié,fr  FRA,MF,Dijon,25,1991,20.9,34,1.62,29,0,2,3,0,0,4,0.19,3,0,0,1,0,0
307,Marlon,br  BRA,DF,Nice,21,1995,21.4,9,0.42,9,0,0,0,0,0,1,0.05,1,0,0,0,0,0
308,Marquinhos,br  BRA,DF,Paris S-G,23,1994,25.1,12,0.48,11,0,0,1,0,0,2,0.08,2,0,0,0,0,0
309,Jonas Martin,fr  FRA,"MF,FW",Strasbourg,27,1990,33.6,75,2.22,58,9,1,4,3,0,5,0.15,2,0,0,2,1,0
310,Pablo Martinez,fr  FRA,DF,Strasbourg,28,1989,23.5,13,0.55,8,1,0,1,1,2,2,0.09,2,0,0,0,0,0
311,Jonathan Martins Pereira,fr  FRA,DF,Guingamp,31,1986,12.6,28,2.22,21,3,0,1,1,2,0,0.00,0,0,0,0,0,0
312,Christopher Martins,lu  LUX,MF,Lyon,20,1997,0.8,2,2.61,2,0,0,0,0,0,0,0.00,0,0,0,0,0,0
313,Eden Massouema,cg  CGO,MF,Dijon,20,1997,2.1,3,1.44,3,0,0,0,0,0,0,0.00,0,0,0,0,0,0
314,Blaise Matuidi,fr  FRA,MF,Paris S-G,30,1987,0.3,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
315,Adama Mbengue,sn  SEN,DF,Caen,23,1993,17.7,32,1.81,18,4,4,1,5,0,0,0.00,0,0,0,0,0,0
316,Isaac Mbenza,be  BEL,"FW,MF",Montpellier,21,1996,23.3,65,2.79,37,15,5,5,2,1,4,0.17,2,0,1,1,0,0
317,Bryan Mbeumo,fr  FRA,"FW,MF",Troyes,17,1999,0.7,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
318,Jordi Mboula,es  ESP,"MF,FW",Monaco,18,1999,0.3,1,3.21,0,0,0,0,1,0,0,0.00,0,0,0,0,0,0
319,Pedro Mendes,pt  POR,DF,Montpellier,26,1990,31.7,16,0.50,10,0,2,2,2,0,2,0.06,1,0,0,1,0,0
320,Thiago Mendes,br  BRA,MF,Lille,25,1992,25.5,87,3.41,69,6,2,3,7,0,8,0.31,6,1,0,1,0,0
321,Stiven Mendoza,co  COL,"FW,MF",Amiens,25,1992,11.5,30,2.60,17,6,3,2,1,1,2,0.17,1,0,0,0,0,1
322,Alexandre Mendy,gw  GNB,"FW,MF",Bordeaux,23,1994,8.9,13,1.48,9,0,2,2,0,0,2,0.23,0,0,1,1,0,0
323,Ferland Mendy,fr  FRA,DF,Lyon,22,1995,23.6,60,2.55,46,0,4,4,6,0,13,0.55,9,0,0,3,1,0
324,Nampalys Mendy,sn  SEN,MF,Nice,25,1992,10.7,12,1.12,12,0,0,0,0,0,2,0.19,2,0,0,0,0,0
325,Hamza Mendyl,ma  MAR,"DF,MF",Lille,19,1997,9.5,8,0.85,6,0,1,1,0,0,0,0.00,0,0,0,0,0,0
326,Thomas Meunier,be  BEL,DF,Paris S-G,25,1991,17.5,37,2.12,31,1,2,0,0,3,4,0.23,4,0,0,0,0,0
327,Mexer,mz  MOZ,DF,Rennes,28,1988,13.3,3,0.23,2,0,0,1,0,0,0,0.00,0,0,0,0,0,0
328,Mathieu Michel,fr  FRA,GK,Angers,25,1991,6.6,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
329,Clément Michelin,fr  FRA,"DF,FW",Toulouse,20,1997,3.1,3,0.99,3,0,0,0,0,0,0,0.00,0,0,0,0,0,0
330,Danijel Milićević,ba  BIH,"MF,FW",Metz,31,1986,7.9,39,4.92,24,11,0,2,2,0,7,0.88,4,1,0,1,1,0
331,Kostas Mitroglou,gr  GRE,FW,Marseille,29,1988,9.8,22,2.28,17,0,0,5,0,0,4,0.41,2,0,0,2,0,0
332,Florent Mollet,fr  FRA,"MF,FW",Metz,25,1991,15.7,43,2.74,25,8,4,2,3,1,4,0.25,2,0,1,1,0,0
333,Thomas Monconduit,fr  FRA,MF,Amiens,26,1991,32.8,53,1.61,43,2,1,4,3,0,6,0.18,4,0,0,1,1,0
334,Kévin Monnet-Paquet,fr  FRA,"FW,MF",Saint-Étienne,28,1988,19.6,53,2.70,41,0,5,4,2,1,8,0.41,6,0,1,0,0,1
335,Jérémy Morel,mg  MAD,DF,Lyon,33,1984,32.4,11,0.34,8,1,0,0,1,1,0,0.00,0,0,0,0,0,0
336,Lebo Mothiba,za  RSA,FW,Lille,21,1996,13.1,26,1.97,23,0,0,0,3,0,1,0.08,1,0,0,0,0,0
337,Thiago Motta,it  ITA,MF,Paris S-G,34,1982,12.8,26,2.02,26,0,0,0,0,0,3,0.23,3,0,0,0,0,0
338,François Moubandje,ch  SUI,DF,Toulouse,27,1990,18.9,19,1.00,16,0,3,0,0,0,2,0.11,2,0,0,0,0,0
339,Jessy Moulin,fr  FRA,GK,Saint-Étienne,31,1986,3.4,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
340,Lucas Moura,br  BRA,FW,Paris S-G,24,1992,0.8,2,2.54,1,0,0,1,0,0,2,2.54,1,0,0,1,0,0
341,João Moutinho,pt  POR,MF,Monaco,30,1986,31.1,101,3.24,69,27,1,1,1,2,11,0.35,5,5,0,0,0,1
342,Samuel Moutoussamy,cd  COD,MF,Nantes,20,1996,4.8,12,2.51,10,0,1,1,0,0,0,0.00,0,0,0,0,0,0
343,Nordi Mukiele,fr  FRA,DF,Montpellier,19,1997,31.0,68,2.19,55,5,0,2,4,2,2,0.06,2,0,0,0,0,0
344,Kévin N'Doram,fr  FRA,"MF,DF",Monaco,21,1996,8.0,6,0.75,6,0,0,0,0,0,1,0.13,1,0,0,0,0,0
345,Abdallah N'dour,sn  SEN,DF,Strasbourg,23,1993,2.8,8,2.87,6,0,0,0,2,0,0,0.00,0,0,0,0,0,0
346,Clinton N'Jie,cm  CMR,"FW,MF",Marseille,23,1993,9.7,27,2.80,16,1,6,3,0,1,6,0.62,4,0,2,0,0,0
347,Stanley N'Soki,fr  FRA,DF,Paris S-G,18,1999,0.3,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
348,Préjuce Nakoulma,bf  BFA,FW,Nantes,30,1987,12.8,34,2.66,26,0,3,1,4,0,1,0.08,1,0,0,0,0,0
349,Nathan,br  BRA,MF,Amiens,21,1996,0.1,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
350,Neymar,br  BRA,"FW,MF",Paris S-G,25,1992,20.0,175,8.81,105,17,23,9,18,3,33,1.66,21,2,4,3,3,0
351,Yeni Ngbakoto,cd  COD,"FW,MF",Guingamp,25,1992,6.4,12,1.90,6,0,0,3,3,0,2,0.32,1,0,0,1,0,0
352,Santy Ngom,sn  SEN,"FW,MF",Nantes,24,1993,5.2,18,3.51,11,0,1,3,3,0,1,0.19,1,0,0,0,0,0
353,Guy Ngosso,cm  CMR,MF,Amiens,32,1985,6.8,7,1.04,6,0,0,0,1,0,0,0.00,0,0,0,0,0,0
354,Opa Nguette,sn  SEN,"FW,MF",Metz,23,1994,11.3,38,3.35,20,0,10,1,3,4,0,0.00,0,0,0,0,0,0
355,Moussa Niakhate,fr  FRA,DF,Metz,21,1996,34.5,14,0.41,11,0,0,1,0,2,1,0.03,1,0,0,0,0,0
356,Adama Niane,ml  MLI,FW,Troyes,24,1993,24.1,44,1.83,28,0,3,5,6,2,5,0.21,3,0,0,0,2,0
357,Ibrahima Niane,sn  SEN,"MF,FW",Metz,18,1999,9.4,28,3.04,17,0,5,2,4,0,3,0.33,2,0,1,0,0,0
358,Casimir Ninga,td  CHA,"FW,MF",Montpellier,24,1993,14.3,37,2.60,28,1,3,3,1,1,4,0.28,3,0,0,0,0,1
359,Benjamin Nivet,fr  FRA,"MF,FW",Troyes,40,1977,15.2,41,2.68,31,5,1,0,4,0,4,0.26,3,0,1,0,0,0
360,Jordan Nkololo,cd  COD,"MF,FW",Caen,24,1992,4.7,17,3.63,13,1,0,2,1,0,0,0.00,0,0,0,0,0,0
361,Christopher Nkunku,fr  FRA,"FW,MF",Paris S-G,19,1997,7.0,20,2.90,15,1,0,3,1,0,1,0.14,1,0,0,0,0,0
362,Vincent Nogueira,fr  FRA,MF,Strasbourg,29,1988,0.7,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
363,Paul-Georges Ntep,cm  CMR,"FW,MF",Saint-Étienne,25,1992,5.7,16,2.84,13,0,2,0,1,0,2,0.36,2,0,0,0,0,0
364,Gerzino Nyamsi,fr  FRA,DF,Rennes,20,1997,3.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
365,Johann Obiang,ga  GAB,DF,Troyes,24,1993,5.2,7,1.34,5,0,1,0,0,1,0,0.00,0,0,0,0,0,0
366,Lucas Ocampos,ar  ARG,"FW,MF",Marseille,23,1994,22.7,65,2.87,41,0,8,8,6,2,8,0.35,6,0,0,2,0,0
367,Prince Oniangué,cg  CGO,MF,Angers,28,1988,11.7,20,1.69,14,0,1,3,0,2,1,0.08,0,0,1,0,0,0
368,Otávio,br  BRA,MF,Bordeaux,23,1994,16.5,28,1.69,22,2,1,1,0,2,1,0.06,1,0,0,0,0,0
369,Alexandre Oukidja,dz  ALG,GK,Strasbourg,29,1988,16.2,1,0.06,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0
370,Ambroise Oyongo,cm  CMR,MF,Montpellier,26,1991,2.2,5,2.22,5,0,0,0,0,0,0,0.00,0,0,0,0,0,0
371,Pablo,br  BRA,DF,Bordeaux,26,1991,14.3,8,0.56,7,0,0,1,0,0,3,0.21,2,0,0,1,0,0
372,Vincent Pajot,fr  FRA,MF,Saint-Étienne,26,1990,14.3,22,1.53,18,0,0,3,1,0,3,0.21,3,0,0,0,0,0
373,Nicolas Pallois,fr  FRA,DF,Nantes,29,1987,27.0,12,0.44,9,0,0,1,1,1,3,0.11,2,0,0,1,0,0
