,Player,Nation,Pos,Squad,Age,Born,90s,CrdY_Performance,CrdR_Performance,2CrdY_Performance,Fls_Performance,Fld_Performance,Off_Performance,Crs,Int,TklW,PKwon_Performance,PKcon_Performance,OG_Performance,Recov_Performance,Won_Aerial Duels,Lost_Aerial Duels,Won%_Aerial Duels
194,Jérémy Grimm,fr  FRA,MF,Strasbourg,30,1987,9.0,3,0,0,17,15,0,4,19,18,0,0,0,118,10,3,76.9
195,Gonçalo Guedes,pt  POR,FW,Paris S-G,20,1996,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
196,Frederic Guilbert,fr  FRA,"DF,MF",Caen,22,1994,36.0,12,0,0,56,37,1,95,89,69,0,0,0,400,43,23,65.2
197,Baptiste Guillaume,be  BEL,FW,Angers,22,1995,5.1,3,0,0,14,6,4,2,2,3,0,0,0,15,5,9,35.7
198,Régis Gurtner,fr  FRA,GK,Amiens,30,1986,37.0,2,0,0,3,9,0,0,0,0,0,1,0,196,0,0,
199,Luiz Gustavo,br  BRA,"MF,DF",Marseille,30,1987,33.5,10,1,0,59,40,1,15,43,52,0,0,0,356,15,8,65.2
200,Oussama Haddadi,tn  TUN,DF,Dijon,25,1992,27.8,6,1,0,43,16,3,64,36,33,0,2,0,291,5,7,41.7
201,Oualid El Hajjam,ma  MAR,DF,Amiens,26,1991,24.4,6,0,0,36,26,0,39,67,31,0,1,0,261,9,13,40.9
202,Romain Hamouma,fr  FRA,"FW,MF",Saint-Étienne,30,1987,20.5,4,0,0,16,37,12,63,14,12,1,0,0,106,9,11,45.0
203,Gauthier Hein,fr  FRA,"FW,MF",Metz,20,1996,0.9,0,0,0,1,1,0,1,1,1,0,0,0,8,0,1,0.0
204,Christophe Hérelle,mq  MTQ,DF,Troyes,24,1992,32.9,7,1,0,29,27,1,0,61,11,0,0,0,351,26,19,57.8
205,Hernani,br  BRA,"MF,FW",Saint-Étienne,23,1994,6.1,2,3,1,16,4,1,18,5,10,0,0,0,52,8,5,61.5
206,Vitorino Hilton,br  BRA,DF,Montpellier,39,1977,27.0,5,0,0,22,25,2,3,51,28,0,2,0,368,26,10,72.2
207,Tomáš Hubočan,sk  SVK,DF,Marseille,31,1985,1.0,1,0,0,2,0,0,2,0,0,0,0,0,9,2,0,100.0
208,Adrien Hunou,fr  FRA,"FW,MF",Rennes,23,1994,16.2,1,0,0,19,29,19,6,7,12,1,0,0,87,2,14,12.5
209,Suk Hyun-jun,kr  KOR,FW,Troyes,26,1991,14.0,5,0,0,44,34,4,8,3,3,0,0,0,48,30,36,45.5
210,Edgar Ié,pt  POR,DF,Lille,23,1994,35.0,6,1,0,29,19,2,27,72,38,0,1,0,416,40,16,71.4
211,Julien Ielsch,fr  FRA,"MF,DF",Amiens,34,1983,6.9,4,0,0,16,5,0,4,8,15,0,0,0,83,1,4,20.0
212,Jordan Ikoko,cd  COD,DF,Guingamp,23,1994,26.9,5,0,0,25,18,2,46,50,16,0,1,1,236,7,9,43.8
213,Jonathan Ikone,fr  FRA,"FW,MF",Montpellier,19,1998,11.1,0,0,0,11,7,1,20,4,9,0,0,0,48,1,5,16.7
214,Jules Iloki,fr  FRA,"MF,FW",Nantes,25,1992,15.7,1,0,0,12,13,5,74,14,3,0,0,0,107,2,2,50.0
215,Giannelli Imbula,cd  COD,MF,Toulouse,24,1992,24.9,4,0,0,21,52,1,17,16,16,0,0,0,220,7,5,58.3
216,Emmanuel Imorou,bj  BEN,DF,Caen,28,1988,0.4,0,0,0,0,0,0,1,1,0,0,0,0,2,0,0,
217,Christophe Jallet,fr  FRA,DF,Nice,33,1983,13.0,4,0,0,9,4,2,23,22,16,0,1,0,124,8,5,61.5
218,Ablie Jallow,gm  GAM,"MF,FW",Metz,18,1998,1.4,0,0,0,2,3,0,1,0,1,0,0,0,14,0,0,
219,Saidy Janko,ch  SUI,"DF,MF",Saint-Étienne,21,1995,15.8,5,0,0,20,13,0,29,12,15,0,0,0,129,4,2,66.7
220,Nicolas Janvier,fr  FRA,"MF,FW",Rennes,18,1998,0.8,0,0,0,1,2,0,0,1,1,0,0,0,4,1,1,50.0
221,Corentin Jean,fr  FRA,"MF,FW",Toulouse,22,1995,18.8,3,0,0,14,39,7,54,11,6,2,0,0,104,9,13,40.9
222,Benjamin Jeannot,fr  FRA,"FW,MF",Dijon,25,1992,15.6,4,0,0,25,17,14,10,9,5,0,0,0,54,17,29,37.0
223,Jemerson,br  BRA,DF,Monaco,24,1992,31.7,7,1,0,36,18,0,1,32,28,0,0,0,275,24,23,51.1
224,Karl-Johan Johnsson,se  SWE,GK,Guingamp,27,1990,38.0,0,0,0,0,7,0,0,0,0,0,0,0,174,0,0,
225,Jorge,br  BRA,DF,Monaco,21,1996,21.3,8,0,0,28,44,3,50,52,33,2,0,0,246,18,21,46.2
226,Yann Jouffre,fr  FRA,"MF,FW",Metz,33,1984,3.0,0,0,0,2,4,1,11,2,5,0,0,0,21,0,0,
227,Vukašin Jovanović,rs  SRB,DF,Bordeaux,21,1996,16.0,5,0,0,8,15,0,1,13,12,0,0,0,152,3,3,50.0
228,Stevan Jovetić,me  MNE,FW,Monaco,27,1989,8.4,1,0,0,16,11,8,3,6,4,0,0,0,38,7,12,36.8
229,Christopher Jullien,fr  FRA,DF,Toulouse,24,1993,28.9,7,0,0,28,9,1,3,37,19,0,0,0,372,62,14,81.6
230,Alexander Kačaniklić,se  SWE,"MF,FW",Nantes,25,1991,3.5,0,0,0,1,4,2,11,2,3,0,0,0,23,3,0,100.0
231,Gaël Kakuta,cd  COD,"MF,FW",Amiens,26,1991,34.3,3,0,0,17,63,7,89,26,30,0,0,0,245,23,40,36.5
232,François Kamano,gn  GUI,"FW,MF",Bordeaux,21,1996,22.4,4,0,0,35,37,16,47,18,23,2,0,0,124,2,7,22.2
233,Bingourou Kamara,sn  SEN,GK,Strasbourg,20,1996,18.8,2,0,0,0,3,0,0,0,0,0,0,0,80,0,0,
234,Boubacar Kamara,fr  FRA,"DF,MF",Marseille,17,1999,5.1,1,0,0,9,4,0,1,4,9,0,0,0,56,9,5,64.3
235,Wilfried Kanga,fr  FRA,"FW,MF",Angers,19,1998,2.0,0,0,0,3,3,0,1,0,1,0,0,0,6,0,2,0.0
236,Eiji Kawashima,jp  JPN,GK,Metz,34,1983,28.6,0,1,0,1,5,0,0,0,0,0,0,0,143,0,0,
237,Joris Kayembe,be  BEL,"FW,MF",Nantes,22,1994,1.0,0,0,0,1,1,1,4,0,1,0,0,0,7,0,0,
238,Christophe Kerbrat,fr  FRA,DF,Guingamp,30,1986,36.9,4,0,0,10,29,0,5,68,37,0,0,0,395,17,18,48.6
239,Billy Ketkeophomphone,fr  FRA,"MF,FW",Angers,27,1990,4.9,0,0,0,11,10,0,6,7,9,0,0,0,50,4,10,28.6
240,Driss Khalid,ma  MAR,FW,Toulouse,18,1999,0.3,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,100.0
241,Saîf-Eddine Khaoui,tn  TUN,"MF,FW",Troyes,22,1995,21.7,1,0,0,40,26,0,39,27,22,0,0,0,145,4,5,44.4
242,Wahbi Khazri,tn  TUN,"FW,MF",Rennes,26,1991,21.3,8,1,0,39,52,17,37,12,17,0,0,0,112,7,7,50.0
243,Presnel Kimpembe,fr  FRA,DF,Paris S-G,21,1995,26.9,8,4,2,29,48,1,6,16,19,0,1,0,230,18,9,66.7
244,Hervé Koffi,bf  BFA,GK,Lille,20,1996,4.0,0,0,0,0,2,0,0,0,0,0,0,0,23,0,0,
245,Seybou Koita,ne  NIG,"FW,MF",Amiens,23,1994,2.4,0,0,0,2,2,2,2,1,3,0,0,0,13,1,4,20.0
246,Moussa Konaté,sn  SEN,FW,Amiens,24,1993,27.5,8,0,0,47,55,29,20,6,6,1,0,0,84,23,43,34.8
247,Bakary Koné,bf  BFA,DF,Strasbourg,29,1988,27.4,3,0,0,22,17,3,1,29,10,1,1,0,250,23,9,71.9
248,Terence Kongolo,nl  NED,DF,Monaco,23,1994,2.8,0,0,0,2,4,0,8,3,5,0,0,0,36,4,0,100.0
249,Christian Kouakou,ci  CIV,"MF,FW",Caen,26,1991,9.4,0,0,0,21,22,15,14,7,11,0,0,0,44,0,6,0.0
250,Rominigue Kouamé,ml  MLI,"DF,MF",Lille,20,1996,2.2,0,0,0,3,2,0,1,5,0,0,1,0,24,1,2,33.3
251,Tomáš Koubek,cz  CZE,GK,Rennes,24,1992,34.0,0,0,0,1,4,0,0,0,0,0,1,0,172,0,0,
252,Jules Koundé,fr  FRA,DF,Bordeaux,18,1998,17.7,1,0,0,9,6,1,1,16,8,0,0,0,195,22,10,68.8
253,Vincent Koziello,fr  FRA,MF,Nice,21,1995,9.0,3,0,0,11,13,1,0,12,9,0,0,0,75,1,6,14.3
254,Rene Krhin,si  SVN,MF,Nantes,27,1990,14.6,5,0,0,18,24,1,1,18,10,0,0,0,154,16,16,50.0
255,Layvin Kurzawa,fr  FRA,DF,Paris S-G,24,1992,18.9,1,0,0,28,12,0,36,23,26,0,0,0,132,21,14,60.0
256,Enock Kwateng,fr  FRA,DF,Nantes,20,1997,1.0,0,0,0,0,1,0,0,3,2,0,0,0,10,0,0,
257,Brighton Labeau,fr  FRA,FW,Amiens,21,1996,0.3,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,
258,Gaëtan Laborde,fr  FRA,FW,Bordeaux,23,1994,10.6,1,0,0,17,17,6,9,4,3,0,0,0,50,22,39,36.1
259,Léo Lacroix,ch  SUI,DF,Saint-Étienne,25,1992,8.6,3,1,0,11,3,4,0,10,7,0,0,0,81,11,6,64.7
260,Alban Lafont,fr  FRA,GK,Toulouse,18,1999,38.0,4,0,0,3,7,0,0,0,0,0,1,0,236,0,0,
261,Kenny Lala,fr  FRA,DF,Strasbourg,25,1991,30.3,5,2,1,24,29,0,65,42,40,0,0,0,294,6,6,50.0
262,Ádám Lang,hu  HUN,DF,Dijon,24,1993,2.6,1,2,1,4,0,0,0,3,0,0,0,0,21,0,1,0.0
263,Paul Lasne,fr  FRA,MF,Montpellier,28,1989,34.0,10,0,0,53,71,0,40,44,43,1,0,0,355,27,26,50.9
264,Wesley Lautoa,nc  NCL,"DF,MF",Dijon,29,1987,6.9,1,0,0,9,9,0,0,18,10,0,1,0,66,5,6,45.5
265,Mickaël Le Bihan,fr  FRA,"FW,MF",Nice,27,1990,1.2,0,0,0,2,2,0,2,1,0,0,0,0,2,1,1,50.0
266,Maxime Le Marchand,fr  FRA,DF,Nice,27,1989,28.2,4,0,0,21,21,0,26,42,34,0,1,0,289,25,6,80.6
267,James Lea Siliki,cm  CMR,MF,Rennes,21,1996,20.9,6,2,1,36,53,1,38,23,14,3,0,0,179,10,7,58.8
268,Benjamin Lecomte,fr  FRA,GK,Montpellier,26,1991,38.0,1,0,0,3,4,0,0,0,0,0,1,0,193,0,0,
269,Pierre Lees-Melou,fr  FRA,"MF,FW",Nice,24,1993,32.1,6,1,0,53,37,7,55,32,45,1,0,1,222,5,14,26.3
270,Thomas Lemar,fr  FRA,"MF,FW",Monaco,21,1995,26.4,1,0,0,10,41,4,114,20,12,2,0,0,161,3,5,37.5
271,Dylan Lempereur,fr  FRA,DF,Metz,18,1998,1.6,0,0,0,3,2,0,1,1,3,0,0,0,11,0,3,0.0
272,Lukas Lerager,dk  DEN,MF,Bordeaux,24,1993,36.5,8,0,0,67,53,5,16,54,66,0,0,0,365,40,41,49.4
273,Alexandre Letellier,fr  FRA,GK,Angers,26,1990,13.0,0,0,0,0,1,0,0,0,0,0,0,0,59,0,0,
274,Igor Lewczuk,pl  POL,DF,Bordeaux,32,1985,4.9,3,0,0,15,2,0,10,5,7,0,0,0,41,1,1,50.0
275,Dimitri Liénard,fr  FRA,MF,Strasbourg,29,1988,28.9,7,0,0,29,38,0,113,49,42,0,0,0,287,3,6,33.3
276,Lucas Lima,br  BRA,"DF,FW",Nantes,25,1991,29.5,3,0,0,29,24,4,150,40,36,0,0,0,305,14,20,41.2
277,Giovani Lo Celso,ar  ARG,MF,Paris S-G,21,1996,19.7,2,0,0,23,41,0,8,20,59,1,0,0,174,3,5,37.5
278,Enzo Loiodice,fr  FRA,MF,Dijon,16,2000,1.9,0,0,0,1,2,0,0,1,4,0,0,0,15,1,2,33.3
279,Anthony Lopes,pt  POR,GK,Lyon,26,1990,34.0,1,0,0,2,4,0,0,0,0,0,1,0,139,0,0,
280,Rony Lopes,pt  POR,"FW,MF",Monaco,21,1995,28.1,2,0,0,39,39,6,82,18,26,1,0,0,155,7,20,25.9
281,Maxime Lopez,fr  FRA,MF,Marseille,19,1997,15.3,2,0,0,33,20,1,34,7,18,0,0,0,135,2,5,28.6
282,Arnaud Lusamba,fr  FRA,MF,Nice,20,1997,1.8,0,0,0,2,3,0,0,2,7,0,0,0,13,0,0,
283,Cheikh M'Bengue,sn  SEN,DF,Saint-Étienne,29,1988,5.4,2,0,0,10,3,0,2,10,3,0,0,0,43,4,0,100.0
284,Raïs M'Bolhi,dz  ALG,GK,Rennes,31,1986,1.0,0,0,0,0,1,0,0,0,0,0,0,0,4,0,0,
285,Yann M'Vila,fr  FRA,MF,Saint-Étienne,27,1990,16.4,1,0,0,11,20,0,4,28,12,0,0,0,180,8,5,61.5
286,Zinédine Machach,fr  FRA,"FW,MF",Toulouse,21,1996,2.1,2,0,0,8,2,0,5,2,4,0,0,0,15,0,3,0.0
287,Hicham Mahou,fr  FRA,"FW,MF",Nice,18,1999,0.6,0,0,0,1,0,0,1,3,1,0,0,0,4,1,1,50.0
288,Thiago Maia,br  BRA,"MF,DF",Lille,20,1997,27.4,3,2,1,30,22,1,7,67,32,0,1,0,319,10,8,55.6
289,Habib Maïga,ci  CIV,"MF,DF",Saint-Étienne,21,1996,7.9,2,0,0,22,9,0,14,19,17,0,0,0,88,4,7,36.4
290,Mike Maignan,fr  FRA,GK,Lille,21,1995,33.7,0,1,0,0,9,0,0,1,0,0,0,0,176,0,1,0.0
291,Jean-Victor Makengo,fr  FRA,"FW,MF",Nice,19,1998,2.7,1,0,0,4,4,0,4,2,1,0,0,0,15,3,3,50.0
292,Malcom,br  BRA,"FW,MF",Bordeaux,20,1997,31.7,2,0,0,23,92,10,88,20,9,1,0,0,154,7,26,21.2
293,Kévin Malcuit,ma  MAR,DF,Lille,26,1991,20.2,2,0,0,13,31,5,57,43,23,1,0,1,204,4,7,36.4
294,Vincent Manceau,fr  FRA,DF,Angers,28,1989,33.0,0,0,0,25,29,1,54,37,36,0,1,0,342,11,16,40.7
295,Steve Mandanda,fr  FRA,GK,Marseille,32,1985,29.8,0,1,0,1,3,0,0,0,0,0,0,0,119,0,0,
296,Georges Mandjeck,cm  CMR,"MF,DF",Metz,28,1988,10.7,5,0,0,27,16,0,2,15,13,0,1,0,152,16,9,64.0
297,Kader Mangane,sn  SEN,DF,Strasbourg,34,1983,19.1,4,0,0,22,8,2,4,23,23,0,0,0,214,15,11,57.7
298,Thomas Mangani,fr  FRA,MF,Angers,30,1987,33.6,7,0,0,44,30,2,92,41,51,0,0,0,333,11,27,28.9
299,Harrison Manzala,cd  COD,"FW,MF",Amiens,23,1994,20.7,3,0,0,15,23,3,41,19,15,0,0,0,136,3,11,21.4
300,Myziane Maolida,fr  FRA,FW,Lyon,18,1999,3.7,0,0,0,2,1,2,6,1,2,0,0,0,17,1,2,33.3
301,Faitout Maouassa,fr  FRA,"MF,FW",Rennes,19,1998,10.7,1,0,0,13,15,1,18,6,4,0,0,0,46,1,1,50.0
302,Fernando Marçal,br  BRA,DF,Lyon,28,1989,14.4,1,0,0,17,25,1,23,26,16,0,1,0,150,15,10,60.0
303,Vincent Marcel,fr  FRA,FW,Nice,20,1997,0.5,0,0,0,0,1,1,0,0,0,0,0,0,4,0,0,
304,Marcelo,br  BRA,DF,Lyon,30,1987,34.5,5,1,0,32,8,1,2,47,17,0,0,1,446,62,21,74.7
305,Mariano,do  DOM,FW,Lyon,23,1993,27.9,6,0,0,34,13,24,7,4,6,1,0,0,83,18,26,40.9
306,Jordan Marié,fr  FRA,MF,Dijon,25,1991,20.9,5,0,0,22,16,1,8,35,40,0,1,0,212,4,15,21.1
307,Marlon,br  BRA,DF,Nice,21,1995,21.4,5,2,1,21,11,0,3,14,16,0,1,1,143,17,14,54.8
308,Marquinhos,br  BRA,DF,Paris S-G,23,1994,25.1,1,0,0,11,8,0,0,11,14,0,0,0,220,22,8,73.3
309,Jonas Martin,fr  FRA,"MF,FW",Strasbourg,27,1990,33.6,6,0,0,53,40,3,27,38,42,1,0,0,304,26,33,44.1
310,Pablo Martinez,fr  FRA,DF,Strasbourg,28,1989,23.5,4,0,0,23,28,1,10,39,27,0,2,0,232,23,20,53.5
311,Jonathan Martins Pereira,fr  FRA,DF,Guingamp,31,1986,12.6,2,0,0,15,17,0,29,28,15,0,0,0,126,11,5,68.8
312,Christopher Martins,lu  LUX,MF,Lyon,20,1997,0.8,1,0,0,2,0,0,0,1,2,0,0,0,7,0,0,
313,Eden Massouema,cg  CGO,MF,Dijon,20,1997,2.1,1,0,0,5,2,0,2,2,0,0,0,0,9,2,1,66.7
314,Blaise Matuidi,fr  FRA,MF,Paris S-G,30,1987,0.3,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,
315,Adama Mbengue,sn  SEN,DF,Caen,23,1993,17.7,2,1,0,35,24,0,59,26,31,0,0,0,201,11,4,73.3
316,Isaac Mbenza,be  BEL,"FW,MF",Montpellier,21,1996,23.3,4,0,0,12,21,14,71,8,15,0,0,0,98,3,2,60.0
317,Bryan Mbeumo,fr  FRA,"FW,MF",Troyes,17,1999,0.7,0,0,0,1,4,0,1,2,0,0,0,0,7,3,1,75.0
318,Jordi Mboula,es  ESP,"MF,FW",Monaco,18,1999,0.3,0,0,0,1,2,0,3,1,0,0,0,0,3,0,1,0.0
319,Pedro Mendes,pt  POR,DF,Montpellier,26,1990,31.7,11,0,0,39,51,0,7,38,35,0,2,0,370,20,12,62.5
320,Thiago Mendes,br  BRA,MF,Lille,25,1992,25.5,4,2,1,32,45,3,18,27,18,0,0,0,199,10,3,76.9
321,Stiven Mendoza,co  COL,"FW,MF",Amiens,25,1992,11.5,0,0,0,7,8,1,16,15,9,0,0,0,84,2,6,25.0
322,Alexandre Mendy,gw  GNB,"FW,MF",Bordeaux,23,1994,8.9,2,0,0,15,7,15,5,2,5,0,0,0,31,10,21,32.3
323,Ferland Mendy,fr  FRA,DF,Lyon,22,1995,23.6,4,0,0,27,45,0,46,24,23,1,3,0,244,15,12,55.6
324,Nampalys Mendy,sn  SEN,MF,Nice,25,1992,10.7,2,0,0,15,14,0,0,13,7,0,0,0,76,1,1,50.0
325,Hamza Mendyl,ma  MAR,"DF,MF",Lille,19,1997,9.5,2,1,0,11,3,0,26,9,11,0,1,0,59,3,5,37.5
326,Thomas Meunier,be  BEL,DF,Paris S-G,25,1991,17.5,3,0,0,27,6,2,74,14,24,0,1,0,161,15,5,75.0
327,Mexer,mz  MOZ,DF,Rennes,28,1988,13.3,1,0,0,5,10,0,4,15,9,0,3,0,155,23,12,65.7
328,Mathieu Michel,fr  FRA,GK,Angers,25,1991,6.6,0,0,0,0,1,0,0,0,0,0,0,0,30,0,0,
329,Clément Michelin,fr  FRA,"DF,FW",Toulouse,20,1997,3.1,2,0,0,7,2,0,11,2,1,0,0,0,30,5,3,62.5
330,Danijel Milićević,ba  BIH,"MF,FW",Metz,31,1986,7.9,0,0,0,5,10,0,45,5,4,1,0,0,36,0,7,0.0
331,Kostas Mitroglou,gr  GRE,FW,Marseille,29,1988,9.8,2,0,0,15,3,6,1,0,2,0,0,0,24,6,6,50.0
332,Florent Mollet,fr  FRA,"MF,FW",Metz,25,1991,15.7,6,0,0,31,26,3,41,10,9,0,0,0,128,3,5,37.5
333,Thomas Monconduit,fr  FRA,MF,Amiens,26,1991,32.8,7,1,0,64,45,2,11,52,47,1,0,0,360,25,14,64.1
334,Kévin Monnet-Paquet,fr  FRA,"FW,MF",Saint-Étienne,28,1988,19.6,0,0,0,31,14,5,32,13,19,0,0,0,125,14,35,28.6
335,Jérémy Morel,mg  MAD,DF,Lyon,33,1984,32.4,4,0,0,28,25,1,0,36,18,0,2,1,322,20,12,62.5
336,Lebo Mothiba,za  RSA,FW,Lille,21,1996,13.1,2,0,0,28,18,9,3,1,4,0,0,0,37,6,7,46.2
337,Thiago Motta,it  ITA,MF,Paris S-G,34,1982,12.8,3,1,0,22,14,1,0,15,14,0,1,0,125,5,11,31.3
338,François Moubandje,ch  SUI,DF,Toulouse,27,1990,18.9,6,2,1,21,17,1,27,29,14,0,0,0,218,22,5,81.5
339,Jessy Moulin,fr  FRA,GK,Saint-Étienne,31,1986,3.4,1,0,0,1,2,0,0,1,0,0,1,0,11,0,0,
340,Lucas Moura,br  BRA,FW,Paris S-G,24,1992,0.8,1,0,0,1,2,1,5,0,0,0,0,0,5,0,0,
341,João Moutinho,pt  POR,MF,Monaco,30,1986,31.1,6,0,0,40,27,1,73,39,44,0,0,0,304,11,13,45.8
342,Samuel Moutoussamy,cd  COD,MF,Nantes,20,1996,4.8,0,0,0,4,3,0,2,7,9,0,0,0,34,0,2,0.0
343,Nordi Mukiele,fr  FRA,DF,Montpellier,19,1997,31.0,5,0,0,31,66,1,77,60,42,0,0,0,384,30,7,81.1
344,Kévin N'Doram,fr  FRA,"MF,DF",Monaco,21,1996,8.0,3,0,0,8,12,0,0,9,10,0,0,0,92,6,7,46.2
345,Abdallah N'dour,sn  SEN,DF,Strasbourg,23,1993,2.8,2,1,0,4,6,0,8,2,4,0,1,0,29,0,0,
346,Clinton N'Jie,cm  CMR,"FW,MF",Marseille,23,1993,9.7,2,0,0,16,2,12,11,3,7,0,0,0,42,4,8,33.3
347,Stanley N'Soki,fr  FRA,DF,Paris S-G,18,1999,0.3,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,
348,Préjuce Nakoulma,bf  BFA,FW,Nantes,30,1987,12.8,4,0,0,33,26,10,4,5,7,0,0,0,55,9,18,33.3
349,Nathan,br  BRA,MF,Amiens,21,1996,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
350,Neymar,br  BRA,"FW,MF",Paris S-G,25,1992,20.0,5,2,1,24,103,10,58,3,9,2,0,0,110,2,2,50.0
351,Yeni Ngbakoto,cd  COD,"FW,MF",Guingamp,25,1992,6.4,1,0,0,11,10,1,16,6,5,0,0,0,42,3,7,30.0
352,Santy Ngom,sn  SEN,"FW,MF",Nantes,24,1993,5.2,1,0,0,18,18,2,7,2,6,0,0,0,25,3,9,25.0
353,Guy Ngosso,cm  CMR,MF,Amiens,32,1985,6.8,3,0,0,12,7,0,0,5,8,0,0,0,78,6,3,66.7
354,Opa Nguette,sn  SEN,"FW,MF",Metz,23,1994,11.3,3,0,0,18,20,1,9,17,16,1,0,0,65,11,8,57.9
355,Moussa Niakhate,fr  FRA,DF,Metz,21,1996,34.5,8,0,0,36,40,0,8,43,33,0,1,0,387,28,14,66.7
356,Adama Niane,ml  MLI,FW,Troyes,24,1993,24.1,6,0,0,34,29,31,10,10,8,2,0,0,119,29,78,27.1
357,Ibrahima Niane,sn  SEN,"MF,FW",Metz,18,1999,9.4,1,0,0,11,28,2,15,1,5,0,0,0,65,8,18,30.8
358,Casimir Ninga,td  CHA,"FW,MF",Montpellier,24,1993,14.3,1,0,0,29,11,15,20,5,7,0,0,0,65,4,17,19.0
359,Benjamin Nivet,fr  FRA,"MF,FW",Troyes,40,1977,15.2,0,0,0,25,25,1,15,18,16,0,0,0,114,8,15,34.8
360,Jordan Nkololo,cd  COD,"MF,FW",Caen,24,1992,4.7,0,0,0,6,10,2,13,5,4,0,0,0,31,1,4,20.0
361,Christopher Nkunku,fr  FRA,"FW,MF",Paris S-G,19,1997,7.0,0,0,0,13,10,2,4,6,1,0,0,0,38,1,1,50.0
362,Vincent Nogueira,fr  FRA,MF,Strasbourg,29,1988,0.7,0,0,0,1,3,0,0,0,0,0,0,0,6,0,0,
363,Paul-Georges Ntep,cm  CMR,"FW,MF",Saint-Étienne,25,1992,5.7,2,0,0,8,13,2,15,2,4,0,0,0,26,3,3,50.0
364,Gerzino Nyamsi,fr  FRA,DF,Rennes,20,1997,3.0,0,0,0,5,1,0,0,1,0,0,0,0,34,6,0,100.0
365,Johann Obiang,ga  GAB,DF,Troyes,24,1993,5.2,1,0,0,5,5,0,16,9,6,0,0,0,35,4,2,66.7
366,Lucas Ocampos,ar  ARG,"FW,MF",Marseille,23,1994,22.7,6,1,0,36,47,6,31,22,42,1,1,0,171,15,41,26.8
367,Prince Oniangué,cg  CGO,MF,Angers,28,1988,11.7,1,2,1,15,16,1,2,13,7,0,0,0,67,13,20,39.4
368,Otávio,br  BRA,MF,Bordeaux,23,1994,16.5,5,2,1,26,11,0,4,26,34,0,1,0,192,5,5,50.0
369,Alexandre Oukidja,dz  ALG,GK,Strasbourg,29,1988,16.2,1,0,0,1,3,0,0,0,0,0,0,0,58,1,0,100.0
370,Ambroise Oyongo,cm  CMR,MF,Montpellier,26,1991,2.2,0,0,0,1,3,0,10,2,1,0,0,0,18,0,3,0.0
371,Pablo,br  BRA,DF,Bordeaux,26,1991,14.3,3,0,0,12,6,1,0,19,11,0,1,0,165,16,8,66.7
372,Vincent Pajot,fr  FRA,MF,Saint-Étienne,26,1990,14.3,5,1,0,33,18,1,5,15,12,0,0,0,142,37,23,61.7
373,Nicolas Pallois,fr  FRA,DF,Nantes,29,1987,27.0,8,4,2,16,6,0,3,34,20,0,1,1,307,14,17,45.2
374,Julian Palmieri,fr  FRA,"DF,MF",Metz,30,1986,12.5,4,1,0,22,9,0,15,15,10,0,0,0,108,7,6,53.8
375,Javier Pastore,ar  ARG,"MF,FW",Paris S-G,28,1989,15.0,2,0,0,12,14,2,19,9,19,0,0,0,84,2,6,25.0
376,Mateo Pavlović,ba  BIH,DF,Angers,27,1990,21.8,9,0,0,32,10,0,2,17,5,0,1,0,236,30,17,63.8
377,Dimitri Payet,fr  FRA,"MF,FW",Marseille,30,1987,26.1,6,0,0,16,53,4,131,18,9,3,0,0,172,2,7,22.2
378,Stef Peeters,be  BEL,MF,Caen,25,1992,12.3,4,0,0,26,5,1,37,10,9,0,0,0,96,1,4,20.0
379,Bryan Pelé,fr  FRA,"FW,MF",Troyes,25,1992,18.0,1,0,0,18,17,5,59,12,12,0,0,0,99,3,19,13.6
380,Yohann Pelé,fr  FRA,GK,Marseille,34,1982,8.2,1,0,0,1,2,0,0,0,0,0,0,0,41,0,0,
381,Pietro Pellegri,it  ITA,"FW,MF",Monaco,16,2001,0.3,0,0,0,1,2,0,3,1,0,0,0,0,2,1,0,100.0
382,Théo Pellenard,fr  FRA,DF,Bordeaux,23,1994,15.9,4,0,0,24,5,0,39,30,13,0,1,0,176,5,4,55.6
383,Nicolas Pépé,ci  CIV,"FW,MF",Lille,22,1995,31.6,5,0,0,27,82,26,50,16,15,1,0,0,138,10,16,38.5
384,Romain Perraud,fr  FRA,MF,Nice,19,1997,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
385,Loïc Perrin,fr  FRA,DF,Saint-Étienne,31,1985,27.4,3,0,0,15,28,1,2,24,21,0,0,0,320,39,18,68.4
386,Chris Philipps,lu  LUX,"MF,DF",Metz,23,1994,9.4,4,0,0,17,5,0,2,18,17,0,1,0,120,2,1,66.7
387,Lebogang Phiri,za  RSA,MF,Guingamp,22,1994,11.5,1,0,0,12,7,0,4,15,18,0,0,0,111,2,3,40.0
388,Ronaël Pierre-Gabriel,fr  FRA,DF,Saint-Étienne,19,1998,13.0,2,1,0,12,15,0,16,11,19,0,1,0,100,5,3,62.5
389,Facundo Píriz,uy  URU,MF,Montpellier,27,1990,9.0,4,0,0,15,9,0,2,13,9,0,0,0,105,5,7,41.7
