,Player,Nation,Pos,Squad,Age,Born,90s,Att,Live_Pass Types,Dead_Pass Types,FK_Pass Types,TB_Pass Types,Press_Pass Types,Sw_Pass Types,Crs_Pass Types,CK_Pass Types,In_Corner Kicks,Out_Corner Kicks,Str_Corner Kicks,Ground_Height,Low_Height,High_Height,Left_Body Parts,Right_Body Parts,Head_Body Parts,TI_Body Parts,Other_Body Parts,Cmp,Off_Outcomes,Out_Outcomes,Int_Outcomes,Blocks_Outcomes
154,Radamel Falcao,co  COL,FW,Monaco,31,1986,23.6,529,492,37,0,0,156,2,7,0,0,0,0,385,72,72,103,370,35,1,9,414,1,9,19,14
155,Simon Falette,gn  GUI,DF,Metz,25,1992,1.0,65,64,1,0,0,0,5,0,0,0,0,0,54,7,4,48,15,1,1,0,60,0,1,0,0
156,Imad Faraj,ma  MAR,"DF,MF",Lille,18,1999,1.8,74,67,7,0,0,14,0,5,0,0,0,0,55,6,13,6,58,3,7,0,55,0,2,1,3
157,Nabil Fekir,fr  FRA,"MF,FW",Lyon,24,1993,27.5,1220,1085,135,44,5,236,49,60,63,0,0,0,947,65,208,1054,126,21,8,5,981,7,21,36,24
158,Julien Féret,fr  FRA,MF,Caen,35,1982,34.0,1713,1566,147,59,1,285,91,52,70,0,0,0,1112,149,452,153,1360,149,6,5,1313,10,33,51,31
159,Brian Fernández,ar  ARG,FW,Metz,22,1994,1.4,24,16,8,0,0,3,0,1,2,0,0,0,10,4,10,0,18,2,4,0,17,0,0,1,3
160,Jordan Ferri,fr  FRA,MF,Lyon,25,1992,7.1,533,529,4,3,2,78,13,3,0,0,0,0,445,37,51,23,478,23,1,7,472,1,9,9,12
161,Afonso Figueiredo,pt  POR,"DF,FW",Rennes,24,1993,2.5,125,105,20,3,0,19,3,3,0,0,0,0,68,4,53,86,9,12,17,0,87,0,4,5,1
162,Guessouma Fofana,fr  FRA,MF,Amiens,24,1992,8.3,247,245,2,1,0,28,8,7,0,0,0,0,167,21,59,24,194,21,0,0,178,2,5,8,4
163,Steven Fortes,cv  CPV,DF,Toulouse,25,1992,1.7,77,76,1,1,0,7,2,0,0,0,0,0,50,2,25,11,59,7,0,0,60,0,3,1,1
164,Dimitri Foulquier,fr  FRA,DF,Strasbourg,24,1993,13.8,654,532,122,5,1,91,6,21,0,0,0,0,392,85,177,61,437,33,116,5,505,0,16,17,21
165,Lilian Fournier,fr  FRA,MF,Metz,19,1998,0.2,6,6,0,0,0,2,0,0,0,0,0,0,4,1,1,2,4,0,0,0,3,0,0,1,0
166,Angelo Fulgini,fr  FRA,"MF,FW",Angers,20,1996,17.0,704,644,60,23,4,140,27,37,27,0,0,0,481,60,163,62,591,38,7,4,523,4,9,16,27
167,Milan Gajić,rs  SRB,DF,Bordeaux,21,1996,4.0,187,140,47,2,0,19,1,5,0,0,0,0,105,41,41,16,116,10,45,0,134,2,1,5,10
168,Serge Gakpé,tg  TOG,"FW,MF",Amiens,30,1987,20.6,506,497,9,1,2,135,5,20,2,0,0,0,354,61,91,91,357,44,6,2,347,1,17,26,26
169,Ignatius Ganago,cm  CMR,"FW,MF",Nice,18,1999,0.8,20,20,0,0,0,8,0,0,0,0,0,0,18,0,2,5,13,1,0,0,14,0,0,1,0
170,Najib Gandi,fr  FRA,"MF,FW",Nantes,23,1994,1.1,38,35,3,2,0,12,1,1,1,0,0,0,28,2,8,3,34,0,0,1,27,0,3,1,0
171,Jérémy Gélin,fr  FRA,"DF,MF",Rennes,20,1997,25.7,1358,1330,28,25,2,160,60,5,1,0,0,0,993,68,297,79,1181,81,2,1,1138,4,31,19,12
172,Romain Genevois,ht  HAI,DF,Caen,29,1987,20.1,787,722,65,14,0,123,38,31,0,0,0,0,419,88,280,70,544,100,51,2,561,0,20,16,29
173,Valère Germain,fr  FRA,FW,Marseille,27,1990,24.1,515,488,27,0,2,94,8,25,1,0,0,0,320,95,100,32,392,56,5,6,376,2,13,19,18
174,Willem Geubbels,fr  FRA,FW,Lyon,15,2001,0.4,9,9,0,0,0,3,0,0,0,0,0,0,8,0,1,3,6,0,0,0,7,0,0,2,0
175,Yassine El Ghanassy,be  BEL,"FW,MF",Nantes,27,1990,7.2,294,287,7,3,2,48,5,23,3,0,0,0,231,22,41,41,237,14,1,1,233,1,6,9,9
176,Anwar El Ghazi,nl  NED,"FW,MF",Lille,22,1995,18.3,634,565,69,11,0,137,34,62,37,0,0,0,444,50,140,100,487,18,20,3,434,5,18,24,39
177,Rachid Ghezzal,dz  ALG,"FW,MF",Monaco,25,1992,11.0,550,512,38,13,3,143,28,36,20,0,0,0,380,45,125,417,98,25,5,1,401,3,14,15,26
178,Guillaume Gillet,be  BEL,MF,Nantes,33,1984,0.2,12,12,0,0,0,0,0,0,0,0,0,0,10,1,1,2,8,2,0,0,12,0,0,0,0
179,Jimmy Giraudon,fr  FRA,DF,Troyes,25,1992,23.3,971,932,39,34,1,140,30,2,0,0,0,0,659,45,267,49,825,83,4,0,762,0,18,16,15
180,Thibault Giresse,fr  FRA,"MF,FW",Guingamp,36,1981,0.3,19,16,3,0,0,1,0,1,2,0,0,0,14,1,4,15,3,0,1,0,11,0,1,0,3
181,Andrei Girotto,br  BRA,MF,Nantes,25,1992,16.9,666,660,6,5,2,113,26,8,0,0,0,0,427,65,174,50,528,68,1,1,501,6,22,15,21
182,Kamil Glik,pl  POL,DF,Monaco,29,1988,36.0,1738,1719,19,17,0,192,50,0,0,0,0,0,1131,110,497,191,1321,185,2,8,1357,6,56,19,13
183,Joris Gnagnon,fr  FRA,DF,Rennes,20,1997,32.4,1294,1280,14,13,0,114,19,1,0,0,0,0,1054,51,189,154,1014,103,1,3,1153,2,26,10,6
184,Anthony Gonçalves,fr  FRA,"MF,FW",Strasbourg,31,1986,19.5,811,752,59,10,3,159,33,97,20,0,0,0,464,60,287,97,630,47,26,1,537,7,26,12,44
185,Vagner Gonçalves,cv  CPV,"FW,MF",Saint-Étienne,21,1996,1.2,34,33,1,0,0,9,4,4,0,0,0,0,21,4,9,2,30,1,1,0,20,0,2,0,6
186,Georges Gope-Fenepej,nc  NCL,"MF,FW",Amiens,28,1988,0.5,21,21,0,0,0,2,1,0,0,0,0,0,17,2,2,2,18,1,0,0,13,0,0,3,1
187,Mathieu Gorgelin,fr  FRA,GK,Lyon,26,1990,4.0,63,49,14,5,0,9,2,0,0,0,0,0,34,5,24,47,6,0,0,6,42,0,2,1,0
188,Prince-Désir Gouano,fr  FRA,DF,Amiens,23,1993,30.5,1086,1060,26,26,0,164,15,2,0,0,0,0,737,70,279,91,834,124,0,4,853,4,20,11,13
189,Lemouya Goudiaby,sn  SEN,DF,Metz,20,1997,0.9,40,25,15,0,0,2,0,8,0,0,0,0,19,13,8,3,20,2,15,0,30,0,0,1,0
190,Amine Gouiri,fr  FRA,"FW,MF",Lyon,17,2000,0.9,17,17,0,0,0,0,1,0,0,0,0,0,14,1,2,0,17,0,0,0,14,0,0,1,1
191,Yoann Gourcuff,fr  FRA,"MF,FW",Rennes,31,1986,4.7,199,189,10,1,0,47,0,8,4,0,0,0,165,10,24,30,159,8,1,1,172,1,0,8,4
192,Max Gradel,ci  CIV,"FW,MF",Toulouse,29,1987,26.8,985,852,133,48,2,232,57,135,62,0,0,0,538,91,356,235,696,37,13,1,548,11,34,30,66
193,Samuel Grandsir,fr  FRA,"FW,MF",Troyes,20,1996,28.9,949,931,18,2,1,233,31,69,3,0,0,0,703,73,173,154,749,32,10,1,661,2,28,36,55
194,Jérémy Grimm,fr  FRA,MF,Strasbourg,30,1987,9.0,367,365,2,1,0,50,11,4,1,0,0,0,236,26,105,46,264,46,0,1,284,2,11,9,7
195,Gonçalo Guedes,pt  POR,FW,Paris S-G,20,1996,0.1,2,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,0,2,0,0,0,0
196,Frederic Guilbert,fr  FRA,"DF,MF",Caen,22,1994,36.0,1510,1205,305,4,1,208,58,95,0,0,0,0,716,165,629,160,852,155,301,7,1021,5,60,30,72
197,Baptiste Guillaume,be  BEL,FW,Angers,22,1995,5.1,86,84,2,1,0,15,0,2,0,0,0,0,44,15,27,7,46,24,1,3,50,0,3,0,1
198,Régis Gurtner,fr  FRA,GK,Amiens,30,1986,37.0,1008,606,402,133,0,109,23,0,0,0,0,0,225,26,757,24,801,0,0,72,507,1,32,5,8
199,Luiz Gustavo,br  BRA,"MF,DF",Marseille,30,1987,33.5,1929,1899,30,26,2,303,66,15,0,0,0,0,1613,94,222,1313,539,57,4,4,1714,5,33,23,17
200,Oussama Haddadi,tn  TUN,DF,Dijon,25,1992,27.8,1385,1169,216,17,1,211,51,64,0,0,0,0,787,205,393,954,114,101,199,12,1027,6,22,34,65
201,Oualid El Hajjam,ma  MAR,DF,Amiens,26,1991,24.4,1046,810,236,8,0,159,19,39,1,0,0,0,512,144,390,137,602,69,227,4,725,6,36,26,30
202,Romain Hamouma,fr  FRA,"FW,MF",Saint-Étienne,30,1987,20.5,645,556,89,27,3,113,24,63,42,0,0,0,448,58,139,64,539,25,9,2,456,1,16,14,33
203,Gauthier Hein,fr  FRA,"FW,MF",Metz,20,1996,0.9,47,45,2,0,0,3,1,1,0,0,0,0,39,5,3,37,6,2,2,0,43,0,1,1,1
204,Christophe Hérelle,mq  MTQ,DF,Troyes,24,1992,32.9,1280,1252,28,25,1,156,49,0,0,0,0,0,894,86,300,135,983,138,3,3,1035,2,67,16,17
205,Hernani,br  BRA,"MF,FW",Saint-Étienne,23,1994,6.1,304,264,40,13,1,55,22,18,25,0,0,0,197,16,91,33,242,17,2,3,226,2,8,6,9
206,Vitorino Hilton,br  BRA,DF,Montpellier,39,1977,27.0,1085,1032,53,38,1,116,84,3,0,0,0,0,612,64,409,243,704,100,15,3,821,5,46,15,14
207,Tomáš Hubočan,sk  SVK,DF,Marseille,31,1985,1.0,36,30,6,0,0,10,0,2,0,0,0,0,18,4,14,8,14,6,6,0,25,0,3,2,0
208,Adrien Hunou,fr  FRA,"FW,MF",Rennes,23,1994,16.2,490,466,24,2,1,55,8,6,2,0,0,0,375,56,59,21,423,32,14,0,384,2,9,14,21
209,Suk Hyun-jun,kr  KOR,FW,Troyes,26,1991,14.0,297,276,21,1,0,75,5,8,0,0,0,0,143,68,86,20,160,81,0,9,161,2,17,11,19
210,Edgar Ié,pt  POR,DF,Lille,23,1994,35.0,1845,1736,109,18,2,280,24,27,0,0,0,0,1364,151,330,235,1373,108,91,7,1523,5,35,35,41
211,Julien Ielsch,fr  FRA,"MF,DF",Amiens,34,1983,6.9,236,224,12,3,0,40,1,4,0,0,0,0,134,33,69,148,47,28,9,3,159,0,6,5,8
212,Jordan Ikoko,cd  COD,DF,Guingamp,23,1994,26.9,1281,1055,226,10,1,281,20,46,1,0,0,0,801,166,314,172,825,62,215,1,1011,6,37,26,38
213,Jonathan Ikone,fr  FRA,"FW,MF",Montpellier,19,1998,11.1,387,359,28,9,1,63,14,20,16,0,0,0,308,24,55,327,43,12,3,1,273,1,14,22,12
214,Jules Iloki,fr  FRA,"MF,FW",Nantes,25,1992,15.7,517,502,15,1,0,118,22,74,6,0,0,0,328,44,145,43,429,38,4,1,345,3,14,24,20
215,Giannelli Imbula,cd  COD,MF,Toulouse,24,1992,24.9,1214,1150,64,29,3,312,28,17,26,0,0,0,1002,63,149,1019,153,30,5,0,1034,4,14,20,23
216,Emmanuel Imorou,bj  BEN,DF,Caen,28,1988,0.4,19,16,3,0,0,1,0,1,0,0,0,0,15,1,3,16,0,0,3,0,15,0,0,0,2
217,Christophe Jallet,fr  FRA,DF,Nice,33,1983,13.0,821,737,84,8,0,132,19,23,0,0,0,0,567,85,169,156,528,49,76,5,684,4,12,18,13
218,Ablie Jallow,gm  GAM,"MF,FW",Metz,18,1998,1.4,44,44,0,0,0,16,0,1,0,0,0,0,36,5,3,32,8,3,0,1,34,1,2,1,1
219,Saidy Janko,ch  SUI,"DF,MF",Saint-Étienne,21,1995,15.8,767,625,142,4,0,110,5,29,0,0,0,0,517,92,158,61,529,34,138,1,583,1,25,24,43
220,Nicolas Janvier,fr  FRA,"MF,FW",Rennes,18,1998,0.8,43,43,0,0,0,8,1,0,0,0,0,0,36,1,6,1,39,2,0,0,36,0,2,0,0
221,Corentin Jean,fr  FRA,"MF,FW",Toulouse,22,1995,18.8,515,460,55,20,1,128,22,54,23,0,0,0,315,47,153,85,371,43,6,2,348,2,13,22,24
222,Benjamin Jeannot,fr  FRA,"FW,MF",Dijon,25,1992,15.6,323,300,23,1,1,60,7,10,0,0,0,0,211,47,65,40,213,41,4,8,228,0,7,11,9
223,Jemerson,br  BRA,DF,Monaco,24,1992,31.7,1371,1326,45,43,0,179,38,1,0,0,0,0,1017,86,268,338,899,113,2,4,1174,2,31,10,17
224,Karl-Johan Johnsson,se  SWE,GK,Guingamp,27,1990,38.0,928,631,297,88,0,112,40,0,0,0,0,0,329,44,555,72,708,0,0,111,551,2,35,6,1
225,Jorge,br  BRA,DF,Monaco,21,1996,21.3,997,841,156,12,0,178,21,50,0,0,0,0,553,145,299,713,48,73,144,2,715,2,33,17,40
226,Yann Jouffre,fr  FRA,"MF,FW",Metz,33,1984,3.0,189,163,26,8,0,13,9,11,10,0,0,0,123,15,51,157,18,5,8,1,153,2,4,8,3
227,Vukašin Jovanović,rs  SRB,DF,Bordeaux,21,1996,16.0,721,708,13,11,0,66,24,1,0,0,0,0,557,40,124,89,561,65,2,1,632,2,9,6,5
228,Stevan Jovetić,me  MNE,FW,Monaco,27,1989,8.4,253,249,4,0,1,71,2,3,0,0,0,0,158,46,49,18,201,24,2,2,170,2,3,12,13
229,Christopher Jullien,fr  FRA,DF,Toulouse,24,1993,28.9,1248,1209,39,34,0,191,65,3,0,0,0,0,764,120,364,328,719,147,5,2,962,4,41,24,21
230,Alexander Kačaniklić,se  SWE,"MF,FW",Nantes,25,1991,3.5,96,92,4,0,0,19,4,11,2,0,0,0,65,12,19,61,24,7,1,0,64,2,3,5,2
231,Gaël Kakuta,cd  COD,"MF,FW",Amiens,26,1991,34.3,1378,1225,153,61,7,227,49,89,76,0,0,0,862,143,373,1076,196,69,10,6,889,11,46,62,62
232,François Kamano,gn  GUI,"FW,MF",Bordeaux,21,1996,22.4,684,666,18,1,3,160,17,47,11,0,0,0,549,57,78,88,559,24,3,9,542,1,12,22,24
233,Bingourou Kamara,sn  SEN,GK,Strasbourg,20,1996,18.8,463,337,126,25,0,51,10,0,0,0,0,0,198,9,256,48,353,0,0,42,297,1,20,1,2
234,Boubacar Kamara,fr  FRA,"DF,MF",Marseille,17,1999,5.1,288,271,17,6,0,45,3,1,0,0,0,0,228,18,42,46,213,10,11,0,249,1,5,4,7
235,Wilfried Kanga,fr  FRA,"FW,MF",Angers,19,1998,2.0,32,28,4,0,0,11,1,1,0,0,0,0,26,3,3,7,22,3,0,0,26,0,1,3,1
236,Eiji Kawashima,jp  JPN,GK,Metz,34,1983,28.6,680,432,248,90,0,48,12,0,0,0,0,0,185,24,471,63,487,0,0,99,369,1,21,6,2
237,Joris Kayembe,be  BEL,"FW,MF",Nantes,22,1994,1.0,24,24,0,0,0,8,0,4,0,0,0,0,19,0,5,18,6,0,0,0,17,0,0,0,2
238,Christophe Kerbrat,fr  FRA,DF,Guingamp,30,1986,36.9,1647,1587,60,51,0,234,55,5,0,0,0,0,1108,81,458,134,1364,120,9,7,1327,7,54,29,15
239,Billy Ketkeophomphone,fr  FRA,"MF,FW",Angers,27,1990,4.9,186,173,13,7,2,32,5,6,3,0,0,0,138,18,30,24,139,15,3,2,138,2,4,6,7
240,Driss Khalid,ma  MAR,FW,Toulouse,18,1999,0.3,8,8,0,0,0,2,0,0,0,0,0,0,6,2,0,2,5,1,0,0,5,0,1,0,1
241,Saîf-Eddine Khaoui,tn  TUN,"MF,FW",Troyes,22,1995,21.7,713,604,109,38,0,116,26,39,66,0,0,0,468,67,178,590,78,35,4,3,465,6,13,29,30
242,Wahbi Khazri,tn  TUN,"FW,MF",Rennes,26,1991,21.3,695,615,80,32,0,162,49,37,35,0,0,0,465,64,166,43,620,19,4,2,504,5,21,19,22
243,Presnel Kimpembe,fr  FRA,DF,Paris S-G,21,1995,26.9,1776,1736,40,34,0,169,34,6,0,0,0,0,1589,66,121,1509,185,59,6,4,1672,0,18,9,16
244,Hervé Koffi,bf  BFA,GK,Lille,20,1996,4.0,93,71,22,8,0,8,2,0,0,0,0,0,41,4,48,7,63,0,0,10,60,2,4,0,0
245,Seybou Koita,ne  NIG,"FW,MF",Amiens,23,1994,2.4,57,55,2,0,0,3,1,2,0,0,0,0,39,8,10,7,44,2,0,3,39,0,2,2,3
246,Moussa Konaté,sn  SEN,FW,Amiens,24,1993,27.5,513,477,36,2,0,143,12,20,0,0,0,0,312,93,108,102,293,72,2,21,345,0,29,15,26
247,Bakary Koné,bf  BFA,DF,Strasbourg,29,1988,27.4,1035,1018,17,15,0,143,38,1,0,0,0,0,722,72,241,177,743,91,2,3,873,4,21,13,10
248,Terence Kongolo,nl  NED,DF,Monaco,23,1994,2.8,162,128,34,3,0,35,3,8,0,0,0,0,81,33,48,100,15,12,31,0,117,0,7,3,5
249,Christian Kouakou,ci  CIV,"MF,FW",Caen,26,1991,9.4,147,147,0,0,2,21,4,14,0,0,0,0,106,9,32,25,114,8,0,0,99,0,2,4,5
250,Rominigue Kouamé,ml  MLI,"DF,MF",Lille,20,1996,2.2,139,130,9,0,0,13,1,1,1,0,0,0,108,17,14,115,7,8,8,0,118,0,1,3,3
251,Tomáš Koubek,cz  CZE,GK,Rennes,24,1992,34.0,740,488,252,85,0,42,42,0,0,0,0,0,239,24,477,58,540,2,0,82,413,0,25,0,3
252,Jules Koundé,fr  FRA,DF,Bordeaux,18,1998,17.7,849,835,14,14,0,138,28,1,0,0,0,0,631,54,164,72,699,65,0,0,703,2,15,16,10
253,Vincent Koziello,fr  FRA,MF,Nice,21,1995,9.0,581,571,10,8,1,103,13,0,0,0,0,0,504,24,53,35,524,18,2,1,546,0,3,7,5
254,Rene Krhin,si  SVN,MF,Nantes,27,1990,14.6,511,503,8,8,1,84,13,1,0,0,0,0,361,44,106,24,405,68,0,0,427,1,6,10,7
255,Layvin Kurzawa,fr  FRA,DF,Paris S-G,24,1992,18.9,1072,955,117,8,1,128,8,36,0,0,0,0,806,141,125,815,84,44,109,3,897,7,23,28,23
256,Enock Kwateng,fr  FRA,DF,Nantes,20,1997,1.0,39,31,8,0,0,4,0,0,0,0,0,0,19,11,9,2,27,2,8,0,23,0,3,3,1
257,Brighton Labeau,fr  FRA,FW,Amiens,21,1996,0.3,3,2,1,0,0,1,0,0,0,0,0,0,3,0,0,2,1,0,0,0,3,0,0,0,0
258,Gaëtan Laborde,fr  FRA,FW,Bordeaux,23,1994,10.6,246,231,15,0,0,61,2,9,0,0,0,0,156,53,37,112,76,34,0,6,161,0,4,11,15
259,Léo Lacroix,ch  SUI,DF,Saint-Étienne,25,1992,8.6,349,345,4,4,0,31,15,0,0,0,0,0,259,26,64,71,239,31,0,1,294,1,4,5,4
260,Alban Lafont,fr  FRA,GK,Toulouse,18,1999,38.0,999,655,344,138,0,101,15,0,0,0,0,0,358,22,619,32,824,3,0,115,602,3,25,6,6
261,Kenny Lala,fr  FRA,DF,Strasbourg,25,1991,30.3,1703,1390,313,28,4,253,94,65,0,0,0,0,922,174,607,219,1160,33,285,1,1276,10,43,35,48
262,Ádám Lang,hu  HUN,DF,Dijon,24,1993,2.6,117,115,2,2,0,7,8,0,0,0,0,0,91,4,22,26,81,9,0,1,100,0,1,1,2
263,Paul Lasne,fr  FRA,MF,Montpellier,28,1989,34.0,1769,1731,38,18,5,325,84,40,2,0,0,0,1308,109,352,818,807,100,15,2,1412,9,52,48,32
264,Wesley Lautoa,nc  NCL,"DF,MF",Dijon,29,1987,6.9,299,292,7,6,0,49,7,0,0,0,0,0,224,21,54,200,78,19,1,0,246,0,6,5,9
265,Mickaël Le Bihan,fr  FRA,"FW,MF",Nice,27,1990,1.2,48,48,0,0,0,14,3,2,0,0,0,0,41,3,4,9,39,0,0,0,41,0,1,0,0
266,Maxime Le Marchand,fr  FRA,DF,Nice,27,1989,28.2,1912,1798,114,21,0,234,40,26,0,0,0,0,1483,148,281,1494,215,88,93,1,1666,2,22,27,28
267,James Lea Siliki,cm  CMR,MF,Rennes,21,1996,20.9,730,702,28,9,3,128,43,38,10,0,0,0,512,56,162,451,222,45,2,2,530,11,26,24,23
268,Benjamin Lecomte,fr  FRA,GK,Montpellier,26,1991,38.0,922,675,247,85,0,87,41,0,0,0,0,0,398,37,487,542,126,1,1,179,609,2,33,7,2
269,Pierre Lees-Melou,fr  FRA,"MF,FW",Nice,24,1993,32.1,1629,1554,75,12,2,283,76,55,60,0,0,0,1238,108,283,230,1348,41,3,2,1306,5,20,43,41
270,Thomas Lemar,fr  FRA,"MF,FW",Monaco,21,1995,26.4,1297,1139,158,51,5,232,68,114,78,0,0,0,907,85,305,1067,174,28,23,2,983,10,39,33,33
271,Dylan Lempereur,fr  FRA,DF,Metz,18,1998,1.6,53,37,16,1,0,5,1,1,0,0,0,0,20,9,24,24,5,9,15,0,33,0,3,1,2
272,Lukas Lerager,dk  DEN,MF,Bordeaux,24,1993,36.5,1626,1600,26,21,4,225,36,16,0,0,0,0,1168,139,319,130,1288,162,2,9,1247,9,25,44,47
273,Alexandre Letellier,fr  FRA,GK,Angers,26,1990,13.0,256,162,94,35,0,18,6,0,0,0,0,0,80,8,168,2,202,0,0,44,161,0,7,0,2
274,Igor Lewczuk,pl  POL,DF,Bordeaux,32,1985,4.9,185,168,17,1,0,29,3,10,0,0,0,0,120,20,45,9,132,28,16,0,143,0,6,6,3
275,Dimitri Liénard,fr  FRA,MF,Strasbourg,29,1988,28.9,1679,1423,256,107,1,309,150,113,125,0,0,0,993,93,593,1355,248,48,23,2,1210,13,55,28,48
276,Lucas Lima,br  BRA,"DF,FW",Nantes,25,1991,29.5,1516,1169,347,58,0,220,78,150,75,0,0,0,650,195,671,1053,132,103,214,4,957,12,49,47,67
277,Giovani Lo Celso,ar  ARG,MF,Paris S-G,21,1996,19.7,1549,1521,28,17,1,229,51,8,7,0,0,0,1288,111,150,1375,143,17,4,7,1387,5,9,27,30
278,Enzo Loiodice,fr  FRA,MF,Dijon,16,2000,1.9,97,97,0,0,0,16,3,0,0,0,0,0,76,4,17,78,13,5,0,0,80,0,3,1,2
279,Anthony Lopes,pt  POR,GK,Lyon,26,1990,34.0,811,633,178,54,0,70,27,0,0,0,0,0,475,45,291,591,72,3,1,113,632,3,15,0,0
280,Rony Lopes,pt  POR,"FW,MF",Monaco,21,1995,28.1,841,817,24,6,2,228,18,82,6,0,0,0,600,93,148,575,216,26,12,7,579,3,21,28,44
281,Maxime Lopez,fr  FRA,MF,Marseille,19,1997,15.3,1396,1345,51,20,1,163,34,34,22,0,0,0,1182,62,152,140,1220,26,8,0,1238,4,12,20,16
282,Arnaud Lusamba,fr  FRA,MF,Nice,20,1997,1.8,86,85,1,1,0,18,1,0,0,0,0,0,79,1,6,19,66,1,0,0,72,0,0,5,2
283,Cheikh M'Bengue,sn  SEN,DF,Saint-Étienne,29,1988,5.4,211,166,45,4,0,26,1,2,0,0,0,0,99,36,76,117,29,20,41,1,158,3,4,4,5
284,Raïs M'Bolhi,dz  ALG,GK,Rennes,31,1986,1.0,20,15,5,3,0,3,2,0,0,0,0,0,6,0,14,1,15,0,0,2,8,0,2,0,0
285,Yann M'Vila,fr  FRA,MF,Saint-Étienne,27,1990,16.4,1276,1257,19,16,0,162,56,4,0,0,0,0,1022,58,196,99,1124,39,3,4,1100,6,18,30,13
286,Zinédine Machach,fr  FRA,"FW,MF",Toulouse,21,1996,2.1,48,47,1,0,0,12,2,5,0,0,0,0,30,5,13,7,37,3,1,0,30,1,1,2,3
287,Hicham Mahou,fr  FRA,"FW,MF",Nice,18,1999,0.6,25,24,1,0,0,2,1,1,0,0,0,0,20,1,4,2,21,0,1,0,20,0,1,0,1
288,Thiago Maia,br  BRA,"MF,DF",Lille,20,1997,27.4,1718,1672,46,16,1,279,32,7,1,0,0,0,1362,118,238,1374,253,36,27,18,1449,5,28,38,31
289,Habib Maïga,ci  CIV,"MF,DF",Saint-Étienne,21,1996,7.9,369,350,19,0,1,71,11,14,2,0,0,0,273,27,69,48,285,15,16,1,278,4,11,12,10
290,Mike Maignan,fr  FRA,GK,Lille,21,1995,33.7,864,690,174,33,0,98,23,0,0,0,0,0,512,35,317,112,607,3,0,134,670,1,30,5,0
291,Jean-Victor Makengo,fr  FRA,"FW,MF",Nice,19,1998,2.7,106,106,0,0,0,19,4,4,0,0,0,0,94,4,8,76,28,0,0,0,95,0,2,0,1
292,Malcom,br  BRA,"FW,MF",Bordeaux,20,1997,31.7,1531,1344,187,75,8,247,68,88,98,0,0,0,1098,116,317,1263,200,37,13,11,1146,15,25,51,51
293,Kévin Malcuit,ma  MAR,DF,Lille,26,1991,20.2,1150,1028,122,7,1,136,22,57,0,0,0,0,830,104,216,66,925,40,115,0,900,2,32,37,30
294,Vincent Manceau,fr  FRA,DF,Angers,28,1989,33.0,1717,1333,384,25,2,225,28,54,1,0,0,0,927,235,555,160,1109,77,358,3,1285,7,48,72,57
295,Steve Mandanda,fr  FRA,GK,Marseille,32,1985,29.8,709,562,147,39,0,74,20,0,0,0,0,0,340,28,341,72,510,0,0,101,487,4,14,7,5
296,Georges Mandjeck,cm  CMR,"MF,DF",Metz,28,1988,10.7,442,438,4,2,0,65,14,2,0,0,0,0,273,50,119,41,315,71,1,0,342,1,14,13,8
297,Kader Mangane,sn  SEN,DF,Strasbourg,34,1983,19.1,704,690,14,13,0,62,31,4,0,0,0,0,405,37,262,42,561,87,1,2,504,2,33,9,6
298,Thomas Mangani,fr  FRA,MF,Angers,30,1987,33.6,2088,1845,243,131,7,315,90,92,86,0,0,0,1305,116,667,1633,332,98,11,5,1496,8,45,54,74
299,Harrison Manzala,cd  COD,"FW,MF",Amiens,23,1994,20.7,665,651,14,2,2,131,12,41,0,0,0,0,511,39,115,78,527,47,10,0,477,3,16,18,31
300,Myziane Maolida,fr  FRA,FW,Lyon,18,1999,3.7,137,132,5,0,2,22,1,6,0,0,0,0,114,11,12,23,103,6,3,1,108,0,1,5,8
301,Faitout Maouassa,fr  FRA,"MF,FW",Rennes,19,1998,10.7,264,250,14,4,0,60,8,18,6,0,0,0,187,26,51,205,43,10,4,1,186,1,9,8,13
302,Fernando Marçal,br  BRA,DF,Lyon,28,1989,14.4,986,865,121,8,0,161,13,23,0,0,0,0,665,132,189,744,61,52,113,2,808,6,21,21,22
303,Vincent Marcel,fr  FRA,FW,Nice,20,1997,0.5,18,18,0,0,0,0,0,0,0,0,0,0,15,1,2,11,5,1,0,1,15,0,0,1,1
304,Marcelo,br  BRA,DF,Lyon,30,1987,34.5,2221,2169,52,44,2,223,88,2,0,0,0,0,1702,115,404,129,1894,143,8,4,1906,5,40,19,18
305,Mariano,do  DOM,FW,Lyon,23,1993,27.9,468,440,28,0,5,97,7,7,0,0,0,0,333,64,71,45,366,39,4,4,339,3,9,16,17
306,Jordan Marié,fr  FRA,MF,Dijon,25,1991,20.9,921,911,10,4,2,124,44,8,0,0,0,0,684,78,159,81,771,60,4,2,753,4,22,20,16
307,Marlon,br  BRA,DF,Nice,21,1995,21.4,1363,1341,22,19,1,141,34,3,0,0,0,0,1213,60,90,109,1190,47,3,2,1273,1,17,14,3
308,Marquinhos,br  BRA,DF,Paris S-G,23,1994,25.1,1585,1567,18,14,0,141,39,0,0,0,0,0,1370,59,156,362,1144,48,4,12,1481,3,9,8,7
309,Jonas Martin,fr  FRA,"MF,FW",Strasbourg,27,1990,33.6,1713,1618,95,41,5,292,44,27,19,0,0,0,1365,110,238,202,1395,62,25,3,1434,6,34,33,37
