,Player,Nation,Pos,Squad,Age,Born,MP_Playing Time,Min_Playing Time,Mn/MP_Playing Time,Min%_Playing Time,90s_Playing Time,Starts_Playing Time,Mn/Start_Starts,Compl_Starts,Subs_Subs,Mn/Sub_Subs,unSub_Subs,PPM_Team Success,onG_Team Success,onGA_Team Success,+/-_Team Success,+/-90_Team Success,On-Off_Team Success,onxG_Team Success (xG),onxGA_Team Success (xG),xG+/-_Team Success (xG),xG+/-90_Team Success (xG),On-Off_Team Success (xG)
143,Andy Delort,dz  ALG,FW,Toulouse,25,1991,32,2334,73,68.2,25.9,25,,16,7,,0,0.91,29,36,-7,-0.27,+0.48,34.3,37.6,-3.3,-0.13,+0.20
144,Jessy Deminguet,fr  FRA,"MF,FW",Caen,19,1998,12,534,45,15.6,5.9,5,,2,7,,11,0.58,5,10,-5,-0.84,-0.22,4.6,9.4,-4.9,-0.82,-0.77
145,Memphis Depay,nl  NED,"FW,MF",Lyon,23,1994,36,2555,71,74.7,28.4,28,,14,8,,1,2.06,68,25,+43,+1.51,+1.41,50.2,26.8,+23.4,+0.82,+0.42
146,Mathieu Deplagne,fr  FRA,DF,Troyes,25,1991,28,2411,86,70.5,26.8,28,,24,0,,3,0.89,21,34,-13,-0.49,+0.76,27.6,35.9,-8.4,-0.31,+0.48
147,Rémy Descamps,fr  FRA,GK,Paris S-G,21,1996,0,,,,,0,,0,0,,1,,,,,,,,,,,
148,Ángel Di María,ar  ARG,FW,Paris S-G,29,1988,30,2108,70,61.6,23.4,26,,10,4,,3,2.43,59,17,+42,+1.79,-0.74,51.7,18.4,+33.3,+1.41,-0.24
149,Fallou Diagne,sn  SEN,"DF,MF",Metz,27,1989,29,2240,77,65.5,24.9,26,,19,3,,1,0.83,26,49,-23,-0.92,+0.53,25.4,44.4,-19.0,-0.76,+0.01
150,Adama Diakhaby,fr  FRA,"FW,MF",Monaco,21,1996,22,851,39,24.9,9.5,10,,1,12,,10,2.00,17,13,+4,+0.42,-0.84,11.5,12.2,-0.7,-0.07,-0.60
151,Mouctar Diakhaby,fr  FRA,DF,Lyon,20,1996,12,728,61,21.3,8.1,8,,7,4,,21,1.67,19,17,+2,+0.25,-1.16,12.6,11.3,+1.4,+0.17,-0.69
152,Abdoulaye Diallo,sn  SEN,GK,Rennes,25,1992,3,270,90,7.9,3.0,3,,3,0,,31,0.67,4,5,-1,-0.33,-0.53,4.8,5.1,-0.3,-0.08,+0.03
153,Habib Diallo,sn  SEN,FW,Metz,22,1995,1,15,15,0.4,0.2,0,,0,1,,0,0.00,0,1,-1,-6.00,-4.92,0.0,0.4,-0.4,-2.89,-2.13
154,Ibrahima Diallo,fr  FRA,MF,Monaco,18,1999,0,,,,,0,,0,0,,1,,,,,,,,,,,
155,Mustapha Diallo,sn  SEN,MF,Guingamp,31,1986,26,1382,53,40.4,15.4,16,,10,10,,6,1.35,21,20,+1,+0.07,+0.60,19.8,17.9,+1.9,+0.12,+0.56
156,Lassana Diarra,fr  FRA,MF,Paris S-G,32,1985,10,606,61,17.7,6.7,8,,3,2,,2,2.30,17,3,+14,+2.08,0.00,13.0,5.2,+7.7,+1.14,-0.43
157,Bakaye Dibassy,ml  MLI,DF,Amiens,27,1989,32,2778,87,81.2,30.9,31,,29,1,,3,1.34,32,33,-1,-0.03,+0.53,29.8,44.0,-14.1,-0.46,+0.39
158,Thomas Didillon,fr  FRA,GK,Metz,21,1995,9,810,90,23.7,9.0,9,,9,0,,12,0.44,2,14,-12,-1.33,-0.30,9.4,13.8,-4.4,-0.49,+0.37
159,Étienne Didot,fr  FRA,MF,Guingamp,34,1983,23,1620,70,47.4,18.0,21,,5,2,,6,1.13,25,28,-3,-0.17,+0.23,23.6,24.4,-0.9,-0.05,+0.31
160,Tristan Dingomé,cm  CMR,MF,Troyes,26,1991,14,1167,83,34.1,13.0,14,,11,0,,0,1.29,15,18,-3,-0.23,+0.73,13.4,19.0,-5.6,-0.42,+0.05
161,Ismaël Diomandé,ci  CIV,"DF,MF",Caen,24,1992,11,711,65,20.8,7.9,8,,6,3,,8,0.73,6,17,-11,-1.39,-0.93,7.8,14.6,-6.8,-0.86,-0.87
162,Lois Diony,fr  FRA,FW,Saint-Étienne,24,1992,16,932,58,27.3,10.4,11,,3,5,,2,1.19,10,18,-8,-0.77,-0.95,12.3,17.2,-4.8,-0.47,-0.66
163,Issa Diop,fr  FRA,DF,Toulouse,20,1997,34,3060,90,89.5,34.0,34,,34,0,,0,0.88,33,50,-17,-0.50,-0.75,42.8,48.2,-5.4,-0.16,+0.31
164,Yehvann Diouf,fr  FRA,GK,Troyes,17,1999,0,,,,,0,,0,0,,5,,,,,,,,,,,
165,Assane Dioussé,sn  SEN,MF,Saint-Étienne,19,1997,25,1345,54,39.3,14.9,17,,6,8,,12,1.68,15,20,-5,-0.33,-0.42,14.4,18.2,-3.8,-0.25,-0.43
166,Koffi Djidji,ci  CIV,DF,Nantes,24,1992,29,2416,83,70.6,26.8,27,,24,2,,6,1.38,27,30,-3,-0.11,+0.07,30.4,26.7,+3.7,+0.14,+0.29
167,Alexander Djiku,gh  GHA,DF,Caen,22,1994,28,2520,90,73.7,28.0,28,,28,0,,0,1.00,20,33,-13,-0.46,+0.74,28.8,31.0,-2.1,-0.08,+0.37
168,Papy Djilobodji,sn  SEN,DF,Dijon,28,1988,30,2700,90,78.9,30.0,30,,29,0,,0,1.37,45,48,-3,-0.10,+1.77,33.5,50.4,-16.9,-0.56,+0.60
169,Keagan Dolly,za  RSA,"FW,MF",Montpellier,24,1993,17,880,52,25.7,9.8,9,,2,8,,12,1.12,12,12,0,0.00,-0.11,11.7,11.9,-0.2,-0.02,-0.05
170,Jean-Luc Dompé,fr  FRA,MF,Amiens,21,1995,1,29,29,0.8,0.3,0,,0,1,,2,0.00,0,0,0,0.00,+0.13,0.1,0.4,-0.3,-0.96,-0.43
171,Férébory Doré,cg  CGO,FW,Angers,28,1989,0,,,,,0,,0,0,,3,,,,,,,,,,,
172,Dória,br  BRA,DF,Marseille,22,1994,3,77,26,2.3,0.9,1,,0,2,,3,1.33,0,5,-5,-5.84,-6.87,0.5,2.6,-2.1,-2.58,-3.42
173,Gabriel Dos Santos,br  BRA,FW,Troyes,19,1997,1,84,84,2.5,0.9,0,,0,1,,4,0.00,0,1,-1,-1.07,-0.37,0.0,2.1,-2.1,-2.24,-1.83
174,Mathieu Dossevi,tg  TOG,"FW,MF",Metz,29,1988,30,2509,84,73.4,27.9,30,,22,0,,0,0.73,23,54,-31,-1.11,-0.03,28.8,47.0,-18.2,-0.65,+0.44
175,Julian Draxler,de  GER,"MF,FW",Paris S-G,23,1993,30,1702,57,49.8,18.9,19,,6,11,,3,2.50,62,18,+44,+2.33,+0.49,49.2,17.9,+31.3,+1.65,+0.30
176,Matthieu Dreyer,fr  FRA,GK,Caen,28,1989,0,,,,,0,,0,0,,4,,,,,,,,,,,
177,Ruben Droehnle,fr  FRA,DF,Lille,19,1998,0,,,,,0,,0,0,,2,,,,,,,,,,,
178,Leo Dubois,fr  FRA,DF,Nantes,22,1994,34,3020,89,88.3,33.6,34,,30,0,,2,1.38,32,38,-6,-0.18,-0.40,38.4,34.5,+3.9,+0.12,+0.54
179,Maxime Dupé,fr  FRA,GK,Nantes,24,1993,1,90,90,2.6,1.0,1,,1,0,,37,0.00,0,3,-3,-3.00,-2.95,1.2,1.9,-0.7,-0.68,-0.76
180,Jimmy Durmaz,se  SWE,"MF,FW",Toulouse,28,1989,20,1030,52,30.1,11.4,12,,2,8,,8,0.85,13,15,-2,-0.17,+0.35,16.8,13.8,+3.0,+0.26,+0.65
181,Félix Eboa Eboa,cm  CMR,DF,Guingamp,20,1997,23,1522,66,44.5,16.9,16,,16,7,,13,1.17,21,33,-12,-0.71,-0.76,20.2,29.0,-8.8,-0.52,-0.56
182,Théodore Efouba,fr  FRA,DF,Metz,20,1997,0,,,,,0,,0,0,,1,,,,,,,,,,,
183,Florian Escales,fr  FRA,GK,Marseille,21,1996,0,,,,,0,,0,0,,7,,,,,,,,,,,
184,Patrice Evra,fr  FRA,DF,Marseille,36,1981,4,349,87,10.2,3.9,4,,3,0,,4,2.25,6,3,+3,+0.77,-0.11,6.4,5.1,+1.4,+0.35,-0.47
185,Valentin Eysseric,fr  FRA,"FW,MF",Nice,25,1992,1,90,90,2.6,1.0,1,,1,0,,0,0.00,0,1,-1,-1.00,-1.05,0.4,0.8,-0.3,-0.33,-0.44
186,Fabinho,br  BRA,MF,Monaco,23,1993,34,3060,90,89.5,34.0,34,,34,0,,0,2.15,77,38,+39,+1.15,+0.90,55.5,41.7,+13.8,+0.41,+0.24
187,Romain Faivre,fr  FRA,MF,Monaco,19,1998,0,,,,,0,,0,0,,1,,,,,,,,,,,
188,Radamel Falcao,co  COL,FW,Monaco,31,1986,26,2128,82,62.2,23.6,25,,13,1,,2,2.08,51,31,+20,+0.85,-0.55,35.0,28.4,+6.7,+0.28,-0.27
189,Simon Falette,gn  GUI,DF,Metz,25,1992,1,90,90,2.6,1.0,1,,1,0,,0,0.00,1,3,-2,-2.00,-0.92,1.1,1.7,-0.7,-0.67,+0.10
190,Imad Faraj,ma  MAR,"DF,MF",Lille,18,1999,7,162,23,4.7,1.8,1,,0,6,,12,0.57,1,4,-3,-1.67,-1.03,1.9,4.1,-2.2,-1.24,-0.78
191,Corentin Faussot,fr  FRA,MF,Dijon,19,1998,0,,,,,0,,0,0,,4,,,,,,,,,,,
192,Nabil Fekir,fr  FRA,"MF,FW",Lyon,24,1993,30,2477,83,72.4,27.5,28,,22,2,,1,1.93,58,36,+22,+0.80,-1.30,47.2,32.4,+14.8,+0.54,-0.66
193,Julien Féret,fr  FRA,MF,Caen,35,1982,37,3058,83,89.4,34.0,36,,24,1,,0,1.03,23,48,-25,-0.74,-0.74,35.5,43.5,-8.0,-0.23,-0.59
194,Brian Fernández,ar  ARG,FW,Metz,22,1994,7,128,18,3.7,1.4,0,,0,7,,2,0.00,0,6,-6,-4.22,-3.23,0.8,3.9,-3.1,-2.32,-1.61
195,Jordan Ferri,fr  FRA,MF,Lyon,25,1992,24,640,27,18.7,7.1,4,,2,20,,11,2.46,19,9,+10,+1.41,+0.31,13.8,7.5,+6.4,+0.93,+0.25
196,Afonso Figueiredo,pt  POR,"DF,FW",Rennes,24,1993,5,223,45,6.5,2.5,1,,0,4,,8,1.80,0,4,-4,-1.61,-1.90,1.6,3.6,-2.0,-0.80,-0.74
197,Guessouma Fofana,fr  FRA,MF,Amiens,24,1992,16,745,47,21.8,8.3,7,,4,9,,4,1.00,6,12,-6,-0.72,-0.76,7.3,16.6,-9.3,-1.13,-0.77
198,Steven Fortes,cv  CPV,DF,Toulouse,25,1992,2,155,78,4.5,1.7,1,,1,1,,5,0.00,0,2,-2,-1.16,-0.78,1.4,2.8,-1.5,-0.86,-0.70
199,Dimitri Foulquier,fr  FRA,DF,Strasbourg,24,1993,16,1241,78,36.3,13.8,13,,12,3,,2,0.75,12,24,-12,-0.87,-0.42,13.0,18.6,-5.6,-0.41,-0.21
200,Lilian Fournier,fr  FRA,MF,Metz,19,1998,1,15,15,0.4,0.2,0,,0,1,,0,0.00,0,2,-2,-12.00,-10.94,0.1,1.0,-0.9,-5.68,-4.93
201,Angelo Fulgini,fr  FRA,"MF,FW",Angers,20,1996,29,1528,53,44.7,17.0,16,,3,13,,0,1.03,19,28,-9,-0.53,-0.48,20.5,21.7,-1.2,-0.07,-0.20
202,Milan Gajić,rs  SRB,DF,Bordeaux,21,1996,4,360,90,10.5,4.0,4,,4,0,,10,1.50,6,4,+2,+0.50,+0.41,3.9,3.8,+0.1,+0.04,-0.31
203,Serge Gakpé,tg  TOG,"FW,MF",Amiens,30,1987,29,1853,64,54.2,20.6,23,,7,6,,1,1.28,21,16,+5,+0.24,+0.82,17.6,24.6,-7.0,-0.34,+0.40
204,Ignatius Ganago,cm  CMR,"FW,MF",Nice,18,1999,6,69,12,2.0,0.8,0,,0,6,,3,1.50,1,0,+1,+1.30,+1.30,2.3,0.9,+1.4,+1.99,+1.93
205,Najib Gandi,fr  FRA,"MF,FW",Nantes,23,1994,5,96,19,2.8,1.1,0,,0,5,,4,2.20,1,0,+1,+0.94,+1.10,0.9,1.4,-0.5,-0.46,-0.53
206,Jérémy Gélin,fr  FRA,"DF,MF",Rennes,20,1997,28,2315,83,67.7,25.7,25,,24,3,,1,1.75,34,27,+7,+0.27,+0.35,35.9,33.6,+2.2,+0.09,+0.60
207,Romain Genevois,ht  HAI,DF,Caen,29,1987,24,1809,75,52.9,20.1,22,,15,2,,10,0.88,14,25,-11,-0.55,+0.23,25.1,22.9,+2.2,+0.11,+0.60
208,Alec Georgen,fr  FRA,DF,Paris S-G,18,1998,0,,,,,0,,0,0,,1,,,,,,,,,,,
209,Valère Germain,fr  FRA,FW,Marseille,27,1990,35,2165,62,63.3,24.1,24,,10,11,,3,2.00,46,33,+13,+0.54,-0.89,42.2,29.9,+12.4,+0.51,-0.70
210,Edvinas Gertmonas,lt  LTU,GK,Rennes,21,1996,0,,,,,0,,0,0,,5,,,,,,,,,,,
211,Willem Geubbels,fr  FRA,FW,Lyon,15,2001,2,33,17,1.0,0.4,0,,0,2,,1,2.00,2,0,+2,+5.45,+4.34,0.7,0.9,-0.3,-0.78,-1.51
212,Yassine El Ghanassy,be  BEL,"FW,MF",Nantes,27,1990,20,646,32,18.9,7.2,5,,0,15,,10,1.35,7,7,0,0.00,+0.16,11.6,7.4,+4.3,+0.60,+0.68
213,Anwar El Ghazi,nl  NED,"FW,MF",Lille,22,1995,27,1648,61,48.2,18.3,19,,13,8,,4,0.89,21,31,-10,-0.55,+0.27,17.5,28.0,-10.5,-0.57,-0.15
214,Rachid Ghezzal,dz  ALG,"FW,MF",Monaco,25,1992,26,987,38,28.9,11.0,7,,2,19,,4,2.00,28,12,+16,+1.46,+0.57,22.6,13.0,+9.6,+0.86,+0.68
215,Guillaume Gillet,be  BEL,MF,Nantes,33,1984,1,17,17,0.5,0.2,0,,0,1,,0,0.00,0,0,0,0.00,+0.13,0.3,0.2,0.0,+0.29,+0.23
216,Jimmy Giraudon,fr  FRA,DF,Troyes,25,1992,25,2093,84,61.2,23.3,24,,23,1,,12,1.00,25,39,-14,-0.60,+0.28,25.6,31.1,-5.5,-0.24,+0.56
217,Thibault Giresse,fr  FRA,"MF,FW",Guingamp,36,1981,3,24,8,0.7,0.3,0,,0,3,,18,0.00,0,1,-1,-3.75,-3.48,0.3,1.4,-1.1,-5.04,-4.86
218,Andrei Girotto,br  BRA,MF,Nantes,25,1992,25,1520,61,44.4,16.9,18,,10,7,,5,1.60,17,14,+3,+0.18,+0.56,19.7,16.0,+3.7,+0.22,+0.30
219,Kamil Glik,pl  POL,DF,Monaco,29,1988,36,3240,90,94.7,36.0,36,,36,0,,0,2.14,82,37,+45,+1.25,+3.75,56.7,44.0,+12.7,+0.35,-0.54
220,Joris Gnagnon,fr  FRA,DF,Rennes,20,1997,36,2918,81,85.3,32.4,32,,30,4,,2,1.61,44,36,+8,+0.25,+0.61,42.1,46.4,-4.3,-0.13,-0.17
221,Mauro Goicoechea,uy  URU,GK,Toulouse,29,1988,0,,,,,0,,0,0,,38,,,,,,,,,,,
222,Anthony Gonçalves,fr  FRA,"MF,FW",Strasbourg,31,1986,29,1758,61,51.4,19.5,18,,12,11,,3,1.00,27,33,-6,-0.31,+0.61,24.5,26.7,-2.2,-0.11,+0.33
223,Vagner Gonçalves,cv  CPV,"FW,MF",Saint-Étienne,21,1996,4,108,27,3.2,1.2,1,,0,3,,5,0.25,0,3,-3,-2.50,-2.50,0.9,3.1,-2.2,-1.88,-1.95
224,Georges Gope-Fenepej,nc  NCL,"MF,FW",Amiens,28,1988,3,47,16,1.4,0.5,0,,0,3,,5,0.00,0,3,-3,-5.74,-5.69,0.5,2.5,-2.0,-4.16,-3.68
225,Mathieu Gorgelin,fr  FRA,GK,Lyon,26,1990,4,360,90,10.5,4.0,4,,4,0,,34,1.75,9,6,+3,+0.75,-0.46,5.7,5.1,+0.6,+0.16,-0.62
226,Prince-Désir Gouano,fr  FRA,DF,Amiens,23,1993,32,2749,86,80.4,30.5,32,,27,0,,2,1.13,27,35,-8,-0.26,-0.66,27.6,44.9,-17.3,-0.57,-0.18
227,Lemouya Goudiaby,sn  SEN,DF,Metz,20,1997,2,84,42,2.5,0.9,1,,0,1,,6,0.00,0,8,-8,-8.57,-7.65,0.6,2.1,-1.5,-1.63,-0.88
228,Amine Gouiri,fr  FRA,"FW,MF",Lyon,17,2000,7,83,12,2.4,0.9,0,,0,7,,5,2.00,1,1,0,0.00,-1.19,2.4,0.7,+1.7,+2.00,+1.31
229,Yoann Gourcuff,fr  FRA,"MF,FW",Rennes,31,1986,10,425,43,12.4,4.7,5,,0,5,,9,2.00,7,4,+3,+0.64,+0.55,7.4,4.5,+2.9,+0.60,+0.81
230,Max Gradel,ci  CIV,"FW,MF",Toulouse,29,1987,29,2415,83,70.6,26.8,27,,22,2,,0,0.86,27,36,-9,-0.34,+0.29,35.4,38.1,-2.7,-0.10,+0.31
231,Samuel Grandsir,fr  FRA,"FW,MF",Troyes,20,1996,36,2604,72,76.1,28.9,29,,17,7,,0,0.92,22,39,-17,-0.59,+0.52,27.8,41.5,-13.7,-0.47,-0.07
232,Dorian Grange,fr  FRA,GK,Lyon,21,1996,0,,,,,0,,0,0,,1,,,,,,,,,,,
233,Jérémy Grimm,fr  FRA,MF,Strasbourg,30,1987,23,811,35,23.7,9.0,7,,4,16,,13,1.35,12,18,-6,-0.67,-0.08,11.0,11.2,-0.3,-0.03,+0.31
234,Gonçalo Guedes,pt  POR,FW,Paris S-G,20,1996,1,5,5,0.1,0.1,0,,0,1,,1,3.00,0,0,0,0.00,-2.08,0.0,0.1,-0.1,-1.17,-2.68
235,Frederic Guilbert,fr  FRA,"DF,MF",Caen,22,1994,36,3240,90,94.7,36.0,36,,36,0,,0,0.94,23,49,-26,-0.72,-1.22,37.9,46.4,-8.5,-0.24,-1.20
236,Baptiste Guillaume,be  BEL,FW,Angers,22,1995,16,458,29,13.4,5.1,3,,2,13,,11,1.25,5,6,-1,-0.20,+0.08,7.2,6.9,+0.3,+0.06,+0.02
237,Régis Gurtner,fr  FRA,GK,Amiens,30,1986,37,3330,90,97.4,37.0,37,,37,0,,0,1.22,37,41,-4,-0.11,+0.89,34.8,54.1,-19.3,-0.52,+0.39
238,Luiz Gustavo,br  BRA,"MF,DF",Marseille,30,1987,34,3019,89,88.3,33.5,34,,30,0,,0,2.18,72,37,+35,+1.04,+1.49,64.3,34.5,+29.8,+0.89,+1.01
239,Oussama Haddadi,tn  TUN,DF,Dijon,25,1992,33,2504,76,73.2,27.8,27,,25,6,,1,1.21,41,50,-9,-0.32,+0.56,31.7,51.9,-20.2,-0.73,-0.13
240,Bilal Hadraoui,fr  FRA,DF,Metz,18,1999,0,,,,,0,,0,0,,1,,,,,,,,,,,
241,Oualid El Hajjam,ma  MAR,DF,Amiens,26,1991,26,2198,85,64.3,24.4,24,,23,2,,11,1.08,22,28,-6,-0.25,-0.32,23.7,35.0,-11.3,-0.46,+0.19
242,Romain Hamouma,fr  FRA,"FW,MF",Saint-Étienne,30,1987,29,1847,64,54.0,20.5,22,,8,7,,0,1.69,34,18,+16,+0.78,+1.87,35.1,25.0,+10.1,+0.49,+1.05
243,Gauthier Hein,fr  FRA,"FW,MF",Metz,20,1996,3,82,27,2.4,0.9,1,,0,2,,0,0.00,1,1,0,0.00,+1.13,1.3,1.6,-0.3,-0.35,+0.43
244,Dalbert Henrique,br  BRA,"DF,MF",Nice,23,1993,0,,,,,0,,0,0,,1,,,,,,,,,,,
245,Christophe Hérelle,mq  MTQ,DF,Troyes,24,1992,34,2958,87,86.5,32.9,34,,32,0,,0,0.79,29,52,-23,-0.70,+0.08,32.5,47.9,-15.5,-0.47,-0.12
246,Hernani,br  BRA,"MF,FW",Saint-Étienne,23,1994,14,545,39,15.9,6.1,5,,2,9,,9,1.00,5,15,-10,-1.65,-1.87,6.9,8.5,-1.5,-0.25,-0.31
247,Vitorino Hilton,br  BRA,DF,Montpellier,39,1977,27,2430,90,71.1,27.0,27,,27,0,,6,1.30,24,23,+1,+0.04,-0.14,31.9,30.8,+1.1,+0.04,+0.08
248,Tomáš Hubočan,sk  SVK,DF,Marseille,31,1985,1,90,90,2.6,1.0,1,,1,0,,1,0.00,1,6,-5,-5.00,-6.03,1.1,3.9,-2.8,-2.77,-3.64
249,Adrien Hunou,fr  FRA,"FW,MF",Rennes,23,1994,24,1456,61,42.6,16.2,17,,6,7,,7,1.67,18,19,-1,-0.06,-0.38,21.0,21.2,-0.2,-0.01,+0.17
250,Suk Hyun-jun,kr  KOR,FW,Troyes,26,1991,26,1261,49,36.9,14.0,13,,3,13,,3,0.69,11,23,-12,-0.86,-0.23,13.3,17.4,-4.1,-0.31,+0.22
251,Edgar Ié,pt  POR,DF,Lille,23,1994,35,3146,90,92.0,35.0,35,,34,0,,1,0.97,36,63,-27,-0.77,-1.10,35.7,51.8,-16.2,-0.46,+0.47
252,Julien Ielsch,fr  FRA,"MF,DF",Amiens,34,1983,11,617,56,18.0,6.9,7,,4,4,,22,2.18,8,7,+1,+0.15,+0.34,6.1,8.3,-2.2,-0.33,+0.25
253,Jordan Ikoko,cd  COD,DF,Guingamp,23,1994,28,2420,86,70.8,26.9,26,,25,2,,1,1.32,38,41,-3,-0.11,+0.61,35.6,39.1,-3.5,-0.13,+0.27
254,Jonathan Ikone,fr  FRA,"FW,MF",Montpellier,19,1998,18,999,56,29.2,11.1,12,,4,6,,6,1.28,11,10,+1,+0.09,+0.02,11.1,11.4,-0.3,-0.03,-0.06
255,Jules Iloki,fr  FRA,"MF,FW",Nantes,25,1992,26,1415,54,41.4,15.7,14,,3,12,,9,1.35,15,15,0,0.00,+0.22,19.3,19.3,0.0,0.00,-0.09
256,Giannelli Imbula,cd  COD,MF,Toulouse,24,1992,28,2244,80,65.6,24.9,28,,14,0,,2,1.07,21,28,-7,-0.28,+0.41,28.5,32.8,-4.3,-0.17,+0.06
257,Emmanuel Imorou,bj  BEN,DF,Caen,28,1988,1,34,34,1.0,0.4,0,,0,1,,3,3.00,0,0,0,0.00,+0.66,0.6,0.1,+0.5,+1.28,+1.47
258,Adam Jakubech,sk  SVK,GK,Lille,20,1997,0,,,,,0,,0,0,,5,,,,,,,,,,,
259,Christophe Jallet,fr  FRA,DF,Nice,33,1983,15,1173,78,34.3,13.0,13,,12,2,,2,1.53,17,20,-3,-0.23,-0.39,18.1,17.1,+1.1,+0.08,-0.01
260,Ablie Jallow,gm  GAM,"MF,FW",Metz,18,1998,2,129,65,3.8,1.4,2,,0,0,,2,0.00,0,1,-1,-0.70,+0.42,1.2,1.9,-0.7,-0.49,+0.28
261,Saidy Janko,ch  SUI,"DF,MF",Saint-Étienne,21,1995,21,1422,68,41.6,15.8,16,,13,5,,3,1.19,16,24,-8,-0.51,-0.73,17.7,20.7,-3.0,-0.19,-0.34
262,Nicolas Janvier,fr  FRA,"MF,FW",Rennes,18,1998,3,76,25,2.2,0.8,1,,0,2,,7,1.00,1,1,0,0.00,-0.16,0.4,1.2,-0.8,-0.93,-0.84
263,Corentin Jean,fr  FRA,"MF,FW",Toulouse,22,1995,33,1688,51,49.4,18.8,18,,6,15,,3,0.82,20,31,-11,-0.59,-0.33,20.7,24.5,-3.9,-0.21,-0.03
264,Benjamin Jeannot,fr  FRA,"FW,MF",Dijon,25,1992,24,1405,59,41.1,15.6,14,,10,10,,5,1.13,20,32,-12,-0.77,-0.50,16.2,31.5,-15.2,-0.98,-0.49
265,Jemerson,br  BRA,DF,Monaco,24,1992,33,2856,87,83.5,31.7,33,,31,0,,0,2.09,71,38,+33,+1.04,-0.08,52.1,41.8,+10.3,+0.33,-0.33
266,Karl-Johan Johnsson,se  SWE,GK,Guingamp,27,1990,38,3420,90,100.0,38.0,38,,38,0,,0,1.24,48,59,-11,-0.29,,45.6,53.6,-8.0,-0.21,
267,Jorge,br  BRA,DF,Monaco,21,1996,22,1919,87,56.1,21.3,22,,19,0,,3,2.05,47,28,+19,+0.89,-0.37,35.2,26.3,+9.0,+0.42,+0.09
268,Yann Jouffre,fr  FRA,"MF,FW",Metz,33,1984,4,274,69,8.0,3.0,3,,2,1,,3,0.00,1,7,-6,-1.97,-0.94,2.5,5.6,-3.1,-1.00,-0.26
269,Vukašin Jovanović,rs  SRB,DF,Bordeaux,21,1996,16,1440,90,42.1,16.0,16,,16,0,,2,1.19,21,24,-3,-0.19,-0.55,23.4,16.2,+7.2,+0.45,+0.24
270,Stevan Jovetić,me  MNE,FW,Monaco,27,1989,15,753,50,22.0,8.4,7,,2,8,,3,2.00,22,6,+16,+1.91,+1.10,15.9,9.6,+6.3,+0.76,+0.49
271,Christopher Jullien,fr  FRA,DF,Toulouse,24,1993,30,2605,87,76.2,28.9,30,,28,0,,2,0.93,30,43,-13,-0.45,-0.12,36.9,42.5,-5.6,-0.19,-0.01
272,Alexander Kačaniklić,se  SWE,"MF,FW",Nantes,25,1991,9,316,35,9.2,3.5,3,,1,6,,8,0.89,3,7,-4,-1.14,-1.11,4.2,4.6,-0.4,-0.13,-0.20
273,Gaël Kakuta,cd  COD,"MF,FW",Amiens,26,1991,36,3084,86,90.2,34.3,36,,27,0,,0,1.25,36,36,0,0.00,+1.34,30.5,47.6,-17.1,-0.50,+0.35
274,François Kamano,gn  GUI,"FW,MF",Bordeaux,21,1996,35,2015,58,58.9,22.4,23,,5,12,,2,1.31,32,32,0,0.00,-0.32,34.2,24.7,+9.5,+0.42,+0.27
275,Bingourou Kamara,sn  SEN,GK,Strasbourg,20,1996,19,1691,89,49.4,18.8,19,,18,0,,14,0.95,20,32,-12,-0.64,-0.07,21.1,27.2,-6.1,-0.33,-0.10
276,Boubacar Kamara,fr  FRA,"DF,MF",Marseille,17,1999,6,455,76,13.3,5.1,5,,4,1,,14,2.33,10,6,+4,+0.79,-0.09,10.2,6.0,+4.2,+0.83,+0.07
277,Wilfried Kanga,fr  FRA,"FW,MF",Angers,19,1998,9,176,20,5.1,2.0,1,,0,8,,5,1.00,3,4,-1,-0.51,-0.26,1.9,2.3,-0.4,-0.24,-0.30
278,Benjamin Karamoko,ml  MLI,DF,Saint-Étienne,22,1995,0,,,,,0,,0,0,,1,,,,,,,,,,,
279,Alexandros Katranis,gr  GRE,DF,Saint-Étienne,19,1998,0,,,,,0,,0,0,,3,,,,,,,,,,,
280,Eiji Kawashima,jp  JPN,GK,Metz,34,1983,29,2570,89,75.1,28.6,29,,28,0,,8,0.76,31,60,-29,-1.02,+0.36,28.5,53.3,-24.8,-0.87,-0.41
281,Joris Kayembe,be  BEL,"FW,MF",Nantes,22,1994,3,89,30,2.6,1.0,1,,0,2,,0,0.67,1,0,+1,+1.01,+1.17,1.9,0.6,+1.3,+1.32,+1.29
282,Christophe Kerbrat,fr  FRA,DF,Guingamp,30,1986,37,3320,90,97.1,36.9,37,,36,0,,1,1.27,47,55,-8,-0.22,+2.48,45.2,50.9,-5.7,-0.15,+1.94
283,Billy Ketkeophomphone,fr  FRA,"MF,FW",Angers,27,1990,13,437,34,12.8,4.9,5,,0,8,,1,0.77,2,9,-7,-1.44,-1.35,2.9,5.0,-2.1,-0.44,-0.55
284,Driss Khalid,ma  MAR,FW,Toulouse,18,1999,1,29,29,0.8,0.3,0,,0,1,,0,0.00,0,0,0,0.00,+0.42,0.3,0.6,-0.2,-0.77,-0.58
285,Saîf-Eddine Khaoui,tn  TUN,"MF,FW",Troyes,22,1995,32,1955,61,57.2,21.7,21,,7,11,,2,0.91,17,32,-15,-0.69,+0.05,20.1,29.2,-9.1,-0.42,+0.08
