,Player,Nation,Pos,Squad,Age,Born,90s,Cmp_Total,Att_Total,Cmp%_Total,TotDist_Total,PrgDist_Total,Cmp_Short,Att_Short,Cmp%_Short,Cmp_Medium,Att_Medium,Cmp%_Medium,Cmp_Long,Att_Long,Cmp%_Long,Ast,xA,A-xA,KP,1/3,PPA,CrsPA,Prog
142,Jean-Luc Dompé,fr  FRA,MF,Amiens,21,1995,0.3,8,18,44.4,139,29,5,9,55.6,2,3,66.7,1,4,25.0,0,0.0,0.0,0,0,0,0,0
143,Dória,br  BRA,DF,Marseille,22,1994,0.9,22,27,81.5,469,179,9,10,90.0,10,13,76.9,3,3,100.0,0,0.0,0.0,0,2,0,0,1
144,Gabriel Dos Santos,br  BRA,FW,Troyes,19,1997,0.9,26,37,70.3,690,221,8,12,66.7,8,11,72.7,10,14,71.4,0,0.0,0.0,0,4,0,0,3
145,Mathieu Dossevi,tg  TOG,"FW,MF",Metz,29,1988,27.9,740,1111,66.6,13784,4319,319,401,79.6,281,392,71.7,121,241,50.2,10,9.2,+0.8,93,56,57,39,77
146,Julian Draxler,de  GER,"MF,FW",Paris S-G,23,1993,18.9,1239,1361,91.0,20919,3993,590,624,94.6,493,528,93.4,121,157,77.1,5,4.3,+0.7,31,93,25,1,94
147,Leo Dubois,fr  FRA,DF,Nantes,22,1994,33.6,1336,1938,68.9,25472,13801,583,681,85.6,534,690,77.4,199,491,40.5,3,5.6,-2.6,68,128,42,21,166
148,Maxime Dupé,fr  FRA,GK,Nantes,24,1993,1.0,10,16,62.5,499,407,1,1,100.0,2,2,100.0,7,13,53.8,0,0.0,0.0,0,0,0,0,0
149,Jimmy Durmaz,se  SWE,"MF,FW",Toulouse,28,1989,11.4,367,540,68.0,6621,2515,174,211,82.5,125,178,70.2,55,108,50.9,3,2.9,+0.1,24,39,20,8,58
150,Félix Eboa Eboa,cm  CMR,DF,Guingamp,20,1997,16.9,540,724,74.6,11139,4152,171,209,81.8,267,335,79.7,96,158,60.8,0,0.3,-0.3,4,38,3,1,35
151,Patrice Evra,fr  FRA,DF,Marseille,36,1981,3.9,119,167,71.3,1896,764,58,69,84.1,52,69,75.4,6,19,31.6,0,0.1,-0.1,2,3,1,1,5
152,Valentin Eysseric,fr  FRA,"FW,MF",Nice,25,1992,1.0,59,75,78.7,1089,293,27,30,90.0,23,25,92.0,8,16,50.0,0,0.2,-0.2,3,7,0,0,4
153,Fabinho,br  BRA,MF,Monaco,23,1993,34.0,1680,1976,85.0,35089,9475,554,640,86.6,798,890,89.7,295,384,76.8,3,3.7,-0.7,34,210,28,1,181
154,Radamel Falcao,co  COL,FW,Monaco,31,1986,23.6,414,529,78.3,5594,612,248,298,83.2,119,149,79.9,20,31,64.5,2,2.0,0.0,14,24,7,1,20
155,Simon Falette,gn  GUI,DF,Metz,25,1992,1.0,60,65,92.3,1492,294,9,11,81.8,32,32,100.0,18,21,85.7,0,0.0,0.0,0,1,0,0,2
156,Imad Faraj,ma  MAR,"DF,MF",Lille,18,1999,1.8,55,74,74.3,776,308,33,38,86.8,20,28,71.4,1,6,16.7,0,0.8,-0.8,3,1,4,0,8
157,Nabil Fekir,fr  FRA,"MF,FW",Lyon,24,1993,27.5,981,1220,80.4,16441,4979,504,567,88.9,329,392,83.9,105,188,55.9,7,5.6,+1.4,62,97,38,6,111
158,Julien Féret,fr  FRA,MF,Caen,35,1982,34.0,1313,1713,76.6,27032,8629,504,612,82.4,532,647,82.2,258,407,63.4,1,4.0,-3.0,69,153,27,7,190
159,Brian Fernández,ar  ARG,FW,Metz,22,1994,1.4,17,24,70.8,323,77,9,12,75.0,4,5,80.0,4,5,80.0,0,0.1,-0.1,3,2,0,0,1
160,Jordan Ferri,fr  FRA,MF,Lyon,25,1992,7.1,472,533,88.6,8766,2370,189,204,92.6,204,230,88.7,64,73,87.7,0,1.1,-1.1,9,60,7,1,59
161,Afonso Figueiredo,pt  POR,"DF,FW",Rennes,24,1993,2.5,87,125,69.6,1370,765,46,58,79.3,27,37,73.0,8,23,34.8,0,0.0,0.0,0,5,3,0,11
162,Guessouma Fofana,fr  FRA,MF,Amiens,24,1992,8.3,178,247,72.1,3218,867,69,88,78.4,79,103,76.7,20,38,52.6,0,0.0,0.0,1,17,0,0,25
163,Steven Fortes,cv  CPV,DF,Toulouse,25,1992,1.7,60,77,77.9,1462,615,10,12,83.3,39,46,84.8,11,19,57.9,0,0.0,0.0,0,13,0,0,12
164,Dimitri Foulquier,fr  FRA,DF,Strasbourg,24,1993,13.8,505,654,77.2,9157,3704,213,243,87.7,231,283,81.6,55,102,53.9,2,1.0,+1.0,8,36,9,5,39
165,Lilian Fournier,fr  FRA,MF,Metz,19,1998,0.2,3,6,50.0,38,9,2,2,100.0,1,3,33.3,0,1,0.0,0,0.0,0.0,0,0,0,0,0
166,Angelo Fulgini,fr  FRA,"MF,FW",Angers,20,1996,17.0,523,704,74.3,8997,2987,261,320,81.6,189,239,79.1,58,106,54.7,4,3.4,+0.6,32,38,14,3,62
167,Milan Gajić,rs  SRB,DF,Bordeaux,21,1996,4.0,134,187,71.7,2459,1387,57,68,83.8,60,80,75.0,16,30,53.3,0,0.0,0.0,1,13,2,1,16
168,Serge Gakpé,tg  TOG,"FW,MF",Amiens,30,1987,20.6,347,506,68.6,5546,2106,169,210,80.5,149,208,71.6,19,44,43.2,1,0.8,+0.2,13,34,7,0,53
169,Ignatius Ganago,cm  CMR,"FW,MF",Nice,18,1999,0.8,14,20,70.0,229,8,4,6,66.7,8,10,80.0,1,1,100.0,0,0.0,0.0,1,2,1,0,1
170,Najib Gandi,fr  FRA,"MF,FW",Nantes,23,1994,1.1,27,38,71.1,502,195,13,18,72.2,8,10,80.0,5,8,62.5,0,0.0,0.0,0,3,0,0,4
171,Jérémy Gélin,fr  FRA,"DF,MF",Rennes,20,1997,25.7,1138,1358,83.8,28431,9805,214,245,87.3,575,628,91.6,335,462,72.5,1,1.1,-0.1,13,137,10,1,108
172,Romain Genevois,ht  HAI,DF,Caen,29,1987,20.1,561,787,71.3,12449,5372,154,197,78.2,283,337,84.0,115,215,53.5,1,0.3,+0.7,6,46,12,8,48
173,Valère Germain,fr  FRA,FW,Marseille,27,1990,24.1,376,515,73.0,5533,770,202,244,82.8,120,170,70.6,28,55,50.9,3,3.9,-0.9,21,19,14,3,19
174,Willem Geubbels,fr  FRA,FW,Lyon,15,2001,0.4,7,9,77.8,124,37,4,5,80.0,2,3,66.7,1,1,100.0,0,0.0,0.0,0,1,0,0,1
175,Yassine El Ghanassy,be  BEL,"FW,MF",Nantes,27,1990,7.2,233,294,79.3,3874,1274,116,138,84.1,93,116,80.2,20,30,66.7,0,1.7,-1.7,16,16,15,2,38
176,Anwar El Ghazi,nl  NED,"FW,MF",Lille,22,1995,18.3,434,634,68.5,6964,2270,240,297,80.8,123,178,69.1,49,103,47.6,4,2.6,+1.4,29,27,17,10,43
177,Rachid Ghezzal,dz  ALG,"FW,MF",Monaco,25,1992,11.0,401,550,72.9,7277,2090,185,226,81.9,148,192,77.1,58,105,55.2,2,2.3,-0.3,16,31,16,3,51
178,Guillaume Gillet,be  BEL,MF,Nantes,33,1984,0.2,12,12,100.0,166,31,8,8,100.0,2,2,100.0,1,1,100.0,0,0.0,0.0,0,2,1,0,2
179,Jimmy Giraudon,fr  FRA,DF,Troyes,25,1992,23.3,762,971,78.5,18800,8363,161,183,88.0,370,427,86.7,226,338,66.9,0,0.1,-0.1,2,93,5,1,69
180,Thibault Giresse,fr  FRA,"MF,FW",Guingamp,36,1981,0.3,11,19,57.9,140,19,8,10,80.0,3,3,100.0,0,3,0.0,0,0.0,0.0,0,2,0,0,0
181,Andrei Girotto,br  BRA,MF,Nantes,25,1992,16.9,501,666,75.2,9267,2815,223,276,80.8,183,221,82.8,76,128,59.4,1,0.6,+0.4,12,56,8,2,55
182,Kamil Glik,pl  POL,DF,Monaco,29,1988,36.0,1357,1738,78.1,31409,11960,306,366,83.6,762,862,88.4,282,487,57.9,1,0.3,+0.7,4,90,3,0,87
183,Joris Gnagnon,fr  FRA,DF,Rennes,20,1997,32.4,1153,1294,89.1,23337,6318,325,353,92.1,661,705,93.8,152,214,71.0,2,0.1,+1.9,2,55,2,0,56
184,Anthony Gonçalves,fr  FRA,"MF,FW",Strasbourg,31,1986,19.5,537,811,66.2,10037,3776,228,277,82.3,215,290,74.1,79,198,39.9,2,4.0,-2.0,31,40,29,13,76
185,Vagner Gonçalves,cv  CPV,"FW,MF",Saint-Étienne,21,1996,1.2,20,34,58.8,364,93,12,15,80.0,4,7,57.1,4,8,50.0,0,0.3,-0.3,1,1,1,0,2
186,Georges Gope-Fenepej,nc  NCL,"MF,FW",Amiens,28,1988,0.5,13,21,61.9,233,72,6,11,54.5,4,5,80.0,2,3,66.7,0,0.0,0.0,1,2,2,0,2
187,Mathieu Gorgelin,fr  FRA,GK,Lyon,26,1990,4.0,42,63,66.7,1165,571,5,5,100.0,23,23,100.0,14,35,40.0,0,0.0,0.0,0,0,0,0,0
188,Prince-Désir Gouano,fr  FRA,DF,Amiens,23,1993,30.5,853,1086,78.5,17745,6794,239,282,84.8,474,554,85.6,130,228,57.0,0,0.1,-0.1,3,26,2,1,47
189,Lemouya Goudiaby,sn  SEN,DF,Metz,20,1997,0.9,30,40,75.0,519,242,11,13,84.6,16,22,72.7,2,4,50.0,0,0.0,0.0,0,1,1,0,4
190,Amine Gouiri,fr  FRA,"FW,MF",Lyon,17,2000,0.9,14,17,82.4,208,40,10,10,100.0,2,2,100.0,1,1,100.0,0,0.1,-0.1,1,1,0,0,2
191,Yoann Gourcuff,fr  FRA,"MF,FW",Rennes,31,1986,4.7,172,199,86.4,2846,612,88,97,90.7,59,71,83.1,20,25,80.0,1,0.8,+0.2,5,14,4,2,13
192,Max Gradel,ci  CIV,"FW,MF",Toulouse,29,1987,26.8,548,985,55.6,10625,4332,207,310,66.8,231,366,63.1,84,240,35.0,3,4.3,-1.3,44,53,34,16,78
193,Samuel Grandsir,fr  FRA,"FW,MF",Troyes,20,1996,28.9,661,949,69.7,10434,3212,355,445,79.8,236,315,74.9,49,124,39.5,4,3.6,+0.4,35,51,32,12,90
194,Jérémy Grimm,fr  FRA,MF,Strasbourg,30,1987,9.0,284,367,77.4,5599,1788,102,125,81.6,130,153,85.0,46,73,63.0,0,0.2,-0.2,6,32,4,0,37
195,Gonçalo Guedes,pt  POR,FW,Paris S-G,20,1996,0.1,2,2,100.0,32,0,0,0,,2,2,100.0,0,0,,0,0.0,0.0,0,0,0,0,0
196,Frederic Guilbert,fr  FRA,"DF,MF",Caen,22,1994,36.0,1021,1510,67.6,20040,8636,395,485,81.4,437,595,73.4,168,335,50.1,1,0.9,+0.1,14,71,32,25,92
197,Baptiste Guillaume,be  BEL,FW,Angers,22,1995,5.1,50,86,58.1,654,172,30,42,71.4,17,31,54.8,1,6,16.7,1,0.7,+0.3,3,3,3,0,6
198,Régis Gurtner,fr  FRA,GK,Amiens,30,1986,37.0,507,1008,50.3,21011,15962,34,35,97.1,177,184,96.2,294,786,37.4,0,0.0,0.0,0,27,0,0,0
199,Luiz Gustavo,br  BRA,"MF,DF",Marseille,30,1987,33.5,1714,1929,88.9,33954,9266,650,691,94.1,770,831,92.7,265,359,73.8,2,1.0,+1.0,16,172,23,5,162
200,Oussama Haddadi,tn  TUN,DF,Dijon,25,1992,27.8,1027,1385,74.2,20928,7759,366,435,84.1,474,593,79.9,172,289,59.5,1,1.5,-0.5,24,68,32,16,105
201,Oualid El Hajjam,ma  MAR,DF,Amiens,26,1991,24.4,725,1046,69.3,12826,6336,311,363,85.7,314,432,72.7,75,194,38.7,1,1.0,0.0,13,50,9,6,58
202,Romain Hamouma,fr  FRA,"FW,MF",Saint-Étienne,30,1987,20.5,456,645,70.7,7532,2033,220,267,82.4,157,220,71.4,47,95,49.5,3,3.0,0.0,32,24,10,5,32
203,Gauthier Hein,fr  FRA,"FW,MF",Metz,20,1996,0.9,43,47,91.5,667,93,21,23,91.3,20,20,100.0,1,3,33.3,0,0.0,0.0,1,0,0,0,2
204,Christophe Hérelle,mq  MTQ,DF,Troyes,24,1992,32.9,1035,1280,80.9,25219,8203,224,260,86.2,494,564,87.6,307,427,71.9,0,0.2,-0.2,4,105,3,0,90
205,Hernani,br  BRA,"MF,FW",Saint-Étienne,23,1994,6.1,226,304,74.3,5078,1424,70,87,80.5,94,112,83.9,58,93,62.4,0,1.3,-1.3,12,29,4,1,22
206,Vitorino Hilton,br  BRA,DF,Montpellier,39,1977,27.0,821,1085,75.7,22733,8147,139,163,85.3,375,446,84.1,301,455,66.2,0,0.2,-0.2,7,84,7,1,60
207,Tomáš Hubočan,sk  SVK,DF,Marseille,31,1985,1.0,25,36,69.4,373,83,12,17,70.6,12,17,70.6,0,1,0.0,0,0.0,0.0,0,0,0,0,1
208,Adrien Hunou,fr  FRA,"FW,MF",Rennes,23,1994,16.2,384,490,78.4,5868,1104,204,244,83.6,148,177,83.6,17,37,45.9,0,0.3,-0.3,10,23,5,1,24
209,Suk Hyun-jun,kr  KOR,FW,Troyes,26,1991,14.0,161,297,54.2,2078,526,104,166,62.7,36,77,46.8,6,15,40.0,0,0.6,-0.6,11,9,4,1,16
210,Edgar Ié,pt  POR,DF,Lille,23,1994,35.0,1523,1845,82.5,28650,11255,564,652,86.5,782,874,89.5,157,262,59.9,1,0.4,+0.6,10,128,10,3,129
211,Julien Ielsch,fr  FRA,"MF,DF",Amiens,34,1983,6.9,159,236,67.4,2652,1270,78,99,78.8,61,80,76.3,14,43,32.6,0,0.4,-0.4,5,17,3,2,28
212,Jordan Ikoko,cd  COD,DF,Guingamp,23,1994,26.9,1011,1281,78.9,16755,6994,486,550,88.4,393,488,80.5,89,169,52.7,3,1.5,+1.5,24,64,20,12,91
213,Jonathan Ikone,fr  FRA,"FW,MF",Montpellier,19,1998,11.1,273,387,70.5,4542,1106,142,179,79.3,90,126,71.4,31,61,50.8,1,2.1,-1.1,12,23,11,0,26
214,Jules Iloki,fr  FRA,"MF,FW",Nantes,25,1992,15.7,345,517,66.7,5983,2150,175,238,73.5,115,170,67.6,44,79,55.7,0,2.8,-2.8,30,18,33,23,44
215,Giannelli Imbula,cd  COD,MF,Toulouse,24,1992,24.9,1034,1214,85.2,19099,4875,414,450,92.0,473,520,91.0,130,210,61.9,0,2.0,-2.0,25,117,12,2,109
216,Emmanuel Imorou,bj  BEN,DF,Caen,28,1988,0.4,15,19,78.9,239,110,8,8,100.0,7,9,77.8,0,0,,0,0.0,0.0,0,1,0,0,1
217,Christophe Jallet,fr  FRA,DF,Nice,33,1983,13.0,684,821,83.3,11739,4374,322,357,90.2,294,351,83.8,55,83,66.3,0,1.1,-1.1,11,53,7,4,79
218,Ablie Jallow,gm  GAM,"MF,FW",Metz,18,1998,1.4,34,44,77.3,617,136,16,19,84.2,13,17,76.5,5,8,62.5,0,0.1,-0.1,1,1,2,1,3
219,Saidy Janko,ch  SUI,"DF,MF",Saint-Étienne,21,1995,15.8,583,767,76.0,9347,3446,290,337,86.1,245,312,78.5,35,71,49.3,0,0.7,-0.7,6,46,9,5,43
220,Nicolas Janvier,fr  FRA,"MF,FW",Rennes,18,1998,0.8,36,43,83.7,634,162,18,20,90.0,11,14,78.6,5,7,71.4,0,0.0,0.0,0,5,0,0,1
221,Corentin Jean,fr  FRA,"MF,FW",Toulouse,22,1995,18.8,348,515,67.6,6201,2099,174,211,82.5,110,163,67.5,52,105,49.5,3,3.0,0.0,28,23,20,13,40
222,Benjamin Jeannot,fr  FRA,"FW,MF",Dijon,25,1992,15.6,228,323,70.6,3644,584,127,173,73.4,72,99,72.7,20,33,60.6,1,0.9,+0.1,11,11,7,1,19
223,Jemerson,br  BRA,DF,Monaco,24,1992,31.7,1174,1371,85.6,26010,8396,294,316,93.0,624,685,91.1,245,344,71.2,0,0.1,-0.1,2,49,1,0,54
224,Karl-Johan Johnsson,se  SWE,GK,Guingamp,27,1990,38.0,551,928,59.4,20406,13157,53,54,98.1,212,214,99.1,286,660,43.3,0,0.0,0.0,1,12,1,0,0
225,Jorge,br  BRA,DF,Monaco,21,1996,21.3,715,997,71.7,13006,4944,297,342,86.8,324,440,73.6,81,160,50.6,2,2.0,0.0,17,60,23,13,82
226,Yann Jouffre,fr  FRA,"MF,FW",Metz,33,1984,3.0,153,189,81.0,2989,1030,72,80,90.0,51,59,86.4,26,44,59.1,0,0.7,-0.7,6,15,3,1,12
227,Vukašin Jovanović,rs  SRB,DF,Bordeaux,21,1996,16.0,632,721,87.7,13832,3656,173,188,92.0,322,354,91.0,129,168,76.8,0,0.3,-0.3,4,39,4,0,32
228,Stevan Jovetić,me  MNE,FW,Monaco,27,1989,8.4,170,253,67.2,2756,722,86,122,70.5,66,85,77.6,13,27,48.1,0,0.7,-0.7,8,16,11,0,26
229,Christopher Jullien,fr  FRA,DF,Toulouse,24,1993,28.9,962,1248,77.1,24400,9701,193,232,83.2,457,540,84.6,302,449,67.3,1,0.6,+0.4,6,102,3,1,84
230,Alexander Kačaniklić,se  SWE,"MF,FW",Nantes,25,1991,3.5,64,96,66.7,928,290,34,48,70.8,22,33,66.7,1,7,14.3,1,0.0,+1.0,1,2,3,1,8
231,Gaël Kakuta,cd  COD,"MF,FW",Amiens,26,1991,34.3,889,1378,64.5,15336,5659,437,582,75.1,301,435,69.2,112,266,42.1,4,7.1,-3.1,66,105,37,9,148
232,François Kamano,gn  GUI,"FW,MF",Bordeaux,21,1996,22.4,542,684,79.2,8348,1727,297,344,86.3,203,239,84.9,29,59,49.2,4,4.9,-0.9,32,15,22,7,47
233,Bingourou Kamara,sn  SEN,GK,Strasbourg,20,1996,18.8,297,463,64.1,10438,6670,22,23,95.7,128,130,98.5,146,309,47.2,0,0.0,0.0,0,3,0,0,0
234,Boubacar Kamara,fr  FRA,"DF,MF",Marseille,17,1999,5.1,249,288,86.5,4317,1430,113,123,91.9,107,122,87.7,23,34,67.6,0,0.1,-0.1,1,7,3,0,10
235,Wilfried Kanga,fr  FRA,"FW,MF",Angers,19,1998,2.0,26,32,81.3,369,43,16,17,94.1,9,13,69.2,1,1,100.0,0,0.0,0.0,1,1,0,0,0
236,Eiji Kawashima,jp  JPN,GK,Metz,34,1983,28.6,369,680,54.3,14209,10625,34,34,100.0,149,152,98.0,185,491,37.7,0,0.0,0.0,1,11,1,0,1
237,Joris Kayembe,be  BEL,"FW,MF",Nantes,22,1994,1.0,17,24,70.8,235,75,10,13,76.9,3,7,42.9,2,2,100.0,0,0.1,-0.1,1,0,1,0,1
238,Christophe Kerbrat,fr  FRA,DF,Guingamp,30,1986,36.9,1327,1647,80.6,29847,12655,389,432,90.0,638,718,88.9,286,468,61.1,0,0.1,-0.1,3,123,3,0,116
239,Billy Ketkeophomphone,fr  FRA,"MF,FW",Angers,27,1990,4.9,138,186,74.2,1920,478,84,100,84.0,44,51,86.3,4,20,20.0,0,0.4,-0.4,6,8,5,0,14
240,Driss Khalid,ma  MAR,FW,Toulouse,18,1999,0.3,5,8,62.5,47,5,4,4,100.0,1,3,33.3,0,0,,0,0.0,0.0,0,0,0,0,0
241,Saîf-Eddine Khaoui,tn  TUN,"MF,FW",Troyes,22,1995,21.7,465,713,65.2,7579,3216,262,331,79.2,131,202,64.9,56,140,40.0,1,3.0,-2.0,30,45,18,2,62
242,Wahbi Khazri,tn  TUN,"FW,MF",Rennes,26,1991,21.3,504,695,72.5,9556,2122,240,290,82.8,156,209,74.6,89,150,59.3,2,3.6,-1.6,32,48,15,5,47
243,Presnel Kimpembe,fr  FRA,DF,Paris S-G,21,1995,26.9,1672,1776,94.1,31439,10374,635,665,95.5,815,838,97.3,196,234,83.8,0,0.3,-0.3,4,95,4,1,80
244,Hervé Koffi,bf  BFA,GK,Lille,20,1996,4.0,60,93,64.5,1840,1222,8,8,100.0,30,30,100.0,22,55,40.0,0,0.0,0.0,0,2,0,0,0
245,Seybou Koita,ne  NIG,"FW,MF",Amiens,23,1994,2.4,39,57,68.4,561,123,24,29,82.8,9,11,81.8,3,11,27.3,0,0.0,0.0,2,0,2,0,5
246,Moussa Konaté,sn  SEN,FW,Amiens,24,1993,27.5,345,513,67.3,4979,774,188,242,77.7,115,169,68.0,18,42,42.9,1,1.6,-0.6,18,15,19,3,27
247,Bakary Koné,bf  BFA,DF,Strasbourg,29,1988,27.4,873,1035,84.3,20364,6979,193,225,85.8,459,494,92.9,212,297,71.4,0,0.0,0.0,2,43,4,1,48
248,Terence Kongolo,nl  NED,DF,Monaco,23,1994,2.8,117,162,72.2,2044,663,45,51,88.2,58,76,76.3,11,26,42.3,0,0.3,-0.3,1,11,2,2,4
249,Christian Kouakou,ci  CIV,"MF,FW",Caen,26,1991,9.4,99,147,67.3,1412,422,54,74,73.0,35,49,71.4,4,14,28.6,1,0.4,+0.6,6,6,7,4,11
250,Rominigue Kouamé,ml  MLI,"DF,MF",Lille,20,1996,2.2,118,139,84.9,2100,524,49,57,86.0,53,60,88.3,15,19,78.9,0,0.3,-0.3,6,8,2,1,9
251,Tomáš Koubek,cz  CZE,GK,Rennes,24,1992,34.0,413,740,55.8,15736,10637,41,42,97.6,161,166,97.0,209,530,39.4,0,0.1,-0.1,1,22,0,0,0
252,Jules Koundé,fr  FRA,DF,Bordeaux,18,1998,17.7,703,849,82.8,15226,6139,198,219,90.4,371,405,91.6,129,207,62.3,1,0.1,+0.9,3,67,5,1,82
253,Vincent Koziello,fr  FRA,MF,Nice,21,1995,9.0,546,581,94.0,10143,2156,213,223,95.5,244,258,94.6,73,78,93.6,0,0.7,-0.7,7,45,2,0,38
254,Rene Krhin,si  SVN,MF,Nantes,27,1990,14.6,427,511,83.6,7528,2259,194,215,90.2,175,212,82.5,49,68,72.1,0,0.1,-0.1,2,39,5,0,40
255,Layvin Kurzawa,fr  FRA,DF,Paris S-G,24,1992,18.9,897,1072,83.7,12597,3899,529,589,89.8,314,373,84.2,23,57,40.4,2,1.3,+0.7,10,50,7,2,58
256,Enock Kwateng,fr  FRA,DF,Nantes,20,1997,1.0,23,39,59.0,437,250,10,12,83.3,10,16,62.5,3,9,33.3,0,0.0,0.0,0,3,0,0,3
257,Brighton Labeau,fr  FRA,FW,Amiens,21,1996,0.3,3,3,100.0,33,7,3,3,100.0,0,0,,0,0,,0,0.0,0.0,0,0,0,0,0
258,Gaëtan Laborde,fr  FRA,FW,Bordeaux,23,1994,10.6,161,246,65.4,2295,257,99,134,73.9,52,78,66.7,6,14,42.9,0,0.6,-0.6,9,7,5,2,7
259,Léo Lacroix,ch  SUI,DF,Saint-Étienne,25,1992,8.6,294,349,84.2,6852,2372,74,84,88.1,142,161,88.2,75,97,77.3,0,0.0,0.0,0,17,1,0,20
260,Alban Lafont,fr  FRA,GK,Toulouse,18,1999,38.0,602,999,60.3,23343,17472,46,50,92.0,229,234,97.9,326,709,46.0,0,0.0,0.0,1,42,3,0,1
261,Kenny Lala,fr  FRA,DF,Strasbourg,25,1991,30.3,1276,1703,74.9,29550,11687,407,458,88.9,509,620,82.1,346,564,61.3,5,2.3,+2.7,27,117,39,17,164
262,Ádám Lang,hu  HUN,DF,Dijon,24,1993,2.6,100,117,85.5,2377,613,21,26,80.8,54,56,96.4,24,32,75.0,0,0.0,0.0,0,6,0,0,7
263,Paul Lasne,fr  FRA,MF,Montpellier,28,1989,34.0,1412,1769,79.8,28667,7703,531,616,86.2,588,704,83.5,260,383,67.9,3,2.6,+0.4,34,183,31,9,179
264,Wesley Lautoa,nc  NCL,"DF,MF",Dijon,29,1987,6.9,246,299,82.3,5334,1510,77,92,83.7,116,128,90.6,52,69,75.4,0,0.0,0.0,0,14,1,0,16
265,Mickaël Le Bihan,fr  FRA,"FW,MF",Nice,27,1990,1.2,41,48,85.4,685,112,19,22,86.4,17,18,94.4,3,5,60.0,0,0.3,-0.3,3,5,1,0,4
266,Maxime Le Marchand,fr  FRA,DF,Nice,27,1989,28.2,1666,1912,87.1,31254,11436,656,708,92.7,793,855,92.7,192,299,64.2,1,0.9,+0.1,11,109,14,6,133
267,James Lea Siliki,cm  CMR,MF,Rennes,21,1996,20.9,530,730,72.6,10995,2602,196,246,79.7,205,251,81.7,114,196,58.2,2,2.4,-0.4,20,62,12,7,55
268,Benjamin Lecomte,fr  FRA,GK,Montpellier,26,1991,38.0,609,922,66.1,20946,14032,82,84,97.6,212,217,97.7,312,618,50.5,0,0.1,-0.1,2,14,0,0,1
269,Pierre Lees-Melou,fr  FRA,"MF,FW",Nice,24,1993,32.1,1306,1629,80.2,23069,5709,636,721,88.2,454,539,84.2,174,288,60.4,6,5.1,+0.9,55,111,25,3,112
270,Thomas Lemar,fr  FRA,"MF,FW",Monaco,21,1995,26.4,983,1297,75.8,18817,5831,412,475,86.7,397,484,82.0,152,295,51.5,6,7.3,-1.3,58,111,31,8,133
271,Dylan Lempereur,fr  FRA,DF,Metz,18,1998,1.6,33,53,62.3,655,388,12,18,66.7,16,24,66.7,4,9,44.4,0,0.0,0.0,1,0,2,1,6
272,Lukas Lerager,dk  DEN,MF,Bordeaux,24,1993,36.5,1247,1626,76.7,22538,6623,524,637,82.3,564,699,80.7,131,219,59.8,1,2.1,-1.1,22,127,26,4,156
273,Alexandre Letellier,fr  FRA,GK,Angers,26,1990,13.0,161,256,62.9,6538,4913,17,18,94.4,54,54,100.0,90,184,48.9,0,0.0,0.0,0,7,0,0,0
274,Igor Lewczuk,pl  POL,DF,Bordeaux,32,1985,4.9,143,185,77.3,2729,1064,54,59,91.5,75,96,78.1,13,25,52.0,0,0.7,-0.7,6,10,5,3,10
275,Dimitri Liénard,fr  FRA,MF,Strasbourg,29,1988,28.9,1210,1679,72.1,26799,7452,435,496,87.7,464,552,84.1,295,575,51.3,5,6.4,-1.4,65,114,30,16,120
276,Lucas Lima,br  BRA,"DF,FW",Nantes,25,1991,29.5,957,1516,63.1,18210,11170,441,534,82.6,344,518,66.4,153,396,38.6,3,5.3,-2.3,55,104,48,27,120
277,Giovani Lo Celso,ar  ARG,MF,Paris S-G,21,1996,19.7,1387,1549,89.5,25487,5369,576,634,90.9,578,629,91.9,190,219,86.8,2,1.8,+0.2,14,104,32,3,119
278,Enzo Loiodice,fr  FRA,MF,Dijon,16,2000,1.9,80,97,82.5,1449,208,33,38,86.8,40,45,88.9,7,12,58.3,0,0.0,0.0,0,8,0,0,8
279,Anthony Lopes,pt  POR,GK,Lyon,26,1990,34.0,632,811,77.9,18290,9058,86,86,100.0,321,323,99.4,223,400,55.8,0,0.0,0.0,0,4,1,0,1
280,Rony Lopes,pt  POR,"FW,MF",Monaco,21,1995,28.1,579,841,68.8,8700,2530,322,393,81.9,201,289,69.6,39,99,39.4,6,5.5,+0.5,39,40,43,11,67
281,Maxime Lopez,fr  FRA,MF,Marseille,19,1997,15.3,1238,1396,88.7,21119,6850,631,670,94.2,458,507,90.3,125,182,68.7,0,2.5,-2.5,32,134,22,10,141
282,Arnaud Lusamba,fr  FRA,MF,Nice,20,1997,1.8,72,86,83.7,1288,280,35,41,85.4,29,33,87.9,7,8,87.5,0,0.1,-0.1,3,5,1,0,5
283,Cheikh M'Bengue,sn  SEN,DF,Saint-Étienne,29,1988,5.4,158,211,74.9,3129,1577,53,63,84.1,76,95,80.0,22,43,51.2,1,0.2,+0.8,1,22,3,0,21
284,Raïs M'Bolhi,dz  ALG,GK,Rennes,31,1986,1.0,8,20,40.0,286,158,1,1,100.0,5,5,100.0,2,14,14.3,0,0.0,0.0,0,1,0,0,0
285,Yann M'Vila,fr  FRA,MF,Saint-Étienne,27,1990,16.4,1100,1276,86.2,23751,7440,329,369,89.2,543,594,91.4,215,290,74.1,0,0.1,-0.1,5,124,11,2,110
