,Player,Nation,Pos,Squad,Age,Born,90s,Gls,Sh_Standard,SoT_Standard,SoT%_Standard,Sh/90_Standard,SoT/90_Standard,G/Sh_Standard,G/SoT_Standard,Dist_Standard,FK_Standard,PK_Performance,PKatt_Performance,xG_Expected,npxG_Expected,npxG/Sh_Expected,G-xG_Expected,np:G-xG_Expected
300,Myziane Maolida,fr  FRA,FW,Lyon,18,1999,3.7,1,12,5,41.7,3.24,1.35,0.08,0.20,19.5,0,0,0,0.8,0.8,0.07,+0.2,+0.2
301,Faitout Maouassa,fr  FRA,"MF,FW",Rennes,19,1998,10.7,0,16,4,25.0,1.50,0.37,0.00,0.00,23.5,1,0,0,0.8,0.8,0.05,-0.8,-0.8
302,Fernando Marçal,br  BRA,DF,Lyon,28,1989,14.4,0,2,1,50.0,0.14,0.07,0.00,0.00,23.0,0,0,0,0.1,0.1,0.04,-0.1,-0.1
303,Vincent Marcel,fr  FRA,FW,Nice,20,1997,0.5,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
304,Marcelo,br  BRA,DF,Lyon,30,1987,34.5,3,28,11,39.3,0.81,0.32,0.11,0.27,8.5,0,0,0,2.1,2.1,0.08,+0.9,+0.9
305,Mariano,do  DOM,FW,Lyon,23,1993,27.9,18,100,42,42.0,3.59,1.51,0.17,0.40,16.6,8,1,1,13.5,12.7,0.13,+4.5,+4.3
306,Jordan Marié,fr  FRA,MF,Dijon,25,1991,20.9,1,21,2,9.5,1.00,0.10,0.05,0.50,24.5,0,0,0,1.0,1.0,0.05,0.0,0.0
307,Marlon,br  BRA,DF,Nice,21,1995,21.4,0,6,0,0.0,0.28,0.00,0.00,,10.3,0,0,0,0.3,0.3,0.05,-0.3,-0.3
308,Marquinhos,br  BRA,DF,Paris S-G,23,1994,25.1,0,16,1,6.3,0.64,0.04,0.00,0.00,11.2,0,0,0,1.5,1.5,0.09,-1.5,-1.5
309,Jonas Martin,fr  FRA,"MF,FW",Strasbourg,27,1990,33.6,4,28,8,28.6,0.83,0.24,0.04,0.13,20.7,1,3,3,4.1,1.9,0.07,-0.1,-0.9
310,Pablo Martinez,fr  FRA,DF,Strasbourg,28,1989,23.5,0,18,5,27.8,0.77,0.21,0.00,0.00,14.2,0,0,0,1.4,1.4,0.08,-1.4,-1.4
311,Jonathan Martins Pereira,fr  FRA,DF,Guingamp,31,1986,12.6,0,6,2,33.3,0.48,0.16,0.00,0.00,21.7,0,0,0,0.2,0.2,0.03,-0.2,-0.2
312,Christopher Martins,lu  LUX,MF,Lyon,20,1997,0.8,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
313,Eden Massouema,cg  CGO,MF,Dijon,20,1997,2.1,0,1,0,0.0,0.48,0.00,0.00,,27.0,0,0,0,0.0,0.0,0.02,0.0,0.0
314,Blaise Matuidi,fr  FRA,MF,Paris S-G,30,1987,0.3,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
315,Adama Mbengue,sn  SEN,DF,Caen,23,1993,17.7,0,16,1,6.3,0.90,0.06,0.00,0.00,28.2,0,0,0,0.6,0.6,0.04,-0.6,-0.6
316,Isaac Mbenza,be  BEL,"FW,MF",Montpellier,21,1996,23.3,8,58,21,36.2,2.49,0.90,0.14,0.38,19.2,5,0,0,7.3,7.3,0.14,+0.7,+0.7
317,Bryan Mbeumo,fr  FRA,"FW,MF",Troyes,17,1999,0.7,0,3,1,33.3,4.22,1.41,0.00,0.00,25.0,0,0,0,0.1,0.1,0.03,-0.1,-0.1
318,Jordi Mboula,es  ESP,"MF,FW",Monaco,18,1999,0.3,1,1,1,100.0,2.90,2.90,1.00,1.00,15.1,0,0,0,0.1,0.1,0.12,+0.9,+0.9
319,Pedro Mendes,pt  POR,DF,Montpellier,26,1990,31.7,1,13,4,30.8,0.41,0.13,0.08,0.25,16.9,0,0,0,0.5,0.5,0.04,+0.5,+0.5
320,Thiago Mendes,br  BRA,MF,Lille,25,1992,25.5,3,45,15,33.3,1.77,0.59,0.07,0.20,22.9,4,0,0,2.6,2.6,0.06,+0.4,+0.4
321,Stiven Mendoza,co  COL,"FW,MF",Amiens,25,1992,11.5,2,25,6,24.0,2.18,0.52,0.08,0.33,20.7,2,0,0,2.3,2.3,0.09,-0.3,-0.3
322,Alexandre Mendy,gw  GNB,"FW,MF",Bordeaux,23,1994,8.9,4,31,9,29.0,3.49,1.01,0.13,0.44,12.9,0,0,0,5.2,5.2,0.17,-1.2,-1.2
323,Ferland Mendy,fr  FRA,DF,Lyon,22,1995,23.6,0,18,5,27.8,0.76,0.21,0.00,0.00,20.4,0,0,0,1.0,1.0,0.05,-1.0,-1.0
324,Nampalys Mendy,sn  SEN,MF,Nice,25,1992,10.7,0,1,0,0.0,0.09,0.00,0.00,,22.1,0,0,0,0.1,0.1,0.06,-0.1,-0.1
325,Hamza Mendyl,ma  MAR,"DF,MF",Lille,19,1997,9.5,0,3,1,33.3,0.32,0.11,0.00,0.00,20.0,0,0,0,0.2,0.2,0.06,-0.2,-0.2
326,Thomas Meunier,be  BEL,DF,Paris S-G,25,1991,17.5,4,11,5,45.5,0.63,0.29,0.36,0.80,15.1,0,0,0,1.2,1.2,0.10,+2.8,+2.8
327,Mexer,mz  MOZ,DF,Rennes,28,1988,13.3,0,3,0,0.0,0.22,0.00,0.00,,18.1,0,0,0,0.2,0.2,0.07,-0.2,-0.2
328,Mathieu Michel,fr  FRA,GK,Angers,25,1991,6.6,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
329,Clément Michelin,fr  FRA,"DF,FW",Toulouse,20,1997,3.1,0,1,0,0.0,0.33,0.00,0.00,,31.6,0,0,0,0.0,0.0,0.01,0.0,0.0
330,Danijel Milićević,ba  BIH,"MF,FW",Metz,31,1986,7.9,0,8,3,37.5,1.01,0.38,0.00,0.00,18.8,1,0,0,0.7,0.7,0.09,-0.7,-0.7
331,Kostas Mitroglou,gr  GRE,FW,Marseille,29,1988,9.8,9,43,20,46.5,4.41,2.05,0.21,0.45,9.9,0,0,0,9.2,9.2,0.21,-0.2,-0.2
332,Florent Mollet,fr  FRA,"MF,FW",Metz,25,1991,15.7,7,45,25,55.6,2.87,1.59,0.13,0.24,22.4,9,1,1,3.7,3.0,0.07,+3.3,+3.0
333,Thomas Monconduit,fr  FRA,MF,Amiens,26,1991,32.8,1,28,4,14.3,0.85,0.12,0.04,0.25,28.2,0,0,0,0.9,0.9,0.03,+0.1,+0.1
334,Kévin Monnet-Paquet,fr  FRA,"FW,MF",Saint-Étienne,28,1988,19.6,2,28,9,32.1,1.43,0.46,0.07,0.22,13.5,0,0,0,4.2,4.2,0.15,-2.2,-2.2
335,Jérémy Morel,mg  MAD,DF,Lyon,33,1984,32.4,0,1,0,0.0,0.03,0.00,0.00,,23.9,0,0,0,0.0,0.0,0.04,0.0,0.0
336,Lebo Mothiba,za  RSA,FW,Lille,21,1996,13.1,5,21,11,52.4,1.60,0.84,0.24,0.45,11.3,0,0,0,4.7,4.7,0.22,+0.3,+0.3
337,Thiago Motta,it  ITA,MF,Paris S-G,34,1982,12.8,1,6,3,50.0,0.47,0.23,0.17,0.33,17.1,0,0,0,0.5,0.5,0.08,+0.5,+0.5
338,François Moubandje,ch  SUI,DF,Toulouse,27,1990,18.9,0,4,1,25.0,0.21,0.05,0.00,0.00,26.6,0,0,0,0.1,0.1,0.01,-0.1,-0.1
339,Jessy Moulin,fr  FRA,GK,Saint-Étienne,31,1986,3.4,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
340,Lucas Moura,br  BRA,FW,Paris S-G,24,1992,0.8,1,3,2,66.7,3.55,2.37,0.33,0.50,6.1,0,0,0,1.2,1.2,0.49,-0.2,-0.2
341,João Moutinho,pt  POR,MF,Monaco,30,1986,31.1,1,21,3,14.3,0.67,0.10,0.05,0.33,22.8,4,0,0,1.0,1.0,0.05,0.0,0.0
342,Samuel Moutoussamy,cd  COD,MF,Nantes,20,1996,4.8,0,5,1,20.0,1.04,0.21,0.00,0.00,24.1,0,0,0,0.3,0.3,0.05,-0.3,-0.3
343,Nordi Mukiele,fr  FRA,DF,Montpellier,19,1997,31.0,0,21,4,19.0,0.68,0.13,0.00,0.00,24.1,0,0,0,1.2,1.2,0.06,-1.2,-1.2
344,Kévin N'Doram,fr  FRA,"MF,DF",Monaco,21,1996,8.0,0,4,1,25.0,0.50,0.12,0.00,0.00,20.3,0,0,0,0.2,0.2,0.06,-0.2,-0.2
345,Abdallah N'dour,sn  SEN,DF,Strasbourg,23,1993,2.8,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
346,Clinton N'Jie,cm  CMR,"FW,MF",Marseille,23,1993,9.7,7,33,12,36.4,3.40,1.24,0.21,0.58,13.8,0,0,0,5.2,5.2,0.16,+1.8,+1.8
347,Stanley N'Soki,fr  FRA,DF,Paris S-G,18,1999,0.3,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
348,Préjuce Nakoulma,bf  BFA,FW,Nantes,30,1987,12.8,3,28,9,32.1,2.20,0.71,0.11,0.33,14.4,0,0,0,4.0,4.0,0.14,-1.0,-1.0
349,Nathan,br  BRA,MF,Amiens,21,1996,0.1,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
350,Neymar,br  BRA,"FW,MF",Paris S-G,25,1992,20.0,19,87,38,43.7,4.36,1.90,0.17,0.39,17.7,15,4,4,15.4,12.4,0.15,+3.6,+2.6
351,Yeni Ngbakoto,cd  COD,"FW,MF",Guingamp,25,1992,6.4,3,15,5,33.3,2.35,0.78,0.13,0.40,20.9,3,1,1,2.2,1.4,0.09,+0.8,+0.6
352,Santy Ngom,sn  SEN,"FW,MF",Nantes,24,1993,5.2,1,12,5,41.7,2.32,0.97,0.08,0.20,13.4,0,0,0,1.6,1.6,0.13,-0.6,-0.6
353,Guy Ngosso,cm  CMR,MF,Amiens,32,1985,6.8,1,4,1,25.0,0.59,0.15,0.25,1.00,15.4,0,0,0,0.3,0.3,0.07,+0.7,+0.7
354,Opa Nguette,sn  SEN,"FW,MF",Metz,23,1994,11.3,0,26,11,42.3,2.29,0.97,0.00,0.00,17.9,0,0,0,2.0,2.0,0.08,-2.0,-2.0
355,Moussa Niakhate,fr  FRA,DF,Metz,21,1996,34.5,0,17,4,23.5,0.49,0.12,0.00,0.00,14.4,0,0,0,1.2,1.2,0.07,-1.2,-1.2
356,Adama Niane,ml  MLI,FW,Troyes,24,1993,24.1,8,69,23,33.3,2.87,0.96,0.09,0.26,16.7,1,2,2,11.1,9.6,0.14,-3.1,-3.6
357,Ibrahima Niane,sn  SEN,"MF,FW",Metz,18,1999,9.4,2,39,13,33.3,4.13,1.38,0.05,0.15,19.5,0,0,0,2.5,2.5,0.06,-0.5,-0.5
358,Casimir Ninga,td  CHA,"FW,MF",Montpellier,24,1993,14.3,1,35,10,28.6,2.45,0.70,0.03,0.10,18.2,1,0,0,3.2,3.2,0.09,-2.2,-2.2
359,Benjamin Nivet,fr  FRA,"MF,FW",Troyes,40,1977,15.2,2,16,4,25.0,1.05,0.26,0.13,0.50,18.2,1,0,0,1.5,1.5,0.09,+0.5,+0.5
360,Jordan Nkololo,cd  COD,"MF,FW",Caen,24,1992,4.7,0,16,1,6.3,3.40,0.21,0.00,0.00,15.6,0,0,0,1.8,1.8,0.11,-1.8,-1.8
361,Christopher Nkunku,fr  FRA,"FW,MF",Paris S-G,19,1997,7.0,4,24,14,58.3,3.41,1.99,0.17,0.29,14.6,0,0,0,3.6,3.6,0.15,+0.4,+0.4
362,Vincent Nogueira,fr  FRA,MF,Strasbourg,29,1988,0.7,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
363,Paul-Georges Ntep,cm  CMR,"FW,MF",Saint-Étienne,25,1992,5.7,1,8,3,37.5,1.41,0.53,0.13,0.33,21.3,0,0,0,0.3,0.3,0.04,+0.7,+0.7
364,Gerzino Nyamsi,fr  FRA,DF,Rennes,20,1997,3.0,0,2,0,0.0,0.67,0.00,0.00,,6.4,0,0,0,0.2,0.2,0.12,-0.2,-0.2
365,Johann Obiang,ga  GAB,DF,Troyes,24,1993,5.2,0,2,0,0.0,0.38,0.00,0.00,,22.4,0,0,0,0.1,0.1,0.06,-0.1,-0.1
366,Lucas Ocampos,ar  ARG,"FW,MF",Marseille,23,1994,22.7,9,65,22,33.8,2.87,0.97,0.14,0.41,15.0,0,0,0,9.4,9.4,0.15,-0.4,-0.4
367,Prince Oniangué,cg  CGO,MF,Angers,28,1988,11.7,1,19,5,26.3,1.62,0.43,0.05,0.20,16.0,0,0,0,2.4,2.4,0.13,-1.4,-1.4
368,Otávio,br  BRA,MF,Bordeaux,23,1994,16.5,0,12,1,8.3,0.73,0.06,0.00,0.00,29.1,0,0,0,0.2,0.2,0.02,-0.2,-0.2
369,Alexandre Oukidja,dz  ALG,GK,Strasbourg,29,1988,16.2,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
370,Ambroise Oyongo,cm  CMR,MF,Montpellier,26,1991,2.2,0,1,1,100.0,0.45,0.45,0.00,0.00,27.3,0,0,0,0.0,0.0,0.04,0.0,0.0
371,Pablo,br  BRA,DF,Bordeaux,26,1991,14.3,0,7,4,57.1,0.49,0.28,0.00,0.00,9.1,0,0,0,0.6,0.6,0.08,-0.6,-0.6
372,Vincent Pajot,fr  FRA,MF,Saint-Étienne,26,1990,14.3,2,23,5,21.7,1.60,0.35,0.09,0.40,16.3,0,0,0,1.8,1.8,0.08,+0.2,+0.2
373,Nicolas Pallois,fr  FRA,DF,Nantes,29,1987,27.0,0,8,2,25.0,0.30,0.07,0.00,0.00,19.1,0,0,0,0.3,0.3,0.04,-0.3,-0.3
374,Julian Palmieri,fr  FRA,"DF,MF",Metz,30,1986,12.5,0,5,1,20.0,0.40,0.08,0.00,0.00,17.1,0,0,0,0.2,0.2,0.05,-0.2,-0.2
375,Javier Pastore,ar  ARG,"MF,FW",Paris S-G,28,1989,15.0,4,24,10,41.7,1.60,0.67,0.17,0.40,17.4,0,0,0,2.6,2.6,0.11,+1.4,+1.4
376,Mateo Pavlović,ba  BIH,DF,Angers,27,1990,21.8,2,19,6,31.6,0.87,0.27,0.11,0.33,9.1,0,0,0,2.3,2.3,0.12,-0.3,-0.3
377,Dimitri Payet,fr  FRA,"MF,FW",Marseille,30,1987,26.1,6,58,18,31.0,2.22,0.69,0.07,0.22,22.2,14,2,3,7.8,5.6,0.10,-1.8,-1.6
378,Stef Peeters,be  BEL,MF,Caen,25,1992,12.3,0,16,7,43.8,1.30,0.57,0.00,0.00,21.1,1,0,1,2.2,1.4,0.09,-2.2,-1.4
379,Bryan Pelé,fr  FRA,"FW,MF",Troyes,25,1992,18.0,2,25,8,32.0,1.39,0.45,0.08,0.25,19.6,1,0,0,2.0,2.0,0.08,0.0,0.0
380,Yohann Pelé,fr  FRA,GK,Marseille,34,1982,8.2,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
381,Pietro Pellegri,it  ITA,"FW,MF",Monaco,16,2001,0.3,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
382,Théo Pellenard,fr  FRA,DF,Bordeaux,23,1994,15.9,0,1,0,0.0,0.06,0.00,0.00,,26.9,0,0,0,0.0,0.0,0.02,0.0,0.0
383,Nicolas Pépé,ci  CIV,"FW,MF",Lille,22,1995,31.6,13,64,27,42.2,2.03,0.86,0.19,0.44,18.4,4,1,1,8.2,7.4,0.12,+4.8,+4.6
384,Romain Perraud,fr  FRA,MF,Nice,19,1997,0.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
385,Loïc Perrin,fr  FRA,DF,Saint-Étienne,31,1985,27.4,0,14,2,14.3,0.51,0.07,0.00,0.00,14.1,0,0,0,1.1,1.1,0.08,-1.1,-1.1
386,Chris Philipps,lu  LUX,"MF,DF",Metz,23,1994,9.4,0,4,1,25.0,0.42,0.11,0.00,0.00,21.2,0,0,0,0.1,0.1,0.03,-0.1,-0.1
387,Lebogang Phiri,za  RSA,MF,Guingamp,22,1994,11.5,0,6,2,33.3,0.52,0.17,0.00,0.00,26.5,0,0,0,0.3,0.3,0.04,-0.3,-0.3
388,Ronaël Pierre-Gabriel,fr  FRA,DF,Saint-Étienne,19,1998,13.0,0,5,3,60.0,0.38,0.23,0.00,0.00,28.3,0,0,0,0.1,0.1,0.02,-0.1,-0.1
389,Facundo Píriz,uy  URU,MF,Montpellier,27,1990,9.0,0,11,1,9.1,1.23,0.11,0.00,0.00,21.0,0,0,0,0.8,0.8,0.07,-0.8,-0.8
390,Jaroslav Plašil,cz  CZE,MF,Bordeaux,35,1982,11.6,0,9,1,11.1,0.78,0.09,0.00,0.00,24.0,0,0,0,0.2,0.2,0.03,-0.2,-0.2
391,Alassane Pléa,fr  FRA,FW,Nice,24,1993,33.8,16,107,43,40.2,3.17,1.27,0.14,0.35,15.9,0,1,2,13.4,11.9,0.11,+2.6,+3.1
392,Morgan Poaty,cg  CGO,MF,Montpellier,20,1997,1.9,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
393,Gerónimo Poblete,ar  ARG,MF,Metz,24,1993,18.4,0,4,2,50.0,0.22,0.11,0.00,0.00,23.8,1,0,0,0.4,0.4,0.10,-0.4,-0.4
394,Florentin Pogba,gn  GUI,DF,Saint-Étienne,26,1990,3.6,0,1,1,100.0,0.28,0.28,0.00,0.00,19.2,0,0,0,0.1,0.1,0.05,-0.1,-0.1
395,Ezequiel Ponce,ar  ARG,FW,Lille,20,1997,12.2,2,21,5,23.8,1.72,0.41,0.10,0.40,12.5,0,0,0,3.1,3.1,0.15,-1.1,-1.1
396,Jérémie Porsan-Clémenté,fr  FRA,MF,Montpellier,19,1997,1.0,0,1,0,0.0,1.01,0.00,0.00,,21.5,0,0,0,0.0,0.0,0.02,0.0,0.0
397,Maxime Poundjé,fr  FRA,DF,Bordeaux,24,1992,18.9,0,15,2,13.3,0.79,0.11,0.00,0.00,28.9,0,0,0,0.3,0.3,0.02,-0.3,-0.3
398,Sanjin Prcić,ba  BIH,MF,Rennes,23,1993,17.4,1,19,5,26.3,1.09,0.29,0.05,0.20,25.6,0,0,0,0.5,0.5,0.03,+0.5,+0.5
399,Jérôme Prior,fr  FRA,GK,Bordeaux,21,1995,2.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
400,Sloan Privat,fr  FRA,FW,Guingamp,28,1989,0.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
401,Loïc Puyo,fr  FRA,MF,Angers,28,1988,1.9,0,2,0,0.0,1.05,0.00,0.00,,28.3,0,0,0,0.1,0.1,0.03,-0.1,-0.1
402,Adrien Rabiot,fr  FRA,MF,Paris S-G,22,1995,26.3,1,25,5,20.0,0.95,0.19,0.04,0.20,17.4,0,0,0,1.7,1.7,0.07,-0.7,-0.7
403,Rafael,br  BRA,DF,Lyon,27,1990,20.1,1,9,2,22.2,0.45,0.10,0.11,0.50,15.0,0,0,0,1.0,1.0,0.11,0.0,0.0
404,Andrea Raggi,it  ITA,DF,Monaco,33,1984,17.8,1,5,1,20.0,0.28,0.06,0.20,1.00,8.1,0,0,0,0.6,0.6,0.13,+0.4,+0.4
405,Adil Rami,fr  FRA,DF,Marseille,31,1985,32.8,1,14,2,14.3,0.43,0.06,0.07,0.50,11.5,0,0,0,1.5,1.5,0.11,-0.5,-0.5
406,Pedro Rebocho,pt  POR,DF,Guingamp,22,1995,19.1,0,3,1,33.3,0.16,0.05,0.00,0.00,24.5,0,0,0,0.1,0.1,0.02,-0.1,-0.1
407,Jeff Reine-Adélaïde,fr  FRA,"MF,FW",Angers,19,1998,4.9,0,4,2,50.0,0.82,0.41,0.00,0.00,21.7,0,0,0,0.1,0.1,0.03,-0.1,-0.1
408,Jan Repas,si  SVN,"MF,FW",Caen,20,1997,10.0,0,17,5,29.4,1.70,0.50,0.00,0.00,24.0,0,0,0,0.8,0.8,0.04,-0.8,-0.8
409,Baptiste Reynet,fr  FRA,GK,Dijon,26,1990,38.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
410,Emmanuel Rivière,fr  FRA,FW,Metz,27,1990,22.3,5,72,24,33.3,3.23,1.08,0.04,0.13,14.2,0,2,2,11.4,9.9,0.14,-6.4,-6.9
411,Jonathan Rivierez,fr  FRA,DF,Metz,28,1989,22.9,0,9,3,33.3,0.39,0.13,0.00,0.00,24.8,0,0,0,0.2,0.2,0.02,-0.2,-0.2
412,Ronny Rodelin,fr  FRA,"FW,MF",Caen,27,1989,35.1,5,111,29,26.1,3.16,0.83,0.05,0.17,19.7,9,0,1,8.3,7.6,0.07,-3.3,-2.6
413,Rolando,pt  POR,DF,Marseille,31,1985,27.9,1,17,3,17.6,0.61,0.11,0.06,0.33,7.8,0,0,0,1.9,1.9,0.11,-0.9,-0.9
414,Valentin Rongier,fr  FRA,"MF,FW",Nantes,22,1994,26.1,1,28,6,21.4,1.07,0.23,0.04,0.17,23.8,3,0,0,1.5,1.5,0.05,-0.5,-0.5
415,Valentin Rosier,fr  FRA,DF,Dijon,20,1996,30.9,0,18,5,27.8,0.58,0.16,0.00,0.00,22.9,0,0,0,1.0,1.0,0.05,-1.0,-1.0
416,Jérôme Roussillon,fr  FRA,"DF,MF",Montpellier,24,1993,20.9,3,17,6,35.3,0.81,0.29,0.18,0.50,19.2,0,0,0,1.9,1.9,0.11,+1.1,+1.1
417,Nolan Roux,fr  FRA,"FW,MF",Metz,29,1988,31.5,15,86,45,52.3,2.73,1.43,0.17,0.33,15.9,1,0,1,9.6,8.8,0.10,+5.4,+6.2
418,Stéphane Ruffier,fr  FRA,GK,Saint-Étienne,30,1986,34.6,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
419,Vincent Rüfli,ch  SUI,"MF,FW",Dijon,29,1988,0.3,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
420,Idriss Saadi,dz  ALG,FW,Strasbourg,25,1992,10.4,4,31,9,29.0,2.97,0.86,0.13,0.44,15.9,1,0,0,3.7,3.7,0.12,+0.3,+0.3
421,Youssouf Sabaly,sn  SEN,DF,Bordeaux,24,1993,34.4,0,11,2,18.2,0.32,0.06,0.00,0.00,23.1,0,0,0,0.4,0.4,0.04,-0.4,-0.4
422,Adrián Sahibeddine,fr  FRA,"FW,MF",Dijon,22,1994,0.2,0,2,0,0.0,10.00,0.00,0.00,,14.2,0,0,0,0.2,0.2,0.08,-0.2,-0.2
423,Wesley Saïd,fr  FRA,"FW,MF",Dijon,22,1995,20.4,9,51,24,47.1,2.50,1.17,0.18,0.38,17.1,2,0,0,4.3,4.3,0.08,+4.7,+4.7
424,Hiroki Sakai,jp  JPN,DF,Marseille,27,1990,28.0,0,3,1,33.3,0.11,0.04,0.00,0.00,21.0,0,0,0,0.1,0.1,0.02,-0.1,-0.1
425,Diafra Sakho,sn  SEN,FW,Rennes,27,1989,8.7,2,22,5,22.7,2.54,0.58,0.09,0.40,10.0,0,0,0,5.0,5.0,0.23,-3.0,-3.0
426,Emiliano Sala,ar  ARG,FW,Nantes,26,1990,33.7,12,97,25,25.8,2.88,0.74,0.08,0.32,12.7,0,4,5,15.8,12.0,0.12,-3.8,-4.0
427,Yannis Salibur,fr  FRA,"FW,MF",Guingamp,26,1991,16.9,3,56,16,28.6,3.31,0.95,0.05,0.19,21.8,7,0,0,3.8,3.8,0.07,-0.8,-0.8
428,Yoann Salmier,gf  GUF,DF,Strasbourg,24,1992,12.3,0,2,0,0.0,0.16,0.00,0.00,,9.7,0,0,0,0.2,0.2,0.11,-0.2,-0.2
429,Mamadou Samassa,ml  MLI,GK,Troyes,27,1990,21.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
430,Brice Samba,cg  CGO,GK,Caen,23,1994,3.5,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
431,Junior Sambia,fr  FRA,"MF,FW",Montpellier,20,1996,17.1,1,39,17,43.6,2.28,0.99,0.03,0.06,26.0,14,0,0,1.9,1.9,0.05,-0.9,-0.9
432,Frédéric Sammaritano,fr  FRA,"FW,MF",Dijon,31,1986,15.9,0,32,13,40.6,2.02,0.82,0.00,0.00,17.5,0,0,0,2.0,2.0,0.06,-2.0,-2.0
433,Ibrahim Sangaré,ci  CIV,MF,Toulouse,19,1997,17.7,1,20,6,30.0,1.13,0.34,0.05,0.17,25.0,0,0,0,0.9,0.9,0.04,+0.1,+0.1
434,Younousse Sankharé,sn  SEN,MF,Bordeaux,27,1989,20.9,7,39,16,41.0,1.87,0.77,0.15,0.38,14.7,0,1,1,7.1,6.3,0.16,-0.1,-0.3
435,Baissama Sankoh,gn  GUI,"MF,DF",Caen,25,1992,17.1,0,4,1,25.0,0.23,0.06,0.00,0.00,20.2,0,0,0,0.1,0.1,0.03,-0.1,-0.1
436,Yaya Sanogo,fr  FRA,FW,Toulouse,24,1993,16.8,6,54,21,38.9,3.21,1.25,0.11,0.29,10.5,0,0,0,7.9,7.9,0.15,-1.9,-1.9
437,Morgan Sanson,fr  FRA,MF,Marseille,22,1994,24.1,9,52,25,48.1,2.16,1.04,0.17,0.36,18.0,0,0,0,5.4,5.4,0.10,+3.6,+3.6
438,Baptiste Santamaria,fr  FRA,MF,Angers,22,1995,28.8,0,17,2,11.8,0.59,0.07,0.00,0.00,29.4,0,0,0,0.3,0.3,0.02,-0.3,-0.3
439,Ivan Santini,hr  CRO,FW,Caen,28,1989,30.8,11,83,29,34.9,2.69,0.94,0.07,0.21,15.8,0,5,6,13.7,9.1,0.11,-2.7,-3.1
440,Yusuf Sari,tr  TUR,FW,Marseille,18,1998,0.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
441,Bouna Sarr,gn  GUI,"DF,FW",Marseille,25,1992,19.9,0,17,2,11.8,0.85,0.10,0.00,0.00,20.8,1,0,0,1.0,1.0,0.06,-1.0,-1.0
442,Ismaila Sarr,sn  SEN,"FW,MF",Rennes,19,1998,20.6,5,41,15,36.6,1.99,0.73,0.12,0.33,16.3,0,0,0,4.1,4.1,0.10,+0.9,+0.9
443,Malang Sarr,fr  FRA,DF,Nice,18,1999,14.7,0,9,1,11.1,0.61,0.07,0.00,0.00,15.4,1,0,0,0.5,0.5,0.06,-0.5,-0.5
444,Ernest Seka,gn  GUI,DF,Strasbourg,30,1987,24.2,1,15,3,20.0,0.62,0.12,0.07,0.33,17.9,0,0,0,0.7,0.7,0.05,+0.3,+0.3
445,Vahid Selimović,lu  LUX,DF,Metz,20,1997,11.7,0,2,0,0.0,0.17,0.00,0.00,,29.6,0,0,0,0.0,0.0,0.02,0.0,0.0
446,Ole Selnæs,no  NOR,MF,Saint-Étienne,23,1994,22.9,0,15,5,33.3,0.66,0.22,0.00,0.00,24.3,1,0,0,0.6,0.6,0.04,-0.6,-0.6
447,Jean Seri,ci  CIV,MF,Nice,26,1991,29.1,2,35,11,31.4,1.20,0.38,0.06,0.18,24.4,4,0,0,3.1,3.1,0.09,-1.1,-1.1
448,Julien Serrano,fr  FRA,DF,Monaco,19,1998,3.1,0,1,0,0.0,0.32,0.00,0.00,,30.1,0,0,0,0.0,0.0,0.01,0.0,0.0
449,Grégory Sertic,fr  FRA,"DF,MF",Marseille,27,1989,3.9,0,6,1,16.7,1.54,0.26,0.00,0.00,10.1,0,0,0,0.7,0.7,0.12,-0.7,-0.7
