,id,eventId,minute,second,teamId,x,y,expandedMinute,period,type,outcomeType,qualifiers,satisfiedEventsTypes,isTouch,matchId,startDate,startTime,score,ftScore,htScore,etScore,venueName,maxMinute,playerId,endX,endY,relatedEventId,relatedPlayerId,blockedX,blockedY,goalMouthZ,goalMouthY,isShot,isGoal,cardType,EPV
926,2371251305.0,615,57,34.0,65,95.4,45.2,58,"{'value': 2, 'displayName': 'SecondHalf'}","{'value': 15, 'displayName': 'SavedShot'}","{'value': 1, 'displayName': 'Successful'}","[{'type': {'value': 154, 'displayName': 'IntentionalAssist'}}, {'type': {'value': 147, 'displayName': 'BlockedY'}, 'value': '48.0'}, {'type': {'value': 102, 'displayName': 'GoalMouthY'}, 'value': '50.0'}, {'type': {'value': 55, 'displayName': 'RelatedEventId'}, 'value': '614'}, {'type': {'value': 29, 'displayName': 'Assisted'}}, {'type': {'value': 78, 'displayName': 'LowCentre'}}, {'type': {'value': 100, 'displayName': 'SixYardBlock'}}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Center'}, {'type': {'value': 15, 'displayName': 'Head'}}, {'type': {'value': 103, 'displayName': 'GoalMouthZ'}, 'value': '19'}, {'type': {'value': 146, 'displayName': 'BlockedX'}, 'value': '98.1'}, {'type': {'value': 24, 'displayName': 'SetPiece'}}, {'type': {'value': 82, 'displayName': 'Blocked'}}, {'type': {'value': 16, 'displayName': 'SmallBoxCentre'}}, {'type': {'value': 101, 'displayName': 'SavedOffline'}}, {'type': {'value': 233, 'displayName': 'OppositeRelatedEvent'}, 'value': '380'}]","[91, 9, 10, 0, 5, 14]",True,1560134,2022-01-02T00:00:00,2022-01-02T20:00:00,0 : 1,0 : 1,0 : 1,,Visit Mallorca Estadi,96,12712.0,,,614.0,428500.0,98.1,48.0,19.0,50.0,True,,,
927,2371251307.0,380,57,34.0,51,2.2,51.9,58,"{'value': 2, 'displayName': 'SecondHalf'}","{'value': 10, 'displayName': 'Save'}","{'value': 1, 'displayName': 'Successful'}","[{'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Back'}, {'type': {'value': 94, 'displayName': 'OutfielderBlock'}}, {'type': {'value': 233, 'displayName': 'OppositeRelatedEvent'}, 'value': '615'}, {'type': {'value': 14, 'displayName': 'LastMan'}}]","[91, 96, 58]",True,1560134,2022-01-02T00:00:00,2022-01-02T20:00:00,0 : 1,0 : 1,0 : 1,,Visit Mallorca Estadi,96,134739.0,,,,,,,,,,,,
928,2371251327.0,381,57,40.0,51,3.6,51.9,58,"{'value': 2, 'displayName': 'SecondHalf'}","{'value': 52, 'displayName': 'KeeperPickup'}","{'value': 1, 'displayName': 'Successful'}",[],[93],False,1560134,2022-01-02T00:00:00,2022-01-02T20:00:00,0 : 1,0 : 1,0 : 1,,Visit Mallorca Estadi,96,36262.0,,,,,,,,,,,,
929,2371251395.0,382,57,52.0,51,10.2,53.6,58,"{'value': 2, 'displayName': 'SecondHalf'}","{'value': 1, 'displayName': 'Pass'}","{'value': 1, 'displayName': 'Successful'}","[{'type': {'value': 123, 'displayName': 'KeeperThrow'}}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '1.2'}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Back'}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '10.2'}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '13.8'}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '67.6'}]","[91, 36, 37, 215, 218]",True,1560134,2022-01-02T00:00:00,2022-01-02T20:00:00,0 : 1,0 : 1,0 : 1,,Visit Mallorca Estadi,96,36262.0,13.8,67.6,,,,,,,,,,
930,2371251407.0,383,57,54.0,51,20.3,62.0,58,"{'value': 2, 'displayName': 'SecondHalf'}","{'value': 1, 'displayName': 'Pass'}","{'value': 1, 'displayName': 'Successful'}","[{'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Back'}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '29.8'}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '16.0'}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '22.4'}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '4.5'}]","[91, 117, 30, 35, 38, 215, 218]",True,1560134,2022-01-02T00:00:00,2022-01-02T20:00:00,0 : 1,0 : 1,0 : 1,,Visit Mallorca Estadi,96,142387.0,16.0,29.8,,,,,,,,,,
931,2371251423.0,384,57,56.0,51,16.0,29.8,58,"{'value': 2, 'displayName': 'SecondHalf'}","{'value': 1, 'displayName': 'Pass'}","{'value': 1, 'displayName': 'Successful'}","[{'type': {'value': 213, 'displayName': 'Angle'}, 'value': '2.4'}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '15.6'}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '5.5'}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Back'}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '46.0'}]","[91, 117, 30, 35, 37, 215, 218]",True,1560134,2022-01-02T00:00:00,2022-01-02T20:00:00,0 : 1,0 : 1,0 : 1,,Visit Mallorca Estadi,96,422771.0,5.5,46.0,,,,,,,,,,
932,2371251443.0,385,58,1.0,51,8.0,46.9,59,"{'value': 2, 'displayName': 'SecondHalf'}","{'value': 1, 'displayName': 'Pass'}","{'value': 0, 'displayName': 'Unsuccessful'}","[{'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Back'}, {'type': {'value': 1, 'displayName': 'Longball'}}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '38.8'}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '31.9'}, {'type': {'value': 155, 'displayName': 'Chipped'}}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '90.5'}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '0.9'}]","[91, 118, 120, 124, 128, 36, 37, 215, 218]",True,1560134,2022-01-02T00:00:00,2022-01-02T20:00:00,0 : 1,0 : 1,0 : 1,,Visit Mallorca Estadi,96,36262.0,31.9,90.5,,,,,,,,,,
933,2371251447.0,616,58,3.0,65,64.0,9.2,59,"{'value': 2, 'displayName': 'SecondHalf'}","{'value': 44, 'displayName': 'Aerial'}","{'value': 1, 'displayName': 'Successful'}","[{'type': {'value': 286, 'displayName': 'Offensive'}}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Right'}, {'type': {'value': 233, 'displayName': 'OppositeRelatedEvent'}, 'value': '386'}]","[197, 199]",False,1560134,2022-01-02T00:00:00,2022-01-02T20:00:00,0 : 1,0 : 1,0 : 1,,Visit Mallorca Estadi,96,428500.0,,,,,,,,,,,,
934,2371251449.0,386,58,3.0,51,36.0,90.8,59,"{'value': 2, 'displayName': 'SecondHalf'}","{'value': 44, 'displayName': 'Aerial'}","{'value': 0, 'displayName': 'Unsuccessful'}","[{'type': {'value': 285, 'displayName': 'Defensive'}}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Back'}, {'type': {'value': 233, 'displayName': 'OppositeRelatedEvent'}, 'value': '616'}]","[198, 200]",False,1560134,2022-01-02T00:00:00,2022-01-02T20:00:00,0 : 1,0 : 1,0 : 1,,Visit Mallorca Estadi,96,69965.0,,,,,,,,,,,,
935,2371251451.0,617,58,3.0,65,60.0,8.9,59,"{'value': 2, 'displayName': 'SecondHalf'}","{'value': 1, 'displayName': 'Pass'}","{'value': 0, 'displayName': 'Unsuccessful'}","[{'type': {'value': 212, 'displayName': 'Length'}, 'value': '15.7'}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '0.0'}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '73.5'}, {'type': {'value': 3, 'displayName': 'HeadPass'}}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Right'}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '5.8'}]","[91, 120, 29, 139, 36, 38, 217, 218]",True,1560134,2022-01-02T00:00:00,2022-01-02T20:00:00,0 : 1,0 : 1,0 : 1,,Visit Mallorca Estadi,96,428500.0,73.5,0.0,,,,,,,,,,
936,2371251525.0,388,58,20.0,51,21.3,100.0,59,"{'value': 2, 'displayName': 'SecondHalf'}","{'value': 1, 'displayName': 'Pass'}","{'value': 1, 'displayName': 'Successful'}","[{'type': {'value': 212, 'displayName': 'Length'}, 'value': '24.5'}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Back'}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '5.5'}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '37.4'}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '75.3'}, {'type': {'value': 107, 'displayName': 'ThrowIn'}}, {'type': {'value': 1, 'displayName': 'Longball'}}]","[91, 212, 36, 38, 216]",True,1560134,2022-01-02T00:00:00,2022-01-02T20:00:00,0 : 1,0 : 1,0 : 1,,Visit Mallorca Estadi,96,69965.0,37.4,75.3,,,,,,,,,,
937,2371251529.0,389,58,21.0,51,37.4,75.1,59,"{'value': 2, 'displayName': 'SecondHalf'}","{'value': 61, 'displayName': 'BallTouch'}","{'value': 1, 'displayName': 'Successful'}","[{'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Back'}]",[91],True,1560134,2022-01-02T00:00:00,2022-01-02T20:00:00,0 : 1,0 : 1,0 : 1,,Visit Mallorca Estadi,96,6227.0,,,,,,,,,,,,
938,2371251511.0,619,58,21.0,65,67.1,43.0,59,"{'value': 2, 'displayName': 'SecondHalf'}","{'value': 49, 'displayName': 'BallRecovery'}","{'value': 1, 'displayName': 'Successful'}",[],[93],False,1560134,2022-01-02T00:00:00,2022-01-02T20:00:00,0 : 1,0 : 1,0 : 1,,Visit Mallorca Estadi,96,372827.0,,,,,,,,,,,,
939,2371251517.0,620,58,21.0,65,67.1,43.0,59,"{'value': 2, 'displayName': 'SecondHalf'}","{'value': 1, 'displayName': 'Pass'}","{'value': 1, 'displayName': 'Successful'}","[{'type': {'value': 213, 'displayName': 'Angle'}, 'value': '3.9'}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '3.7'}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Center'}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '64.6'}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '39.1'}]","[91, 119, 117, 30, 35, 38, 216, 218]",True,1560134,2022-01-02T00:00:00,2022-01-02T20:00:00,0 : 1,0 : 1,0 : 1,,Visit Mallorca Estadi,96,372827.0,64.6,39.1,,,,,,,,,,
940,2371251531.0,621,58,22.0,65,64.6,39.1,59,"{'value': 2, 'displayName': 'SecondHalf'}","{'value': 1, 'displayName': 'Pass'}","{'value': 1, 'displayName': 'Successful'}","[{'type': {'value': 213, 'displayName': 'Angle'}, 'value': '2.0'}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '46.0'}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Center'}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '5.2'}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '62.5'}]","[91, 119, 117, 30, 35, 37, 216, 218]",True,1560134,2022-01-02T00:00:00,2022-01-02T20:00:00,0 : 1,0 : 1,0 : 1,,Visit Mallorca Estadi,96,422939.0,62.5,46.0,,,,,,,,,,
941,2371251535.0,622,58,24.0,65,62.5,46.0,59,"{'value': 2, 'displayName': 'SecondHalf'}","{'value': 1, 'displayName': 'Pass'}","{'value': 1, 'displayName': 'Successful'}","[{'type': {'value': 212, 'displayName': 'Length'}, 'value': '8.1'}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Center'}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '37.0'}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '5.4'}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '67.5'}]","[91, 119, 117, 30, 205, 36, 38, 217, 218]",True,1560134,2022-01-02T00:00:00,2022-01-02T20:00:00,0 : 1,0 : 1,0 : 1,,Visit Mallorca Estadi,96,279423.0,67.5,37.0,,,,,,,,,,
942,2371251541.0,623,58,25.0,65,67.5,37.0,59,"{'value': 2, 'displayName': 'SecondHalf'}","{'value': 1, 'displayName': 'Pass'}","{'value': 1, 'displayName': 'Successful'}","[{'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '10.4'}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '5.2'}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '20.1'}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Right'}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '75.8'}]","[91, 119, 117, 30, 205, 36, 38, 217, 218]",True,1560134,2022-01-02T00:00:00,2022-01-02T20:00:00,0 : 1,0 : 1,0 : 1,,Visit Mallorca Estadi,96,422939.0,75.8,10.4,,,,,,,,,,
943,2371251553.0,624,58,27.0,65,74.7,10.4,59,"{'value': 2, 'displayName': 'SecondHalf'}","{'value': 1, 'displayName': 'Pass'}","{'value': 1, 'displayName': 'Successful'}","[{'type': {'value': 212, 'displayName': 'Length'}, 'value': '12.4'}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '7.9'}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Right'}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '63.0'}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '3.3'}]","[91, 119, 117, 30, 35, 38, 216, 218]",True,1560134,2022-01-02T00:00:00,2022-01-02T20:00:00,0 : 1,0 : 1,0 : 1,,Visit Mallorca Estadi,96,428500.0,63.0,7.9,,,,,,,,,,
944,2371251559.0,625,58,29.0,65,57.0,8.9,59,"{'value': 2, 'displayName': 'SecondHalf'}","{'value': 1, 'displayName': 'Pass'}","{'value': 1, 'displayName': 'Successful'}","[{'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '34.0'}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '31.8'}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Back'}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '2.6'}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '31.5'}]","[91, 117, 30, 35, 37, 215, 218]",True,1560134,2022-01-02T00:00:00,2022-01-02T20:00:00,0 : 1,0 : 1,0 : 1,,Visit Mallorca Estadi,96,397469.0,31.5,34.0,,,,,,,,,,
945,2371251571.0,626,58,32.0,65,30.1,39.4,59,"{'value': 2, 'displayName': 'SecondHalf'}","{'value': 1, 'displayName': 'Pass'}","{'value': 1, 'displayName': 'Successful'}","[{'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '66.9'}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '1.2'}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '20.5'}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '38.0'}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Back'}]","[91, 117, 30, 36, 37, 216, 218]",True,1560134,2022-01-02T00:00:00,2022-01-02T20:00:00,0 : 1,0 : 1,0 : 1,,Visit Mallorca Estadi,96,12712.0,38.0,66.9,,,,,,,,,,
946,2371251585.0,627,58,39.0,65,56.1,84.3,59,"{'value': 2, 'displayName': 'SecondHalf'}","{'value': 1, 'displayName': 'Pass'}","{'value': 1, 'displayName': 'Successful'}","[{'type': {'value': 155, 'displayName': 'Chipped'}}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '6.3'}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '90.3'}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '82.6'}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Left'}, {'type': {'value': 1, 'displayName': 'Longball'}}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '35.9'}]","[91, 119, 117, 124, 127, 205, 36, 38, 217, 218]",True,1560134,2022-01-02T00:00:00,2022-01-02T20:00:00,0 : 1,0 : 1,0 : 1,,Visit Mallorca Estadi,96,368091.0,90.3,82.6,,,,,,,,,,
947,2371251605.0,628,58,40.0,65,94.9,89.6,59,"{'value': 2, 'displayName': 'SecondHalf'}","{'value': 1, 'displayName': 'Pass'}","{'value': 1, 'displayName': 'Successful'}","[{'type': {'value': 155, 'displayName': 'Chipped'}}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '23.2'}, {'type': {'value': 210, 'displayName': 'ShotAssist'}, 'value': '13'}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '97.2'}, {'type': {'value': 72, 'displayName': 'LeftFoot'}}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Center'}, {'type': {'value': 2, 'displayName': 'Cross'}}, {'type': {'value': 154, 'displayName': 'IntentionalAssist'}}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '55.7'}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '4.8'}, {'type': {'value': 11112, 'displayName': 'BigChanceCreated'}}, {'type': {'value': 11113, 'displayName': 'KeyPass'}}]","[91, 119, 123, 138, 124, 125, 203, 40, 41, 36, 38, 217, 218]",True,1560134,2022-01-02T00:00:00,2022-01-02T20:00:00,0 : 1,0 : 1,0 : 1,,Visit Mallorca Estadi,96,384711.0,97.2,55.7,,,,,,,,,,
948,2371251609.0,629,58,41.0,65,95.0,56.1,59,"{'value': 2, 'displayName': 'SecondHalf'}","{'value': 13, 'displayName': 'MissedShots'}","{'value': 1, 'displayName': 'Successful'}","[{'type': {'value': 103, 'displayName': 'GoalMouthZ'}, 'value': '56.9'}, {'type': {'value': 55, 'displayName': 'RelatedEventId'}, 'value': '628'}, {'type': {'value': 29, 'displayName': 'Assisted'}}, {'type': {'value': 72, 'displayName': 'LeftFoot'}}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Center'}, {'type': {'value': 214, 'displayName': 'BigChance'}}, {'type': {'value': 61, 'displayName': 'SmallBoxLeft'}}, {'type': {'value': 77, 'displayName': 'HighLeft'}}, {'type': {'value': 102, 'displayName': 'GoalMouthY'}, 'value': '60.2'}, {'type': {'value': 154, 'displayName': 'IntentionalAssist'}}, {'type': {'value': 22, 'displayName': 'RegularPlay'}}]","[91, 7, 90, 10, 201, 0, 3, 13]",True,1560134,2022-01-02T00:00:00,2022-01-02T20:00:00,0 : 1,0 : 1,0 : 1,,Visit Mallorca Estadi,96,68585.0,,,628.0,384711.0,,,56.9,60.2,True,,,
949,2371251695.0,391,59,5.0,51,4.5,51.3,60,"{'value': 2, 'displayName': 'SecondHalf'}","{'value': 1, 'displayName': 'Pass'}","{'value': 1, 'displayName': 'Successful'}","[{'type': {'value': 212, 'displayName': 'Length'}, 'value': '4.2'}, {'type': {'value': 124, 'displayName': 'GoalKick'}}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '4.8'}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '4.8'}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Back'}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '45.1'}]","[91, 117, 30, 36, 38, 215, 218]",True,1560134,2022-01-02T00:00:00,2022-01-02T20:00:00,0 : 1,0 : 1,0 : 1,,Visit Mallorca Estadi,96,36262.0,4.8,45.1,,,,,,,,,,
950,2371251711.0,392,59,8.0,51,6.4,43.6,60,"{'value': 2, 'displayName': 'SecondHalf'}","{'value': 1, 'displayName': 'Pass'}","{'value': 0, 'displayName': 'Unsuccessful'}","[{'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Back'}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '33.7'}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '40.3'}, {'type': {'value': 155, 'displayName': 'Chipped'}}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '2.0'}, {'type': {'value': 1, 'displayName': 'Longball'}}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '5.5'}]","[91, 118, 120, 124, 128, 36, 38, 216, 218]",True,1560134,2022-01-02T00:00:00,2022-01-02T20:00:00,0 : 1,0 : 1,0 : 1,,Visit Mallorca Estadi,96,422771.0,33.7,2.0,,,,,,,,,,
951,2371251725.0,631,59,10.0,65,66.9,94.6,60,"{'value': 2, 'displayName': 'SecondHalf'}","{'value': 44, 'displayName': 'Aerial'}","{'value': 1, 'displayName': 'Successful'}","[{'type': {'value': 233, 'displayName': 'OppositeRelatedEvent'}, 'value': '393'}, {'type': {'value': 286, 'displayName': 'Offensive'}}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Left'}]","[197, 199]",False,1560134,2022-01-02T00:00:00,2022-01-02T20:00:00,0 : 1,0 : 1,0 : 1,,Visit Mallorca Estadi,96,384711.0,,,,,,,,,,,,
952,2371251713.0,393,59,10.0,51,33.1,5.4,60,"{'value': 2, 'displayName': 'SecondHalf'}","{'value': 44, 'displayName': 'Aerial'}","{'value': 0, 'displayName': 'Unsuccessful'}","[{'type': {'value': 285, 'displayName': 'Defensive'}}, {'type': {'value': 233, 'displayName': 'OppositeRelatedEvent'}, 'value': '631'}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Back'}]","[198, 200]",False,1560134,2022-01-02T00:00:00,2022-01-02T20:00:00,0 : 1,0 : 1,0 : 1,,Visit Mallorca Estadi,96,294848.0,,,,,,,,,,,,
953,2371251735.0,632,59,11.0,65,67.6,91.2,60,"{'value': 2, 'displayName': 'SecondHalf'}","{'value': 1, 'displayName': 'Pass'}","{'value': 1, 'displayName': 'Successful'}","[{'type': {'value': 212, 'displayName': 'Length'}, 'value': '10.0'}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '73.2'}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Left'}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '79.3'}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '5.3'}, {'type': {'value': 3, 'displayName': 'HeadPass'}}]","[91, 119, 117, 30, 139, 205, 36, 38, 217, 218]",True,1560134,2022-01-02T00:00:00,2022-01-02T20:00:00,0 : 1,0 : 1,0 : 1,,Visit Mallorca Estadi,96,384711.0,73.2,79.3,,,,,,,,,,
954,2371251737.0,633,59,13.0,65,74.4,74.1,60,"{'value': 2, 'displayName': 'SecondHalf'}","{'value': 49, 'displayName': 'BallRecovery'}","{'value': 1, 'displayName': 'Successful'}",[],[93],False,1560134,2022-01-02T00:00:00,2022-01-02T20:00:00,0 : 1,0 : 1,0 : 1,,Visit Mallorca Estadi,96,372827.0,,,,,,,,,,,,
955,2371251739.0,634,59,14.0,65,74.4,74.1,60,"{'value': 2, 'displayName': 'SecondHalf'}","{'value': 1, 'displayName': 'Pass'}","{'value': 1, 'displayName': 'Successful'}","[{'type': {'value': 213, 'displayName': 'Angle'}, 'value': '4.2'}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '7.4'}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Center'}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '64.6'}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '70.9'}]","[91, 119, 117, 30, 205, 35, 38, 217, 218]",True,1560134,2022-01-02T00:00:00,2022-01-02T20:00:00,0 : 1,0 : 1,0 : 1,,Visit Mallorca Estadi,96,372827.0,70.9,64.6,,,,,,,,,,
956,2371251745.0,635,59,17.0,65,70.5,63.9,60,"{'value': 2, 'displayName': 'SecondHalf'}","{'value': 1, 'displayName': 'Pass'}","{'value': 1, 'displayName': 'Successful'}","[{'type': {'value': 213, 'displayName': 'Angle'}, 'value': '4.9'}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Center'}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '47.6'}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '11.3'}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '72.8'}]","[91, 119, 117, 30, 205, 36, 38, 217, 218]",True,1560134,2022-01-02T00:00:00,2022-01-02T20:00:00,0 : 1,0 : 1,0 : 1,,Visit Mallorca Estadi,96,422939.0,72.8,47.6,,,,,,,,,,
957,2371251749.0,636,59,18.0,65,73.3,45.7,60,"{'value': 2, 'displayName': 'SecondHalf'}","{'value': 1, 'displayName': 'Pass'}","{'value': 1, 'displayName': 'Successful'}","[{'type': {'value': 213, 'displayName': 'Angle'}, 'value': '5.7'}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '87.5'}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '17.7'}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '31.6'}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Center'}]","[91, 119, 117, 30, 205, 36, 38, 217, 218]",True,1560134,2022-01-02T00:00:00,2022-01-02T20:00:00,0 : 1,0 : 1,0 : 1,,Visit Mallorca Estadi,96,428500.0,87.5,31.6,,,,,,,,,,
958,2371251751.0,637,59,20.0,65,87.2,27.2,60,"{'value': 2, 'displayName': 'SecondHalf'}","{'value': 1, 'displayName': 'Pass'}","{'value': 0, 'displayName': 'Unsuccessful'}","[{'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '85.7'}, {'type': {'value': 155, 'displayName': 'Chipped'}}, {'type': {'value': 2, 'displayName': 'Cross'}}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '39.8'}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '85.2'}, {'type': {'value': 1, 'displayName': 'Longball'}}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '1.6'}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Left'}, {'type': {'value': 20, 'displayName': 'RightFoot'}}]","[91, 137, 124, 126, 35, 37, 217, 218]",True,1560134,2022-01-02T00:00:00,2022-01-02T20:00:00,0 : 1,0 : 1,0 : 1,,Visit Mallorca Estadi,96,397469.0,85.2,85.7,,,,,,,,,,
959,2371251759.0,394,59,22.0,51,17.2,25.0,60,"{'value': 2, 'displayName': 'SecondHalf'}","{'value': 49, 'displayName': 'BallRecovery'}","{'value': 1, 'displayName': 'Successful'}",[],[93],False,1560134,2022-01-02T00:00:00,2022-01-02T20:00:00,0 : 1,0 : 1,0 : 1,,Visit Mallorca Estadi,96,367780.0,,,,,,,,,,,,
960,2371251769.0,395,59,23.0,51,15.1,24.9,60,"{'value': 2, 'displayName': 'SecondHalf'}","{'value': 1, 'displayName': 'Pass'}","{'value': 1, 'displayName': 'Successful'}","[{'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '23.6'}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '6.2'}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Back'}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '17.8'}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '32.0'}]","[91, 117, 30, 36, 38, 215, 218]",True,1560134,2022-01-02T00:00:00,2022-01-02T20:00:00,0 : 1,0 : 1,0 : 1,,Visit Mallorca Estadi,96,367780.0,32.0,23.6,,,,,,,,,,
