,Id,Name,Age,Nationality,Club,Height,Weight,Value,Wage,Overall,Potential
1458,247881,Juan Escobar,25,Paraguay,Cruz Azul,177,76,€7M,€45K,75,78
1459,247832,Thierry Rendall Correia,22,Portugal,Valencia CF,176,69,€8.5M,€23K,75,81
1460,247500,Edgar González Estrada,24,Spain,Real Betis Balompié,193,78,€8M,€17K,75,80
1461,247495,Jon Moncayola Tollar,23,Spain,CA Osasuna,189,86,€11M,€22K,75,82
1462,247450,Agustín Palavecino,24,Argentina,River Plate,179,74,€7.5M,€14K,75,78
1463,247028,Alex Král,23,Czech Republic,West Ham United,186,76,€8M,€43K,75,80
1464,246914,Robert Rojas,25,Paraguay,River Plate,176,75,€7M,€14K,75,78
1465,246875,Odilon Kossounou,20,Côte d'Ivoire,Bayer 04 Leverkusen,191,79,€11.5M,€27K,75,84
1466,246836,Amos Pieper,23,Germany,DSC Arminia Bielefeld,191,84,€7M,€18K,75,79
1467,246748,Aihen Muñoz Capellán,23,Spain,Real Sociedad,175,68,€10.5M,€22K,75,82
1468,246420,Jérémy Doku,19,Belgium,Stade Rennais FC,171,60,€12M,€25K,75,85
1469,246352,Hugo Guillamón Sammartín,21,Spain,Valencia CF,178,62,€12M,€20K,75,83
1470,246098,Vítor Tormena de Farias,25,Brazil,SC Braga,192,84,€6.5M,€12K,75,78
1471,245940,Silas Katompa Mvumpa,22,Congo DR,VfB Stuttgart,189,79,€11.5M,€22K,75,82
1472,245741,Jesper Lindstrøm,21,Denmark,Eintracht Frankfurt,182,66,€12.5M,€19K,75,84
1473,245275,Toma Bašić,24,Croatia,Lazio,190,82,€8.5M,€41K,75,80
1474,245211,Jordan Teze,21,Netherlands,PSV,183,68,€8.5M,€11K,75,81
1475,244960,Bruno Xavier Almeida Costa,24,Portugal,FC Porto,174,65,€8M,€11K,75,79
1476,244788,Pavel Bucha,23,Czech Republic,FC Viktoria Plzeň,177,73,€8M,€950,75,79
1477,244675,Oihan Sancet Tirapu,21,Spain,Athletic Club de Bilbao,188,72,€12.5M,€20K,75,85
1478,244467,Ondřej Kolář,26,Czech Republic,SK Slavia Praha,193,81,€5.5M,€750,75,77
1479,244176,Deniz Undav,24,Germany,Royale Union Saint-Gilloise,178,86,€8M,€46K,75,78
1480,243976,Alejandro Catena Marugán,26,Spain,Rayo Vallecano,194,82,€6.5M,€18K,75,78
1481,243656,Nemanja Radonjić,25,Serbia,SL Benfica,185,76,€6.5M,€32K,75,76
1482,243032,Hugo Duro Perales,21,Spain,Valencia CF,180,76,€12.5M,€21K,75,83
1483,243014,Bryan Mbeumo,21,France,Brentford,171,75,€9M,€35K,75,81
1484,243007,Lukáš Masopust,28,Czech Republic,SK Slavia Praha,179,76,€5.5M,€1K,75,75
1485,242916,Yukinari Sugawara,21,Japan,AZ Alkmaar,178,68,€12M,€7K,75,83
1486,242835,Leonardo Balerdi,22,Argentina,Olympique de Marseille,187,76,€10.5M,€26K,75,82
1487,242663,Sebastiaan Bornauw,22,Belgium,VfL Wolfsburg,191,83,€8M,€38K,75,81
1488,242619,Cheick Doucouré,21,Mali,Racing Club de Lens,180,73,€8M,€20K,75,78
1489,242434,Curtis Jones,20,England,Liverpool,185,75,€12.5M,€57K,75,86
1490,242418,Tariq Lamptey,20,England,Brighton & Hove Albion,163,62,€12M,€32K,75,84
1491,242118,Sebastián Córdova,24,Mexico,Tigres U.A.N.L.,174,66,€8.5M,€35K,75,80
1492,241990,Omar Fernández,28,Colombia,Club León,166,65,€5.5M,€24K,75,75
1493,241928,Albert Sambi Lokonga,21,Belgium,Arsenal,183,73,€12.5M,€47K,75,83
1494,241907,Diego Rossi,23,Uruguay,Fenerbahçe SK,170,66,€9M,€40K,75,81
1495,241867,Aitor Ruibal García,25,Spain,Real Betis Balompié,176,75,€6.5M,€21K,75,76
1496,241856,Manuel Morlanes Ariño,22,Spain,RCD Espanyol de Barcelona,178,75,€12M,€22K,75,84
1497,241827,Martín Aguirregabiria,25,Spain,Deportivo Alavés,178,69,€7M,€20K,75,78
1498,241821,Mohamed Bayo,23,Guinea,Clermont Foot 63,188,76,€8.5M,€18K,75,80
1499,241569,David Martínez,23,Paraguay,River Plate,182,76,€7.5M,€13K,75,80
1500,241184,Héctor Junior Firpo Adamés,24,Spain,Leeds United,184,78,€7M,€49K,75,78
1501,240953,Nahuel Tenaglia,25,Argentina,Deportivo Alavés,181,70,€7M,€13K,75,78
1502,240947,Tyrick Mitchell,21,England,Crystal Palace,180,70,€11M,€30K,75,82
1503,240754,Youcef Atal,25,Algeria,OGC Nice,175,66,€7M,€25K,75,78
1504,240744,Martín Ojeda,22,Argentina,Godoy Cruz,179,78,€9M,€10K,75,81
1505,240654,Carles Pérez Sayol,23,Spain,Roma,173,75,€7.5M,€41K,75,78
1506,240289,Fernando Calero Villa,25,Spain,RCD Espanyol de Barcelona,183,71,€6.5M,€16K,75,78
1507,240091,Guglielmo Vicario,24,Italy,Empoli,188,76,€7M,€18K,75,81
1508,239956,Myron Boadu,20,Netherlands,AS Monaco,183,67,€12.5M,€34K,75,83
1509,239807,Davide Frattesi,21,Italy,U.S. Sassuolo Calcio,184,74,€12.5M,€22K,75,84
1510,239712,Masaya Okugawa,25,Japan,DSC Arminia Bielefeld,177,62,€7M,€22K,75,77
1511,239575,Gerzino Nyamsi,24,France,RC Strasbourg Alsace,195,94,€7M,€18K,75,79
1512,239368,Mitchel Bakker,21,Netherlands,Bayer 04 Leverkusen,185,85,€8.5M,€27K,75,81
1513,239360,Pascal Struijk,21,Netherlands,Leeds United,190,79,€10.5M,€41K,75,82
1514,239335,Óscar Rodríguez Arnaiz,23,Spain,Getafe CF,174,68,€12.5M,€21K,75,84
1515,238858,Bruno Vinícius Souza Ramos,24,Brazil,Sporting CP,175,73,€7.5M,€12K,75,78
1516,238857,Wilson Miguéis Manafá Jancó,26,Portugal,FC Porto,177,69,€5.5M,€12K,75,75
1517,238717,Ethan Pinnock,28,Jamaica,Brentford,194,79,€5.5M,€40K,75,76
1518,238581,Ruben Vargas,22,Switzerland,FC Augsburg,179,68,€12.5M,€20K,75,83
1519,238370,Marin Pongračić,23,Croatia,Borussia Dortmund,193,97,€7M,€38K,75,79
1520,238305,Ignacio Vidal Miralles,26,Spain,CA Osasuna,180,75,€6M,€23K,75,76
1521,238227,Krépin Diatta,22,Senegal,AS Monaco,175,69,€11.5M,€36K,75,82
1522,238068,Marco Richter,23,Germany,Hertha BSC,176,74,€8M,€33K,75,79
1523,237985,Kevin Danso,22,Austria,Racing Club de Lens,190,85,€8M,€21K,75,80
1524,237960,Mama Samba Baldé,25,Guinea Bissau,ESTAC Troyes,176,69,€6.5M,€18K,75,76
1525,237712,Valentin Castellanos,22,Argentina,New York City FC,178,74,€9M,€9K,75,81
1526,237681,Takefusa Kubo,20,Japan,RCD Mallorca,173,67,€13.5M,€77K,75,88
1527,237646,Daniel Muñoz,25,Colombia,KRC Genk,180,73,€7M,€14K,75,79
1528,237520,Mady Camara,24,Guinea,Olympiacos CFP,182,75,€8.5M,€1K,75,80
1529,237496,Djordje Mihailovic,22,United States,Club de Foot Montréal,178,69,€9M,€9K,75,81
1530,237329,Joe Willock,21,England,Newcastle United,179,71,€12.5M,€26K,75,84
1531,237248,Germán Berterame,22,Argentina,Club Atlético de San Luis,178,72,€11.5M,€16K,75,82
1532,237043,Roberto Alvarado,22,Mexico,Club Deportivo Guadalajara,176,70,€9M,€36K,75,81
1533,236898,Michel Aebischer,24,Switzerland,Bologna,183,74,€7.5M,€15K,75,78
1534,236804,Facundo Medina,22,Argentina,Racing Club de Lens,184,77,€7.5M,€21K,75,79
1535,236636,Anthony Caci,24,France,RC Strasbourg Alsace,186,74,€8.5M,€18K,75,81
1536,236461,Jean-Philippe Mateta,24,France,Crystal Palace,192,88,€8M,€44K,75,79
1537,236298,Eduard Atuesta,24,Colombia,,180,71,€0,€0,75,82
1538,236295,Aarón Martín Caricol,24,Spain,1. FSV Mainz 05,178,70,€7M,€18K,75,78
1539,236245,Alberth Elis,25,Honduras,FC Girondins de Bordeaux,183,77,€7.5M,€16K,75,78
1540,236221,Darko Brašanac,29,Serbia,CA Osasuna,178,73,€5.5M,€26K,75,75
1541,236073,Alam Cristian Lindeiro Couto,25,Brazil,Atlético Clube Goianiense,181,70,€5.5M,€12K,75,75
1542,236033,Daniel Cárdenas Líndez,24,Spain,Levante Unión Deportiva,186,80,€7M,€15K,75,81
1543,235996,Nicolas Moumi Ngamaleu,26,Cameroon,BSC Young Boys,181,74,€6M,€17K,75,75
1544,235883,Ryan Sessegnon,21,England,Tottenham Hotspur,178,70,€12M,€44K,75,83
1545,235875,Pol Mikel Lirola Kosok,23,Spain,Olympique de Marseille,183,70,€8.5M,€26K,75,81
1546,235663,Guus Til,23,Netherlands,Feyenoord,186,78,€8M,€10K,75,79
1547,235658,Victor Nelsson,22,Denmark,Galatasaray SK,185,78,€10.5M,€37K,75,82
1548,235526,Dennis Geiger,23,Germany,TSG Hoffenheim,173,67,€8.5M,€27K,75,80
1549,235456,Jean-Ricner Bellegarde,23,France,RC Strasbourg Alsace,172,70,€8.5M,€19K,75,80
1550,235454,Malang Sarr,22,France,Chelsea,182,75,€7.5M,€61K,75,79
1551,235389,Carlos Rodríguez,24,Mexico,Cruz Azul,171,64,€8.5M,€45K,75,80
1552,235317,Jhon Mosquera,31,Colombia,FC Viktoria Plzeň,185,72,€4.7M,€1K,75,75
1553,235210,Pedro Filipe Barbosa Moreira,28,Portugal,Gil Vicente FC,170,65,€5.5M,€11K,75,75
1554,235042,Dimitri Liénard,33,France,RC Strasbourg Alsace,181,77,€2.9M,€20K,75,75
1555,234913,Christian Fassnacht,27,Switzerland,BSC Young Boys,185,77,€6M,€17K,75,75
1556,234826,Antonio Martínez López,24,Spain,FC Porto,187,84,€8.5M,€12K,75,80
1557,234824,Yoane Wissa,24,Congo DR,Brentford,176,74,€7.5M,€40K,75,78
1558,234789,Yan Brice Eteki,23,Cameroon,Granada CF,182,76,€12M,€17K,75,83
1559,234178,Luis Abram,25,Peru,Cruz Azul,181,78,€7.5M,€19K,75,80
1560,234112,Domilson Cordeiro dos Santos,22,Brazil,Shakhtar Donetsk,166,68,€12M,€800,75,84
1561,234102,Ionuț Andrei Radu,24,Romania,Inter,188,78,€6M,€43K,75,78
1562,233848,Jens Petter Hauge,21,Norway,Eintracht Frankfurt,183,75,€11.5M,€25K,75,82
1563,233795,Ben Brereton Díaz,22,Chile,Blackburn Rovers,188,75,€11.5M,€38K,75,82
1564,233493,Jorge Sánchez,23,Mexico,Club América,175,71,€8M,€32K,75,80
1565,232670,Fernando Zampedri,33,Argentina,Universidad Católica,184,84,€3.6M,€14K,75,75
1566,232097,Amine Harit,24,Morocco,Olympique de Marseille,180,67,€7.5M,€11K,75,78
1567,231777,Abdülkadir Ömür,22,Turkey,Trabzonspor,168,70,€11.5M,€22K,75,82
1568,231390,Diogo António Cupido Gonçalves,24,Portugal,SL Benfica,178,68,€7.5M,€11K,75,78
1569,231280,Iván Alejo Peralta,26,Spain,Cádiz CF,184,76,€6M,€27K,75,75
1570,231089,Ibrahima Sissoko,23,France,RC Strasbourg Alsace,193,90,€8M,€19K,75,79
1571,230829,Alan Mozo,24,Mexico,Club Universidad Nacional,175,75,€7.5M,€11K,75,79
1572,230528,Rafael Jorgino Cachoira Rebelo,21,Brazil,RB Bragantino,188,84,€6M,€11K,75,75
1573,230524,Estevão Daniel Formoso Serpa,29,Brazil,Clube Atlético Mineiro,178,72,€5.5M,€35K,75,75
1574,230502,Dênis Rubens Stein Rebelo,37,Brazil,Ceará Sporting Club,180,71,€1.9M,€12K,75,75
1575,230427,Elias Thiago Petri Taffarel,25,Brazil,Palmeiras,172,71,€6M,€32K,75,75
1576,230423,Pascoal Simão Muscato Vieira,29,Brazil,Santos,177,84,€4.8M,€24K,75,75
1577,230401,Duirval Hélton Diniz Cabral,25,Brazil,Club Athletico Paranaense,187,82,€5.5M,€13K,75,75
1578,230388,Davi Alexandre Parrela Ferreira,21,Brazil,Atlético Clube Goianiense,191,88,€6M,€9K,75,75
1579,230355,Rubens Jairo Freitosa Costa,37,Brazil,Club Athletico Paranaense,174,75,€1.8M,€11K,75,75
1580,230354,Jesus Fabrício Andrade Simões,29,Brazil,Cuiabá,177,73,€4.9M,€16K,75,75
1581,230341,Joshua Eduardo Sá Madeira,25,Brazil,Santos,182,81,€5.5M,€22K,75,75
1582,230336,Daniel Clayton Fachini Lobato,33,Brazil,Flamengo,169,68,€2.8M,€30K,75,75
1583,230323,Kaíque Osvaldo Castro Rodrigues,25,Brazil,Fluminense,190,88,€4.6M,€16K,75,75
1584,230295,Cristian Also Laranjeiro Sá,29,Brazil,Club Athletico Paranaense,185,85,€4.7M,€15K,75,75
1585,230252,Jorgino Silas Ruiz Prestes,29,Brazil,Ceará Sporting Club,178,75,€4.8M,€13K,75,75
1586,230250,Emilio Alex Piodão Esser,29,Brazil,Bahia,177,78,€4.8M,€13K,75,75
1587,230244,Leôncio Roger Vimieiro Madeira,25,Brazil,São Paulo,168,66,€5.5M,€29K,75,75
1588,230224,Julio Leonardo Dourado de Freitas,21,Brazil,Bahia,192,91,€6M,€9K,75,75
1589,230219,Estevão Danilo Candeira Inácio,25,Brazil,Flamengo,176,73,€5.5M,€29K,75,75
1590,230213,Kaíqundo Calado Dimas,25,Brazil,Atlético Clube Goianiense,184,77,€5.5M,€12K,75,75
1591,230202,Jailson Michel Caeiro Meireles,29,Brazil,Ceará Sporting Club,177,75,€4.9M,€13K,75,75
1592,230195,Alexandre Jonas Santos Fernandes,29,Brazil,Club Athletico Paranaense,177,74,€3.8M,€12K,75,75
1593,230186,Enaldo Diogo Barbosa Prazeres,37,Brazil,Sport Club Corinthians Paulista,177,73,€1.2M,€18K,75,75
1594,230165,Simão Alvin Donatinho Garcia,25,Brazil,Sport Club Corinthians Paulista,188,82,€4.6M,€19K,75,75
1595,230020,Pierre Lees-Melou,28,France,Norwich City,186,70,€5.5M,€34K,75,75
1596,230005,Tom Davies,23,England,Everton,180,70,€7.5M,€55K,75,78
1597,229788,Rubén Alcaraz Jiménez,30,Spain,Cádiz CF,180,82,€5.5M,€12K,75,75
1598,229764,Iñigo Córdoba Kerejeta,24,Spain,Go Ahead Eagles,180,76,€7.5M,€21K,75,78
1599,229758,Rade Krunić,27,Bosnia and Herzegovina,AC Milan,184,74,€6M,€33K,75,75
1600,229749,Alexander Barboza,26,Argentina,Club Libertad,193,92,€6.5M,€1K,75,78
1601,229628,Rafael Jiménez Jarque,27,Spain,Cádiz CF,186,84,€6M,€25K,75,77
1602,229593,Marko Pjaca,26,Croatia,Torino F.C.,186,83,€6.5M,€63K,75,76
1603,229517,Antonio Villa Suárez,26,Spain,Real Valladolid CF,173,63,€6M,€12K,75,75
1604,229476,Waldemar Anton,24,Germany,VfB Stuttgart,189,84,€7M,€20K,75,78
1605,229469,Jean Meneses,28,Chile,Club León,163,65,€5.5M,€24K,75,75
1606,229034,Víctor Guzmán,26,Mexico,Pachuca,175,79,€6.5M,€18K,75,76
1607,228946,Mattias Svanberg,22,Sweden,Bologna,185,77,€8.5M,€25K,75,80
1608,228151,Josh Cullen,25,Republic of Ireland,RSC Anderlecht,175,70,€6.5M,€19K,75,78
1609,228092,Sander Berge,23,Norway,Sheffield United,195,96,€8M,€22K,75,81
1610,227591,Alexis Canelo,29,Argentina,Deportivo Toluca,178,80,€5.5M,€22K,75,75
1611,227234,Lucas Tousart,24,France,Hertha BSC,185,83,€8M,€30K,75,80
1612,227232,Florian Sotoca,30,France,Racing Club de Lens,187,77,€5.5M,€29K,75,75
1613,226807,Cristian Roldan,26,United States,Seattle Sounders FC,173,75,€6M,€9K,75,75
1614,226591,Harold Preciado,27,Colombia,Santos Laguna,182,77,€6M,€23K,75,75
1615,226536,Omar Colley,28,Gambia,U.C. Sampdoria,191,87,€5.5M,€18K,75,76
1616,226379,Marcos Díaz,35,Argentina,Club Atlético Huracán,187,87,€625K,€7K,75,75
1617,226376,Alejandro Romero Gamarra,26,Paraguay,Al Taawoun,171,68,€6.5M,€24K,75,76
1618,226168,Maximilian Eggestein,24,Germany,Sport-Club Freiburg,181,75,€6.5M,€20K,75,77
1619,226078,Mahmoud Hassan,26,Egypt,İstanbul Başakşehir FK,180,71,€6M,€53K,75,75
1620,190059,Steven Zuber,29,Switzerland,AEK Athens,182,74,€5.5M,€1K,75,75
1621,219244,David von Ballmoos,26,Switzerland,BSC Young Boys,192,90,€6M,€12K,75,79
1622,199792,Anders Christiansen,31,Denmark,Malmö FF,175,68,€4.6M,€9K,75,75
1623,161648,Hatem Ben Arfa,34,France,LOSC Lille,180,78,€2.7M,€34K,75,75
1624,186992,Jesús Dueñas,32,Mexico,Tigres U.A.N.L.,179,75,€3.9M,€37K,75,75
1625,216433,Anwar El Ghazi,26,Netherlands,Everton,188,90,€6M,€53K,75,75
1626,215410,Brendan Chardonnet,26,France,Stade Brestois 29,181,74,€6.5M,€17K,75,78
1627,209523,Derlis González,27,Paraguay,Club Olimpia,175,75,€6M,€1K,75,75
1628,214132,Yimmi Chará,30,Colombia,Portland Timbers,165,68,€5.5M,€9K,75,75
1629,225908,Reece Oxford,22,England,FC Augsburg,193,86,€8M,€18K,75,81
1630,215157,Federico Lértora,30,Argentina,Club Atlético Colón,185,79,€4.7M,€13K,75,75
1631,198006,Jens Toornstra,32,Netherlands,Feyenoord,178,74,€4.4M,€11K,75,75
1632,209782,Sam Larsson,28,Sweden,Dalian Professional Football Club,180,70,€5.5M,€16K,75,75
1633,205431,Niclas Füllkrug,28,Germany,SV Werder Bremen,189,83,€6M,€15K,75,75
1634,213367,Laurent Abergel,28,France,FC Lorient,170,65,€4.9M,€18K,75,75
1635,208504,Juan Cazares,29,Ecuador,Club Atlético Independiente,171,70,€5.5M,€15K,75,75
1636,173432,Héctor Moreno,33,Mexico,CF Monterrey ,186,75,€2.7M,€38K,75,75
1637,207993,Sead Kolašinac,28,Bosnia and Herzegovina,Olympique de Marseille,183,82,€5M,€32K,75,75
1638,225147,Connor Roberts,25,Wales,Burnley,175,76,€7M,€28K,75,78
1639,177019,Fabian Lustenberger,33,Switzerland,BSC Young Boys,182,73,€2.7M,€15K,75,75
1640,197756,Jordan Ayew,29,Ghana,Crystal Palace,182,81,€5.5M,€52K,75,75
1641,200316,Timo Horn,28,Germany,1. FC Köln,192,90,€4.8M,€20K,75,77
1642,208509,Thomas Foket,26,Belgium,Stade de Reims,177,67,€6M,€22K,75,76
1643,213629,Erick Pulgar,27,Chile,Galatasaray SK,187,74,€6M,€40K,75,76
1644,225149,Jean Butez,26,France,Royal Antwerp FC,190,70,€5.5M,€15K,75,78
1645,193152,Iago Herrerín Buisán,33,Spain,Al Raed,187,89,€1.8M,€15K,75,75
1646,205953,João Paulo Mior,30,Brazil,Seattle Sounders FC,171,71,€5.5M,€9K,75,75
1647,201858,Nicola Sansone,29,Italy,Bologna,173,63,€5.5M,€30K,75,75
1648,205186,Paulo Gazzaniga,29,Argentina,Fulham,196,90,€3.8M,€38K,75,75
1649,170370,Jonathan dos Santos,31,Mexico,Club América,172,74,€3.9M,€37K,75,75
1650,195202,Tom Cairney,30,Scotland,Fulham,186,84,€5.5M,€49K,75,75
1651,183427,Fabian Delph,31,England,Everton,174,78,€3.9M,€58K,75,75
1652,206469,Taxiarchis Fountas,25,Greece,D.C. United,170,65,€7M,€9K,75,77
1653,225926,Pere Milla Peña,28,Spain,Elche CF,184,72,€6M,€22K,75,75
1654,220295,Enner Valencia,31,Ecuador,Fenerbahçe SK,177,74,€4.8M,€45K,75,75
1655,204936,John Egan,28,Republic of Ireland,Sheffield United,185,75,€5.5M,€26K,75,76
1656,199561,Manuel Agudo Durán,34,Spain,RC Celta de Vigo,175,73,€2.6M,€22K,75,75
1657,209289,Kévin Manuel Rodrigues,27,Portugal,Rayo Vallecano,170,70,€6M,€28K,75,75
1658,223113,Krzysztof Piątek,26,Poland,Fiorentina,183,77,€7M,€42K,75,77
1659,225161,Jesús Vallejo Lázaro,24,Spain,Real Madrid CF,184,79,€7M,€82K,75,79
1660,213899,Éder Balanta,28,Colombia,Club Brugge KV,181,84,€4.9M,€22K,75,75
1661,189324,Alex McCarthy,31,England,Southampton,193,79,€3M,€34K,75,75
1662,204688,Stefan Schwab,30,Austria,PAOK,183,77,€5.5M,€1K,75,75
1663,211856,Kevin Akpoguma,26,Nigeria,TSG Hoffenheim,192,85,€6M,€28K,75,77
1664,205201,Okay Yokuşlu,27,Turkey,Getafe CF,191,79,€6M,€20K,75,76
1665,206225,Denis Cheryshev,30,Russia,Valencia CF,179,74,€5.5M,€30K,75,75
1666,221841,Adam Armstrong,24,England,Southampton,172,69,€8.5M,€44K,75,80
1667,216466,Wendell Nascimento Borges,27,Brazil,FC Porto,176,72,€5.5M,€12K,75,75
1668,217235,Zainadine Chavango Júnior,33,Mozambique,Clube Sport Marítimo,178,70,€2.7M,€10K,75,75
1669,193683,Xavier Chavalerin,30,France,ESTAC Troyes,178,66,€4.7M,€17K,75,75
1670,219797,Roger Martínez,27,Colombia,Club América,180,89,€6M,€44K,75,75
1671,213654,Glen Kamara,25,Finland,Rangers FC,183,73,€7.5M,€44K,75,78
1672,199575,Jordi Masip López,32,Spain,Real Valladolid CF,180,76,€2.8M,€9K,75,75
1673,222104,Tosin Adarabioyo,23,England,Fulham,196,78,€11.5M,€38K,75,83
1674,173208,Domenico Criscito,34,Italy,Toronto FC,183,75,€1.8M,€8K,75,75
1675,214169,William Tesillo,31,Colombia,Club León,184,62,€3.8M,€21K,75,75
1676,215449,Robert Skov,25,Denmark,TSG Hoffenheim,185,81,€7.5M,€29K,75,78
1677,192665,Andreas Luthe,34,Germany,1. FC Union Berlin,195,85,€950K,€21K,75,75
1678,194201,Pontus Jansson,30,Sweden,Brentford,194,86,€4.6M,€38K,75,75
1679,190362,Teemu Pukki,31,Finland,Norwich City,180,80,€4.8M,€35K,75,75
1680,190875,Juraj Kucka,34,Slovakia,Watford,186,84,€2.6M,€5K,75,75
1681,192667,Allan-Roméo Nyom,33,Cameroon,CD Leganés,189,80,€3.5M,€13K,75,75
1682,199580,Connor Goldson,28,England,Rangers FC,191,85,€5.5M,€44K,75,76
1683,213404,Paweł Dawidowicz,26,Poland,Hellas Verona,189,80,€6.5M,€23K,75,78
1684,213917,Fábio Rafael Rodrigues Cardoso,27,Portugal,FC Porto,187,81,€6M,€12K,75,77
1685,182941,Pablo Aguilar,34,Paraguay,Club Libertad,178,74,€1.8M,€1K,75,75
1686,188829,Nicolas Nkoulou,31,Cameroon,Watford,184,78,€3.8M,€42K,75,75
1687,201118,Cédric Ricardo Alves Soares,29,Portugal,Arsenal,172,67,€4.9M,€60K,75,75
1688,221342,Pablo Maffeo Becerra,23,Spain,RCD Mallorca,172,70,€10.5M,€20K,75,82
1689,225439,Rolando Mandragora,24,Italy,Torino F.C.,183,75,€9M,€51K,75,81
1690,225951,Denis Bouanga,26,Gabon,AS Saint-Étienne,180,71,€6M,€29K,75,75
1691,225696,Murilo de Souza Costa,26,Brazil,Gil Vicente FC,177,68,€6M,€11K,75,75
1692,215202,Lucas Janson,26,Argentina,Vélez Sarsfield,171,67,€6M,€16K,75,75
1693,183714,Simon Terodde,33,Germany,FC Schalke 04,192,83,€3.6M,€14K,75,75
1694,205989,Calum Chambers,26,England,Aston Villa,182,77,€6M,€49K,75,76
1695,205990,Harrison Reed,26,England,Fulham,175,72,€6M,€45K,75,77
1696,197031,Marvin Ducksch,27,Germany,SV Werder Bremen,188,79,€6M,€14K,75,75
1697,224423,Maximilian Wittek,25,Germany,Vitesse,173,70,€6.5M,€15K,75,77
1698,213928,Eduard Sobol,26,Ukraine,Club Brugge KV,186,76,€6M,€21K,75,76
1699,194728,Ishak Belfodil,29,Algeria,Hertha BSC,192,86,€5.5M,€43K,75,75
1700,204713,Joel Campbell,29,Costa Rica,CF Monterrey ,178,78,€5.5M,€26K,75,75
1701,212138,Przemysław Frankowski,26,Poland,Racing Club de Lens,175,70,€6M,€24K,75,76
1702,172203,Fraser Forster,33,England,Southampton,201,93,€1.8M,€34K,75,75
1703,192427,Uílson de Souza Paula Júnior,32,Brazil,İstanbul Başakşehir FK,172,67,€3.9M,€30K,75,75
1704,168621,José Carlos Gonçalves Rodrigues,32,Greece,F.C. København,182,67,€3.7M,€19K,75,75
1705,177326,Mathieu Valbuena,36,France,Olympiacos CFP,167,58,€1.8M,€1K,75,75
1706,204977,Iván Piris,32,Paraguay,Club Libertad,173,75,€3.9M,€1K,75,75
1707,223154,Ozan Tufan,26,Turkey,Fenerbahçe SK,179,80,€6.5M,€41K,75,76
1708,206003,Yvon Mvogo,27,Switzerland,PSV,189,93,€5.5M,€41K,75,78
1709,172723,Asmir Begović,34,Bosnia and Herzegovina,Everton,199,101,€950K,€47K,75,75
1710,206516,Will Hughes,26,England,Crystal Palace,185,74,€6.5M,€46K,75,76
1711,194996,Borja González Tomás,28,Spain,Real Oviedo,188,82,€6M,€12K,75,75
1712,198581,Óscar Murillo,33,Colombia,Pachuca,184,84,€2.7M,€16K,75,75
1713,220085,Luca Waldschmidt,25,Germany,VfL Wolfsburg,181,74,€8.5M,€51K,75,80
1714,220854,Érick Gutiérrez,26,Mexico,PSV,178,68,€7M,€17K,75,77
1715,224438,Adam Buksa,24,Poland,,191,77,€0,€0,75,77
1716,205495,Anthony Lozano,28,Honduras,Cádiz CF,185,74,€6M,€30K,75,75
1717,223671,Stefan Posch,24,Austria,TSG Hoffenheim,189,82,€7M,€24K,75,79
1718,186551,Fernando Navarro,32,Mexico,Pachuca,165,63,€3.9M,€16K,75,75
1719,214968,Federico Mancuello,32,Argentina,Puebla FC,178,70,€4.4M,€9K,75,75
1720,219576,Rodrigo Battaglia,29,Argentina,RCD Mallorca,187,79,€5.5M,€14K,75,75
1721,210617,Samuel Castillejo Azuaga,26,Spain,AC Milan,182,67,€6M,€36K,75,75
1722,214971,Francisco Pizzini,27,Argentina,Defensa y Justicia,178,75,€6M,€15K,75,75
1723,153275,Jean-Louis Leca,35,France,Racing Club de Lens,180,75,€625K,€13K,75,75
1724,215228,Cristian Lema,31,Argentina,Newell's Old Boys,192,93,€3.8M,€14K,75,75
1725,158144,Salvador Sevilla López,37,Spain,RCD Mallorca,178,71,€1.1M,€16K,75,75
1726,163264,Tom Heaton,35,England,Manchester United,188,85,€625K,€40K,75,75
1727,219585,Martin Valjent,25,Slovakia,RCD Mallorca,187,83,€7.5M,€21K,75,80
1728,204226,Darío Lezcano,31,Paraguay,Fútbol Club Juárez,178,80,€4.8M,€13K,75,75
1729,222404,Mathias Normann,25,Norway,Norwich City,179,75,€6.5M,€28K,75,78
1730,171972,James McArthur,33,Scotland,Crystal Palace,178,66,€3.5M,€46K,75,75
1731,193476,Rémy Cabella,31,France,Montpellier Hérault SC,172,66,€4.7M,€24K,75,75
1732,207557,Robin Olsen,31,Sweden,Aston Villa,196,86,€3M,€31K,75,75
1733,225733,Cesar Fernando Silva Melo,31,Brazil,Daegu FC,177,74,€4.8M,€10K,75,75
1734,210374,Juan Pablo Vigón,29,Mexico,Tigres U.A.N.L.,168,67,€5.5M,€42K,75,75
1735,221639,Mariano Díaz Mejía,27,Dominican Republic,Real Madrid CF,180,76,€6M,€115K,75,75
1736,205257,Naïm Sliti,28,Tunisia,Ettifaq FC,173,78,€5.5M,€29K,75,75
1737,186569,Sven Ulreich,32,Germany,FC Bayern München,192,87,€2.8M,€41K,75,75
1738,201931,Gabriel Vasconcelos F.,28,Brazil,Lecce,193,90,€4.5M,€4K,75,76
1739,210635,Kortney Hause,25,England,Aston Villa,191,77,€6M,€46K,75,77
1740,190156,Rubén Salvador Pérez del Mármol,32,Spain,Panathinaikos FC,178,72,€3.7M,€850,75,75
