,Player,Nation,Pos,Squad,Age,Born,MP_Playing Time,Min_Playing Time,Mn/MP_Playing Time,Min%_Playing Time,90s_Playing Time,Starts_Playing Time,Mn/Start_Starts,Compl_Starts,Subs_Subs,Mn/Sub_Subs,unSub_Subs,PPM_Team Success,onG_Team Success,onGA_Team Success,+/-_Team Success,+/-90_Team Success,On-Off_Team Success,onxG_Team Success (xG),onxGA_Team Success (xG),xG+/-_Team Success (xG),xG+/-90_Team Success (xG),On-Off_Team Success (xG)
144,Josip Drmić,ch  SUI,"FW,MF",Norwich City,26,1992,21,647,31,18.9,7.2,5,73,1,16,18,4,0.43,1,11,-10,-1.39,-0.13,6.9,11.0,-4.1,-0.58,+0.07
145,Martin Dúbravka,sk  SVK,GK,Newcastle Utd,30,1989,38,3420,90,100.0,38.0,38,90,38,0,,0,1.16,38,58,-20,-0.53,,33.1,58.3,-25.2,-0.66,
146,Ondrej Duda,sk  SVK,MF,Norwich City,24,1994,10,724,72,21.2,8.0,9,79,3,1,11,3,0.70,3,9,-6,-0.75,+0.69,8.5,11.1,-2.5,-0.32,+0.40
147,Shane Duffy,ie  IRL,DF,Brighton,27,1992,19,1238,65,36.2,13.8,12,90,12,7,23,13,1.16,13,18,-5,-0.36,+0.05,13.5,17.9,-4.4,-0.32,+0.05
148,Paul Dummett,wls  WAL,DF,Newcastle Utd,27,1991,16,1228,77,35.9,13.6,14,82,11,2,38,3,1.38,14,20,-6,-0.44,+0.14,11.1,21.0,-9.8,-0.72,-0.09
149,Lewis Dunk,eng  ENG,DF,Brighton,27,1991,36,3230,90,94.4,35.9,36,90,35,0,,0,1.14,38,50,-12,-0.33,+1.09,39.7,49.3,-9.6,-0.27,+1.51
150,Jimmy Dunne,ie  IRL,DF,Burnley,21,1997,0,,,,,0,,0,0,,9,,,,,,,,,,,
151,Jake Eastwood,eng  ENG,GK,Sheffield Utd,22,1996,0,,,,,0,,0,0,,1,,,,,,,,,,,
152,Ederson,br  BRA,GK,Manchester City,25,1993,35,3071,88,89.8,34.1,35,88,34,0,,0,2.14,95,28,+67,+1.96,+1.96,89.1,31.5,+57.6,+1.69,+1.50
153,John Egan,ie  IRL,DF,Sheffield Utd,26,1992,36,3187,89,93.2,35.4,36,89,34,0,,0,1.47,36,30,+6,+0.17,+2.49,39.5,43.1,-3.6,-0.10,+0.98
154,Rob Elliot,ie  IRL,GK,Newcastle Utd,33,1986,0,,,,,0,,0,0,,1,,,,,,,,,,,
155,Harvey Elliott,eng  ENG,DF,Liverpool,16,2003,2,8,4,0.2,0.1,0,,0,2,4,10,3.00,0,0,0,0.00,-1.37,0.2,0.0,+0.2,+2.36,+1.53
156,Ahmed Elmohamady,eg  EGY,DF,Aston Villa,31,1987,18,1031,57,30.1,11.5,11,81,9,7,19,14,0.89,11,28,-17,-1.48,-1.14,11.2,23.7,-12.4,-1.08,-0.58
157,Björn Engels,be  BEL,DF,Aston Villa,24,1994,17,1447,85,42.3,16.1,15,89,14,2,57,4,0.65,20,32,-12,-0.75,-0.11,19.8,31.8,-12.0,-0.75,-0.12
158,Christian Eriksen,dk  DEN,"MF,FW",Tottenham,27,1992,20,1097,55,32.1,12.2,10,87,6,10,22,3,1.30,20,17,+3,+0.25,-0.18,14.6,18.2,-3.7,-0.30,-0.21
159,Jonny Evans,nir  NIR,DF,Leicester City,31,1988,38,3383,89,98.9,37.6,38,89,35,0,,0,1.63,64,40,+24,+0.64,-4.23,59.4,43.3,+16.1,+0.43,-1.93
160,Łukasz Fabiański,pl  POL,GK,West Ham,34,1985,25,2117,85,61.9,23.5,25,85,23,0,,0,1.24,36,34,+2,+0.09,+1.12,30.4,35.3,-4.9,-0.21,+0.48
161,Fabinho,br  BRA,MF,Liverpool,25,1993,28,2079,74,60.8,23.1,22,89,21,6,22,2,2.46,50,26,+24,+1.04,-0.84,41.7,26.8,+14.9,+0.64,-0.47
162,Ralf Fährmann,de  GER,GK,Norwich City,30,1988,1,21,21,0.6,0.2,1,21,0,0,,19,0.00,0,1,-1,-4.29,-3.01,0.1,0.9,-0.8,-3.43,-2.82
163,Akin Famewo,eng  ENG,MF,Norwich City,20,1998,1,1,1,0.0,0.0,0,,0,1,1,2,0.00,0,0,0,0.00,+1.29,0.0,0.1,-0.1,-7.14,-6.51
164,Kiko Femenía,es  ESP,DF,Watford,28,1991,28,2237,80,65.4,24.9,26,85,20,2,18,3,0.86,24,47,-23,-0.93,-0.54,30.8,40.2,-9.4,-0.38,-0.16
165,Bruno Fernandes,pt  POR,MF,Manchester Utd,24,1994,14,1186,85,34.7,13.2,14,85,7,0,,0,2.29,28,6,+22,+1.67,+1.35,19.1,12.4,+6.7,+0.51,-0.10
166,Gedson Fernandes,pt  POR,"MF,DF",Tottenham,20,1999,7,68,10,2.0,0.8,0,,0,7,10,8,1.71,2,1,+1,+1.32,+0.97,3.1,1.7,+1.4,+1.89,+2.09
167,Federico Fernández,ar  ARG,DF,Newcastle Utd,30,1989,32,2620,82,76.6,29.1,29,89,28,3,9,4,1.25,33,42,-9,-0.31,+0.93,28.2,46.1,-17.9,-0.61,+0.21
168,Fernandinho,br  BRA,DF,Manchester City,34,1985,30,2397,80,70.1,26.6,26,87,21,4,35,6,2.07,63,26,+37,+1.39,-1.25,59.7,26.2,+33.5,+1.26,-0.92
169,Will Ferry,ie  IRL,FW,Southampton,17,2001,0,,,,,0,,0,0,,4,,,,,,,,,,,
170,Roberto Firmino,br  BRA,FW,Liverpool,27,1991,38,2988,79,87.4,33.2,34,84,14,4,33,0,2.61,75,26,+49,+1.48,+0.85,64.6,34.1,+30.5,+0.92,+0.71
171,John Fleck,sct  SCO,MF,Sheffield Utd,27,1991,30,2516,84,73.6,28.0,28,87,26,2,38,0,1.30,26,30,-4,-0.14,-0.54,31.0,38.2,-7.2,-0.26,-0.34
172,Phil Foden,eng  ENG,"FW,MF",Manchester City,19,2000,23,901,39,26.3,10.0,9,76,4,14,16,13,2.65,34,7,+27,+2.70,+1.27,24.1,8.9,+15.2,+1.52,-0.02
173,Pablo Fornals,es  ESP,"MF,FW",West Ham,23,1996,36,2172,60,63.5,24.1,24,79,7,12,24,1,1.08,34,35,-1,-0.04,+0.82,30.4,35.0,-4.6,-0.19,+0.55
174,Fraser Forster,eng  ENG,GK,Southampton,31,1988,0,,,,,0,,0,0,,1,,,,,,,,,,,
175,Ben Foster,eng  ENG,GK,Watford,36,1983,38,3420,90,100.0,38.0,38,90,38,0,,0,0.89,36,64,-28,-0.74,,45.1,57.3,-12.2,-0.32,
176,Timothy Fosu-Mensah,nl  NED,DF,Manchester Utd,21,1998,3,136,45,4.0,1.5,2,68,1,1,1,0,2.33,3,1,+2,+1.32,+0.56,3.0,2.1,+0.9,+0.61,+0.03
177,Dimitri Foulquier,fr  FRA,"DF,MF",Watford,26,1993,3,59,20,1.7,0.7,1,32,0,2,14,6,0.33,0,6,-6,-9.15,-8.56,0.4,3.7,-3.4,-5.14,-4.90
178,Juan Foyth,ar  ARG,DF,Tottenham,21,1998,4,68,17,2.0,0.8,1,45,0,3,8,7,1.50,0,3,-3,-3.97,-4.43,0.8,0.7,+0.1,+0.11,+0.28
179,Simon Francis,eng  ENG,DF,Bournemouth,34,1985,15,969,65,28.3,10.8,10,85,9,5,25,4,0.67,7,21,-14,-1.30,-0.90,10.9,18.3,-7.4,-0.69,-0.42
180,Ryan Fraser,sct  SCO,"MF,FW",Bournemouth,25,1994,28,2067,74,60.4,23.0,21,88,19,7,30,0,0.93,22,35,-13,-0.57,+0.23,25.6,36.5,-10.8,-0.47,-0.20
181,Fred,br  BRA,MF,Manchester Utd,26,1993,29,2163,75,63.2,24.0,23,88,21,6,22,5,1.66,35,26,+9,+0.37,-1.13,35.8,25.3,+10.4,+0.43,-0.39
182,Ryan Fredericks,eng  ENG,DF,West Ham,26,1992,27,2237,83,65.4,24.9,25,88,23,2,15,1,1.11,35,39,-4,-0.16,+0.52,30.6,39.2,-8.6,-0.35,+0.13
183,Kieron Freeman,wls  WAL,FW,Sheffield Utd,27,1992,2,7,4,0.2,0.1,0,,0,2,4,11,1.50,0,0,0,0.00,0.00,0.0,0.0,0.0,+0.34,+0.51
184,Luke Freeman,eng  ENG,MF,Sheffield Utd,27,1992,11,366,33,10.7,4.1,3,73,1,8,18,13,1.27,5,5,0,0.00,0.00,5.6,3.5,+2.0,+0.50,+0.75
185,Christian Fuchs,at  AUT,DF,Leicester City,33,1986,11,772,70,22.6,8.6,8,90,7,3,18,5,1.82,15,10,+5,+0.58,-0.13,15.7,9.9,+5.8,+0.68,+0.30
186,Eric García,es  ESP,DF,Manchester City,18,2001,13,793,61,23.2,8.8,8,82,6,5,27,7,2.54,24,7,+17,+1.93,+0.22,23.0,8.1,+15.0,+1.70,+0.22
187,James Garner,eng  ENG,MF,Manchester Utd,18,2001,1,9,9,0.3,0.1,0,,0,1,9,6,3.00,0,1,-1,-10.00,-10.82,0.5,0.3,+0.2,+1.66,+1.08
188,Dwight Gayle,eng  ENG,FW,Newcastle Utd,28,1990,20,850,43,24.9,9.4,10,68,2,10,17,7,0.80,14,15,-1,-0.11,+0.56,10.5,11.8,-1.4,-0.14,+0.69
189,Paulo Gazzaniga,ar  ARG,GK,Tottenham,27,1992,18,1613,90,47.2,17.9,17,90,17,1,83,20,1.11,25,26,-1,-0.06,-0.80,23.0,22.3,+0.7,+0.04,+0.37
190,Jean-Philippe Gbamin,ci  CIV,MF,Everton,23,1995,2,136,68,4.0,1.5,1,90,1,1,46,0,2.00,1,0,+1,+0.66,+1.02,1.3,1.5,-0.2,-0.11,-0.14
191,David de Gea,es  ESP,GK,Manchester Utd,28,1990,38,3420,90,100.0,38.0,38,90,38,0,,0,1.74,66,36,+30,+0.79,,59.4,37.4,+22.0,+0.58,
192,Anwar El Ghazi,nl  NED,"FW,MF",Aston Villa,24,1995,34,2051,60,60.0,22.8,26,74,9,8,17,3,0.85,26,48,-22,-0.97,-0.70,26.9,40.6,-13.6,-0.60,+0.21
193,Morgan Gibbs-White,eng  ENG,"MF,FW",Wolves,19,2000,7,129,18,3.8,1.4,1,66,0,6,11,19,1.43,2,2,0,0.00,-0.30,1.9,2.4,-0.4,-0.30,-0.65
194,Ben Gibson,eng  ENG,DF,Burnley,26,1993,0,,,,,0,,0,0,,11,,,,,,,,,,,
195,Lewis Gibson,eng  ENG,DF,Everton,19,2000,0,,,,,0,,0,0,,1,,,,,,,,,,,
196,Liam Gibson,eng  ENG,DF,Newcastle Utd,22,1997,0,,,,,0,,0,0,,1,,,,,,,,,,,
197,Billy Gilmour,sct  SCO,MF,Chelsea,18,2001,6,194,32,5.7,2.2,2,85,1,4,6,5,2.67,8,3,+5,+2.32,+2.04,4.3,1.9,+2.4,+1.11,+0.37
198,Olivier Giroud,fr  FRA,FW,Chelsea,32,1986,18,993,55,29.0,11.0,12,71,0,6,23,7,1.78,20,16,+4,+0.36,-0.05,18.4,10.0,+8.4,+0.76,+0.01
199,Ben Godfrey,eng  ENG,DF,Norwich City,21,1998,30,2644,88,77.3,29.4,30,88,28,0,,1,0.60,21,62,-41,-1.40,-0.47,29.6,49.8,-20.3,-0.69,-0.27
200,André Gomes,pt  POR,MF,Everton,26,1993,19,1458,77,42.6,16.2,17,83,13,2,20,0,1.26,15,20,-5,-0.31,+0.01,17.6,17.8,-0.2,-0.01,-0.06
201,Angel Gomes,eng  ENG,MF,Manchester Utd,18,2000,2,21,11,0.6,0.2,0,,0,2,11,3,1.50,0,1,-1,-4.29,-5.11,0.2,0.2,0.0,+0.03,-0.55
202,Heurelho Gomes,br  BRA,GK,Watford,38,1981,0,,,,,0,,0,0,,38,,,,,,,,,,,
203,Joe Gomez,eng  ENG,DF,Liverpool,22,1997,28,2004,72,58.6,22.3,22,88,21,6,12,9,2.64,53,16,+37,+1.66,+0.71,43.9,23.7,+20.2,+0.91,+0.19
204,Mace Goodridge,eng  ENG,MF,Burnley,19,1999,0,,,,,0,,0,0,,10,,,,,,,,,,,
205,Anthony Gordon,eng  ENG,"MF,FW",Everton,18,2001,11,440,40,12.9,4.9,4,66,0,7,25,5,1.18,4,6,-2,-0.41,-0.11,4.3,7.2,-2.9,-0.59,-0.71
206,John-Kymani Gordon,eng  ENG,FW,Crystal Palace,16,2003,0,,,,,0,,0,0,,2,,,,,,,,,,,
207,Dan Gosling,eng  ENG,MF,Bournemouth,29,1990,24,1264,53,37.0,14.0,14,78,7,10,17,3,0.75,10,23,-13,-0.93,-0.42,13.5,22.2,-8.6,-0.61,-0.36
208,Lee Grant,eng  ENG,GK,Manchester Utd,36,1983,0,,,,,0,,0,0,,3,,,,,,,,,,,
209,Andre Gray,jm  JAM,FW,Watford,28,1991,23,755,33,22.1,8.4,7,72,2,16,16,14,0.65,6,17,-11,-1.31,-0.74,11.4,14.0,-2.6,-0.31,+0.02
210,Demarai Gray,eng  ENG,"MF,FW",Leicester City,23,1996,21,622,30,18.2,6.9,3,74,0,18,22,11,1.76,16,6,+10,+1.45,+0.93,11.0,7.3,+3.7,+0.54,+0.11
211,Jack Grealish,eng  ENG,"FW,MF",Aston Villa,23,1995,36,3233,90,94.5,35.9,36,90,35,0,,0,0.97,39,63,-24,-0.67,+0.29,38.2,61.2,-23.0,-0.64,+0.71
212,Mason Greenwood,eng  ENG,FW,Manchester Utd,17,2001,31,1320,43,38.6,14.7,12,79,3,19,19,6,1.61,35,13,+22,+1.50,+1.16,24.3,12.7,+11.6,+0.79,+0.35
213,Arnaut Groeneveld,nl  NED,MF,Bournemouth,22,1997,14,630,45,18.4,7.0,6,68,2,8,28,5,0.43,4,12,-8,-1.14,-0.59,6.3,10.9,-4.6,-0.66,-0.33
214,Pascal Groß,de  GER,"FW,MF",Brighton,28,1991,29,1796,62,52.5,20.0,22,76,8,7,19,9,1.07,22,32,-10,-0.50,-0.22,22.6,30.8,-8.1,-0.41,-0.12
215,Vicente Guaita,es  ESP,GK,Crystal Palace,32,1987,35,3150,90,92.1,35.0,35,90,35,0,,0,1.20,29,42,-13,-0.37,+1.63,31.7,44.9,-13.2,-0.38,+1.00
216,Marc Guéhi,eng  ENG,DF,Chelsea,19,2000,0,,,,,0,,0,0,,3,,,,,,,,,,,
217,Mattéo Guendouzi,fr  FRA,MF,Arsenal,20,1999,24,1748,73,51.1,19.4,19,87,15,5,21,5,1.29,24,31,-7,-0.36,-1.17,24.8,30.0,-5.2,-0.27,-0.16
218,Frederic Guilbert,fr  FRA,DF,Aston Villa,24,1994,25,2041,82,59.7,22.7,22,88,19,3,35,6,1.04,29,36,-7,-0.31,+0.93,25.4,42.0,-16.6,-0.73,-0.13
219,İlkay Gündoğan,de  GER,MF,Manchester City,28,1990,31,2020,65,59.1,22.4,21,84,16,10,25,5,2.03,50,28,+22,+0.98,-1.91,49.7,25.0,+24.8,+1.10,-1.05
220,Angus Gunn,eng  ENG,GK,Southampton,23,1996,10,900,90,26.3,10.0,10,90,10,0,,28,0.80,9,25,-16,-1.60,-1.85,12.7,15.1,-2.4,-0.24,-0.36
221,Sébastien Haller,ci  CIV,FW,West Ham,25,1994,32,2266,71,66.3,25.2,24,87,20,8,23,1,1.06,31,41,-10,-0.40,-0.16,31.0,43.3,-12.3,-0.49,-0.29
222,Grant Hanley,sct  SCO,DF,Norwich City,27,1991,15,1262,84,36.9,14.0,14,89,13,1,13,3,0.80,12,25,-13,-0.93,+0.57,14.3,21.5,-7.2,-0.51,+0.19
223,Joe Hart,eng  ENG,GK,Burnley,32,1987,0,,,,,0,,0,0,,29,,,,,,,,,,,
224,Taylor Harwood-Bellis,eng  ENG,DF,Manchester City,17,2002,0,,,,,0,,0,0,,2,,,,,,,,,,,
225,Kortney Hause,eng  ENG,DF,Aston Villa,24,1995,18,1545,86,45.2,17.2,17,90,17,1,15,2,0.72,14,34,-20,-1.17,-0.88,15.6,29.9,-14.2,-0.83,-0.27
226,Isaac Hayden,eng  ENG,MF,Newcastle Utd,24,1995,29,2223,77,65.0,24.7,26,83,20,3,19,2,1.34,27,32,-5,-0.20,+0.93,23.8,40.0,-16.2,-0.66,+0.02
227,Kaine Hayden,eng  ENG,DF,Aston Villa,16,2002,0,,,,,0,,0,0,,1,,,,,,,,,,,
228,Tom Heaton,eng  ENG,GK,Aston Villa,33,1986,20,1794,90,52.5,19.9,20,90,19,0,,0,1.05,26,35,-9,-0.45,+0.49,22.7,39.1,-16.5,-0.83,-0.31
229,Philip Heise,de  GER,"DF,MF",Norwich City,28,1991,0,,,,,0,,0,0,,2,,,,,,,,,,,
230,Dean Henderson,eng  ENG,GK,Sheffield Utd,22,1997,36,3240,90,94.7,36.0,36,90,36,0,,0,1.47,36,33,+3,+0.08,+1.58,40.0,44.4,-4.4,-0.12,+0.86
231,Jordan Henderson,eng  ENG,MF,Liverpool,29,1990,30,2238,75,65.4,24.9,26,84,16,4,16,1,2.77,54,14,+40,+1.61,+0.69,47.9,25.1,+22.7,+0.91,+0.25
232,Stephen Henderson,ie  IRL,GK,Crystal Palace,31,1988,0,,,,,0,,0,0,,4,,,,,,,,,,,
233,Jeff Hendrick,ie  IRL,MF,Burnley,27,1992,24,1931,80,56.5,21.5,22,86,16,2,19,4,1.50,25,30,-5,-0.23,-0.11,26.8,27.5,-0.7,-0.03,+0.19
234,Wayne Hennessey,wls  WAL,GK,Crystal Palace,32,1987,3,270,90,7.9,3.0,3,90,3,0,,34,0.33,2,8,-6,-2.00,-1.63,2.3,6.5,-4.1,-1.37,-1.00
235,Javier Hernández,mx  MEX,FW,West Ham,31,1988,2,107,54,3.1,1.2,1,82,0,1,25,0,0.50,1,4,-3,-2.52,-2.25,1.0,3.1,-2.1,-1.78,-1.43
236,Onel Hernández,cu  CUB,"FW,MF",Norwich City,26,1993,26,1384,53,40.5,15.4,14,83,6,12,19,2,0.35,10,32,-22,-1.43,-0.24,11.6,24.4,-12.8,-0.83,-0.34
237,Son Heung-min,kr  KOR,"FW,MF",Tottenham,27,1992,30,2476,83,72.4,27.5,28,85,16,2,45,0,1.67,47,31,+16,+0.58,+0.77,35.0,37.4,-2.4,-0.09,+0.25
238,George Hirst,eng  ENG,FW,Leicester City,20,1999,2,11,6,0.3,0.1,0,,0,2,6,1,0.00,0,1,-1,-8.18,-8.89,0.2,0.8,-0.6,-5.06,-5.52
239,Ki-Jana Hoever,nl  NED,DF,Liverpool,17,2002,0,,,,,0,,0,0,,1,,,,,,,,,,,
240,Rob Holding,eng  ENG,DF,Arsenal,23,1995,8,581,73,17.0,6.5,6,88,5,2,28,10,1.63,11,9,+2,+0.31,+0.12,9.2,10.8,-1.5,-0.24,-0.05
241,José Holebas,gr  GRE,DF,Watford,35,1984,14,1025,73,30.0,11.4,11,89,9,3,17,7,0.71,8,27,-19,-1.67,-1.33,11.6,20.5,-8.9,-0.78,-0.66
242,Mason Holgate,eng  ENG,DF,Everton,22,1996,27,2054,76,60.1,22.8,24,85,22,3,8,7,1.52,30,34,-4,-0.18,+0.35,32.0,27.9,+4.0,+0.18,+0.39
243,Nathan Holland,eng  ENG,MF,West Ham,21,1998,2,33,17,1.0,0.4,0,,0,2,17,0,0.00,0,1,-1,-2.73,-2.41,0.2,0.7,-0.5,-1.25,-0.87
244,Conor Hourihane,ie  IRL,MF,Aston Villa,28,1991,27,1534,57,44.9,17.0,18,75,4,9,20,10,1.04,20,29,-9,-0.53,+0.28,20.0,26.2,-6.2,-0.36,+0.58
245,Callum Hudson-Odoi,eng  ENG,FW,Chelsea,18,2000,22,863,39,25.2,9.6,7,85,4,15,18,3,1.77,17,14,+3,+0.31,-0.11,17.8,8.8,+9.0,+0.94,+0.24
246,Will Hughes,eng  ENG,"MF,FW",Watford,24,1995,30,2252,75,65.8,25.0,27,79,13,3,37,3,0.83,23,46,-23,-0.92,-0.53,27.9,39.1,-11.2,-0.45,-0.37
247,Pierre Højbjerg,dk  DEN,MF,Southampton,23,1995,33,2752,83,80.5,30.6,30,90,29,3,18,1,1.27,39,51,-12,-0.39,-0.80,43.0,42.9,+0.1,0.00,-0.11
248,Jordon Ibe,eng  ENG,DF,Bournemouth,23,1995,2,50,25,1.5,0.6,0,,0,2,25,6,0.00,0,1,-1,-1.80,-1.16,0.5,0.8,-0.3,-0.55,-0.16
249,Adam Idah,ie  IRL,"FW,MF",Norwich City,18,2001,12,228,19,6.7,2.5,1,64,0,11,15,5,0.08,0,9,-9,-3.55,-2.42,1.7,5.3,-3.6,-1.41,-0.84
250,Odion Ighalo,ng  NGA,FW,Manchester Utd,30,1989,11,101,9,3.0,1.1,0,,0,11,9,2,2.45,3,0,+3,+2.67,+1.94,4.8,1.0,+3.8,+3.40,+2.90
251,Kelechi Iheanacho,ng  NGA,"FW,MF",Leicester City,22,1996,20,960,48,28.1,10.7,12,61,2,8,28,9,1.30,18,9,+9,+0.84,+0.22,19.1,12.0,+7.1,+0.67,+0.30
252,Danny Ings,eng  ENG,FW,Southampton,27,1992,38,2804,74,82.0,31.2,32,83,15,6,23,0,1.37,42,43,-1,-0.03,+1.14,44.0,40.5,+3.5,+0.11,+0.49
253,Alex Iwobi,ng  NGA,"MF,FW",Everton,23,1996,25,1596,64,46.7,17.7,19,72,6,6,37,5,1.08,23,30,-7,-0.39,-0.15,20.7,25.3,-4.6,-0.26,-0.53
254,Phil Jagielka,eng  ENG,DF,Sheffield Utd,36,1982,6,244,41,7.1,2.7,2,90,2,4,16,30,2.17,5,6,-1,-0.37,-0.40,3.2,4.5,-1.4,-0.51,-0.37
255,Alireza Jahanbakhsh,ir  IRN,"FW,MF",Brighton,25,1993,10,311,31,9.1,3.5,3,68,0,7,15,9,1.00,4,4,0,0.00,+0.43,3.3,4.1,-0.8,-0.23,+0.13
256,Daniel James,wls  WAL,FW,Manchester Utd,21,1997,33,2287,69,66.9,25.4,26,84,15,7,15,4,1.67,33,29,+4,+0.16,-1.91,36.6,25.0,+11.6,+0.46,-0.37
257,Matty James,eng  ENG,MF,Leicester City,28,1991,1,6,6,0.2,0.1,0,,0,1,6,5,0.00,0,0,0,0.00,-0.69,0.0,0.1,-0.1,-0.87,-1.32
258,Reece James,eng  ENG,DF,Chelsea,19,1999,24,1515,63,44.3,16.8,16,87,13,8,15,5,1.88,26,23,+3,+0.18,-0.39,27.9,14.8,+13.0,+0.77,+0.04
259,Alexandre Jankewitz,ch  SUI,MF,Southampton,17,2001,0,,,,,0,,0,0,,3,,,,,,,,,,,
260,Daryl Janmaat,nl  NED,DF,Watford,30,1989,8,607,76,17.7,6.7,7,85,5,1,13,4,1.00,5,5,0,0.00,+0.90,8.0,7.6,+0.4,+0.06,+0.46
261,Lukas Jensen,dk  DEN,GK,Burnley,20,1999,0,,,,,0,,0,0,,3,,,,,,,,,,,
262,Gabriel Jesus,br  BRA,FW,Manchester City,22,1997,34,2030,60,59.4,22.6,21,81,12,13,26,1,2.12,63,14,+49,+2.17,+1.01,58.3,16.9,+41.4,+1.83,+0.74
263,Raúl Jiménez,mx  MEX,FW,Wolves,28,1991,38,3236,85,94.6,36.0,37,87,20,1,19,0,1.55,48,36,+12,+0.33,+0.82,43.9,30.0,+13.9,+0.39,+1.20
264,Joelinton,br  BRA,FW,Newcastle Utd,22,1996,38,2683,71,78.5,29.8,32,79,11,6,25,0,1.16,23,46,-23,-0.77,-1.14,23.7,44.8,-21.1,-0.71,-0.20
265,Ryan John Giles,eng  ENG,MF,Wolves,19,2000,0,,,,,0,,0,0,,2,,,,,,,,,,,
266,Tyreece John-Jules,eng  ENG,FW,Arsenal,18,2001,0,,,,,0,,0,0,,1,,,,,,,,,,,
267,Ben Johnson,eng  ENG,DF,West Ham,19,2000,3,270,90,7.9,3.0,3,90,3,0,,6,1.67,5,3,+2,+0.67,+1.10,3.1,3.3,-0.2,-0.07,+0.35
268,Darnell Johnson,eng  ENG,DF,Leicester City,20,1998,0,,,,,0,,0,0,,2,,,,,,,,,,,
269,Curtis Jones,eng  ENG,MF,Liverpool,18,2001,6,126,21,3.7,1.4,1,68,0,5,12,10,2.67,4,2,+2,+1.43,+0.06,2.8,0.4,+2.4,+1.72,+0.92
270,Phil Jones,eng  ENG,DF,Manchester Utd,27,1992,2,135,68,3.9,1.5,2,68,1,0,,10,0.50,0,3,-3,-2.00,-2.90,1.8,1.7,+0.1,+0.07,-0.53
271,Bruno Jordão,pt  POR,FW,Wolves,20,1998,1,7,7,0.2,0.1,0,,0,1,7,11,0.00,0,0,0,0.00,-0.29,0.0,0.1,-0.1,-1.63,-1.95
272,Jorginho,it  ITA,MF,Chelsea,27,1991,31,2379,77,69.6,26.4,27,85,19,4,23,4,1.65,45,40,+5,+0.19,-0.68,45.9,26.2,+19.7,+0.75,-0.02
273,Jota,es  ESP,"FW,MF",Aston Villa,28,1991,10,335,34,9.8,3.7,4,61,0,6,15,11,0.70,1,5,-4,-1.07,-0.43,2.6,5.5,-2.8,-0.76,-0.09
274,Diogo Jota,pt  POR,"FW,MF",Wolves,22,1996,34,2284,67,66.8,25.4,27,78,6,7,26,0,1.44,26,28,-2,-0.08,-1.11,28.7,23.5,+5.2,+0.20,-0.36
275,James Justin,eng  ENG,DF,Leicester City,21,1998,13,1012,78,29.6,11.2,11,90,11,2,11,25,1.62,16,14,+2,+0.18,-0.72,18.9,11.3,+7.6,+0.67,+0.32
276,Christian Kabasele,be  BEL,DF,Watford,28,1991,27,2250,83,65.8,25.0,26,87,23,1,1,7,1.11,29,35,-6,-0.24,+1.45,31.8,34.0,-2.1,-0.09,+0.69
277,Lovre Kalinić,hr  CRO,GK,Aston Villa,29,1990,0,,,,,0,,0,0,,1,,,,,,,,,,,
278,Harry Kane,eng  ENG,FW,Tottenham,26,1993,29,2587,89,75.6,28.7,29,89,26,0,,0,1.62,49,36,+13,+0.45,+0.34,33.3,34.1,-0.7,-0.03,+0.54
279,N'Golo Kanté,fr  FRA,MF,Chelsea,28,1991,22,1732,79,50.6,19.2,20,84,17,2,23,0,1.27,28,25,+3,+0.16,-0.48,30.4,17.7,+12.7,+0.66,-0.19
280,Moise Kean,it  ITA,FW,Everton,19,2000,29,852,29,24.9,9.5,6,73,1,23,18,7,1.03,12,15,-3,-0.32,0.00,15.4,12.6,+2.8,+0.30,+0.36
281,Michael Keane,eng  ENG,DF,Everton,26,1993,31,2559,83,74.8,28.4,28,90,28,3,13,6,1.39,32,42,-10,-0.35,-0.14,36.5,38.8,-2.3,-0.08,-0.41
282,Naby Keïta,gn  GUI,MF,Liverpool,24,1995,18,815,45,23.8,9.1,9,73,1,9,18,9,2.33,19,7,+12,+1.33,-0.06,15.3,7.9,+7.4,+0.81,-0.02
283,Caoimhín Kelleher,ie  IRL,GK,Liverpool,20,1998,0,,,,,0,,0,0,,7,,,,,,,,,,,
284,Lloyd Kelly,eng  ENG,DF,Bournemouth,20,1998,8,639,80,18.7,7.1,7,90,7,1,9,6,0.88,11,15,-4,-0.56,+0.12,10.1,11.3,-1.2,-0.17,+0.27
285,Martin Kelly,eng  ENG,DF,Crystal Palace,29,1990,19,1549,82,45.3,17.2,17,87,14,2,34,11,1.47,18,16,+2,+0.12,+1.13,15.0,23.5,-8.5,-0.49,-0.07
286,Kenedy,br  BRA,"FW,MF",Chelsea,23,1996,0,,,,,0,,0,0,,1,,,,,,,,,,,
287,Gavin Kilkenny,ie  IRL,MF,Bournemouth,19,2000,0,,,,,0,,0,0,,4,,,,,,,,,,,
288,Max Kilman,eng  ENG,DF,Wolves,22,1997,3,185,62,5.4,2.1,2,90,2,1,5,30,1.33,1,2,-1,-0.49,-0.82,1.8,2.3,-0.5,-0.23,-0.59
289,Joshua King,no  NOR,"FW,MF",Bournemouth,27,1992,26,2011,77,58.8,22.3,24,82,13,2,24,0,0.96,23,37,-14,-0.63,+0.08,25.8,32.0,-6.2,-0.28,+0.28
