,Player,Nation,Pos,Squad,Age,Born,90s,Gls,Sh_Standard,SoT_Standard,SoT%_Standard,Sh/90_Standard,SoT/90_Standard,G/Sh_Standard,G/SoT_Standard,Dist_Standard,FK_Standard,PK_Performance,PKatt_Performance,xG_Expected,npxG_Expected,npxG/Sh_Expected,G-xG_Expected,np:G-xG_Expected
149,Kieron Freeman,wls  WAL,FW,Sheffield Utd,27,1992,0.1,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
150,Luke Freeman,eng  ENG,MF,Sheffield Utd,27,1992,4.1,0,3,0,0.0,0.74,0.00,0.00,,29.4,0,0,0,0.1,0.1,0.02,-0.1,-0.1
151,Christian Fuchs,at  AUT,DF,Leicester City,33,1986,8.6,0,5,1,20.0,0.58,0.12,0.00,0.00,26.1,2,0,0,0.2,0.2,0.03,-0.2,-0.2
152,Eric García,es  ESP,DF,Manchester City,18,2001,8.8,0,2,1,50.0,0.23,0.11,0.00,0.00,6.5,0,0,0,0.5,0.5,0.26,-0.5,-0.5
153,James Garner,eng  ENG,MF,Manchester Utd,18,2001,0.1,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
154,Dwight Gayle,eng  ENG,FW,Newcastle Utd,28,1990,9.4,4,23,10,43.5,2.44,1.06,0.17,0.40,11.7,1,0,0,4.4,4.4,0.19,-0.4,-0.4
155,Paulo Gazzaniga,ar  ARG,GK,Tottenham,27,1992,17.9,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
156,Jean-Philippe Gbamin,ci  CIV,MF,Everton,23,1995,1.5,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
157,David de Gea,es  ESP,GK,Manchester Utd,28,1990,38.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
158,Anwar El Ghazi,nl  NED,"FW,MF",Aston Villa,24,1995,22.8,4,50,19,38.0,2.19,0.83,0.06,0.16,18.2,5,1,1,6.0,5.2,0.10,-2.0,-2.2
159,Morgan Gibbs-White,eng  ENG,"MF,FW",Wolves,19,2000,1.4,0,2,0,0.0,1.40,0.00,0.00,,16.0,0,0,0,0.1,0.1,0.03,-0.1,-0.1
160,Billy Gilmour,sct  SCO,MF,Chelsea,18,2001,2.2,0,1,0,0.0,0.46,0.00,0.00,,24.0,0,0,0,0.0,0.0,0.03,0.0,0.0
161,Olivier Giroud,fr  FRA,FW,Chelsea,32,1986,11.0,8,39,19,48.7,3.53,1.72,0.21,0.42,10.9,1,0,0,6.7,6.7,0.17,+1.3,+1.3
162,Ben Godfrey,eng  ENG,DF,Norwich City,21,1998,29.4,0,15,5,33.3,0.51,0.17,0.00,0.00,17.0,0,0,0,0.8,0.8,0.05,-0.8,-0.8
163,André Gomes,pt  POR,MF,Everton,26,1993,16.2,0,5,0,0.0,0.31,0.00,0.00,,22.7,0,0,0,0.2,0.2,0.05,-0.2,-0.2
164,Angel Gomes,eng  ENG,MF,Manchester Utd,18,2000,0.2,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
165,Joe Gomez,eng  ENG,DF,Liverpool,22,1997,22.3,0,1,0,0.0,0.04,0.00,0.00,,30.0,0,0,0,0.0,0.0,0.02,0.0,0.0
166,Anthony Gordon,eng  ENG,"MF,FW",Everton,18,2001,4.9,0,6,1,16.7,1.23,0.20,0.00,0.00,19.1,0,0,0,0.2,0.2,0.04,-0.2,-0.2
167,Dan Gosling,eng  ENG,MF,Bournemouth,29,1990,14.0,3,12,6,50.0,0.85,0.43,0.25,0.50,10.9,0,0,0,2.1,2.1,0.18,+0.9,+0.9
168,Andre Gray,jm  JAM,FW,Watford,28,1991,8.4,2,19,6,31.6,2.26,0.72,0.11,0.33,11.8,0,0,0,2.8,2.8,0.15,-0.8,-0.8
169,Demarai Gray,eng  ENG,"MF,FW",Leicester City,23,1996,6.9,2,21,6,28.6,3.04,0.87,0.10,0.33,19.8,3,0,1,2.5,1.7,0.08,-0.5,+0.3
170,Jack Grealish,eng  ENG,"FW,MF",Aston Villa,23,1995,35.9,8,72,22,30.6,2.00,0.61,0.11,0.36,18.0,1,0,1,6.5,5.7,0.08,+1.5,+2.3
171,Mason Greenwood,eng  ENG,FW,Manchester Utd,17,2001,14.7,10,38,20,52.6,2.59,1.36,0.26,0.50,16.4,0,0,0,3.6,3.6,0.10,+6.4,+6.4
172,Arnaut Groeneveld,nl  NED,MF,Bournemouth,22,1997,7.0,0,13,4,30.8,1.86,0.57,0.00,0.00,18.7,1,0,0,1.0,1.0,0.08,-1.0,-1.0
173,Pascal Groß,de  GER,"FW,MF",Brighton,28,1991,20.0,2,29,9,31.0,1.45,0.45,0.07,0.22,22.1,4,0,0,1.9,1.9,0.07,+0.1,+0.1
174,Vicente Guaita,es  ESP,GK,Crystal Palace,32,1987,35.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
175,Mattéo Guendouzi,fr  FRA,MF,Arsenal,20,1999,19.4,0,11,5,45.5,0.57,0.26,0.00,0.00,21.7,0,0,0,0.6,0.6,0.06,-0.6,-0.6
176,Frederic Guilbert,fr  FRA,DF,Aston Villa,24,1994,22.7,0,8,3,37.5,0.35,0.13,0.00,0.00,22.1,0,0,0,0.4,0.4,0.05,-0.4,-0.4
177,İlkay Gündoğan,de  GER,MF,Manchester City,28,1990,22.4,2,31,6,19.4,1.38,0.27,0.03,0.17,20.7,2,1,2,4.4,2.9,0.09,-2.4,-1.9
178,Angus Gunn,eng  ENG,GK,Southampton,23,1996,10.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
179,Sébastien Haller,ci  CIV,FW,West Ham,25,1994,25.2,7,55,27,49.1,2.18,1.07,0.13,0.26,10.4,0,0,0,7.7,7.7,0.15,-0.7,-0.7
180,Grant Hanley,sct  SCO,DF,Norwich City,27,1991,14.0,0,7,2,28.6,0.50,0.14,0.00,0.00,9.3,0,0,0,0.5,0.5,0.07,-0.5,-0.5
181,Kortney Hause,eng  ENG,DF,Aston Villa,24,1995,17.2,1,20,3,15.0,1.17,0.17,0.05,0.33,7.5,0,0,0,2.1,2.1,0.11,-1.1,-1.1
182,Isaac Hayden,eng  ENG,MF,Newcastle Utd,24,1995,24.7,1,17,3,17.6,0.69,0.12,0.06,0.33,19.7,0,0,0,1.2,1.2,0.07,-0.2,-0.2
183,Tom Heaton,eng  ENG,GK,Aston Villa,33,1986,19.9,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
184,Dean Henderson,eng  ENG,GK,Sheffield Utd,22,1997,36.0,0,1,0,0.0,0.03,0.00,0.00,,7.3,0,0,0,0.1,0.1,0.07,-0.1,-0.1
185,Jordan Henderson,eng  ENG,MF,Liverpool,29,1990,24.9,4,20,8,40.0,0.80,0.32,0.20,0.50,18.5,0,0,0,1.4,1.4,0.07,+2.6,+2.6
186,Jeff Hendrick,ie  IRL,MF,Burnley,27,1992,21.5,2,22,6,27.3,1.03,0.28,0.09,0.33,18.0,1,0,0,1.5,1.5,0.07,+0.5,+0.5
187,Wayne Hennessey,wls  WAL,GK,Crystal Palace,32,1987,3.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
188,Javier Hernández,mx  MEX,FW,West Ham,31,1988,1.2,1,3,2,66.7,2.52,1.68,0.33,0.50,16.4,1,0,0,0.8,0.8,0.27,+0.2,+0.2
189,Onel Hernández,cu  CUB,"FW,MF",Norwich City,26,1993,15.4,1,30,9,30.0,1.95,0.59,0.03,0.11,17.5,0,0,0,2.5,2.5,0.08,-1.5,-1.5
190,Son Heung-min,kr  KOR,"FW,MF",Tottenham,27,1992,27.5,11,81,39,48.1,2.94,1.42,0.14,0.28,16.6,1,0,1,8.9,8.0,0.10,+2.1,+3.0
191,George Hirst,eng  ENG,FW,Leicester City,20,1999,0.1,0,3,1,33.3,24.55,8.18,0.00,0.00,13.9,0,0,0,0.1,0.1,0.04,-0.1,-0.1
192,Rob Holding,eng  ENG,DF,Arsenal,23,1995,6.5,0,1,0,0.0,0.15,0.00,0.00,,5.8,0,0,0,0.1,0.1,0.06,-0.1,-0.1
193,José Holebas,gr  GRE,DF,Watford,35,1984,11.4,0,6,3,50.0,0.53,0.26,0.00,0.00,18.8,1,0,0,0.5,0.5,0.08,-0.5,-0.5
194,Mason Holgate,eng  ENG,DF,Everton,22,1996,22.8,0,12,5,41.7,0.53,0.22,0.00,0.00,12.8,0,0,0,2.2,2.2,0.18,-2.2,-2.2
195,Nathan Holland,eng  ENG,MF,West Ham,21,1998,0.4,0,1,1,100.0,2.73,2.73,0.00,0.00,24.0,0,0,0,0.0,0.0,0.05,0.0,0.0
196,Conor Hourihane,ie  IRL,MF,Aston Villa,28,1991,17.0,3,29,10,34.5,1.70,0.59,0.10,0.30,20.5,4,0,0,1.6,1.6,0.06,+1.4,+1.4
197,Callum Hudson-Odoi,eng  ENG,FW,Chelsea,18,2000,9.6,1,22,4,18.2,2.29,0.42,0.05,0.25,17.4,0,0,0,1.7,1.7,0.08,-0.7,-0.7
198,Will Hughes,eng  ENG,"MF,FW",Watford,24,1995,25.0,1,27,3,11.1,1.08,0.12,0.04,0.33,18.1,0,0,0,2.5,2.5,0.09,-1.5,-1.5
199,Pierre Højbjerg,dk  DEN,MF,Southampton,23,1995,30.6,0,47,10,21.3,1.54,0.33,0.00,0.00,21.9,0,0,0,2.7,2.7,0.06,-2.7,-2.7
200,Jordon Ibe,eng  ENG,DF,Bournemouth,23,1995,0.6,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
201,Adam Idah,ie  IRL,"FW,MF",Norwich City,18,2001,2.5,0,6,2,33.3,2.37,0.79,0.00,0.00,16.6,0,0,0,1.0,1.0,0.17,-1.0,-1.0
202,Odion Ighalo,ng  NGA,FW,Manchester Utd,30,1989,1.1,0,7,3,42.9,6.24,2.67,0.00,0.00,11.2,0,0,0,1.5,1.5,0.22,-1.5,-1.5
203,Kelechi Iheanacho,ng  NGA,"FW,MF",Leicester City,22,1996,10.7,5,34,18,52.9,3.19,1.69,0.15,0.28,15.1,0,0,0,4.8,4.8,0.14,+0.2,+0.2
204,Danny Ings,eng  ENG,FW,Southampton,27,1992,31.2,22,90,35,38.9,2.89,1.12,0.23,0.60,13.5,0,1,2,16.7,15.2,0.17,+5.3,+5.8
205,Alex Iwobi,ng  NGA,"MF,FW",Everton,23,1996,17.7,1,23,9,39.1,1.30,0.51,0.04,0.11,17.0,0,0,0,2.4,2.4,0.10,-1.4,-1.4
206,Phil Jagielka,eng  ENG,DF,Sheffield Utd,36,1982,2.7,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
207,Alireza Jahanbakhsh,ir  IRN,"FW,MF",Brighton,25,1993,3.5,2,11,2,18.2,3.18,0.58,0.18,1.00,19.4,0,0,0,0.5,0.5,0.05,+1.5,+1.5
208,Daniel James,wls  WAL,FW,Manchester Utd,21,1997,25.4,3,42,19,45.2,1.65,0.75,0.07,0.16,16.8,0,0,0,3.6,3.6,0.09,-0.6,-0.6
209,Matty James,eng  ENG,MF,Leicester City,28,1991,0.1,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
210,Reece James,eng  ENG,DF,Chelsea,19,1999,16.8,0,18,3,16.7,1.07,0.18,0.00,0.00,20.2,0,0,0,0.7,0.7,0.04,-0.7,-0.7
211,Daryl Janmaat,nl  NED,DF,Watford,30,1989,6.7,0,4,0,0.0,0.59,0.00,0.00,,17.7,0,0,0,0.3,0.3,0.08,-0.3,-0.3
212,Gabriel Jesus,br  BRA,FW,Manchester City,22,1997,22.6,14,102,43,42.2,4.52,1.91,0.14,0.33,10.8,0,0,1,18.5,17.7,0.18,-4.5,-3.7
213,Raúl Jiménez,mx  MEX,FW,Wolves,28,1991,36.0,17,114,39,34.2,3.17,1.08,0.11,0.33,15.1,0,4,4,14.7,11.7,0.10,+2.3,+1.3
214,Joelinton,br  BRA,FW,Newcastle Utd,22,1996,29.8,2,52,15,28.8,1.74,0.50,0.04,0.13,13.8,0,0,0,4.8,4.8,0.09,-2.8,-2.8
215,Ben Johnson,eng  ENG,DF,West Ham,19,2000,3.0,0,1,0,0.0,0.33,0.00,0.00,,28.3,0,0,0,0.0,0.0,0.01,0.0,0.0
216,Curtis Jones,eng  ENG,MF,Liverpool,18,2001,1.4,1,6,2,33.3,4.29,1.43,0.17,0.50,16.7,0,0,0,0.9,0.9,0.15,+0.1,+0.1
217,Phil Jones,eng  ENG,DF,Manchester Utd,27,1992,1.5,0,2,1,50.0,1.33,0.67,0.00,0.00,10.0,0,0,0,0.2,0.2,0.09,-0.2,-0.2
218,Bruno Jordão,pt  POR,FW,Wolves,20,1998,0.1,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
219,Jorginho,it  ITA,MF,Chelsea,27,1991,26.4,4,10,1,10.0,0.38,0.04,0.10,1.00,24.1,0,3,3,3.4,1.1,0.11,+0.6,-0.1
220,Jota,es  ESP,"FW,MF",Aston Villa,28,1991,3.7,0,6,1,16.7,1.61,0.27,0.00,0.00,19.5,0,0,0,0.2,0.2,0.04,-0.2,-0.2
221,Diogo Jota,pt  POR,"FW,MF",Wolves,22,1996,25.4,7,69,26,37.7,2.72,1.02,0.10,0.27,13.7,0,0,0,9.6,9.6,0.14,-2.6,-2.6
222,James Justin,eng  ENG,DF,Leicester City,21,1998,11.2,0,7,0,0.0,0.62,0.00,0.00,,19.8,0,0,0,0.4,0.4,0.06,-0.4,-0.4
223,Christian Kabasele,be  BEL,DF,Watford,28,1991,25.0,0,8,1,12.5,0.32,0.04,0.00,0.00,9.4,0,0,0,1.1,1.1,0.13,-1.1,-1.1
224,Harry Kane,eng  ENG,FW,Tottenham,26,1993,28.7,18,78,34,43.6,2.71,1.18,0.21,0.47,19.1,7,2,2,10.5,9.0,0.12,+7.5,+7.0
225,N'Golo Kanté,fr  FRA,MF,Chelsea,28,1991,19.2,3,18,6,33.3,0.94,0.31,0.17,0.50,19.8,0,0,0,1.6,1.6,0.09,+1.4,+1.4
226,Moise Kean,it  ITA,FW,Everton,19,2000,9.5,2,30,13,43.3,3.17,1.37,0.07,0.15,15.6,0,0,0,4.1,4.1,0.14,-2.1,-2.1
227,Michael Keane,eng  ENG,DF,Everton,26,1993,28.4,2,13,4,30.8,0.46,0.14,0.15,0.50,6.9,0,0,0,1.7,1.7,0.13,+0.3,+0.3
228,Naby Keïta,gn  GUI,MF,Liverpool,24,1995,9.1,2,12,7,58.3,1.33,0.77,0.17,0.29,18.4,0,0,0,1.5,1.5,0.13,+0.5,+0.5
229,Lloyd Kelly,eng  ENG,DF,Bournemouth,20,1998,7.1,0,1,0,0.0,0.14,0.00,0.00,,20.0,0,0,0,0.0,0.0,0.03,0.0,0.0
230,Martin Kelly,eng  ENG,DF,Crystal Palace,29,1990,17.2,0,3,0,0.0,0.17,0.00,0.00,,19.8,0,0,0,0.1,0.1,0.03,-0.1,-0.1
231,Max Kilman,eng  ENG,DF,Wolves,22,1997,2.1,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
232,Joshua King,no  NOR,"FW,MF",Bournemouth,27,1992,22.3,6,23,9,39.1,1.03,0.40,0.13,0.33,13.3,0,3,3,6.6,4.3,0.19,-0.6,-1.3
233,Timm Klose,ch  SUI,DF,Norwich City,31,1988,6.5,0,3,0,0.0,0.46,0.00,0.00,,10.0,0,0,0,0.4,0.4,0.13,-0.4,-0.4
234,Jonathan Kodjia,ci  CIV,"FW,MF",Aston Villa,29,1989,1.3,0,2,0,0.0,1.54,0.00,0.00,,19.6,0,0,0,0.1,0.1,0.03,-0.1,-0.1
235,Sead Kolašinac,ba  BIH,DF,Arsenal,26,1993,18.9,0,4,0,0.0,0.21,0.00,0.00,,12.5,0,0,0,0.7,0.7,0.17,-0.7,-0.7
236,Ezri Konsa,eng  ENG,DF,Aston Villa,21,1997,22.7,1,11,4,36.4,0.49,0.18,0.09,0.25,11.7,0,0,0,1.6,1.6,0.14,-0.6,-0.6
237,Cheikhou Kouyaté,sn  SEN,"MF,DF",Crystal Palace,29,1989,28.1,1,23,5,21.7,0.82,0.18,0.04,0.20,11.2,0,0,0,1.8,1.8,0.08,-0.8,-0.8
238,Mateo Kovačić,hr  CRO,MF,Chelsea,25,1994,23.0,1,21,5,23.8,0.91,0.22,0.05,0.20,19.3,0,0,0,1.4,1.4,0.07,-0.4,-0.4
239,Emil Krafth,se  SWE,DF,Newcastle Utd,24,1994,11.3,0,4,0,0.0,0.35,0.00,0.00,,13.2,0,0,0,0.3,0.3,0.07,-0.3,-0.3
240,Tim Krul,nl  NED,GK,Norwich City,31,1988,36.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
241,Alexandre Lacazette,fr  FRA,FW,Arsenal,28,1991,20.8,10,53,26,49.1,2.55,1.25,0.19,0.38,11.9,3,0,0,8.5,8.5,0.16,+1.5,+1.5
242,Adam Lallana,eng  ENG,"MF,FW",Liverpool,31,1988,4.2,1,5,1,20.0,1.18,0.24,0.20,1.00,15.3,0,0,0,1.1,1.1,0.21,-0.1,-0.1
243,Érik Lamela,ar  ARG,"MF,FW",Tottenham,27,1992,13.5,2,29,8,27.6,2.15,0.59,0.07,0.25,18.5,4,0,0,2.7,2.7,0.10,-0.7,-0.7
244,Henri Lansbury,eng  ENG,"MF,FW",Aston Villa,28,1990,2.2,0,2,0,0.0,0.92,0.00,0.00,,19.0,0,0,0,0.1,0.1,0.05,-0.1,-0.1
245,Manuel Lanzini,ar  ARG,"MF,FW",West Ham,26,1993,15.3,0,23,7,30.4,1.50,0.46,0.00,0.00,18.1,3,0,0,2.0,2.0,0.09,-2.0,-2.0
246,Aymeric Laporte,es  ESP,DF,Manchester City,25,1994,12.2,1,4,1,25.0,0.33,0.08,0.25,1.00,16.4,0,0,0,0.3,0.3,0.08,+0.7,+0.7
247,Jamaal Lascelles,eng  ENG,DF,Newcastle Utd,25,1993,23.1,1,9,2,22.2,0.39,0.09,0.11,0.50,13.1,0,0,0,0.3,0.3,0.03,+0.7,+0.7
248,Valentino Lazaro,at  AUT,"DF,MF",Newcastle Utd,23,1996,5.3,1,4,1,25.0,0.75,0.19,0.25,1.00,20.7,0,0,0,0.5,0.5,0.13,+0.5,+0.5
249,Moritz Leitner,de  GER,MF,Norwich City,26,1992,7.6,0,8,0,0.0,1.05,0.00,0.00,,22.0,0,0,0,0.2,0.2,0.03,-0.2,-0.2
250,Florian Lejeune,fr  FRA,DF,Newcastle Utd,28,1991,4.9,2,4,3,75.0,0.81,0.61,0.50,0.67,16.0,0,0,0,0.6,0.6,0.14,+1.4,+1.4
251,Aaron Lennon,eng  ENG,MF,Burnley,32,1987,5.5,0,1,0,0.0,0.18,0.00,0.00,,17.7,0,0,0,0.0,0.0,0.02,0.0,0.0
252,Bernd Leno,de  GER,GK,Arsenal,27,1992,29.4,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
253,Jefferson Lerma,co  COL,MF,Bournemouth,24,1994,30.0,1,30,2,6.7,1.00,0.07,0.03,0.50,23.3,0,0,0,1.2,1.2,0.04,-0.2,-0.2
254,Jamal Lewis,nir  NIR,DF,Norwich City,21,1998,25.6,1,9,4,44.4,0.35,0.16,0.11,0.25,22.6,0,0,0,0.4,0.4,0.04,+0.6,+0.6
255,Victor Lindelöf,se  SWE,DF,Manchester Utd,25,1994,34.4,1,6,1,16.7,0.17,0.03,0.17,1.00,10.8,0,0,0,0.4,0.4,0.07,+0.6,+0.6
256,Jesse Lingard,eng  ENG,"MF,FW",Manchester Utd,26,1992,10.4,1,22,6,27.3,2.12,0.58,0.05,0.17,17.9,0,0,0,2.7,2.7,0.12,-1.7,-1.7
257,Hugo Lloris,fr  FRA,GK,Tottenham,32,1986,20.1,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
258,Giovani Lo Celso,ar  ARG,"MF,FW",Tottenham,23,1996,16.6,0,18,3,16.7,1.09,0.18,0.00,0.00,20.6,1,0,0,1.2,1.2,0.07,-1.2,-1.2
259,Jürgen Locadia,nl  NED,"MF,FW",Brighton,25,1993,1.0,0,2,1,50.0,2.09,1.05,0.00,0.00,9.7,0,0,0,0.3,0.3,0.17,-0.3,-0.3
260,Ruben Loftus-Cheek,eng  ENG,"MF,FW",Chelsea,23,1996,2.3,0,4,0,0.0,1.73,0.00,0.00,,9.1,0,0,0,0.5,0.5,0.13,-0.5,-0.5
261,Kevin Long,ie  IRL,DF,Burnley,28,1990,6.3,0,2,0,0.0,0.32,0.00,0.00,,10.5,0,0,0,0.2,0.2,0.09,-0.2,-0.2
262,Shane Long,ie  IRL,FW,Southampton,32,1987,15.5,2,33,13,39.4,2.13,0.84,0.06,0.15,10.9,0,0,0,4.8,4.8,0.14,-2.8,-2.8
263,Matthew Longstaff,eng  ENG,MF,Newcastle Utd,19,2000,6.4,2,4,2,50.0,0.63,0.31,0.50,1.00,19.4,0,0,0,0.4,0.4,0.11,+1.6,+1.6
264,Sean Longstaff,eng  ENG,MF,Newcastle Utd,21,1997,15.3,1,26,6,23.1,1.70,0.39,0.04,0.17,24.0,3,0,0,0.9,0.9,0.04,+0.1,+0.1
265,Dejan Lovren,hr  CRO,DF,Liverpool,30,1989,8.6,0,5,1,20.0,0.58,0.12,0.00,0.00,8.0,0,0,0,0.3,0.3,0.06,-0.3,-0.3
266,Matthew Lowton,eng  ENG,DF,Burnley,30,1989,17.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
267,David Luiz,br  BRA,DF,Arsenal,32,1987,31.2,2,23,7,30.4,0.74,0.22,0.09,0.29,20.1,7,0,0,1.9,1.9,0.08,+0.1,+0.1
268,Douglas Luiz,br  BRA,MF,Aston Villa,21,1998,29.0,3,39,12,30.8,1.34,0.41,0.08,0.25,22.9,3,0,0,2.3,2.3,0.06,+0.7,+0.7
269,John Lundstram,eng  ENG,MF,Sheffield Utd,25,1994,27.3,5,44,11,25.0,1.61,0.40,0.11,0.45,16.9,0,0,0,5.2,5.2,0.12,-0.2,-0.2
270,Alexis Mac Allister,ar  ARG,"MF,FW",Brighton,20,1998,3.9,0,7,1,14.3,1.79,0.26,0.00,0.00,22.2,1,0,0,0.4,0.4,0.05,-0.4,-0.4
271,James Maddison,eng  ENG,MF,Leicester City,22,1996,29.2,6,74,18,24.3,2.54,0.62,0.08,0.33,20.9,14,0,0,4.9,4.9,0.07,+1.1,+1.1
272,Harry Maguire,eng  ENG,DF,Manchester Utd,26,1993,38.0,1,32,8,25.0,0.84,0.21,0.03,0.13,11.7,0,0,0,2.0,2.0,0.06,-1.0,-1.0
273,Riyad Mahrez,dz  ALG,"FW,MF",Manchester City,28,1991,21.6,11,73,30,41.1,3.38,1.39,0.14,0.33,16.7,6,1,1,7.2,6.4,0.09,+3.8,+3.6
274,Ainsley Maitland-Niles,eng  ENG,DF,Arsenal,21,1997,15.4,0,4,1,25.0,0.26,0.06,0.00,0.00,18.2,0,0,0,0.3,0.3,0.08,-0.3,-0.3
275,Sadio Mané,sn  SEN,FW,Liverpool,27,1992,30.5,18,76,36,47.4,2.49,1.18,0.24,0.50,13.0,0,0,0,13.8,13.8,0.19,+4.2,+4.2
276,Javier Manquillo,es  ESP,DF,Newcastle Utd,25,1994,17.8,0,1,0,0.0,0.06,0.00,0.00,,12.2,0,0,0,0.1,0.1,0.05,-0.1,-0.1
277,Solly March,eng  ENG,"DF,FW",Brighton,25,1994,12.7,0,21,8,38.1,1.65,0.63,0.00,0.00,18.5,1,0,0,1.4,1.4,0.07,-1.4,-1.4
278,Pablo Marí,es  ESP,DF,Arsenal,25,1993,1.3,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
279,Adrian Mariappa,jm  JAM,DF,Watford,32,1986,16.8,0,3,0,0.0,0.18,0.00,0.00,,8.4,0,0,0,0.3,0.3,0.08,-0.3,-0.3
280,Anthony Martial,fr  FRA,FW,Manchester Utd,23,1995,29.2,17,79,38,48.1,2.71,1.30,0.22,0.45,16.0,0,0,1,10.9,10.1,0.13,+6.1,+6.9
281,David Martin,eng  ENG,GK,West Ham,33,1986,4.8,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
282,Josh Martin,eng  ENG,"FW,MF",Norwich City,17,2001,0.4,0,1,1,100.0,2.43,2.43,0.00,0.00,13.0,0,0,0,0.3,0.3,0.31,-0.3,-0.3
283,Martinelli,br  BRA,FW,Arsenal,18,2001,7.4,3,12,5,41.7,1.63,0.68,0.25,0.60,13.2,0,0,0,2.3,2.3,0.19,+0.7,+0.7
284,Emiliano Martínez,ar  ARG,GK,Arsenal,26,1992,8.6,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
285,Adam Masina,ma  MAR,DF,Watford,25,1994,20.2,1,15,3,20.0,0.74,0.15,0.07,0.33,20.8,1,0,0,0.7,0.7,0.05,+0.3,+0.3
286,Arthur Masuaku,cd  COD,DF,West Ham,25,1993,10.4,0,5,2,40.0,0.48,0.19,0.00,0.00,29.2,0,0,0,0.1,0.1,0.02,-0.1,-0.1
287,Juan Mata,es  ESP,"MF,FW",Manchester Utd,31,1988,8.4,0,9,1,11.1,1.07,0.12,0.00,0.00,17.8,2,0,0,1.1,1.1,0.13,-1.1,-1.1
288,Nemanja Matić,rs  SRB,MF,Manchester Utd,30,1988,17.6,0,7,2,28.6,0.40,0.11,0.00,0.00,25.3,0,0,0,0.2,0.2,0.04,-0.2,-0.2
289,Joël Matip,cm  CMR,DF,Liverpool,27,1991,7.8,1,4,1,25.0,0.51,0.13,0.25,1.00,9.3,0,0,0,0.3,0.3,0.08,+0.7,+0.7
290,Neal Maupay,fr  FRA,FW,Brighton,22,1996,30.7,10,90,34,37.8,2.93,1.11,0.10,0.26,14.9,0,1,2,11.6,10.1,0.11,-1.6,-1.1
291,James McArthur,sct  SCO,MF,Crystal Palace,31,1987,34.3,0,29,6,20.7,0.84,0.17,0.00,0.00,17.9,0,0,0,2.5,2.5,0.08,-2.5,-2.5
292,Oliver McBurnie,sct  SCO,FW,Sheffield Utd,23,1996,23.5,6,49,24,49.0,2.09,1.02,0.12,0.25,9.2,0,0,0,7.7,7.7,0.16,-1.7,-1.7
293,Alex McCarthy,eng  ENG,GK,Southampton,29,1989,28.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
294,James McCarthy,ie  IRL,MF,Crystal Palace,28,1990,18.7,0,11,3,27.3,0.59,0.16,0.00,0.00,22.5,0,0,0,0.4,0.4,0.04,-0.4,-0.4
295,John McGinn,sct  SCO,MF,Aston Villa,24,1994,25.7,3,55,19,34.5,2.14,0.74,0.05,0.16,20.5,0,0,0,3.8,3.8,0.07,-0.8,-0.8
296,David McGoldrick,ie  IRL,FW,Sheffield Utd,31,1987,20.2,2,46,19,41.3,2.28,0.94,0.04,0.11,14.3,0,0,0,6.8,6.8,0.15,-4.8,-4.8
297,Michael McGovern,nir  NIR,GK,Norwich City,35,1984,1.8,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
298,Kenny McLean,sct  SCO,MF,Norwich City,27,1992,33.0,1,30,10,33.3,0.91,0.30,0.03,0.10,20.7,2,0,0,1.5,1.5,0.05,-0.5,-0.5
299,Dwight McNeil,eng  ENG,MF,Burnley,19,1999,37.1,2,48,14,29.2,1.29,0.38,0.04,0.14,23.5,10,0,0,2.1,2.1,0.04,-0.1,-0.1
