,Player,Nation,Pos,Squad,Age,Born,90s,CrdY_Performance,CrdR_Performance,2CrdY_Performance,Fls_Performance,Fld_Performance,Off_Performance,Crs,Int,TklW,PKwon_Performance,PKcon_Performance,OG_Performance,Recov_Performance,Won_Aerial Duels,Lost_Aerial Duels,Won%_Aerial Duels
392,Antonio Rüdiger,de  GER,DF,Chelsea,26,1993,19.0,3,0,0,21,9,0,4,3,24,0,0,1,233,61,26,70.1
393,Lukas Rupp,de  GER,"FW,MF",Norwich City,28,1991,7.7,1,0,0,12,7,0,4,9,9,0,0,0,69,4,17,19.0
394,Mathew Ryan,au  AUS,GK,Brighton,27,1992,38.0,0,0,0,0,5,0,0,0,0,0,0,0,184,0,0,
395,Allan Saint-Maximin,fr  FRA,"MF,FW",Newcastle Utd,22,1997,20.7,0,0,0,19,61,3,50,6,11,0,0,0,134,7,20,25.9
396,Romain Saïss,ma  MAR,DF,Wolves,29,1990,30.1,12,1,1,46,24,2,7,27,30,0,0,0,358,117,65,64.3
397,Bukayo Saka,eng  ENG,"DF,FW",Arsenal,17,2001,19.5,6,0,0,22,35,10,45,9,22,0,0,0,138,12,37,24.5
398,Mamadou Sakho,fr  FRA,DF,Crystal Palace,29,1990,10.3,1,1,0,2,2,0,0,7,7,0,0,0,120,20,17,54.1
399,Mohamed Salah,eg  EGY,FW,Liverpool,27,1992,32.0,1,0,0,18,24,20,35,5,13,1,0,0,167,13,48,21.3
400,Mbwana Samatta,tz  TAN,FW,Aston Villa,26,1992,10.5,1,0,0,13,19,8,3,0,7,0,0,0,35,34,78,30.4
401,Carlos Sánchez,co  COL,"MF,DF",West Ham,33,1986,1.3,0,0,0,2,0,0,0,2,1,0,0,0,22,3,1,75.0
402,Davinson Sánchez,co  COL,DF,Tottenham,23,1996,27.0,6,0,0,29,16,1,2,23,36,0,0,0,260,52,34,60.5
403,Leroy Sané,de  GER,FW,Manchester City,23,1996,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
404,Ismaila Sarr,sn  SEN,"FW,MF",Watford,21,1998,22.5,1,0,0,30,53,12,92,17,18,2,0,0,144,18,50,26.5
405,Fabian Schär,ch  SUI,"DF,MF",Newcastle Utd,27,1991,18.6,5,0,0,36,26,2,9,32,27,0,0,0,173,35,27,56.5
406,Ezequiel Schelotto,it  ITA,DF,Brighton,30,1989,4.0,2,0,0,7,4,1,14,3,5,0,0,0,31,8,2,80.0
407,Jeffrey Schlupp,gh  GHA,MF,Crystal Palace,26,1992,11.5,2,0,0,18,14,1,8,7,6,0,0,0,80,19,16,54.3
408,Kasper Schmeichel,dk  DEN,GK,Leicester City,32,1986,38.0,2,0,0,0,7,0,0,1,0,0,0,0,184,0,0,
409,Morgan Schneiderlin,fr  FRA,MF,Everton,29,1989,11.1,6,1,1,21,3,0,4,12,19,0,0,0,127,18,11,62.1
410,Ryan Sessegnon,eng  ENG,DF,Tottenham,19,2000,3.8,0,0,0,4,2,2,12,4,0,0,1,0,28,6,5,54.5
411,Xherdan Shaqiri,ch  SUI,"FW,MF",Liverpool,27,1991,2.1,0,0,0,2,4,1,4,0,0,0,0,0,17,3,4,42.9
412,Billy Sharp,eng  ENG,FW,Sheffield Utd,33,1986,11.7,1,1,0,18,38,12,15,1,5,0,0,0,55,13,44,22.8
413,Luke Shaw,eng  ENG,DF,Manchester Utd,24,1995,19.3,7,0,0,28,14,4,24,15,24,0,0,0,205,32,23,58.2
414,Jonjo Shelvey,eng  ENG,MF,Newcastle Utd,27,1992,23.5,3,0,0,24,8,1,25,10,16,0,0,0,238,18,11,62.1
415,Djibril Sidibé,fr  FRA,DF,Everton,27,1992,20.3,3,0,0,32,26,2,49,32,40,0,0,0,214,29,33,46.8
416,Gylfi Sigurðsson,is  ISL,MF,Everton,29,1989,28.4,3,0,0,44,28,2,47,24,45,0,0,0,241,18,28,39.1
417,Bernardo Silva,pt  POR,"FW,MF",Manchester City,24,1994,22.6,5,0,0,24,26,2,63,23,26,0,1,0,183,11,28,28.2
418,David Silva,es  ESP,MF,Manchester City,33,1986,20.3,0,0,0,24,28,3,26,9,16,0,0,0,164,8,15,34.8
419,Jack Simpson,eng  ENG,DF,Bournemouth,22,1996,2.7,0,0,0,1,1,0,0,6,2,0,0,0,22,4,2,66.7
420,Moussa Sissoko,fr  FRA,MF,Tottenham,29,1989,27.2,8,0,0,48,21,2,21,22,35,0,1,0,285,31,27,53.4
421,Oliver Skipp,eng  ENG,"MF,DF",Tottenham,18,2000,0.9,0,0,0,1,0,0,0,0,2,0,0,0,14,0,2,0.0
422,William Smallbone,ie  IRL,MF,Southampton,19,2000,4.4,0,0,0,3,6,0,4,1,8,0,0,0,42,3,20,13.0
423,Emile Smith Rowe,eng  ENG,MF,Arsenal,19,2000,1.1,0,0,0,1,1,0,1,1,1,0,0,0,4,0,0,
424,Adam Smith,eng  ENG,DF,Bournemouth,28,1991,22.8,7,0,0,30,43,2,21,23,30,0,2,0,194,36,30,54.5
425,Robert Snodgrass,sct  SCO,"MF,FW",West Ham,31,1987,16.8,4,0,0,28,37,4,52,1,10,0,0,0,129,16,24,40.0
426,Dominic Solanke,eng  ENG,"FW,MF",Bournemouth,21,1997,18.3,1,0,0,20,25,4,9,7,10,0,0,0,120,51,102,33.3
427,Tomáš Souček,cz  CZE,MF,West Ham,24,1995,11.6,0,0,0,14,9,0,1,15,25,0,0,1,117,62,38,62.0
428,Çağlar Söyüncü,tr  TUR,DF,Leicester City,23,1996,33.7,4,1,0,34,24,1,4,26,47,0,2,0,362,121,56,68.4
429,Dennis Srbeny,de  GER,"MF,FW",Norwich City,25,1994,0.5,0,0,0,1,0,0,0,0,4,0,0,0,5,1,5,16.7
430,Jack Stacey,eng  ENG,DF,Bournemouth,23,1996,17.2,2,0,0,17,12,1,16,14,13,0,0,0,185,22,18,55.0
431,Junior Stanislas,eng  ENG,"MF,DF",Bournemouth,29,1989,7.9,1,0,0,5,7,1,13,1,6,0,0,0,60,9,6,60.0
432,Jed Steer,eng  ENG,GK,Aston Villa,26,1992,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
433,Dale Stephens,eng  ENG,MF,Brighton,30,1989,28.1,8,0,0,50,8,0,5,39,40,0,0,0,315,20,23,46.5
434,Jack Stephens,eng  ENG,DF,Southampton,25,1994,27.2,4,1,0,18,17,0,3,18,35,0,1,0,322,43,56,43.4
435,Raheem Sterling,eng  ENG,FW,Manchester City,24,1994,29.5,5,0,0,34,49,12,63,10,29,3,0,0,160,20,35,36.4
436,Enda Stevens,ie  IRL,DF,Sheffield Utd,29,1990,37.2,7,0,0,50,20,2,84,24,43,0,0,0,340,35,26,57.4
437,Marco Stiepermann,de  GER,MF,Norwich City,28,1991,13.1,6,0,0,30,16,0,10,3,7,0,0,0,67,14,59,19.2
438,John Stones,eng  ENG,DF,Manchester City,25,1994,12.5,0,0,0,5,4,1,0,2,12,0,0,0,153,38,20,65.5
439,Isaac Success,ng  NGA,"FW,MF",Watford,23,1996,0.8,1,0,0,2,2,0,1,1,0,0,0,0,5,1,7,12.5
440,Ki Sung-yueng,kr  KOR,MF,Newcastle Utd,30,1989,1.5,0,0,0,1,4,0,2,3,1,0,0,0,14,2,0,100.0
441,Andrew Surman,eng  ENG,MF,Bournemouth,32,1986,2.6,1,0,0,1,1,0,1,1,2,0,0,0,40,5,7,41.7
442,Sam Surridge,eng  ENG,"FW,MF",Bournemouth,21,1998,0.3,0,0,0,1,2,0,1,1,0,0,0,0,1,4,4,50.0
443,Japhet Tanganga,eng  ENG,DF,Tottenham,20,1999,5.8,1,0,0,10,5,0,2,9,15,0,0,0,50,19,10,65.5
444,Matt Targett,eng  ENG,DF,Aston Villa,23,1995,25.5,4,0,0,31,19,0,55,21,33,0,0,0,240,32,37,46.4
445,James Tarkowski,eng  ENG,DF,Burnley,26,1992,38.0,10,0,0,53,32,3,2,43,51,0,0,0,442,215,60,78.2
446,Charlie Taylor,eng  ENG,DF,Burnley,25,1993,21.6,3,0,0,17,35,2,66,13,16,0,0,0,198,47,31,60.3
447,Neil Taylor,wls  WAL,DF,Aston Villa,30,1989,12.1,2,0,0,11,5,0,9,11,10,0,0,0,94,10,16,38.5
448,Nathan Tella,eng  ENG,FW,Southampton,20,1999,0.0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,50.0
449,Alexander Tettey,no  NOR,"MF,DF",Norwich City,33,1986,26.0,5,0,0,31,7,0,1,26,20,0,0,0,327,37,23,61.7
450,Jordan Thomas,eng  ENG,FW,Norwich City,18,2001,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0
451,Luke Thomas,eng  ENG,DF,Leicester City,18,2001,3.0,0,0,0,1,5,0,13,1,3,0,0,0,27,3,10,23.1
452,Max Thompson,eng  ENG,FW,Burnley,17,2002,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0
453,Youri Tielemans,be  BEL,MF,Leicester City,22,1997,31.4,2,0,0,36,61,1,45,18,40,0,0,0,287,29,28,50.9
454,Kieran Tierney,sct  SCO,DF,Arsenal,22,1997,11.0,2,0,0,8,14,0,36,10,11,0,1,0,98,10,10,50.0
455,James Tomkins,eng  ENG,DF,Crystal Palace,30,1989,17.6,5,0,0,16,12,1,0,12,14,0,0,0,165,75,22,77.3
456,Fikayo Tomori,eng  ENG,DF,Chelsea,21,1997,14.3,3,0,0,9,8,1,1,15,15,0,0,0,145,40,22,64.5
457,Lucas Torreira,uy  URU,MF,Arsenal,23,1996,16.8,7,0,0,36,52,1,5,24,24,0,0,0,215,9,18,33.3
458,Andros Townsend,eng  ENG,MF,Crystal Palace,28,1991,14.4,0,0,0,12,35,1,44,13,20,0,0,0,109,4,12,25.0
459,Adama Traoré,es  ESP,"FW,MF",Wolves,23,1996,28.9,1,0,0,48,101,5,148,8,23,0,0,0,171,48,51,48.5
460,Mark Travers,ie  IRL,GK,Bournemouth,20,1999,1.0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,
461,Trézéguet,eg  EGY,"FW,MF",Aston Villa,24,1994,21.7,4,1,1,38,36,5,41,17,28,1,0,0,94,28,46,37.8
462,Leandro Trossard,be  BEL,"FW,MF",Brighton,24,1994,22.3,0,0,0,20,20,4,69,10,16,0,0,0,138,2,22,8.3
463,Tom Trybull,de  GER,MF,Norwich City,26,1993,12.6,2,0,0,32,16,2,0,15,30,0,0,0,130,23,17,57.5
464,Axel Tuanzebe,eng  ENG,DF,Manchester Utd,21,1997,2.1,0,0,0,4,3,0,1,2,3,0,0,0,26,3,10,23.1
465,Yan Valery,fr  FRA,DF,Southampton,20,1999,8.7,1,0,0,9,8,3,8,11,13,0,0,0,83,21,19,52.5
466,Jesús Vallejo,es  ESP,DF,Wolves,22,1997,1.8,1,0,0,2,1,0,0,0,3,0,0,0,18,4,4,50.0
467,Jamie Vardy,eng  ENG,FW,Leicester City,32,1987,33.7,2,0,0,25,17,28,35,2,11,1,0,0,91,53,100,34.6
468,Indiana Vassilev,us  USA,"FW,MF",Aston Villa,18,2001,0.6,0,0,0,0,2,2,0,0,1,0,0,0,3,0,2,0.0
469,Jan Vertonghen,be  BEL,DF,Tottenham,32,1987,18.3,2,0,0,11,14,0,10,22,21,0,1,0,196,59,25,70.2
470,Jannik Vestergaard,dk  DEN,DF,Southampton,26,1992,16.6,3,0,0,13,11,0,1,11,12,0,0,0,195,80,30,72.7
471,Rúben Vinagre,pt  POR,DF,Wolves,20,1999,7.2,1,0,0,9,12,0,20,10,13,0,0,0,61,6,11,35.3
472,Jake Vokins,eng  ENG,DF,Southampton,19,2000,1.0,0,0,0,0,1,0,4,0,0,0,0,0,8,0,0,
473,Mario Vrančić,ba  BIH,MF,Norwich City,30,1989,7.1,3,0,0,14,14,1,5,3,15,0,0,0,87,9,13,40.9
474,Matěj Vydra,cz  CZE,FW,Burnley,27,1992,9.1,0,0,0,3,12,3,5,0,2,0,0,0,37,17,42,28.8
475,Theo Walcott,eng  ENG,"MF,FW",Everton,30,1989,14.3,1,0,0,11,19,10,40,11,8,0,0,0,101,7,18,28.0
476,Kyle Walker,eng  ENG,DF,Manchester City,29,1990,26.6,5,0,0,26,23,3,50,15,23,0,0,0,268,33,38,46.5
477,Aaron Wan-Bissaka,eng  ENG,DF,Manchester Utd,21,1997,34.1,8,0,0,28,24,1,71,49,65,0,1,0,302,28,24,53.8
478,Victor Wanyama,ke  KEN,MF,Tottenham,28,1991,0.3,1,0,0,1,1,0,0,0,0,0,0,0,4,1,0,100.0
479,Joel Ward,eng  ENG,DF,Crystal Palace,29,1989,26.5,4,0,0,23,27,0,33,24,31,0,0,0,271,52,26,66.7
480,James Ward-Prowse,eng  ENG,"MF,DF",Southampton,24,1994,38.0,9,0,0,73,52,0,62,36,56,1,0,0,481,73,52,58.4
481,Kelland Watts,eng  ENG,DF,Newcastle Utd,19,1999,0.2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,
482,Adam Webster,eng  ENG,DF,Brighton,24,1995,29.6,4,0,0,16,20,0,9,34,25,0,2,1,363,119,51,70.0
483,Danny Welbeck,eng  ENG,"FW,MF",Watford,28,1990,9.1,0,0,0,8,11,2,2,2,9,1,0,0,36,23,23,50.0
484,Ashley Westwood,eng  ENG,MF,Burnley,29,1990,35.0,9,0,0,46,38,1,47,27,30,0,0,0,437,17,28,37.8
485,Connor Wickham,eng  ENG,"FW,MF",Crystal Palace,26,1993,1.1,0,0,0,4,1,1,1,0,2,0,0,0,8,10,7,58.8
486,Georginio Wijnaldum,nl  NED,MF,Liverpool,28,1990,32.6,0,0,0,20,42,1,6,14,29,0,0,0,296,37,53,41.1
487,Jetro Willems,nl  NED,DF,Newcastle Utd,25,1994,16.6,0,0,0,13,20,1,27,18,19,0,0,0,138,19,14,57.6
488,Brandon Williams,eng  ENG,DF,Manchester Utd,18,2000,11.2,6,0,0,15,18,1,14,8,5,1,0,0,93,12,10,54.5
489,Neco Williams,wls  WAL,DF,Liverpool,18,2001,2.6,1,0,0,5,2,0,7,2,2,0,0,0,36,5,4,55.6
490,Willian,br  BRA,FW,Chelsea,30,1988,28.9,4,0,0,24,51,4,86,16,27,1,0,0,220,10,23,30.3
491,Joe Willock,eng  ENG,"MF,FW",Arsenal,19,1999,9.5,2,0,0,12,18,0,12,6,15,0,0,0,100,9,15,37.5
492,Jack Wilshere,eng  ENG,MF,West Ham,27,1992,2.4,0,0,0,1,9,0,0,0,0,0,0,0,19,6,0,100.0
493,Callum Wilson,eng  ENG,FW,Bournemouth,27,1992,32.3,10,0,0,61,47,34,31,3,12,2,0,0,125,54,152,26.2
494,Harry Wilson,wls  WAL,"MF,FW",Bournemouth,22,1997,18.3,2,0,0,14,50,1,21,7,11,0,2,0,146,10,19,34.5
495,Harry Winks,eng  ENG,MF,Tottenham,23,1996,24.7,9,0,0,29,23,0,15,27,23,0,0,0,233,15,9,62.5
496,Chris Wood,nz  NZL,FW,Burnley,27,1991,27.1,1,0,0,38,32,34,5,5,6,0,0,1,88,113,187,37.7
497,Granit Xhaka,ch  SUI,MF,Arsenal,26,1992,28.7,10,0,0,65,38,0,13,11,27,0,1,0,319,51,52,49.5
498,Andriy Yarmolenko,ua  UKR,"MF,FW",West Ham,29,1989,11.0,2,0,0,22,13,8,22,3,10,0,0,0,71,6,12,33.3
499,DeAndre Yedlin,us  USA,DF,Newcastle Utd,26,1993,10.4,3,0,0,11,9,2,19,8,14,0,0,0,63,7,15,31.8
500,Maya Yoshida,jp  JPN,DF,Southampton,30,1988,6.2,1,0,0,3,3,0,0,5,5,0,0,0,53,14,8,63.6
501,Ashley Young,eng  ENG,DF,Manchester Utd,34,1985,10.6,5,0,0,15,17,0,24,14,4,0,0,0,95,15,9,62.5
502,Pablo Zabaleta,ar  ARG,DF,West Ham,34,1985,6.6,2,0,0,8,9,0,12,8,10,0,0,0,62,8,9,47.1
503,Wilfried Zaha,ci  CIV,"MF,FW",Crystal Palace,26,1992,36.4,5,0,0,53,147,16,85,22,31,1,0,0,232,16,38,29.6
504,Christoph Zimmermann,de  GER,DF,Norwich City,26,1993,15.9,3,0,0,9,8,0,0,9,21,0,2,0,146,39,12,76.5
505,Oleksandr Zinchenko,ua  UKR,DF,Manchester City,22,1996,14.2,2,1,1,14,2,1,33,6,16,0,0,0,155,28,19,59.6
506,Richairo Živković,nl  NED,FW,Sheffield Utd,22,1996,1.2,0,0,0,1,1,0,1,0,2,0,0,0,2,1,9,10.0
507,Kurt Zouma,fr  FRA,DF,Chelsea,24,1994,26.0,6,0,0,31,14,1,0,26,17,0,1,1,307,99,30,76.7
