,Player,Nation,Pos,Squad,Age,Born,90s,Tkl_Tackles,TklW_Tackles,Def 3rd_Tackles,Mid 3rd_Tackles,Att 3rd_Tackles,Tkl_Vs Dribbles,Att_Vs Dribbles,Tkl%_Vs Dribbles,Past_Vs Dribbles,Press_Pressures,Succ_Pressures,%_Pressures,Def 3rd_Pressures,Mid 3rd_Pressures,Att 3rd_Pressures,Blocks_Blocks,Sh_Blocks,ShSv_Blocks,Pass_Blocks,Int,Tkl+Int,Clr,Err
157,David de Gea,es  ESP,GK,Manchester Utd,28,1990,38.0,0,0,0,0,0,0,0,,0,1,0,0.0,1,0,0,0,0,0,0,0,0,1,2
158,Anwar El Ghazi,nl  NED,"FW,MF",Aston Villa,24,1995,22.8,17,10,10,5,2,5,24,20.8,19,350,74,21.1,70,163,117,18,1,0,17,11,28,12,0
159,Morgan Gibbs-White,eng  ENG,"MF,FW",Wolves,19,2000,1.4,1,1,0,1,0,0,0,,0,27,10,37.0,5,15,7,2,0,0,2,0,1,0,0
160,Billy Gilmour,sct  SCO,MF,Chelsea,18,2001,2.2,6,4,4,2,0,3,6,50.0,3,36,14,38.9,15,20,1,6,0,0,6,2,8,1,0
161,Olivier Giroud,fr  FRA,FW,Chelsea,32,1986,11.0,4,3,1,3,0,0,10,0.0,10,202,58,28.7,10,98,94,20,6,0,14,1,5,13,0
162,Ben Godfrey,eng  ENG,DF,Norwich City,21,1998,29.4,34,22,26,7,1,12,24,50.0,12,234,77,32.9,162,65,7,47,32,0,15,17,51,173,4
163,André Gomes,pt  POR,MF,Everton,26,1993,16.2,32,24,13,14,5,7,63,11.1,56,367,92,25.1,127,195,45,28,3,0,25,5,37,10,0
164,Angel Gomes,eng  ENG,MF,Manchester Utd,18,2000,0.2,0,0,0,0,0,0,0,,0,11,1,9.1,6,4,1,1,0,0,1,0,0,0,0
165,Joe Gomez,eng  ENG,DF,Liverpool,22,1997,22.3,26,15,17,9,0,10,22,45.5,12,151,60,39.7,92,55,4,25,8,0,17,19,45,90,1
166,Anthony Gordon,eng  ENG,"MF,FW",Everton,18,2001,4.9,8,6,4,4,0,1,14,7.1,13,121,26,21.5,39,62,20,12,2,0,10,1,9,3,0
167,Dan Gosling,eng  ENG,MF,Bournemouth,29,1990,14.0,28,20,16,8,4,7,30,23.3,23,356,92,25.8,133,149,74,38,11,0,27,12,40,27,0
168,Andre Gray,jm  JAM,FW,Watford,28,1991,8.4,5,5,0,1,4,1,1,100.0,0,161,43,26.7,13,61,87,3,1,0,2,0,5,2,0
169,Demarai Gray,eng  ENG,"MF,FW",Leicester City,23,1996,6.9,8,5,6,1,1,3,14,21.4,11,129,39,30.2,32,63,34,10,0,0,10,5,13,2,0
170,Jack Grealish,eng  ENG,"FW,MF",Aston Villa,23,1995,35.9,36,28,13,14,9,8,31,25.8,23,574,154,26.8,163,230,181,55,12,0,43,15,51,13,1
171,Mason Greenwood,eng  ENG,FW,Manchester Utd,17,2001,14.7,19,13,6,6,7,7,21,33.3,14,190,61,32.1,50,75,65,15,0,0,15,7,26,4,0
172,Arnaut Groeneveld,nl  NED,MF,Bournemouth,22,1997,7.0,6,5,3,2,1,2,7,28.6,5,78,32,41.0,28,27,23,3,0,0,3,5,11,8,1
173,Pascal Groß,de  GER,"FW,MF",Brighton,28,1991,20.0,33,21,6,19,8,8,32,25.0,24,395,103,26.1,82,194,119,27,2,0,25,9,42,11,0
174,Vicente Guaita,es  ESP,GK,Crystal Palace,32,1987,35.0,0,0,0,0,0,0,2,0.0,2,3,1,33.3,3,0,0,0,0,0,0,0,0,0,2
175,Mattéo Guendouzi,fr  FRA,MF,Arsenal,20,1999,19.4,24,13,11,9,4,10,36,27.8,26,384,109,28.4,159,174,51,40,7,0,33,22,46,48,0
176,Frederic Guilbert,fr  FRA,DF,Aston Villa,24,1994,22.7,82,38,50,22,10,34,74,45.9,40,416,115,27.6,228,133,55,65,13,0,52,30,112,87,1
177,İlkay Gündoğan,de  GER,MF,Manchester City,28,1990,22.4,28,19,6,15,7,10,47,21.3,37,255,73,28.6,65,135,55,25,5,0,20,27,55,21,0
178,Angus Gunn,eng  ENG,GK,Southampton,23,1996,10.0,0,0,0,0,0,0,1,0.0,1,3,1,33.3,3,0,0,0,0,0,0,0,0,0,0
179,Sébastien Haller,ci  CIV,FW,West Ham,25,1994,25.2,21,17,10,9,2,3,28,10.7,25,571,126,22.1,44,303,224,34,7,0,27,6,27,24,1
180,Grant Hanley,sct  SCO,DF,Norwich City,27,1991,14.0,27,17,16,11,0,11,19,57.9,8,143,50,35.0,97,43,3,34,20,0,14,17,44,103,1
181,Kortney Hause,eng  ENG,DF,Aston Villa,24,1995,17.2,27,22,23,2,2,11,23,47.8,12,182,73,40.1,112,59,11,46,22,1,24,11,38,114,5
182,Isaac Hayden,eng  ENG,MF,Newcastle Utd,24,1995,24.7,63,37,35,20,8,12,45,26.7,33,476,126,26.5,214,202,60,38,8,0,30,29,92,34,1
183,Tom Heaton,eng  ENG,GK,Aston Villa,33,1986,19.9,0,0,0,0,0,0,2,0.0,2,3,0,0.0,3,0,0,0,0,0,0,0,0,1,0
184,Dean Henderson,eng  ENG,GK,Sheffield Utd,22,1997,36.0,0,0,0,0,0,0,0,,0,1,0,0.0,1,0,0,1,0,0,1,0,0,3,0
185,Jordan Henderson,eng  ENG,MF,Liverpool,29,1990,24.9,65,36,23,30,12,23,63,36.5,40,532,169,31.8,135,286,111,37,5,0,32,12,77,27,0
186,Jeff Hendrick,ie  IRL,MF,Burnley,27,1992,21.5,18,10,7,7,4,2,30,6.7,28,356,69,19.4,83,175,98,35,7,0,28,14,32,19,0
187,Wayne Hennessey,wls  WAL,GK,Crystal Palace,32,1987,3.0,0,0,0,0,0,0,0,,0,0,0,,0,0,0,0,0,0,0,0,0,0,0
188,Javier Hernández,mx  MEX,FW,West Ham,31,1988,1.2,0,0,0,0,0,0,1,0.0,1,26,6,23.1,0,7,19,0,0,0,0,1,1,0,0
189,Onel Hernández,cu  CUB,"FW,MF",Norwich City,26,1993,15.4,37,27,17,10,10,13,32,40.6,19,245,83,33.9,96,87,62,21,2,1,19,14,51,10,0
190,Son Heung-min,kr  KOR,"FW,MF",Tottenham,27,1992,27.5,33,21,15,15,3,11,66,16.7,55,544,133,24.4,130,249,165,28,0,0,28,13,46,19,0
191,George Hirst,eng  ENG,FW,Leicester City,20,1999,0.1,0,0,0,0,0,0,0,,0,3,0,0.0,0,2,1,0,0,0,0,0,0,0,0
192,Rob Holding,eng  ENG,DF,Arsenal,23,1995,6.5,6,3,5,1,0,2,3,66.7,1,47,14,29.8,32,10,5,19,6,0,13,3,9,45,2
193,José Holebas,gr  GRE,DF,Watford,35,1984,11.4,25,12,20,5,0,6,25,24.0,19,179,59,33.0,95,63,21,23,3,0,20,5,30,40,0
194,Mason Holgate,eng  ENG,DF,Everton,22,1996,22.8,50,28,34,15,1,21,37,56.8,16,242,77,31.8,146,83,13,32,16,1,16,28,78,145,1
195,Nathan Holland,eng  ENG,MF,West Ham,21,1998,0.4,1,0,1,0,0,0,0,,0,13,4,30.8,5,4,4,1,0,0,1,0,1,0,0
196,Conor Hourihane,ie  IRL,MF,Aston Villa,28,1991,17.0,21,14,5,12,4,8,24,33.3,16,224,38,17.0,68,103,53,27,6,0,21,3,24,24,0
197,Callum Hudson-Odoi,eng  ENG,FW,Chelsea,18,2000,9.6,8,5,5,2,1,1,11,9.1,10,121,29,24.0,22,59,40,18,0,0,18,0,8,6,0
198,Will Hughes,eng  ENG,"MF,FW",Watford,24,1995,25.0,80,49,30,38,12,27,86,31.4,59,681,183,26.9,201,337,143,66,9,0,57,33,113,30,0
199,Pierre Højbjerg,dk  DEN,MF,Southampton,23,1995,30.6,90,57,43,40,7,36,103,35.0,67,633,212,33.5,208,337,88,63,6,0,57,42,132,78,2
200,Jordon Ibe,eng  ENG,DF,Bournemouth,23,1995,0.6,3,3,3,0,0,0,0,,0,11,3,27.3,5,5,1,0,0,0,0,1,4,0,0
201,Adam Idah,ie  IRL,"FW,MF",Norwich City,18,2001,2.5,4,4,2,1,1,1,3,33.3,2,36,9,25.0,9,14,13,6,0,0,6,0,4,1,0
202,Odion Ighalo,ng  NGA,FW,Manchester Utd,30,1989,1.1,2,2,0,2,0,1,2,50.0,1,23,5,21.7,4,6,13,2,1,0,1,0,2,0,0
203,Kelechi Iheanacho,ng  NGA,"FW,MF",Leicester City,22,1996,10.7,6,5,0,4,2,3,10,30.0,7,193,56,29.0,21,89,83,9,1,0,8,1,7,5,0
204,Danny Ings,eng  ENG,FW,Southampton,27,1992,31.2,51,32,17,24,10,15,69,21.7,54,859,227,26.4,148,364,347,64,5,0,59,7,58,24,0
205,Alex Iwobi,ng  NGA,"MF,FW",Everton,23,1996,17.7,27,14,11,14,2,10,33,30.3,23,369,96,26.0,99,181,89,20,3,0,17,10,37,13,1
206,Phil Jagielka,eng  ENG,DF,Sheffield Utd,36,1982,2.7,6,4,4,2,0,1,6,16.7,5,26,9,34.6,19,7,0,9,5,0,4,2,8,27,0
207,Alireza Jahanbakhsh,ir  IRN,"FW,MF",Brighton,25,1993,3.5,7,3,2,2,3,3,6,50.0,3,51,20,39.2,15,16,20,5,0,0,5,0,7,4,0
208,Daniel James,wls  WAL,FW,Manchester Utd,21,1997,25.4,25,15,6,12,7,6,45,13.3,39,569,143,25.1,125,262,182,37,4,0,33,4,29,10,0
209,Matty James,eng  ENG,MF,Leicester City,28,1991,0.1,0,0,0,0,0,0,0,,0,2,2,100.0,0,1,1,0,0,0,0,0,0,0,0
210,Reece James,eng  ENG,DF,Chelsea,19,1999,16.8,42,23,20,17,5,14,31,45.2,17,271,73,26.9,124,113,34,46,8,0,38,14,56,39,0
211,Daryl Janmaat,nl  NED,DF,Watford,30,1989,6.7,16,6,7,5,4,6,17,35.3,11,137,31,22.6,55,53,29,14,2,0,12,7,23,25,0
212,Gabriel Jesus,br  BRA,FW,Manchester City,22,1997,22.6,25,19,4,9,12,5,25,20.0,20,419,127,30.3,25,155,239,31,4,0,27,12,37,7,0
213,Raúl Jiménez,mx  MEX,FW,Wolves,28,1991,36.0,29,23,7,15,7,2,26,7.7,24,588,141,24.0,33,293,262,32,4,0,28,16,45,31,0
214,Joelinton,br  BRA,FW,Newcastle Utd,22,1996,29.8,30,19,5,17,8,11,35,31.4,24,595,135,22.7,73,312,210,33,7,1,26,11,41,28,0
215,Ben Johnson,eng  ENG,DF,West Ham,19,2000,3.0,8,4,5,2,1,4,6,66.7,2,36,6,16.7,19,10,7,8,3,0,5,4,12,16,0
216,Curtis Jones,eng  ENG,MF,Liverpool,18,2001,1.4,3,2,0,1,2,2,3,66.7,1,27,7,25.9,5,8,14,3,0,0,3,3,6,1,0
217,Phil Jones,eng  ENG,DF,Manchester Utd,27,1992,1.5,4,2,2,2,0,2,2,100.0,0,18,9,50.0,12,5,1,1,0,0,1,2,6,19,1
218,Bruno Jordão,pt  POR,FW,Wolves,20,1998,0.1,0,0,0,0,0,0,0,,0,0,0,,0,0,0,1,0,0,1,0,0,0,0
219,Jorginho,it  ITA,MF,Chelsea,27,1991,26.4,69,44,22,37,10,27,85,31.8,58,554,162,29.2,190,296,68,41,5,1,36,42,111,34,0
220,Jota,es  ESP,"FW,MF",Aston Villa,28,1991,3.7,3,2,1,1,1,2,9,22.2,7,119,17,14.3,44,51,24,3,0,0,3,2,5,6,0
221,Diogo Jota,pt  POR,"FW,MF",Wolves,22,1996,25.4,34,21,13,18,3,12,44,27.3,32,572,127,22.2,125,293,154,17,0,0,17,6,40,9,0
222,James Justin,eng  ENG,DF,Leicester City,21,1998,11.2,36,20,22,13,1,13,23,56.5,10,159,58,36.5,76,59,24,25,7,0,18,8,44,31,0
223,Christian Kabasele,be  BEL,DF,Watford,28,1991,25.0,40,24,32,8,0,16,36,44.4,20,247,85,34.4,141,88,18,55,28,0,27,24,64,171,2
224,Harry Kane,eng  ENG,FW,Tottenham,26,1993,28.7,20,14,5,13,2,6,19,31.6,13,448,100,22.3,23,219,206,31,12,0,19,4,24,30,0
225,N'Golo Kanté,fr  FRA,MF,Chelsea,28,1991,19.2,58,43,30,21,7,12,33,36.4,21,438,141,32.2,153,191,94,43,3,0,40,28,86,35,0
226,Moise Kean,it  ITA,FW,Everton,19,2000,9.5,7,6,2,2,3,0,3,0.0,3,119,36,30.3,12,50,57,4,1,0,3,6,13,3,0
227,Michael Keane,eng  ENG,DF,Everton,26,1993,28.4,41,26,26,14,1,15,27,55.6,12,190,66,34.7,123,62,5,52,27,0,25,24,65,208,1
228,Naby Keïta,gn  GUI,MF,Liverpool,24,1995,9.1,27,20,8,13,6,9,25,36.0,16,213,78,36.6,41,99,73,19,0,0,19,14,41,4,0
229,Lloyd Kelly,eng  ENG,DF,Bournemouth,20,1998,7.1,9,6,5,4,0,5,9,55.6,4,73,29,39.7,39,27,7,11,6,0,5,4,13,17,1
230,Martin Kelly,eng  ENG,DF,Crystal Palace,29,1990,17.2,24,18,18,6,0,12,29,41.4,17,181,63,34.8,129,42,10,50,15,0,35,10,34,102,3
231,Max Kilman,eng  ENG,DF,Wolves,22,1997,2.1,4,3,3,1,0,2,4,50.0,2,17,5,29.4,11,5,1,2,1,0,1,3,7,17,0
232,Joshua King,no  NOR,"FW,MF",Bournemouth,27,1992,22.3,19,15,8,7,4,2,15,13.3,13,496,123,24.8,81,221,194,27,4,0,23,5,24,11,0
233,Timm Klose,ch  SUI,DF,Norwich City,31,1988,6.5,9,4,4,5,0,5,11,45.5,6,53,24,45.3,36,17,0,11,6,0,5,2,11,30,2
234,Jonathan Kodjia,ci  CIV,"FW,MF",Aston Villa,29,1989,1.3,0,0,0,0,0,0,1,0.0,1,33,9,27.3,6,15,12,2,2,0,0,0,0,2,0
235,Sead Kolašinac,ba  BIH,DF,Arsenal,26,1993,18.9,35,18,22,6,7,12,25,48.0,13,230,67,29.1,116,81,33,23,5,0,18,15,50,45,1
236,Ezri Konsa,eng  ENG,DF,Aston Villa,21,1997,22.7,27,18,20,7,0,6,16,37.5,10,193,63,32.6,107,65,21,55,23,0,32,14,41,83,3
237,Cheikhou Kouyaté,sn  SEN,"MF,DF",Crystal Palace,29,1989,28.1,70,45,45,23,2,23,50,46.0,27,418,123,29.4,191,177,50,60,13,0,47,18,88,79,1
238,Mateo Kovačić,hr  CRO,MF,Chelsea,25,1994,23.0,80,55,31,42,7,30,78,38.5,48,533,173,32.5,154,279,100,28,2,0,26,12,92,17,0
239,Emil Krafth,se  SWE,DF,Newcastle Utd,24,1994,11.3,20,12,16,2,2,6,21,28.6,15,134,40,29.9,85,36,13,20,9,0,11,6,26,40,0
240,Tim Krul,nl  NED,GK,Norwich City,31,1988,36.0,0,0,0,0,0,0,1,0.0,1,7,1,14.3,7,0,0,0,0,0,0,0,0,1,1
241,Alexandre Lacazette,fr  FRA,FW,Arsenal,28,1991,20.8,23,19,6,12,5,4,17,23.5,13,464,114,24.6,55,220,189,13,0,0,13,10,33,14,0
242,Adam Lallana,eng  ENG,"MF,FW",Liverpool,31,1988,4.2,20,12,9,9,2,9,27,33.3,18,132,41,31.1,45,55,32,13,0,0,13,6,26,3,0
243,Érik Lamela,ar  ARG,"MF,FW",Tottenham,27,1992,13.5,27,21,8,15,4,5,22,22.7,17,315,88,27.9,82,151,82,19,3,0,16,9,36,8,0
244,Henri Lansbury,eng  ENG,"MF,FW",Aston Villa,28,1990,2.2,5,2,3,1,1,0,4,0.0,4,61,18,29.5,24,18,19,6,0,0,6,0,5,1,0
245,Manuel Lanzini,ar  ARG,"MF,FW",West Ham,26,1993,15.3,11,9,6,3,2,5,37,13.5,32,344,76,22.1,77,198,69,12,1,0,11,9,20,4,0
246,Aymeric Laporte,es  ESP,DF,Manchester City,25,1994,12.2,12,8,8,4,0,7,13,53.8,6,62,26,41.9,32,27,3,6,5,0,1,14,26,39,2
247,Jamaal Lascelles,eng  ENG,DF,Newcastle Utd,25,1993,23.1,18,10,14,4,0,5,14,35.7,9,162,59,36.4,109,47,6,37,23,0,14,22,40,166,1
248,Valentino Lazaro,at  AUT,"DF,MF",Newcastle Utd,23,1996,5.3,11,2,9,2,0,6,14,42.9,8,98,22,22.4,46,40,12,6,0,0,6,1,12,4,0
249,Moritz Leitner,de  GER,MF,Norwich City,26,1992,7.6,18,9,10,6,2,5,20,25.0,15,160,33,20.6,85,49,26,18,5,0,13,5,23,6,0
250,Florian Lejeune,fr  FRA,DF,Newcastle Utd,28,1991,4.9,8,6,6,2,0,5,9,55.6,4,58,19,32.8,39,18,1,13,2,0,11,6,14,27,1
251,Aaron Lennon,eng  ENG,MF,Burnley,32,1987,5.5,15,9,7,4,4,9,14,64.3,5,143,27,18.9,37,67,39,8,2,0,6,8,23,6,0
252,Bernd Leno,de  GER,GK,Arsenal,27,1992,29.4,0,0,0,0,0,0,3,0.0,3,1,0,0.0,1,0,0,0,0,0,0,0,0,2,1
253,Jefferson Lerma,co  COL,MF,Bournemouth,24,1994,30.0,81,49,28,47,6,30,63,47.6,33,576,173,30.0,207,321,48,50,12,0,38,34,115,69,0
254,Jamal Lewis,nir  NIR,DF,Norwich City,21,1998,25.6,56,31,45,6,5,18,44,40.9,26,370,112,30.3,232,97,41,55,12,0,43,20,76,68,1
255,Victor Lindelöf,se  SWE,DF,Manchester Utd,25,1994,34.4,30,16,21,8,1,12,17,70.6,5,221,64,29.0,117,98,6,50,21,0,29,25,55,170,0
256,Jesse Lingard,eng  ENG,"MF,FW",Manchester Utd,26,1992,10.4,13,9,5,2,6,4,15,26.7,11,336,80,23.8,62,173,101,9,1,0,8,6,19,1,0
257,Hugo Lloris,fr  FRA,GK,Tottenham,32,1986,20.1,0,0,0,0,0,0,0,,0,1,0,0.0,1,0,0,0,0,0,0,0,0,1,2
258,Giovani Lo Celso,ar  ARG,"MF,FW",Tottenham,23,1996,16.6,51,33,13,31,7,9,53,17.0,44,420,134,31.9,141,211,68,30,6,0,24,14,65,20,1
259,Jürgen Locadia,nl  NED,"MF,FW",Brighton,25,1993,1.0,1,1,0,1,0,0,0,,0,12,6,50.0,0,6,6,0,0,0,0,0,1,0,0
260,Ruben Loftus-Cheek,eng  ENG,"MF,FW",Chelsea,23,1996,2.3,0,0,0,0,0,0,1,0.0,1,21,10,47.6,8,4,9,3,1,0,2,0,0,3,0
261,Kevin Long,ie  IRL,DF,Burnley,28,1990,6.3,10,8,8,2,0,3,8,37.5,5,53,17,32.1,34,17,2,15,9,0,6,1,11,39,0
262,Shane Long,ie  IRL,FW,Southampton,32,1987,15.5,19,15,5,10,4,5,22,22.7,17,317,99,31.2,31,121,165,18,4,0,14,2,21,12,1
263,Matthew Longstaff,eng  ENG,MF,Newcastle Utd,19,2000,6.4,6,3,3,3,0,1,11,9.1,10,189,34,18.0,74,102,13,3,1,1,2,6,12,2,0
264,Sean Longstaff,eng  ENG,MF,Newcastle Utd,21,1997,15.3,43,21,19,20,4,20,54,37.0,34,513,112,21.8,209,246,58,31,3,0,28,19,62,30,2
265,Dejan Lovren,hr  CRO,DF,Liverpool,30,1989,8.6,16,9,12,4,0,7,13,53.8,6,80,22,27.5,56,22,2,13,6,0,7,8,24,81,1
266,Matthew Lowton,eng  ENG,DF,Burnley,30,1989,17.0,44,24,20,21,3,24,43,55.8,19,202,60,29.7,99,74,29,42,9,1,33,16,60,79,1
267,David Luiz,br  BRA,DF,Arsenal,32,1987,31.2,33,20,22,10,1,10,26,38.5,16,191,66,34.6,143,43,5,63,40,0,23,19,52,183,3
268,Douglas Luiz,br  BRA,MF,Aston Villa,21,1998,29.0,52,33,34,14,4,19,66,28.8,47,592,155,26.2,263,263,66,64,18,1,46,21,73,44,2
269,John Lundstram,eng  ENG,MF,Sheffield Utd,25,1994,27.3,50,33,22,18,10,19,68,27.9,49,603,172,28.5,173,303,127,29,4,0,25,18,68,51,0
270,Alexis Mac Allister,ar  ARG,"MF,FW",Brighton,20,1998,3.9,9,4,4,3,2,4,9,44.4,5,105,25,23.8,27,51,27,14,1,0,13,2,11,1,0
271,James Maddison,eng  ENG,MF,Leicester City,22,1996,29.2,56,39,19,24,13,22,69,31.9,47,629,198,31.5,162,339,128,21,1,0,20,12,68,8,1
272,Harry Maguire,eng  ENG,DF,Manchester Utd,26,1993,38.0,44,27,25,18,1,14,36,38.9,22,240,90,37.5,155,77,8,45,25,0,20,55,99,246,1
273,Riyad Mahrez,dz  ALG,"FW,MF",Manchester City,28,1991,21.6,32,21,9,13,10,13,48,27.1,35,394,111,28.2,72,155,167,38,1,0,37,15,47,7,0
274,Ainsley Maitland-Niles,eng  ENG,DF,Arsenal,21,1997,15.4,41,27,30,9,2,14,42,33.3,28,297,84,28.3,179,86,32,29,5,0,24,17,58,41,0
275,Sadio Mané,sn  SEN,FW,Liverpool,27,1992,30.5,50,35,13,23,14,15,46,32.6,31,504,153,30.4,108,168,228,30,1,0,29,11,61,5,0
276,Javier Manquillo,es  ESP,DF,Newcastle Utd,25,1994,17.8,47,32,32,11,4,24,40,60.0,16,220,71,32.3,120,77,23,35,5,0,30,13,60,60,0
277,Solly March,eng  ENG,"DF,FW",Brighton,25,1994,12.7,26,17,16,8,2,9,21,42.9,12,158,44,27.8,54,57,47,22,3,0,19,12,38,19,1
278,Pablo Marí,es  ESP,DF,Arsenal,25,1993,1.3,3,1,2,1,0,1,2,50.0,1,11,3,27.3,6,4,1,1,0,0,1,2,5,14,0
279,Adrian Mariappa,jm  JAM,DF,Watford,32,1986,16.8,25,12,18,5,2,11,38,28.9,27,197,57,28.9,114,64,19,35,9,0,26,7,32,93,1
280,Anthony Martial,fr  FRA,FW,Manchester Utd,23,1995,29.2,15,12,1,4,10,1,13,7.7,12,379,108,28.5,24,127,228,19,1,0,18,5,20,16,0
281,David Martin,eng  ENG,GK,West Ham,33,1986,4.8,0,0,0,0,0,0,0,,0,1,1,100.0,1,0,0,1,0,0,1,0,0,0,1
282,Josh Martin,eng  ENG,"FW,MF",Norwich City,17,2001,0.4,0,0,0,0,0,0,0,,0,13,2,15.4,6,3,4,1,0,0,1,1,1,0,0
283,Martinelli,br  BRA,FW,Arsenal,18,2001,7.4,23,13,12,9,2,5,16,31.3,11,247,69,27.9,88,101,58,20,1,0,19,2,25,7,0
284,Emiliano Martínez,ar  ARG,GK,Arsenal,26,1992,8.6,0,0,0,0,0,0,0,,0,1,0,0.0,1,0,0,0,0,0,0,0,0,0,2
285,Adam Masina,ma  MAR,DF,Watford,25,1994,20.2,40,25,26,11,3,14,45,31.1,31,267,79,29.6,120,108,39,41,13,2,28,22,62,99,2
286,Arthur Masuaku,cd  COD,DF,West Ham,25,1993,10.4,43,27,28,12,3,11,30,36.7,19,223,65,29.1,128,81,14,29,3,0,26,12,55,29,1
287,Juan Mata,es  ESP,"MF,FW",Manchester Utd,31,1988,8.4,8,7,2,4,2,2,13,15.4,11,118,35,29.7,18,55,45,7,1,0,6,1,9,1,0
288,Nemanja Matić,rs  SRB,MF,Manchester Utd,30,1988,17.6,41,21,18,22,1,9,33,27.3,24,276,79,28.6,103,151,22,33,9,0,24,18,59,35,1
289,Joël Matip,cm  CMR,DF,Liverpool,27,1991,7.8,13,9,5,6,2,5,12,41.7,7,64,27,42.2,35,27,2,7,3,0,4,5,18,76,0
290,Neal Maupay,fr  FRA,FW,Brighton,22,1996,30.7,28,17,8,13,7,8,36,22.2,28,703,185,26.3,70,280,353,31,4,0,27,3,31,7,0
291,James McArthur,sct  SCO,MF,Crystal Palace,31,1987,34.3,110,70,50,46,14,36,106,34.0,70,932,263,28.2,369,437,126,97,24,1,73,40,150,57,0
292,Oliver McBurnie,sct  SCO,FW,Sheffield Utd,23,1996,23.5,35,21,9,20,6,7,39,17.9,32,615,149,24.2,57,292,266,33,3,0,30,7,42,43,0
293,Alex McCarthy,eng  ENG,GK,Southampton,29,1989,28.0,0,0,0,0,0,0,0,,0,1,1,100.0,1,0,0,0,0,0,0,0,0,0,2
294,James McCarthy,ie  IRL,MF,Crystal Palace,28,1990,18.7,77,42,33,37,7,30,69,43.5,39,419,125,29.8,163,208,48,35,5,0,30,14,91,19,1
295,John McGinn,sct  SCO,MF,Aston Villa,24,1994,25.7,58,40,24,21,13,20,66,30.3,46,508,144,28.3,137,254,117,32,2,0,30,20,78,20,1
296,David McGoldrick,ie  IRL,FW,Sheffield Utd,31,1987,20.2,42,26,10,23,9,5,17,29.4,12,456,117,25.7,47,237,172,20,3,1,17,3,45,24,0
297,Michael McGovern,nir  NIR,GK,Norwich City,35,1984,1.8,0,0,0,0,0,0,0,,0,0,0,,0,0,0,0,0,0,0,0,0,0,0
298,Kenny McLean,sct  SCO,MF,Norwich City,27,1992,33.0,48,31,26,18,4,16,52,30.8,36,590,160,27.1,227,278,85,47,8,1,39,24,72,69,1
299,Dwight McNeil,eng  ENG,MF,Burnley,19,1999,37.1,55,28,20,22,13,17,68,25.0,51,734,178,24.3,208,335,191,71,6,1,65,24,79,34,0
300,Scott McTominay,sct  SCO,MF,Manchester Utd,22,1996,19.7,50,31,20,26,4,17,38,44.7,21,262,84,32.1,94,138,30,39,6,0,33,23,73,52,0
301,Ben Mee,eng  ENG,DF,Burnley,29,1989,32.0,35,16,23,12,0,19,36,52.8,17,176,56,31.8,108,62,6,64,34,0,30,22,57,279,0
302,Benjamin Mendy,fr  FRA,DF,Manchester City,25,1994,16.6,22,17,9,8,5,10,29,34.5,19,142,41,28.9,59,52,31,21,2,0,19,7,29,43,3
303,Nampalys Mendy,sn  SEN,MF,Leicester City,27,1992,3.2,7,4,4,2,1,1,2,50.0,1,42,14,33.3,22,18,2,5,1,0,4,4,11,7,0
304,Chris Mepham,wls  WAL,DF,Bournemouth,21,1997,10.1,23,14,14,9,0,9,16,56.3,7,132,49,37.1,83,42,7,20,12,0,8,12,35,75,1
305,Max Meyer,de  GER,"MF,FW",Crystal Palace,23,1995,7.3,17,8,9,8,0,4,17,23.5,13,144,39,27.1,64,63,17,13,1,0,12,4,21,3,0
306,Luka Milivojević,rs  SRB,MF,Crystal Palace,28,1991,27.9,60,37,34,24,2,28,76,36.8,48,519,135,26.0,251,227,41,47,8,0,39,27,87,66,1
307,James Milner,eng  ENG,"MF,DF",Liverpool,33,1986,10.4,17,10,3,13,1,4,22,18.2,18,169,41,24.3,50,93,26,15,3,1,12,7,24,25,0
308,Yerry Mina,co  COL,DF,Everton,24,1994,25.4,43,20,30,11,2,15,27,55.6,12,229,66,28.8,155,60,14,37,18,0,19,15,58,178,1
309,Takumi Minamino,jp  JPN,"FW,MF",Liverpool,24,1995,2.8,4,3,1,3,0,1,7,14.3,6,63,20,31.7,11,27,25,3,0,0,3,0,4,2,0
310,Tyrone Mings,eng  ENG,DF,Aston Villa,26,1993,32.2,25,17,18,6,1,10,18,55.6,8,160,66,41.3,106,43,11,72,55,2,17,20,45,223,7
311,Tyrick Mitchell,eng  ENG,DF,Crystal Palace,19,1999,2.2,6,2,4,0,2,1,9,11.1,8,48,13,27.1,24,15,9,6,0,0,6,1,7,1,0
312,Henrikh Mkhitaryan,am  ARM,FW,Arsenal,30,1989,1.2,0,0,0,0,0,0,3,0.0,3,32,8,25.0,4,16,12,2,0,0,2,1,1,1,0
313,Nacho Monreal,es  ESP,DF,Arsenal,33,1986,3.0,4,4,3,1,0,1,3,33.3,2,34,10,29.4,19,13,2,3,1,0,2,4,8,17,0
314,Martín Montoya,es  ESP,DF,Brighton,28,1991,21.1,49,28,30,14,5,22,50,44.0,28,375,92,24.5,164,158,53,41,6,0,35,17,66,55,1
315,Simon Moore,eng  ENG,GK,Sheffield Utd,29,1990,2.0,0,0,0,0,0,0,1,0.0,1,3,0,0.0,3,0,0,0,0,0,0,0,0,0,0
